"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmE.idq_sr[1]","loadInertiaM.phi","loadInertiaE.phi","loadInertiaM.w","smpmE.is[2]","vfController.x","smpmE.idq_sr[2]","smpmM.is[2]","smpmE.is[1]","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[1]","smpmE.idq_dr[1]","smpmE.idq_rr[2]","loadInertiaE.w"
1.2636,-0.38771349,-0.41832346,0.18320782,-113.44475,118.91688,118.91687,155.9716,135.22986,239.89201,188.94818,135.22964,83.093414,-0.13337807,83.090004,18.96237,-42.234737,155.97159
1.2637,-0.3932932,-0.41824785,0.17093503,-113.38345,118.93247,118.93246,155.98912,140.51627,239.92343,188.8475,140.51601,76.645836,-0.13354653,76.642426,18.841957,-41.997238,155.98911
1.2638,-0.39848465,-0.41817272,0.15849267,-113.32119,118.94807,118.94807,156.00662,145.65973,239.95485,188.74571,145.65939,70.129608,-0.13371405,70.126228,18.721161,-41.759621,156.00661
1.2639,-0.40328273,-0.41809809,0.14589302,-113.25798,118.96368,118.96367,156.02409,150.65526,239.98627,188.64278,150.65474,63.551254,-0.1338806,63.548004,18.599983,-41.521889,156.02408
1.2640001,-0.40768263,-0.41802394,0.13314849,-113.19382,118.97928,118.97927,156.04155,155.49805,240.01768,188.53873,155.49731,56.917377,-0.13404621,56.914288,18.478432,-41.284042,156.04153
1.2641,-0.41167995,-0.41795027,0.12027162,-113.12873,118.99489,118.99487,156.05896,160.18338,240.04909,188.43355,160.1826,50.234612,-0.13421087,50.231537,18.35651,-41.046093,156.05894
1.2642,-0.41527078,-0.41787708,0.10727514,-113.0627,119.01049,119.01048,156.07637,164.70677,240.08051,188.32726,164.70593,43.509647,-0.13437457,43.506592,18.234224,-40.808037,156.07635
1.2643,-0.41845155,-0.41780439,0.094171904,-112.99574,119.0261,119.02609,156.09373,169.06387,240.11192,188.21985,169.06293,36.749207,-0.13453732,36.746227,18.111578,-40.569885,156.09372
1.2644,-0.42121914,-0.41773221,0.080974862,-112.92784,119.04171,119.0417,156.11108,173.25049,240.14334,188.11133,173.24931,29.960039,-0.13469912,29.957272,17.988577,-40.331638,156.11107
1.2645,-0.42357069,-0.4176605,0.067696966,-112.85902,119.05732,119.05731,156.1284,177.26263,240.17476,188.00171,177.26135,23.148926,-0.13485998,23.146238,17.865227,-40.093304,156.12839
1.2646,-0.42550391,-0.41758928,0.054351341,-112.78929,119.07294,119.07293,156.14569,181.09648,240.20618,187.89099,181.09514,16.322659,-0.13501987,16.319988,17.741531,-39.854881,156.14568
1.2647001,-0.42701685,-0.41751856,0.040951181,-112.71864,119.08855,119.08855,156.16296,184.74838,240.23759,187.77919,184.74698,9.4880371,-0.1351788,9.4854116,17.617498,-39.616383,156.16295
1.2648,-0.42810807,-0.41744834,0.027509725,-112.64708,119.10417,119.10416,156.18021,188.2149,240.26901,187.66629,188.21335,2.6518681,-0.13533679,2.6493769,17.49313,-39.3778,156.18019
1.2649,-0.42877647,-0.41737863,0.014040237,-112.57462,119.11979,119.11978,156.1974,191.49277,240.30042,187.55231,191.49101,-4.1790485,-0.13549381,-4.1813121,17.368433,-39.139149,156.1974
1.265,-0.42902121,-0.4173094,0.00055597135,-112.50125,119.13541,119.1354,156.2146,194.5789,240.33183,187.43726,194.57709,-10.997924,-0.1356499,-11.00016,17.243412,-38.900429,156.21458
1.2651,-0.4288421,-0.41724068,-0.012929731,-112.42699,119.15103,119.15102,156.23175,197.47044,240.36325,187.32111,197.46858,-17.797987,-0.13580503,-17.800194,17.118073,-38.661644,156.23174
1.2652,-0.42823938,-0.41717246,-0.026403552,-112.35183,119.16666,119.16665,156.24887,200.16472,240.39467,187.2039,200.16278,-24.572493,-0.13595918,-24.574619,16.99242,-38.422802,156.24887
1.2653,-0.42721361,-0.41710475,-0.03985218,-112.27579,119.18228,119.18227,156.26598,202.65926,240.42609,187.08563,202.65714,-31.314728,-0.13611239,-31.316643,16.866459,-38.183899,156.26596
1.2654001,-0.42576569,-0.41703755,-0.053262353,-112.19887,119.19791,119.1979,156.28305,204.95177,240.4575,186.96629,204.94952,-38.018021,-0.13626465,-38.019787,16.740196,-37.944946,156.28304
1.2654999,-0.423897,-0.41697085,-0.066620834,-112.12107,119.21354,119.21353,156.30008,207.04021,240.48892,186.8459,207.03792,-44.675735,-0.13641594,-44.677475,16.613636,-37.705948,156.30008
1.2656,-0.42160946,-0.41690463,-0.079914428,-112.0424,119.22916,119.22916,156.31709,208.92271,240.52034,186.72447,208.92036,-51.281303,-0.1365663,-51.282993,16.486782,-37.466904,156.31709
1.2657,-0.41890529,-0.41683894,-0.093129992,-111.96287,119.2448,119.24479,156.33408,210.59764,240.55174,186.60197,210.5952,-57.828205,-0.13671568,-57.829765,16.359642,-37.227821,156.33406
1.2658,-0.41578716,-0.41677377,-0.10625448,-111.88247,119.26044,119.26043,156.35103,212.06355,240.58316,186.47844,212.06093,-64.30999,-0.13686411,-64.311272,16.232222,-36.988705,156.35101
1.2659,-0.412258,-0.4167091,-0.11927494,-111.80122,119.27607,119.27606,156.36795,213.31923,240.61458,186.35388,213.31656,-70.720276,-0.13701157,-70.721519,16.104523,-36.749554,156.36794
1.266,-0.40832132,-0.41664493,-0.13217852,-111.71911,119.29171,119.2917,156.38483,214.36366,240.646,186.22827,214.36093,-77.052765,-0.1371581,-77.05397,15.976555,-36.51038,156.38483
1.2661,-0.40398103,-0.41658127,-0.14495245,-111.63615,119.30735,119.30734,156.40169,215.19604,240.67741,186.10164,215.19327,-83.301239,-0.13730365,-83.302368,15.84832,-36.271183,156.40169
1.2661999,-0.39924139,-0.41651815,-0.15758412,-111.55236,119.32299,119.32298,156.41852,215.81581,240.70883,185.97398,215.81291,-89.459579,-0.13744825,-89.46051,15.719826,-36.031967,156.41852
1.2663,-0.39410707,-0.41645554,-0.17006105,-111.46773,119.33863,119.33862,156.43532,216.22258,240.74025,185.84532,216.21957,-95.521751,-0.1375919,-95.522491,15.591076,-35.792736,156.4353
1.2664,-0.38858297,-0.41639343,-0.1823709,-111.38227,119.35428,119.35427,156.45207,216.41621,240.77167,185.71562,216.41316,-101.48184,-0.13773459,-101.48254,15.462076,-35.553493,156.45207
1.2665,-0.38267463,-0.41633183,-0.19450153,-111.29598,119.36992,119.36991,156.46881,216.39677,240.80307,185.58493,216.39368,-107.33404,-0.13787633,-107.33468,15.332832,-35.314247,156.4688
1.2666,-0.37638789,-0.41627076,-0.20644096,-111.20887,119.38557,119.38556,156.4855,216.16454,240.83449,185.45323,216.16138,-113.07262,-0.1380171,-113.07316,15.20335,-35.074997,156.4855
1.2667,-0.36972895,-0.4162102,-0.21817738,-111.12095,119.40122,119.40121,156.50217,215.72,240.86591,185.32053,215.71672,-118.69205,-0.13815692,-118.6923,15.073634,-34.835751,156.50217
1.2668,-0.36270419,-0.41615018,-0.22969916,-111.03222,119.41687,119.41686,156.5188,215.06387,240.89732,185.18683,215.06055,-124.18684,-0.13829578,-124.18702,14.94369,-34.596508,156.5188
1.2668999,-0.35532063,-0.41609067,-0.24099495,-110.94268,119.43253,119.43251,156.5354,214.19707,240.92874,185.05214,214.1937,-129.55168,-0.13843368,-129.55182,14.813523,-34.357277,156.5354
1.267,-0.34758556,-0.41603169,-0.25205356,-110.85234,119.44817,119.44817,156.55197,213.12071,240.96016,184.91647,213.11731,-134.7814,-0.13857064,-134.78148,14.683139,-34.118061,156.55197
1.2671,-0.3395066,-0.41597322,-0.26286408,-110.76121,119.46383,119.46382,156.5685,211.83617,240.99158,184.77982,211.8327,-139.87097,-0.13870662,-139.87086,14.552542,-33.878864,156.5685
1.2672,-0.33109167,-0.41591525,-0.27341583,-110.66929,119.47949,119.47948,156.58499,210.34499,241.02299,184.6422,210.34145,-144.81548,-0.13884166,-144.81516,14.421739,-33.63969,156.58499
1.2673,-0.32234898,-0.41585785,-0.28369832,-110.57658,119.49515,119.49514,156.60146,208.6489,241.0544,184.5036,208.64532,-149.61018,-0.13897574,-149.60982,14.290734,-33.400539,156.60146
1.2674,-0.3132872,-0.41580093,-0.29370141,-110.48311,119.51081,119.5108,156.61789,206.74988,241.08582,184.36403,206.74628,-154.25052,-0.13910885,-154.25009,14.159534,-33.161423,156.61789
1.2675,-0.30391529,-0.41574457,-0.30341524,-110.38885,119.52647,119.52647,156.63428,204.6501,241.11723,184.22351,204.64647,-158.73206,-0.13924102,-158.73154,14.028144,-32.92234,156.63428
1.2676001,-0.29424253,-0.41568872,-0.31283021,-110.29383,119.54214,119.54213,156.65063,202.35193,241.14865,184.08203,202.34825,-163.05055,-0.13937223,-163.0498,13.896568,-32.683296,156.65063
1.2677,-0.2842783,-0.41563341,-0.32193691,-110.19805,119.5578,119.55779,156.66696,199.85793,241.18007,183.93959,199.8542,-167.2019,-0.13950248,-167.20103,13.764812,-32.444294,156.66696
1.2678,-0.27403244,-0.4155786,-0.33072639,-110.10152,119.57347,119.57346,156.68324,197.17082,241.21149,183.79622,197.16708,-171.18221,-0.13963178,-171.18129,13.632882,-32.205338,156.68326
1.2679,-0.26351511,-0.41552433,-0.33918992,-110.00423,119.58914,119.58913,156.69949,194.29359,241.2429,183.6519,194.28983,-174.98773,-0.13976012,-174.98676,13.500783,-31.966436,156.69951
1.268,-0.25273666,-0.4154706,-0.34731919,-109.9062,119.60481,119.6048,156.71571,191.22937,241.27432,183.50664,191.22559,-178.61493,-0.13988751,-178.61382,13.368521,-31.727589,156.71571
1.2681,-0.24170776,-0.4154174,-0.35510615,-109.80743,119.62048,119.62048,156.73189,187.98148,241.30573,183.36046,187.97771,-182.06042,-0.14001393,-182.05908,13.236099,-31.488798,156.7319
1.2682,-0.23043913,-0.41536471,-0.36254299,-109.70792,119.63615,119.63615,156.74803,184.55341,241.33714,183.21335,184.54961,-185.32103,-0.14013942,-185.31966,13.103525,-31.250072,156.74803
1.2683001,-0.21894196,-0.41531256,-0.36962238,-109.60769,119.65183,119.65182,156.76413,180.94884,241.36856,183.06531,180.94501,-188.39378,-0.14026393,-188.39235,12.970803,-31.011415,156.76414
1.2684,-0.20722759,-0.41526094,-0.37633732,-109.50674,119.66751,119.6675,156.7802,177.17163,241.39998,182.91635,177.1678,-191.27588,-0.14038751,-191.27437,12.837939,-30.772827,156.78021
1.2685,-0.19530761,-0.41520986,-0.38268122,-109.40507,119.68319,119.68318,156.79623,173.22581,241.4314,182.76649,173.222,-193.96471,-0.14051011,-193.96303,12.704939,-30.534315,156.79623
1.2686,-0.1831937,-0.41515931,-0.38864774,-109.30268,119.69887,119.69886,156.81223,169.11555,241.46281,182.61572,169.11176,-196.45787,-0.14063177,-196.45605,12.571806,-30.295883,156.81223
1.2687,-0.1708978,-0.41510931,-0.39423087,-109.19959,119.71455,119.71455,156.82817,164.84521,241.49423,182.46405,164.84138,-198.75319,-0.14075248,-198.75133,12.438547,-30.057533,156.82819
1.2688,-0.15843204,-0.4150598,-0.39942518,-109.09581,119.73023,119.73022,156.84409,160.41928,241.52565,182.31149,160.41545,-200.84865,-0.14087223,-200.84674,12.305167,-29.819273,156.8441
1.2689,-0.14580876,-0.41501084,-0.40422547,-108.99133,119.74592,119.74591,156.85997,155.84244,241.55705,182.15804,155.83862,-202.74248,-0.14099102,-202.74045,12.171671,-29.581102,156.85997
1.2690001,-0.13304041,-0.41496244,-0.40862706,-108.88616,119.7616,119.7616,156.87581,151.11945,241.58847,182.00369,151.11572,-204.43306,-0.14110887,-204.43086,12.038065,-29.343027,156.87581
1.2691,-0.12013949,-0.41491455,-0.41262543,-108.7803,119.7773,119.77729,156.8916,146.25528,241.61989,181.84846,146.25154,-205.91905,-0.14122576,-205.91679,11.904353,-29.105051,156.89162
1.2692,-0.10711878,-0.41486719,-0.41621664,-108.67377,119.79298,119.79298,156.90736,141.255,241.65131,181.69237,141.25124,-207.19926,-0.1413417,-207.19696,11.770542,-28.86718,156.90738
1.2693,-0.093991131,-0.4148204,-0.41939718,-108.56658,119.80868,119.80867,156.92308,136.12381,241.68272,181.53539,136.12006,-208.27275,-0.14145669,-208.27039,11.636636,-28.629416,156.9231
1.2694,-0.080769509,-0.41477412,-0.42216384,-108.45871,119.82437,119.82436,156.93877,130.86705,241.71414,181.37755,130.86337,-209.13875,-0.14157073,-209.13628,11.502641,-28.391762,156.93877
1.2695,-0.06746693,-0.41472837,-0.42451391,-108.35019,119.84007,119.84006,156.95441,125.49017,241.74556,181.21886,125.48657,-209.79674,-0.14168383,-209.79414,11.368561,-28.154224,156.95441
1.2696,-0.054096498,-0.41468316,-0.42644489,-108.241,119.85576,119.85575,156.97,119.99873,241.77698,181.0593,119.99512,-210.2464,-0.14179596,-210.24376,11.234402,-27.916805,156.97002
1.2697001,-0.040671419,-0.41463849,-0.42795494,-108.13118,119.87146,119.87145,156.98557,114.39839,241.80838,180.8989,114.39478,-210.48758,-0.14190716,-210.48489,11.100169,-27.679512,156.98557
1.2697999,-0.027204962,-0.41459438,-0.42904255,-108.02071,119.88716,119.88715,157.00108,108.69494,241.8398,180.73766,108.69138,-210.5204,-0.14201739,-210.51765,10.965867,-27.442343,157.0011
1.2699,-0.013710424,-0.41455078,-0.42970663,-107.90961,119.90285,119.90285,157.01656,102.89424,241.87122,180.57556,102.89082,-210.34518,-0.14212669,-210.34232,10.831502,-27.205307,157.01657
1.27,-0.00020107372,-0.41450772,-0.42994639,-107.79787,119.91856,119.91856,157.032,97.002251,241.90263,180.41264,96.998856,-209.96242,-0.14223504,-209.95949,10.697079,-26.968407,157.032
1.2701,0.013309739,-0.41446519,-0.42976159,-107.6855,119.93427,119.93426,157.04738,91.025009,241.93405,180.24889,91.021614,-209.37283,-0.14234243,-209.36987,10.562602,-26.731644,157.04739
1.2702,0.026808666,-0.41442323,-0.42915243,-107.57252,119.94997,119.94996,157.06274,84.968636,241.96547,180.0843,84.965256,-208.57736,-0.14244889,-208.57436,10.428078,-26.495026,157.06276
1.2703,0.04028238,-0.41438177,-0.42811948,-107.45892,119.96568,119.96567,157.07805,78.839317,241.99689,179.91891,78.836037,-207.57716,-0.14255439,-207.5741,10.293509,-26.258553,157.07806
1.2704,0.05371758,-0.41434088,-0.42666373,-107.34472,119.98138,119.98138,157.09332,72.643311,242.02831,179.7527,72.640182,-206.37357,-0.14265895,-206.37042,10.158903,-26.022232,157.09334
1.2704999,0.067101024,-0.4143005,-0.42478642,-107.22991,119.99709,119.99709,157.10855,66.386917,242.05971,179.58568,66.383789,-204.96812,-0.14276257,-204.96494,10.024264,-25.786066,157.10857
1.2706,0.080419488,-0.41426069,-0.42248952,-107.11451,120.01281,120.0128,157.12373,60.076496,242.09113,179.41786,60.073376,-203.36258,-0.14286524,-203.35936,9.8895979,-25.550058,157.12375
1.2707,0.093659818,-0.41422141,-0.41977522,-106.99851,120.02852,120.02851,157.13887,53.718456,242.12254,179.24924,53.715393,-201.5589,-0.14296697,-201.55563,9.7549086,-25.314213,157.13889
1.2708,0.10680893,-0.41418263,-0.41664627,-106.88194,120.04424,120.04423,157.15396,47.319244,242.15396,179.07982,47.316353,-199.5592,-0.14306775,-199.55591,9.6202011,-25.078535,157.15399
1.2709,0.11985385,-0.41414443,-0.41310555,-106.76478,120.05995,120.05994,157.16902,40.885326,242.18538,178.90961,40.882526,-197.36586,-0.14316759,-197.36252,9.4854803,-24.843027,157.16904
1.271,0.13278168,-0.41410676,-0.40915656,-106.64704,120.07567,120.07566,157.18404,34.423206,242.2168,178.73863,34.420414,-194.9814,-0.14326648,-194.97803,9.3507519,-24.607695,157.18405
1.2711,0.14557968,-0.41406962,-0.40480322,-106.52874,120.09138,120.09138,157.19901,27.939396,242.24821,178.56686,27.93663,-192.40852,-0.14336444,-192.40512,9.2160206,-24.37254,157.19902
1.2711999,0.15823518,-0.41403303,-0.40004978,-106.40988,120.10711,120.1071,157.21393,21.440426,242.27963,178.39433,21.437767,-189.65018,-0.14346147,-189.64674,9.0812912,-24.137566,157.21394
1.2713,0.1707357,-0.41399696,-0.39490092,-106.29046,120.12283,120.12283,157.22881,14.932825,242.31104,178.22102,14.93039,-186.70941,-0.14355755,-186.70599,8.9465685,-23.902777,157.22882
1.2714,0.18306884,-0.41396147,-0.38936156,-106.17049,120.13856,120.13855,157.24364,8.4231234,242.34245,178.04695,8.4207039,-183.58954,-0.14365269,-183.58607,8.8118572,-23.66818,157.24367
1.2715,0.19522247,-0.41392648,-0.38343722,-106.04997,120.15428,120.15427,157.25844,1.9178404,242.37387,177.87213,1.915436,-180.29398,-0.14374688,-180.2905,8.6771631,-23.433775,157.25845
1.2716,0.20718455,-0.41389206,-0.37713373,-105.92892,120.17001,120.17,157.27318,-4.576519,242.40529,177.69656,-4.5788641,-176.82635,-0.14384015,-176.82286,8.54249,-23.199568,157.27319
1.2717,0.21894327,-0.41385815,-0.37045732,-105.80733,120.18574,120.18573,157.28787,-11.053473,242.43671,177.52025,-11.055639,-173.19046,-0.14393248,-173.18698,8.4078436,-22.965561,157.2879
1.2718,0.230487,-0.4138248,-0.36341444,-105.68522,120.20146,120.20145,157.30254,-17.506567,242.46812,177.34319,-17.508577,-169.39024,-0.14402388,-169.38678,8.2732277,-22.73176,157.30255
1.2719001,0.2418043,-0.41379195,-0.35601202,-105.56258,120.21719,120.21719,157.31714,-23.929386,242.49954,177.16539,-23.931379,-165.42982,-0.14411433,-165.42632,8.138648,-22.498167,157.31717
1.272,0.25288403,-0.41375968,-0.34825733,-105.43943,120.23293,120.23292,157.33171,-30.315552,242.53096,176.98686,-30.317514,-161.31345,-0.14420386,-161.30992,8.0041084,-22.264788,157.33173
1.2721,0.26371521,-0.41372794,-0.34015808,-105.31577,120.24866,120.24866,157.34622,-36.658737,242.56236,176.80762,-36.660595,-157.04555,-0.14429244,-157.04204,7.8696141,-22.031624,157.34625
1.2722,0.27428713,-0.41369671,-0.33172223,-105.1916,120.2644,120.26439,157.3607,-42.952667,242.59378,176.62764,-42.954254,-152.63066,-0.14438011,-152.62724,7.7351699,-21.798679,157.36073
1.2723,0.28458932,-0.41366604,-0.32295793,-105.06693,120.28014,120.28013,157.37514,-49.191135,242.6252,176.44696,-49.192688,-148.07352,-0.14446683,-148.07007,7.6007805,-21.565958,157.37515
1.2724,0.29461157,-0.41363591,-0.31387389,-104.94176,120.29588,120.29586,157.38951,-55.367992,242.65662,176.26556,-55.369526,-143.37895,-0.14455263,-143.37547,7.4664502,-21.333466,157.38954
1.2725,0.304344,-0.41360632,-0.30447903,-104.81612,120.31161,120.31161,157.40384,-61.477169,242.68803,176.08347,-61.478645,-138.55191,-0.14463751,-138.54845,7.3321834,-21.101202,157.40387
1.2726001,0.313777,-0.41357726,-0.29478264,-104.68999,120.32735,120.32735,157.41814,-67.51268,242.71945,175.90067,-67.513985,-133.5975,-0.14472145,-133.59409,7.1979856,-20.869175,157.41815
1.2727,0.32290119,-0.41354874,-0.28479427,-104.56338,120.34309,120.34309,157.43237,-73.468605,242.75087,175.71718,-73.469704,-128.52094,-0.14480445,-128.51759,7.0638609,-20.637386,157.4324
1.2728,0.33170751,-0.41352075,-0.27452362,-104.43629,120.35884,120.35883,157.44656,-79.339142,242.78229,175.533,-79.340218,-123.32753,-0.14488654,-123.32418,6.9298139,-20.405838,157.44659
1.2729,0.34018728,-0.41349331,-0.2639809,-104.30875,120.37459,120.37457,157.46071,-85.118576,242.81369,175.34814,-85.119614,-118.02273,-0.14496771,-118.01937,6.7958488,-20.174536,157.46074
1.273,0.34833211,-0.41346639,-0.25317645,-104.18074,120.39034,120.39032,157.47481,-90.801285,242.84511,175.1626,-90.802223,-112.61208,-0.14504793,-112.60875,6.6619706,-19.943483,157.47484
1.2731,0.35613394,-0.41343999,-0.24212103,-104.05228,120.40608,120.40607,157.48886,-96.381767,242.87653,174.97639,-96.382462,-107.10119,-0.14512725,-107.09799,6.5281835,-19.712685,157.48889
1.2732,0.363585,-0.41341415,-0.23082535,-103.92338,120.42183,120.42182,157.50287,-101.85462,242.90794,174.78951,-101.85523,-101.4958,-0.14520563,-101.49264,6.3944921,-19.482141,157.5029
1.2733001,0.37067786,-0.41338885,-0.21930058,-103.79402,120.43758,120.43757,157.51683,-107.2146,242.93936,174.60197,-107.21517,-95.801735,-0.1452831,-95.798553,6.260901,-19.251858,157.51686
1.2733999,0.37740555,-0.41336408,-0.20755813,-103.66424,120.45333,120.45332,157.53073,-112.45653,242.97078,174.41377,-112.45705,-90.024864,-0.14535965,-90.02169,6.1274142,-19.021839,157.53076
1.2735,0.38376141,-0.41333982,-0.19560955,-103.53402,120.46909,120.46908,157.54459,-117.5754,243.0022,174.22493,-117.57578,-84.17115,-0.14543527,-84.16806,5.9940362,-18.792088,157.54462
1.2736,0.38973916,-0.41331613,-0.18346663,-103.40337,120.48484,120.48483,157.5584,-122.56634,243.03362,174.03543,-122.56647,-78.246628,-0.14550999,-78.24369,5.8607717,-18.562605,157.55843
1.2737,0.39533272,-0.41329294,-0.17114124,-103.2723,120.5006,120.50059,157.57216,-127.42458,243.06502,173.84531,-127.42469,-72.257378,-0.14558378,-72.25444,5.7276244,-18.333399,157.57219
1.2738,0.4005366,-0.41327029,-0.15864559,-103.14082,120.51636,120.51635,157.58588,-132.14554,243.09644,173.65454,-132.14561,-66.209549,-0.14565665,-66.206612,5.5945997,-18.104469,157.58591
1.2739,0.40534571,-0.41324818,-0.145992,-103.00893,120.53211,120.5321,157.59955,-136.72476,243.12785,173.46313,-136.72475,-60.109325,-0.1457286,-60.10643,5.4617009,-17.87582,157.59958
1.274,0.4097552,-0.4132266,-0.13319297,-102.87663,120.54787,120.54787,157.61316,-141.15794,243.15927,173.27112,-141.15773,-53.96294,-0.14579965,-53.960197,5.3289323,-17.647457,157.61319
1.2740999,0.41376069,-0.41320556,-0.12026106,-102.74393,120.56364,120.56363,157.62672,-145.44093,243.19069,173.07846,-145.44058,-47.776653,-0.14586979,-47.774006,5.1962986,-17.419382,157.62675
