"Time","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.phi","loadInertiaQS.w","imc.stator.port_p.V_m.re","imc.stator.port_p.V_m.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.re","imc.airGap.V_msr.im","imc.airGap.V_mrr.re","imc.airGap.V_mrr.im","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w"
0.53920001,1.8231653,83.785759,152.04681,-72.062393,-84.270233,0.42705411,-0.10538825,13.539147,110.05068,28.862757,-98.597778,0.41942582,0.077193826,84.530472,150.2951
0.53930002,1.8241724,83.800957,152.04198,-69.48748,-86.695946,0.43013293,-0.091906071,13.373867,110.29885,29.010303,-98.796196,0.41930455,0.077607125,84.545502,150.29091
0.53939998,1.8251804,83.816162,152.03716,-66.831215,-89.041908,0.43278643,-0.078334451,13.208349,110.54597,29.15802,-98.993515,0.41918269,0.078021318,84.560532,150.28676
0.5395,1.8261894,83.831367,152.03236,-64.0961,-91.305397,0.43501207,-0.064686798,13.042598,110.79204,29.305902,-99.189728,0.41906023,0.078436367,84.575562,150.28267
0.53960001,1.8271993,83.846573,152.02759,-61.284729,-93.483765,0.4368076,-0.050976668,12.876611,111.03704,29.453949,-99.384842,0.41893715,0.078852184,84.590591,150.27863
0.53969997,1.8282102,83.861771,152.02283,-58.399788,-95.574455,0.43817133,-0.03721755,12.710397,111.28098,29.602152,-99.578842,0.41881344,0.079268835,84.605614,150.27463
0.53979999,1.829222,83.876976,152.01808,-55.444046,-97.574997,0.43910199,-0.02342302,12.543963,111.52386,29.750507,-99.771721,0.4186891,0.079686344,84.620644,150.27069
0.5399,1.8302348,83.892174,152.01337,-52.420345,-99.482994,0.43959862,-0.009606774,12.377302,111.76566,29.899015,-99.963493,0.41856411,0.080104589,84.635674,150.2668
0.54000002,1.8312485,83.907379,152.00867,-49.331615,-101.29617,0.43966079,0.0042175767,12.210423,112.00637,30.04767,-100.15414,0.41843849,0.08052364,84.650696,150.26295
0.54009998,1.8322632,83.922577,152.004,-46.180878,-103.01231,0.43928856,0.018036399,12.04333,112.24602,30.19647,-100.34367,0.41831225,0.08094351,84.665726,150.25917
0.5402,1.8332788,83.937775,151.99933,-42.971203,-104.62933,0.43848228,0.031836022,11.876025,112.48458,30.345415,-100.53207,0.41818541,0.081364162,84.680748,150.25542
0.54030001,1.8342953,83.95298,151.99469,-39.705742,-106.1452,0.43724275,0.045602795,11.708507,112.72205,30.494499,-100.71935,0.41805789,0.081785567,84.69577,150.25172
0.54040003,1.8353127,83.968178,151.99007,-36.387718,-107.55804,0.43557131,0.059323169,11.540783,112.95844,30.643721,-100.90549,0.41792977,0.082207769,84.7108,150.24808
0.54049999,1.8363311,83.983376,151.98546,-33.02042,-108.86604,0.43346968,0.072983623,11.372856,113.19374,30.793081,-101.09051,0.41780108,0.082630791,84.725822,150.24449
0.5406,1.8373504,83.998573,151.98088,-29.60718,-110.06751,0.43093988,0.086570591,11.204726,113.42793,30.942572,-101.27438,0.41767171,0.083054535,84.740845,150.24094
0.54070002,1.8383707,84.013771,151.97632,-26.151411,-111.16086,0.42798451,0.10007071,11.036398,113.66103,31.092194,-101.45712,0.41754177,0.083479054,84.755875,150.23744
0.54079998,1.8393917,84.028969,151.97177,-22.65657,-112.14462,0.42460653,0.11347072,10.867877,113.89304,31.241941,-101.63873,0.41741121,0.083904393,84.770897,150.23398
0.54089999,1.8404138,84.044167,151.96724,-19.126162,-113.0174,0.42080933,0.12675731,10.699163,114.12393,31.391813,-101.81918,0.41728002,0.084330469,84.785919,150.23058
0.54100001,1.8414367,84.059364,151.96274,-15.56374,-113.77797,0.41659662,0.13991737,10.530259,114.35371,31.541807,-101.99847,0.41714823,0.084757291,84.800941,150.22722
0.54110003,1.8424605,84.074562,151.95824,-11.972905,-114.42519,0.41197267,0.15293798,10.361171,114.58237,31.691917,-102.17662,0.41701579,0.085184887,84.815964,150.22391
0.54119998,1.8434852,84.089752,151.95377,-8.3572941,-114.95802,0.40694207,0.16580628,10.191901,114.80992,31.84214,-102.35361,0.41688275,0.085613266,84.830986,150.22066
0.5413,1.8445109,84.10495,151.94931,-4.7205777,-115.37558,0.40150979,0.1785095,10.022449,115.03634,31.992476,-102.52944,0.41674906,0.086042337,84.846008,150.21744
0.54140002,1.8455374,84.120148,151.94489,-1.0664635,-115.67707,0.39568126,0.1910352,9.8528194,115.26163,32.142918,-102.70411,0.41661474,0.086472169,84.861031,150.21426
0.54149997,1.8465648,84.135338,151.94046,2.6013129,-115.86182,0.38946226,0.203371,9.6830187,115.48579,32.293465,-102.87761,0.41647983,0.086902767,84.876053,150.21115
0.54159999,1.8475931,84.150536,151.93607,6.2789993,-115.92931,0.38285896,0.21550469,9.5130434,115.70882,32.444115,-103.04994,0.41634426,0.087334059,84.891075,150.20807
0.54170001,1.8486222,84.165726,151.93169,9.9628153,-115.87909,0.37587792,0.22742435,9.3428993,115.93072,32.594868,-103.2211,0.41620803,0.087766081,84.90609,150.20503
0.54180002,1.8496522,84.180916,151.92732,13.648967,-115.71087,0.36852607,0.23911822,9.1725893,116.15147,32.745716,-103.39109,0.41607121,0.088198833,84.921112,150.20206
0.54189998,1.8506831,84.196114,151.92299,17.333652,-115.42448,0.36081073,0.25057474,9.0021114,116.37107,32.896664,-103.55991,0.41593373,0.088632271,84.936134,150.19911
0.542,1.8517148,84.211304,151.91866,21.013058,-115.01985,0.35273948,0.26178265,8.8314695,116.58953,33.047707,-103.72754,0.41579562,0.089066416,84.951149,150.19621
0.54210001,1.8527476,84.226494,151.91435,24.683365,-114.49706,0.34432042,0.27273086,8.6606627,116.80685,33.198841,-103.894,0.41565689,0.089501254,84.966171,150.19337
0.54220003,1.853781,84.241684,151.91005,28.340759,-113.85632,0.33556181,0.28340861,8.4896927,117.02301,33.350075,-104.05927,0.41551751,0.08993677,84.981194,150.19057
0.54229999,1.8548154,84.256874,151.90578,31.981424,-113.09792,0.32647237,0.29380542,8.3185616,117.23802,33.501396,-104.22337,0.4153775,0.090372995,84.996208,150.18781
0.5424,1.8558506,84.272064,151.90152,35.601559,-112.22232,0.31706107,0.30391094,8.1472702,117.45187,33.652813,-104.38628,0.41523683,0.090809874,85.01123,150.18509
0.54250002,1.8568866,84.287254,151.89729,39.197361,-111.23008,0.30733728,0.31371531,7.9758215,117.66457,33.804317,-104.548,0.41509554,0.091247454,85.026245,150.18242
0.54259998,1.8579235,84.302444,151.89307,42.76506,-110.12189,0.29731062,0.32320887,7.8042159,117.87611,33.955906,-104.70853,0.41495362,0.091685705,85.041267,150.17978
0.54269999,1.8589612,84.317635,151.88887,46.300896,-108.89857,0.286991,0.3323822,7.6324553,118.08648,34.107586,-104.86787,0.41481104,0.092124619,85.056282,150.1772
0.54280001,1.8599998,84.332825,151.88467,49.801132,-107.56104,0.27638865,0.34122637,7.4605432,118.29569,34.259346,-105.02603,0.41466787,0.09256421,85.071304,150.17465
0.54290003,1.8610392,84.348015,151.88051,53.262066,-106.11036,0.26551405,0.34973258,7.2884793,118.50373,34.41119,-105.18299,0.41452402,0.09300445,85.086319,150.17216
0.54299998,1.8620794,84.363197,151.87636,56.680019,-104.54771,0.25437799,0.35789251,7.1162658,118.71061,34.563114,-105.33876,0.41437957,0.093445353,85.101334,150.16971
0.5431,1.8631204,84.378387,151.87222,60.051357,-102.87439,0.24299145,0.36569813,6.9439039,118.91631,34.715118,-105.49332,0.41423446,0.093886912,85.116356,150.1673
0.54320002,1.8641624,84.393578,151.8681,63.372486,-101.09181,0.23136573,0.37314174,6.7713947,119.12084,34.867199,-105.6467,0.41408873,0.094329104,85.131371,150.16492
0.54329997,1.865205,84.40876,151.86401,66.639847,-99.2015,0.21951231,0.380216,6.5987401,119.3242,35.01936,-105.79887,0.41394237,0.094771951,85.146385,150.16258
0.54339999,1.8662486,84.42395,151.85992,69.84993,-97.205109,0.20744292,0.38691401,6.4259396,119.52637,35.171597,-105.94984,0.41379535,0.095215425,85.1614,150.16031
0.54350001,1.867293,84.439133,151.85585,72.99929,-95.104401,0.19516951,0.39322916,6.2529955,119.72737,35.32391,-106.09961,0.41364771,0.095659524,85.176414,150.15805
0.54360002,1.8683381,84.454323,151.85181,76.084518,-92.901253,0.18270421,0.39915523,6.0799088,119.92719,35.476295,-106.24818,0.41349941,0.096104264,85.191429,150.15585
0.54369998,1.8693842,84.469505,151.84778,79.10228,-90.597649,0.17005934,0.40468642,5.9066806,120.12583,35.628757,-106.39555,0.41335049,0.096549615,85.206451,150.15369
0.5438,1.8704309,84.484688,151.84375,82.049294,-88.195679,0.15724741,0.40981728,5.7333121,120.32329,35.781288,-106.5417,0.41320094,0.096995592,85.221466,150.15157
0.54390001,1.8714784,84.49987,151.83975,84.92234,-85.697556,0.14428107,0.41454279,5.5598044,120.51956,35.933891,-106.68666,0.41305074,0.09744218,85.236481,150.14949
0.54400003,1.8725269,84.51506,151.83577,87.718285,-83.105583,0.13117316,0.41885832,5.3861589,120.71465,36.086563,-106.83041,0.41289991,0.097889371,85.251495,150.14745
0.54409999,1.873576,84.530243,151.8318,90.434052,-80.422173,0.11793663,0.42275965,5.2123771,120.90854,36.2393,-106.97295,0.41274846,0.098337166,85.26651,150.14545
0.5442,1.8746259,84.545425,151.82785,93.06665,-77.649834,0.10458456,0.42624289,5.0384593,121.10125,36.392109,-107.11428,0.41259634,0.098785549,85.281525,150.14348
0.54430002,1.8756768,84.560608,151.82391,95.613167,-74.791176,0.091130145,0.42930472,4.8644061,121.29277,36.544983,-107.2544,0.41244361,0.099234529,85.296539,150.14156
0.54439998,1.8767283,84.57579,151.81999,98.07077,-71.8489,0.077586681,0.43194211,4.6902194,121.48309,36.697922,-107.39332,0.41229022,0.099684089,85.311554,150.13968
0.54449999,1.8777806,84.590973,151.81609,100.43671,-68.825806,0.063967548,0.43415248,4.5158978,121.67223,36.850925,-107.53102,0.4121362,0.10013422,85.326561,150.13783
0.54460001,1.8788337,84.606148,151.81221,102.70834,-65.724785,0.050286192,0.43593371,4.3414431,121.86018,37.003998,-107.66752,0.41198155,0.10058495,85.341576,150.13602
0.54470003,1.8798876,84.62133,151.80833,104.88308,-62.548809,0.036556151,0.43728402,4.1668553,122.04692,37.157131,-107.8028,0.41182622,0.10103624,85.35659,150.13426
0.54479998,1.8809422,84.636513,151.80447,106.95847,-59.300934,0.02279098,0.43820211,3.9921358,122.23248,37.310326,-107.93687,0.41167027,0.10148808,85.371605,150.13254
0.5449,1.8819976,84.651695,151.80064,108.93213,-55.984299,0.0090042697,0.43868715,3.8172853,122.41682,37.463581,-108.06973,0.41151366,0.10194048,85.38662,150.13084
0.54500002,1.8830538,84.66687,151.79681,110.80179,-52.602127,-0.0047903503,0.43873864,3.642303,122.59998,37.616898,-108.20137,0.41135636,0.10239342,85.401634,150.1292
0.54509997,1.8841107,84.682053,151.793,112.56529,-49.157715,-0.018579271,0.43835661,3.4671912,122.78194,37.770275,-108.33181,0.41119841,0.10284692,85.416641,150.12758
0.54519999,1.8851684,84.697235,151.78922,114.22056,-45.654419,-0.032348864,0.43754146,3.291949,122.9627,37.923714,-108.46104,0.41103983,0.10330096,85.431656,150.12601
0.54530001,1.8862269,84.71241,151.78543,115.76566,-42.095684,-0.046085533,0.43629402,3.1165776,123.14228,38.077213,-108.58907,0.4108806,0.10375554,85.446671,150.12447
0.54540002,1.8872861,84.727585,151.78168,117.19873,-38.485001,-0.059775729,0.43461564,2.9410794,123.32067,38.230778,-108.71589,0.4107208,0.10421067,85.461685,150.12296
0.54549998,1.8883461,84.742767,151.77792,118.51804,-34.825924,-0.073405899,0.43250793,2.7654524,123.49787,38.384399,-108.84151,0.41056034,0.10466632,85.476692,150.12149
0.5456,1.8894068,84.757942,151.7742,119.72197,-31.122076,-0.086962618,0.42997298,2.5896971,123.67387,38.538086,-108.96593,0.41039926,0.1051225,85.491707,150.12007
0.54570001,1.8904682,84.773125,151.77048,120.80901,-27.377119,-0.10043248,0.42701337,2.4138141,123.84868,38.69183,-109.08914,0.41023752,0.10557918,85.506721,150.11867
0.54579997,1.8915305,84.7883,151.76678,121.77776,-23.594774,-0.11380219,0.42363206,2.2378037,124.02229,38.845631,-109.21114,0.41007516,0.10603637,85.521729,150.11731
0.54589999,1.8925934,84.803474,151.76309,122.62698,-19.778811,-0.12705858,0.41983235,2.0616665,124.19471,38.999489,-109.33194,0.40991214,0.10649407,85.536743,150.116
0.546,1.8936571,84.818649,151.75943,123.35549,-15.933034,-0.14018853,0.41561803,1.8854016,124.36593,39.153404,-109.45153,0.40974844,0.10695226,85.55175,150.11472
0.54610002,1.8947215,84.833824,151.75577,123.9623,-12.061294,-0.15317909,0.41099334,1.7090108,124.53596,39.307377,-109.56992,0.40958411,0.10741095,85.566765,150.11346
0.54619998,1.8957866,84.848999,151.75212,124.44647,-8.16747,-0.16601749,0.40596285,1.5324949,124.70479,39.461407,-109.6871,0.40941912,0.10787014,85.581779,150.11224
0.54629999,1.8968525,84.864174,151.7485,124.80727,-4.255477,-0.17869098,0.40053156,1.3558532,124.87243,39.61549,-109.80309,0.40925345,0.10832981,85.596786,150.11107
0.54640001,1.8979191,84.879349,151.74489,125.04401,-0.32925469,-0.19118713,0.39470491,1.1790886,125.03889,39.76963,-109.91788,0.40908718,0.10878998,85.611801,150.10992
0.54650003,1.8989863,84.894524,151.7413,125.15619,3.6072359,-0.20349358,0.38848859,1.0022013,125.20415,39.923824,-110.03148,0.40892026,0.10925063,85.626808,150.10881
0.54659998,1.9000545,84.909698,151.73772,125.14341,7.5500135,-0.2155982,0.3818889,0.82519323,125.36823,40.078072,-110.14388,0.40875271,0.10971176,85.641823,150.10773
0.5467,1.9011232,84.924873,151.73415,125.00539,11.495085,-0.22748902,0.37491226,0.64806443,125.53113,40.232372,-110.25509,0.40858451,0.11017336,85.65683,150.10669
0.54680002,1.9021926,84.940048,151.73059,124.742,15.438445,-0.23915435,0.36756563,0.47081506,125.69284,40.386726,-110.3651,0.40841568,0.11063543,85.671844,150.10568
0.54689997,1.9032627,84.955223,151.72705,124.35322,19.376085,-0.25058267,0.35985631,0.29344517,125.85336,40.54113,-110.47393,0.40824622,0.11109795,85.686852,150.10471
0.54699999,1.9043336,84.97039,151.72354,123.83916,23.303991,-0.26176268,0.35179189,0.11595419,126.0127,40.695587,-110.58157,0.40807608,0.11156093,85.701859,150.10376
0.54710001,1.9054052,84.985565,151.72003,123.20007,27.218157,-0.27268335,0.34338039,-0.061657637,126.17085,40.850094,-110.68801,0.40790528,0.11202434,85.716873,150.10284
0.54720002,1.9064775,85.00074,151.71654,122.43634,31.114574,-0.28333399,0.3346301,-0.23938945,126.32781,41.00465,-110.79327,0.40773383,0.11248821,85.73188,150.10197
0.54729998,1.9075505,85.015907,151.71304,121.54846,34.989254,-0.293704,0.32554972,-0.41724062,126.4836,41.159256,-110.89734,0.40756172,0.11295252,85.746895,150.10114
0.5474,1.9086241,85.031082,151.70958,120.53708,38.838215,-0.30378324,0.31614825,-0.59520864,126.63822,41.313915,-111.00024,0.40738899,0.11341725,85.761902,150.10031
0.54750001,1.9096985,85.046249,151.70613,119.40294,42.657501,-0.31356174,0.30643499,-0.77329302,126.79166,41.46862,-111.10196,0.40721563,0.11388241,85.776917,150.09953
0.54759997,1.9107735,85.061417,151.7027,118.14694,46.443172,-0.32302985,0.29641956,-0.95149207,126.94394,41.623375,-111.20251,0.40704161,0.11434799,85.791924,150.09879
0.54769999,1.9118493,85.076591,151.69926,116.7701,50.191322,-0.33217824,0.28611186,-1.1298062,127.09504,41.778175,-111.30188,0.40686697,0.11481399,85.806931,150.09807
0.5478,1.9129256,85.091759,151.69586,115.27354,53.898075,-0.34099793,0.27552208,-1.3082366,127.24496,41.933022,-111.40008,0.40669167,0.1152804,85.821945,150.0974
0.54790002,1.9140028,85.106926,151.69246,113.65854,57.559582,-0.34948018,0.26466069,-1.4867841,127.39371,42.087914,-111.4971,0.40651569,0.11574723,85.836952,150.09674
0.54799998,1.9150805,85.122101,151.68909,111.92648,61.172047,-0.35761666,0.2535384,-1.6654506,127.54129,42.242855,-111.59295,0.40633905,0.11621447,85.851959,150.09612
0.54809999,1.9161589,85.137268,151.68571,110.07886,64.731712,-0.36539936,0.24216621,-1.8442347,127.6877,42.397839,-111.68762,0.4061617,0.11668213,85.866974,150.09552
0.54820001,1.9172381,85.152435,151.68236,108.11734,68.234863,-0.37282059,0.2305554,-2.0231335,127.83295,42.552872,-111.78114,0.40598372,0.11715019,85.881981,150.09496
0.54830003,1.9183179,85.167603,151.67902,106.04367,71.677841,-0.3798731,0.21871749,-2.2021425,127.97704,42.707943,-111.8735,0.40580511,0.11761863,85.896988,150.09442
0.54839998,1.9193983,85.18277,151.67569,103.85975,75.057037,-0.38654992,0.2066642,-2.381253,128.12001,42.86306,-111.96473,0.40562591,0.11808744,85.912003,150.09393
0.5485,1.9204794,85.197937,151.67238,101.56753,78.368912,-0.3928445,0.19440746,-2.5604696,128.26181,43.018215,-112.05481,0.40544611,0.11855662,85.92701,150.09346
0.54860002,1.9215612,85.213104,151.66908,99.169113,81.60997,-0.3987506,0.18195932,-2.7397952,128.40247,43.173412,-112.14373,0.40526563,0.11902616,85.942017,150.09302
0.54869998,1.9226437,85.228271,151.66579,96.66671,84.776794,-0.40426245,0.16933209,-2.9192276,128.54196,43.328644,-112.23151,0.40508452,0.11949607,85.957031,150.09261
0.54879999,1.9237268,85.243439,151.66252,94.062645,87.866043,-0.40937456,0.15653823,-3.0987718,128.6803,43.483917,-112.31813,0.40490273,0.11996635,85.972038,150.09222
0.54890001,1.9248105,85.258606,151.65926,91.359344,90.874443,-0.41408193,0.14359039,-3.2784264,128.81749,43.639229,-112.40359,0.40472025,0.12043699,85.987045,150.09186
0.54900002,1.9258949,85.273773,151.65601,88.559357,93.798798,-0.41837996,0.13050136,-3.4581888,128.95354,43.794579,-112.48793,0.40453711,0.120908,86.002052,150.09154
0.54909998,1.9269799,85.288933,151.65277,85.665321,96.635994,-0.42226443,0.1172841,-3.6380591,129.08844,43.949966,-112.57112,0.40435329,0.12137937,86.017067,150.09125
0.5492,1.9280657,85.3041,151.64955,82.679985,99.382996,-0.42573154,0.10395167,-3.8180318,129.22223,44.105389,-112.65319,0.40416884,0.12185108,86.032074,150.09097
0.54930001,1.929152,85.319267,151.64635,79.606178,102.03687,-0.42877787,0.09051726,-3.9981067,129.35487,44.260845,-112.73413,0.40398377,0.12232313,86.047081,150.09073
0.54939997,1.930239,85.334435,151.64314,76.446854,104.59474,-0.43140045,0.076994136,-4.1782818,129.48639,44.416336,-112.81394,0.40379804,0.12279551,86.062088,150.09052
0.54949999,1.9313266,85.349594,151.63997,73.205025,107.05386,-0.4335967,0.063395664,-4.3585563,129.61678,44.571861,-112.89264,0.40361169,0.12326822,86.077103,150.09033
0.54960001,1.9324148,85.364761,151.6368,69.883797,109.41157,-0.43536448,0.049735252,-4.5389318,129.74603,44.727413,-112.97021,0.40342468,0.12374125,86.09211,150.09018
0.54970002,1.9335037,85.379921,151.63364,66.486389,111.66528,-0.43670207,0.036026411,-4.7194066,129.87418,44.882999,-113.04668,0.40323702,0.12421461,86.107117,150.09004
0.54979998,1.9345932,85.395088,151.63049,63.016068,113.81255,-0.43760818,0.02228266,-4.8999805,130.00119,45.038612,-113.12202,0.40304866,0.12468829,86.122131,150.08995
0.5499,1.9356834,85.410248,151.62737,59.476212,115.85101,-0.43808189,0.0085175866,-5.0806522,130.12711,45.194256,-113.19625,0.40285969,0.12516229,86.137138,150.08986
0.55000001,1.9367741,85.425407,151.62425,55.870258,117.7784,-0.43812281,-0.0052552139,-5.2614193,130.25189,45.349926,-113.26938,0.40267003,0.12563661,86.152145,150.08981
0.55010003,1.9378655,85.440575,151.62115,52.201721,119.59261,-0.43773088,-0.019022137,-5.4422798,130.37558,45.505623,-113.34141,0.40247974,0.12611121,86.167152,150.0898
0.55019999,1.9389576,85.455734,151.61806,48.474182,121.29157,-0.43690658,-0.032769579,-5.6232319,130.49817,45.661343,-113.41234,0.40228879,0.12658612,86.182167,150.0898
0.5503,1.9400501,85.470894,151.61497,44.691292,122.87339,-0.43565068,-0.046483967,-5.8042746,130.61964,45.817081,-113.48218,0.40209723,0.12706132,86.197174,150.08983
0.55040002,1.9411434,85.486061,151.61191,40.856762,124.33626,-0.43396449,-0.060151767,-5.9854069,130.74002,45.972847,-113.55093,0.40190497,0.12753682,86.212181,150.08987
0.55049998,1.9422373,85.501221,151.60886,36.974358,125.67849,-0.43184966,-0.073759474,-6.1666274,130.85931,46.128632,-113.61859,0.40171209,0.12801258,86.227188,150.08997
0.55059999,1.9433317,85.51638,151.6058,33.047897,126.89854,-0.42930833,-0.08729367,-6.3479362,130.97751,46.284431,-113.68517,0.40151852,0.12848864,86.242203,150.09007
0.55070001,1.9444268,85.53154,151.60278,29.081263,127.99496,-0.42634296,-0.10074098,-6.5293312,131.0946,46.440254,-113.75066,0.40132433,0.12896499,86.25721,150.09019
0.55080003,1.9455224,85.5467,151.59976,25.078373,128.96642,-0.42295662,-0.11408814,-6.7108107,131.21062,46.596088,-113.81508,0.40112945,0.1294416,86.272217,150.09035
