"Time","mass.v","massQS.v"
0.063900001,8.6774904e-05,0.001016116
0.064000003,8.7528715e-05,0.0010180868
0.064099997,8.828767e-05,0.0010200597
0.064199999,8.9051806e-05,0.0010220348
0.064300001,8.9821144e-05,0.001024012
0.064400002,9.0595706e-05,0.0010259914
0.064499997,9.1375514e-05,0.0010279729
0.064599998,9.2160597e-05,0.0010299565
0.0647,9.2950992e-05,0.0010319424
0.064800002,9.3746712e-05,0.0010339306
0.064900003,9.454778e-05,0.0010359209
0.064999998,9.5354233e-05,0.0010379134
0.065099999,9.6166084e-05,0.0010399082
0.065200001,9.6983371e-05,0.0010419051
0.065300003,9.7806107e-05,0.0010439043
0.065399997,9.8634329e-05,0.0010459058
0.065499999,9.9468052e-05,0.0010479095
0.0656,0.00010030731,0.0010499154
0.065700002,0.00010115213,0.0010519236
0.065800004,0.00010200254,0.0010539342
0.065899998,0.00010285856,0.0010559469
0.066,0.00010372022,0.0010579621
0.066100001,0.00010458754,0.0010599795
0.066200003,0.00010546055,0.0010619992
0.066299997,0.00010633928,0.0010640214
0.066399999,0.00010722375,0.0010660457
0.066500001,0.000108114,0.0010680725
0.066600002,0.00010901004,0.0010701016
0.066699997,0.00010991191,0.0010721331
0.066799998,0.00011081963,0.001074167
0.0669,0.00011173323,0.0010762033
0.067000002,0.00011265273,0.001078242
0.067100003,0.00011357817,0.001080283
0.067199998,0.00011450957,0.0010823265
0.067299999,0.00011544695,0.0010843724
0.067400001,0.00011639035,0.0010864207
0.067500003,0.00011733979,0.0010884715
0.067599997,0.0001182953,0.0010905248
0.067699999,0.0001192569,0.0010925805
0.0678,0.00012022463,0.0010946387
0.067900002,0.00012119851,0.0010966995
0.068000004,0.00012217858,0.0010987626
0.068099998,0.00012316485,0.0011008284
0.0682,0.00012415735,0.0011028966
0.068300001,0.00012515612,0.0011049674
0.068400003,0.00012616118,0.0011070407
0.068499997,0.00012717255,0.0011091166
0.068599999,0.00012819028,0.001111195
0.068700001,0.00012921437,0.001113276
0.068800002,0.00013024488,0.0011153596
0.068899997,0.00013128182,0.0011174458
0.068999998,0.00013232522,0.0011195345
0.0691,0.00013337511,0.0011216259
0.069200002,0.00013443151,0.00112372
0.069300003,0.00013549447,0.0011258166
0.069399998,0.00013656402,0.001127916
0.069499999,0.00013764027,0.001130018
0.069600001,0.00013872315,0.0011321228
0.069700003,0.00013981269,0.0011342303
0.069799997,0.00014090895,0.0011363404
0.069899999,0.00014201192,0.0011384533
0.07,0.00014312168,0.0011405689
0.070100002,0.00014423821,0.0011426872
0.070200004,0.00014536156,0.0011448083
0.070299998,0.00014649176,0.001146932
0.0704,0.00014762885,0.0011490587
0.070500001,0.00014877283,0.001151188
0.070600003,0.00014992376,0.0011533203
0.070699997,0.00015108167,0.0011554552
0.070799999,0.00015224656,0.0011575931
0.070900001,0.00015341848,0.0011597337
0.071000002,0.00015459747,0.0011618773
0.071099997,0.00015578355,0.0011640236
0.071199998,0.00015697675,0.0011661728
0.0713,0.00015817709,0.001168325
0.071400002,0.00015938462,0.0011704799
0.071500003,0.00016059937,0.0011726379
0.071599998,0.00016182137,0.0011747987
0.071699999,0.00016305063,0.0011769625
0.071800001,0.00016428719,0.0011791292
0.071900003,0.00016553111,0.001181299
0.071999997,0.00016678238,0.0011834716
0.072099999,0.00016804106,0.0011856472
0.0722,0.00016930717,0.0011878259
0.072300002,0.00017058074,0.0011900075
0.072400004,0.0001718618,0.0011921922
0.072499998,0.00017315039,0.00119438
0.0726,0.00017444653,0.0011965707
0.072700001,0.00017575026,0.0011987645
0.072800003,0.00017706162,0.0012009615
0.072899997,0.00017838062,0.0012031614
0.072999999,0.00017970732,0.0012053646
0.073100001,0.00018104173,0.0012075708
0.073200002,0.00018238388,0.0012097802
0.073299997,0.00018373382,0.0012119927
0.073399998,0.00018509159,0.0012142084
0.0735,0.00018645718,0.0012164272
0.073600002,0.00018783066,0.0012186492
0.073700003,0.00018921205,0.0012208745
0.073799998,0.00019060138,0.0012231029
0.073899999,0.0001919987,0.0012253346
0.074000001,0.00019340402,0.0012275695
0.074100003,0.00019481737,0.0012298077
0.074199997,0.00019623897,0.0012320493
0.074299999,0.00019766884,0.0012342941
0.0744,0.00019910687,0.0012365424
0.074500002,0.00020055311,0.0012387939
0.074600004,0.00020200759,0.0012410488
0.074699998,0.00020347035,0.001243307
0.0748,0.00020494142,0.0012455687
0.074900001,0.00020642082,0.0012478337
0.075000003,0.00020790861,0.0012501022
0.075099997,0.00020940481,0.001252374
0.075199999,0.00021090946,0.0012546493
0.075300001,0.0002124226,0.001256928
0.075400002,0.00021394425,0.0012592102
0.075499997,0.00021547446,0.0012614959
0.075599998,0.00021701326,0.0012637852
0.0757,0.00021856069,0.0012660779
0.075800002,0.00022011678,0.0012683742
0.075900003,0.00022168156,0.0012706739
0.075999998,0.00022325509,0.0012729772
0.076099999,0.00022483739,0.0012752842
0.076200001,0.0002264285,0.0012775948
0.076300003,0.00022802844,0.0012799089
0.076399997,0.00022963728,0.0012822268
0.076499999,0.00023125502,0.0012845482
0.0766,0.00023288174,0.0012868734
0.076700002,0.00023451743,0.0012892021
0.076800004,0.00023616216,0.0012915346
0.076899998,0.00023781596,0.001293871
0.077,0.00023947886,0.0012962109
0.077100001,0.0002411509,0.0012985546
0.077200003,0.00024283213,0.0013009021
0.077299997,0.00024452255,0.0013032535
0.077399999,0.00024622228,0.0013056085
0.077500001,0.00024793125,0.0013079675
0.077600002,0.00024964957,0.0013103302
0.077699997,0.00025137726,0.0013126968
0.077799998,0.00025311438,0.0013150673
0.0779,0.00025486093,0.0013174417
0.078000002,0.00025661697,0.0013198201
0.078100003,0.00025838253,0.0013222023
0.078199998,0.00026015766,0.0013245885
0.078299999,0.00026194236,0.0013269787
0.078400001,0.00026373673,0.0013293729
0.078500003,0.00026554079,0.001331771
0.078599997,0.00026735457,0.0013341733
0.078699999,0.0002691781,0.0013365794
0.0788,0.00027101143,0.0013389898
0.078900002,0.00027285461,0.0013414042
0.079000004,0.00027470815,0.0013438228
0.079099998,0.00027657187,0.0013462458
0.0792,0.0002784456,0.0013486728
0.079300001,0.0002803294,0.001351104
0.079400003,0.00028222334,0.0013535395
0.079499997,0.0002841274,0.0013559791
0.079599999,0.00028604167,0.0013584231
0.079700001,0.00028796616,0.0013608714
0.079800002,0.00028990096,0.0013633238
0.079899997,0.00029184608,0.0013657806
0.079999998,0.0002938016,0.0013682417
0.0801,0.0002957675,0.0013707073
0.080200002,0.00029774389,0.0013731772
0.080300003,0.00029973077,0.0013756515
0.080399998,0.00030172823,0.0013781301
0.080499999,0.00030373628,0.0013806132
0.080600001,0.00030575498,0.0013831009
0.080700003,0.00030778436,0.001385593
0.080799997,0.00030982448,0.0013880895
0.080899999,0.00031187537,0.0013905907
0.081,0.00031393711,0.0013930964
0.081100002,0.00031600974,0.0013956067
0.081200004,0.00031809325,0.0013981215
0.081299998,0.00032018777,0.001400641
0.0814,0.00032229332,0.0014031652
0.081500001,0.00032440992,0.0014056939
0.081600003,0.00032653761,0.0014082275
0.081699997,0.00032867648,0.0014107657
0.081799999,0.00033082659,0.0014133087
0.081900001,0.00033298793,0.0014158564
0.082000002,0.00033516058,0.0014184089
0.082099997,0.00033734459,0.0014209663
0.082199998,0.00033954001,0.0014235285
0.0823,0.0003417469,0.0014260956
0.082400002,0.00034396528,0.0014286676
0.082500003,0.00034619521,0.0014312444
0.082599998,0.00034843676,0.0014338263
0.082699999,0.00035068998,0.001436413
0.082800001,0.0003529549,0.0014390048
0.082900003,0.00035523158,0.0014416015
0.082999997,0.00035752004,0.0014442034
0.083099999,0.00035982038,0.0014468103
0.0832,0.00036213265,0.0014494222
0.083300002,0.00036445685,0.0014520393
0.083400004,0.0003667931,0.0014546616
0.083499998,0.0003691414,0.001457289
0.0836,0.00037150181,0.0014599216
0.083700001,0.00037387441,0.0014625594
0.083800003,0.00037626058,0.001465203
0.083899997,0.00037865929,0.0014678518
0.083999999,0.00038107045,0.0014705061
0.084100001,0.00038349413,0.0014731656
0.084200002,0.00038593041,0.0014758306
0.084299996,0.00038837935,0.001478501
0.084399998,0.00039084099,0.0014811769
0.0845,0.00039331539,0.0014838582
0.084600002,0.00039580261,0.0014865452
0.084700003,0.00039830274,0.0014892376
0.084799998,0.00040081583,0.0014919357
0.084899999,0.00040334192,0.0014946393
0.085000001,0.00040588112,0.0014973485
0.085100003,0.00040843344,0.0015000636
0.085199997,0.00041099897,0.0015027842
0.085299999,0.00041357777,0.0015055106
0.0854,0.0004161699,0.0015082428
0.085500002,0.00041877542,0.0015109809
0.085600004,0.00042139445,0.0015137247
0.085699998,0.00042402698,0.0015164744
0.0858,0.00042667313,0.00151923
0.085900001,0.00042933293,0.0015219914
0.086000003,0.00043200646,0.001524759
0.086099997,0.00043469379,0.0015275325
0.086199999,0.00043739498,0.001530312
0.086300001,0.00044011013,0.0015330976
0.086400002,0.00044283926,0.0015358893
0.086499996,0.0004455825,0.0015386872
0.086599998,0.00044833985,0.0015414911
0.0867,0.00045111144,0.0015443013
0.086800002,0.00045389729,0.0015471177
0.086900003,0.00045669751,0.0015499404
0.086999997,0.00045951214,0.0015527694
0.087099999,0.0004623413,0.0015556049
0.087200001,0.00046518503,0.0015584466
0.087300003,0.00046804338,0.0015612947
0.087399997,0.00047091648,0.0015641493
0.087499999,0.00047380434,0.0015670104
0.0876,0.00047670709,0.001569878
0.087700002,0.00047962475,0.0015727521
0.087800004,0.00048255746,0.001575633
0.087899998,0.00048550524,0.0015785203
0.088,0.00048846821,0.0015814144
0.088100001,0.00049144641,0.0015843152
0.088200003,0.00049443991,0.0015872227
0.088299997,0.00049744884,0.001590137
0.088399999,0.00050047325,0.0015930581
0.088500001,0.00050351361,0.0015959862
0.088600002,0.00050657248,0.001598922
0.088699996,0.00050964736,0.0016018646
0.088799998,0.0005127383,0.0016048144
0.0889,0.00051584543,0.0016077713
0.089000002,0.00051896879,0.0016107352
0.089100003,0.00052210857,0.0016137065
0.089199997,0.00052526483,0.0016166848
0.089299999,0.00052843767,0.0016196705
0.089400001,0.0005316271,0.0016226635
0.089500003,0.00053483335,0.0016256638
0.089599997,0.00053805643,0.0016286715
0.089699998,0.00054129644,0.0016316867
0.0898,0.00054455356,0.0016347094
0.089900002,0.0005478278,0.0016377397
0.090000004,0.00055111933,0.0016407775
0.090099998,0.0005544282,0.0016438229
0.0902,0.00055775454,0.0016468761
0.090300001,0.00056109845,0.0016499369
0.090400003,0.00056446006,0.0016530055
0.090499997,0.00056783942,0.001656082
0.090599999,0.00057123671,0.0016591663
0.090700001,0.00057465199,0.0016622585
0.090800002,0.00057808537,0.0016653588
0.090899996,0.00058153697,0.001668467
0.090999998,0.0005850069,0.0016715833
0.0911,0.00058849523,0.0016747077
0.091200002,0.00059200218,0.0016778402
0.091300003,0.00059552776,0.0016809811
0.091399997,0.00059907214,0.0016841302
0.091499999,0.00060263538,0.0016872876
0.091600001,0.00060621765,0.0016904533
0.091700003,0.00060981908,0.0016936276
0.091799997,0.00061343971,0.0016968102
0.091899998,0.00061707973,0.0017000014
0.092,0.00062073924,0.0017032012
0.092100002,0.00062441832,0.0017064096
0.092200004,0.00062811718,0.0017096268
0.092299998,0.00063183589,0.0017128526
0.092399999,0.00063557457,0.0017160873
0.092500001,0.00063933333,0.0017193308
0.092600003,0.00064311235,0.0017225833
0.092699997,0.00064691168,0.0017258447
0.092799999,0.00065073156,0.0017291151
0.092900001,0.00065457198,0.0017323947
0.093000002,0.00065843319,0.0017356833
0.093099996,0.00066231529,0.0017389812
0.093199998,0.00066621834,0.0017422884
0.0933,0.00067014527,0.0017456054
0.093400002,0.00067409879,0.0017489328
0.093500003,0.00067807443,0.0017522698
0.093599997,0.00068207231,0.0017556165
0.093699999,0.00068609259,0.0017589729
0.093800001,0.00069013552,0.001762339
0.093900003,0.00069420121,0.001765715
0.093999997,0.00069828983,0.0017691009
0.094099998,0.00070240162,0.0017724967
0.0942,0.00070653664,0.0017759026
0.094300002,0.00071069517,0.0017793187
0.094400004,0.00071487739,0.0017827449
0.094499998,0.00071908336,0.0017861812
0.094599999,0.00072331342,0.0017896281
0.094700001,0.00072756765,0.0017930852
0.094800003,0.00073184632,0.0017965529
0.094899997,0.00073614949,0.0018000311
0.094999999,0.00074047752,0.0018035199
0.095100001,0.00074483047,0.0018070195
0.095200002,0.00074920862,0.0018105297
0.095299996,0.00075361208,0.0018140508
0.095399998,0.00075804116,0.0018175829
0.0955,0.00076249597,0.0018211259
0.095600002,0.00076697674,0.0018246799
0.095700003,0.0007714837,0.0018282452
0.095799997,0.00077601703,0.0018318216
0.095899999,0.00078057696,0.0018354094
0.096000001,0.00078516366,0.0018390086
0.096100003,0.00078977738,0.0018426193
0.096199997,0.00079441833,0.0018462414
0.096299998,0.00079908676,0.0018498752
0.0964,0.00080378278,0.0018535207
0.096500002,0.00080850674,0.0018571781
0.096600004,0.00081325881,0.0018608472
0.096699998,0.00081803917,0.0018645283
0.096799999,0.00082284817,0.0018682216
0.096900001,0.00082768587,0.0018719268
0.097000003,0.00083255267,0.0018756444
0.097099997,0.00083744869,0.0018793743
0.097199999,0.00084237423,0.0018831164
0.0973,0.0008473295,0.0018868712
0.097400002,0.00085231476,0.0018906384
0.097499996,0.00085733022,0.0018944184
0.097599998,0.00086237612,0.0018982111
0.0977,0.00086745276,0.0019020166
0.097800002,0.00087256037,0.001905835
0.097900003,0.00087769917,0.0019096665
0.097999997,0.00088286947,0.0019135111
0.098099999,0.0008880836,0.0019173708
0.098200001,0.00089333981,0.0019212455
0.098300003,0.00089863013,0.0019251339
0.098399997,0.0009039549,0.0019290361
0.098499998,0.00090931455,0.0019329522
0.0986,0.00091470941,0.0019368824
0.098700002,0.00092013978,0.0019408267
0.098800004,0.00092560606,0.0019447852
0.098899998,0.0009311086,0.0019487583
0.098999999,0.00093664782,0.0019527456
0.099100001,0.000942224,0.0019567476
0.099200003,0.00094783766,0.0019607644
0.099299997,0.00095348904,0.0019647959
0.099399999,0.00095917861,0.0019688425
0.0995,0.00096490677,0.0019729042
0.099600002,0.00097067386,0.0019769808
0.099699996,0.00097648037,0.0019810731
0.099799998,0.00098232657,0.0019851807
0.0999,0.00098821311,0.0019893036
0.1,0.00099414017,0.0019934427
0.1001,0.0010001082,0.0019975973
0.1002,0.0010061178,0.0020017677
0.1003,0.0010121692,0.0020059545
0.1004,0.0010182629,0.0020101573
0.1005,0.0010243994,0.0020143765
0.1006,0.0010305792,0.0020186123
0.1007,0.0010368025,0.0020228645
0.1008,0.0010430701,0.0020271335
0.1009,0.0010493821,0.0020314194
0.101,0.0010557392,0.0020357224
0.1011,0.001062142,0.0020400423
0.1012,0.0010685906,0.0020443797
0.1013,0.0010750857,0.0020487346
0.1014,0.0010816278,0.0020531069
0.1015,0.0010882174,0.0020574969
0.1016,0.0010948548,0.0020619049
0.1017,0.0011015408,0.0020663308
0.1018,0.0011082756,0.0020707748
0.1019,0.0011150601,0.0020752372
0.102,0.0011218945,0.002079718
0.1021,0.0011287793,0.0020842175
0.1022,0.0011357153,0.0020887356
0.1023,0.0011427028,0.0020932727
0.1024,0.0011497909,0.0020978365
0.1025,0.0011569726,0.0021024258
0.1026,0.0011642155,0.0021070356
0.1027,0.0011715208,0.0021116666
0.1028,0.0011788893,0.0021163183
0.1029,0.0011863221,0.0021209917
0.103,0.0011938199,0.0021256863
0.1031,0.0012013839,0.002130403
0.1032,0.0012090151,0.0021351413
0.1033,0.0012167145,0.002139902
0.1034,0.0012244831,0.002144685
0.1035,0.001232322,0.0021494909
0.1036,0.001240232,0.0021543195
0.1037,0.0012482146,0.0021591715
0.1038,0.0012562707,0.002164047
0.1039,0.0012644014,0.002168946
0.104,0.0012726078,0.0021738689
0.1041,0.0012808911,0.0021788159
0.1042,0.0012892525,0.0021837875
0.1043,0.0012976931,0.0021887838
0.1044,0.0013062141,0.0021938048
0.1045,0.0013148169,0.0021988514
0.1046,0.0013235024,0.0022039234
0.1047,0.0013322721,0.002209021
0.1048,0.0013411271,0.0022141449
0.1049,0.0013500687,0.0022192949
0.105,0.0013590985,0.0022244717
0.1051,0.0013682174,0.0022296752
0.1052,0.0013774269,0.0022349062
0.1053,0.0013867284,0.0022401644
0.1054,0.0013961232,0.0022454506
0.1055,0.0014056128,0.0022507648
0.1056,0.0014151984,0.0022561073
0.1057,0.0014248817,0.0022614787
0.1058,0.0014346639,0.002266879
0.1059,0.0014445466,0.0022723083
0.106,0.0014545312,0.0022777678
0.1061,0.0014646193,0.002283257
0.1062,0.0014748124,0.0022887764
0.1063,0.0014851119,0.0022943264
0.1064,0.0014955194,0.0022999074
0.1065,0.0015060366,0.0023055198
0.1066,0.0015166651,0.0023111636
0.1067,0.0015274551,0.0023168344
0.1068,0.0015384003,0.0023225334
0.1069,0.00154947,0.0023282641
0.107,0.0015606662,0.0023340269
0.1071,0.0015719911,0.002339822
0.1072,0.0015834467,0.00234565
0.1073,0.0015950354,0.0023515108
0.1074,0.0016067671,0.0023574051
0.1075,0.0016186964,0.0023633323
0.1076,0.0016307866,0.0023692932
0.1077,0.0016430418,0.0023752884
0.1078,0.0016554665,0.002381318
0.1079,0.001668065,0.0023873821
0.108,0.0016808421,0.0023934813
0.1081,0.0016938023,0.0023996159
0.1082,0.0017069506,0.0024057862
0.1083,0.0017202918,0.0024119923
0.1084,0.0017338311,0.0024182347
0.1085,0.0017475736,0.0024245137
0.1086,0.0017615246,0.0024308297
0.1087,0.0017756897,0.0024371829
0.1088,0.0017900742,0.0024435739
0.1089,0.0018046892,0.0024500045
0.109,0.001819554,0.0024564806
0.1091,0.0018346623,0.0024629976
0.1092,0.0018500208,0.0024695562
0.1093,0.0018656366,0.0024761569
0.1094,0.0018815169,0.0024828005
0.1095,0.0018976693,0.0024894876
0.1096,0.0019141012,0.002496219
0.1097,0.0019308204,0.0025029955
0.1098,0.0019478352,0.0025098177
0.1099,0.0019651535,0.0025166862
0.11,0.0019827839,0.0025236022
0.1101,0.0020007349,0.0025305662
0.1102,0.0020190154,0.002537579
0.1103,0.0020376344,0.0025446417
0.1104,0.0020566343,0.0025517538
0.1105,0.0020760689,0.0025589145
0.1106,0.0020958995,0.0025661266
0.1107,0.0021161407,0.002573391
0.1108,0.0021368065,0.0025807084
0.1109,0.0021579114,0.0025880795
0.111,0.0021794713,0.0025955054
0.1111,0.0022015017,0.0026029868
0.1112,0.0022240195,0.0026105247
0.1113,0.0022470411,0.0026181196
0.1114,0.0022705842,0.0026257727
0.1115,0.0022946673,0.0026334852
0.1116,0.0023193085,0.0026412576
0.1117,0.0023445275,0.002649091
0.1118,0.002370344,0.0026569862
0.1119,0.0023968841,0.0026649432
0.112,0.002424231,0.0026729624
0.1121,0.0024523123,0.0026810456
0.1122,0.0024811605,0.0026891937
0.1123,0.0025108093,0.002697408
0.1124,0.0025412946,0.0027056888
0.1125,0.0025726524,0.0027140377
0.1126,0.0026049218,0.0027224552
0.1127,0.0026381426,0.0027309423
0.1128,0.0026723556,0.0027395003
0.1129,0.0027076048,0.0027481297
0.113,0.0027439343,0.0027568317
0.1131,0.0027813907,0.0027656073
0.1132,0.0028200222,0.0027744572
0.1133,0.0028598788,0.0027833828
0.1134,0.0029011895,0.0027923882
0.1135,0.0029440282,0.0028014751
0.1136,0.0029883506,0.0028106424
0.1137,0.0030342266,0.0028198916
0.1138,0.0030817296,0.0028292234
0.1139,0.0031309356,0.0028386395
0.114,0.0031819239,0.0028481414
0.1141,0.0032347762,0.0028577303
0.1142,0.0032895782,0.0028674074
0.1143,0.0033464183,0.0028771742
0.1144,0.003405388,0.0028870322
0.1145,0.0034665822,0.0028969827
0.1146,0.0035300995,0.0029070275
0.1147,0.0035960579,0.0029171687
0.1148,0.0036646384,0.0029274109
0.1149,0.0037358894,0.0029377532
0.115,0.0038099284,0.0029481975
0.1151,0.0038868762,0.0029587457
0.1152,0.0039668581,0.0029693993
0.1153,0.0040500034,0.0029801605
0.1154,0.0041364455,0.0029910314
0.1155,0.0042263228,0.0030020138
0.1156,0.0043197777,0.0030131096
0.1157,0.004416957,0.0030243213
0.1158,0.0045180121,0.0030356508
0.1159,0.0046230229,0.0030471005
0.116,0.0047315308,0.0030586724
0.1161,0.0048441468,0.0030703694
0.1162,0.0049610035,0.0030821932
0.1163,0.0050822329,0.0030941465
0.1164,0.0052079707,0.003106232
0.1165,0.0053383536,0.0031184519
0.1166,0.0054735187,0.0031308089
0.1167,0.0056136074,0.0031433059
0.1168,0.0057585724,0.0031559451
0.1169,0.0059078126,0.0031687291
0.117,0.0060619586,0.0031816608
0.1171,0.0062210732,0.0031947431
0.1172,0.0063852123,0.003207979
0.1173,0.0065544248,0.0032213714
0.1174,0.0067287525,0.0032349234
0.1175,0.0069082296,0.0032486375
0.1176,0.0070927762,0.003262518
0.1177,0.0072823819,0.0032765677
0.1178,0.0074770846,0.0032907897
0.1179,0.0076768626,0.0033051874
0.118,0.0078816805,0.0033197643
0.1181,0.0080914916,0.0033345239
0.1182,0.008306236,0.00334947
0.1183,0.0085258652,0.0033646058
0.1184,0.0087509984,0.0033799363
0.1185,0.0089812018,0.003395465
0.1186,0.0092164576,0.0034111957
0.1187,0.0094567472,0.0034271327
0.1188,0.0097020501,0.00344328
0.1189,0.0099523412,0.0034596417
0.119,0.010207597,0.0034762227
0.1191,0.010467898,0.0034930273
0.1192,0.010733334,0.00351006
0.1193,0.011003816,0.0035273258
0.1194,0.011279352,0.0035448291
0.1195,0.01155996,0.003562575
0.1196,0.01184566,0.0035805688
0.1197,0.012136479,0.0035988153
0.1198,0.012432329,0.0036173197
0.1199,0.012733208,0.0036360873
0.12,0.013039181,0.0036551235
0.1201,0.013350266,0.003674434
0.1202,0.013666483,0.0036940244
0.1203,0.013987856,0.0037139005
0.1204,0.014314414,0.003734068
0.1205,0.014645966,0.0037545331
0.1206,0.014982575,0.0037753019
0.1207,0.015324282,0.0037963802
0.1208,0.015671089,0.0038177746
0.1209,0.016022991,0.0038394914
0.121,0.016379993,0.0038615372
0.1211,0.01674209,0.0038839185
0.1212,0.01710923,0.0039066426
0.1213,0.017481435,0.0039297156
0.1214,0.017858697,0.0039531449
0.1215,0.018241007,0.0039769374
0.1216,0.018628357,0.0040011005
