"Time","aimc.stator.core.Phi.im","aimc.stator.core.Phi.re"
0.074699998,-1.6278088,0.76600444
0.0748,-1.6029435,0.81675547
0.074900001,-1.5764965,0.86670035
0.075000003,-1.5484936,0.9157899
0.075099997,-1.5189629,0.96397555
0.075199999,-1.4879329,1.0112097
0.075300001,-1.4554348,1.057446
0.075400002,-1.4215006,1.1026386
0.075499997,-1.3861634,1.1467429
0.075599998,-1.3494585,1.1897155
0.0757,-1.3114219,1.231514
0.075800002,-1.2720912,1.272097
0.075900003,-1.2315052,1.3114245
0.075999998,-1.1897039,1.3494577
0.076099999,-1.1467288,1.3861593
0.076200001,-1.1026219,1.4214927
0.076300003,-1.0574272,1.4554232
0.076399997,-1.011189,1.4879175
0.076499999,-0.9639529,1.5189432
0.0766,-0.9157657,1.5484699
0.076700002,-0.8666749,1.5764685
0.076800004,-0.81672895,1.6029112
0.076899998,-0.76597708,1.627772
0.077,-0.71446943,1.6510264
0.077100001,-0.66225684,1.6726514
0.077200003,-0.6093908,1.6926256
0.077299997,-0.55592346,1.7109295
0.077399999,-0.50190771,1.7275449
0.077500001,-0.44739673,1.7424555
0.077600002,-0.39244434,1.7556463
0.077699997,-0.33710483,1.7671046
0.077799998,-0.28143278,1.7768191
0.0779,-0.2254831,1.7847799
0.078000002,-0.16931105,1.7909795
0.078100003,-0.11297207,1.7954117
0.078199998,-0.056521714,1.7980719
0.078299999,-1.571304e-05,1.7989577
0.078400001,0.056490157,1.7980683
0.078500003,0.11294013,1.7954043
0.078599997,0.16927853,1.7909685
0.078699999,0.22544973,1.7847655
0.0788,0.2813983,1.776801
0.078900002,0.33706903,1.7670832
0.079000004,0.39240697,1.7556214
0.079099998,0.44735757,1.7424271
0.0792,0.50186652,1.7275134
0.079300001,0.55588007,1.7108949
0.079400003,0.6093449,1.692588
0.079499997,0.66220826,1.6726109
0.079599999,0.71441793,1.6509831
0.079700001,0.76592249,1.6277261
0.079800002,0.81667107,1.6028628
0.079899997,0.86661357,1.5764178
0.079999998,0.91570073,1.5484171
0.0801,0.96388406,1.5188885
0.080200002,1.0111161,1.487861
0.080300003,1.0573502,1.4553652
0.080399998,1.1025406,1.4214333
0.080499999,1.1466429,1.3860987
0.080600001,1.1896136,1.3493963
0.080700003,1.2314101,1.3113624
0.080799997,1.2719913,1.2720344
0.080899999,1.3113171,1.2314512
0.081,1.3493488,1.1896528
0.081100002,1.3860486,1.1466805
0.081200004,1.4213806,1.1025767
0.081299998,1.4553097,1.057385
0.0814,1.4878026,1.0111498
0.081500001,1.5188272,0.96391684
0.081600003,1.5483528,0.9157328
0.081699997,1.5763503,0.86664516
0.081799999,1.602792,0.81670243
0.081900001,1.627652,0.76595384
0.082000002,1.6509057,0.71444947
0.082099997,1.6725301,0.66224015
0.082199998,1.6925038,0.60937744
0.0823,1.7108072,0.55591351
0.082400002,1.7274222,0.50190109
0.082500003,1.7423326,0.44739348
0.082599998,1.7555233,0.39244452
0.082699999,1.7669816,0.3371084
0.082800001,1.7766961,0.28143972
0.082900003,1.7846572,0.22549348
0.082999997,1.7908571,0.16932483
0.083099999,1.7952895,0.11298921
0.0832,1.7979503,0.056542236
0.083300002,1.7988368,3.9616818e-05
0.083400004,1.797948,-0.056462914
0.083499998,1.7952849,-0.11290958
0.0836,1.79085,-0.16924466
0.083700001,1.7846479,-0.22541259
0.083800003,1.7766845,-0.28135794
0.083899997,1.7669679,-0.33702546
0.083999999,1.7555076,-0.39236027
0.084100001,1.7423147,-0.44730771
0.084200002,1.7274024,-0.50181359
0.084299996,1.7107855,-0.5558241
0.084399998,1.6924803,-0.60928595
0.0845,1.6725049,-0.66214639
0.084600002,1.650879,-0.71435326
0.084700003,1.6276239,-0.76585501
0.084799998,1.6027627,-0.81660086
0.084899999,1.5763198,-0.86654067
0.085000001,1.5483214,-0.91562527
0.085100003,1.5187949,-0.96380603
0.085199997,1.4877697,-1.0110356
0.085299999,1.4552764,-1.0572673
0.0854,1.421347,-1.1024555
0.085500002,1.3860149,-1.1465555
0.085600004,1.3493152,-1.1895241
0.085699998,1.3112838,-1.2313186
0.0858,1.2719586,-1.2718978
0.085900001,1.2313781,-1.3112216
0.086000003,1.1895826,-1.3492515
0.086099997,1.1466131,-1.3859497
0.086199999,1.1025122,-1.42128
0.086300001,1.0573235,-1.4552077
0.086400002,1.0110914,-1.4876992
0.086499996,0.96386141,-1.5187224
0.086599998,0.91568041,-1.5482467
0.0867,0.86659592,-1.5762432
0.086800002,0.81665629,-1.6026839
0.086900003,0.7659108,-1.6275429
0.086999997,0.71440959,-1.6507957
0.087099999,0.66220349,-1.6724193
0.087200001,0.60934395,-1.6923925
0.087300003,0.55588317,-1.7106954
0.087399997,0.50187397,-1.7273099
0.087499999,0.44736955,-1.7422199
0.0876,0.39242378,-1.7554104
0.087700002,0.33709085,-1.7668686
0.087800004,0.28142539,-1.7765831
0.087899998,0.22548227,-1.7845441
0.088,0.16931677,-1.7907442
0.088100001,0.1129843,-1.795177
0.088200003,0.05654043,-1.797838
0.088299997,4.0879375e-05,-1.7987249
0.088399999,-0.056458581,-1.7978367
0.088500001,-0.11290222,-1.7951741
0.088600002,-0.16923432,-1.79074
0.088699996,-0.2253993,-1.7845386
0.088799998,-0.2813417,-1.7765763
0.0889,-0.33700636,-1.7668605
0.089000002,-0.39233834,-1.7554011
0.089100003,-0.447283,-1.7422094
0.089199997,-0.50178617,-1.7272984
0.089299999,-0.555794,-1.7106827
0.089400001,-0.60925323,-1.6923789
0.089500003,-0.6621111,-1.6724049
0.089599997,-0.71431541,-1.6507804
0.089699998,-0.76581472,-1.627527
0.0898,-0.81655818,-1.6026675
0.089900002,-0.86649567,-1.5762261
0.090000004,-0.91557795,-1.5482293
0.090099998,-0.96375662,-1.5187048
0.0902,-1.0109841,-1.4876815
0.090300001,-1.0572137,-1.4551901
0.090400003,-1.1023998,-1.4212626
0.090499997,-1.1464981,-1.3859326
0.090599999,-1.1894647,-1.3492348
0.090700001,-1.2312574,-1.3112056
0.090800002,-1.271835,-1.2718825
0.090899996,-1.3111573,-1.2313042
0.090999998,-1.3491856,-1.1895108
0.0911,-1.3858824,-1.1465436
0.091200002,-1.4212114,-1.102445
0.091300003,-1.4551377,-1.0572585
0.091399997,-1.487628,-1.0110285
0.091499999,-1.5186501,-0.96380103
0.091600001,-1.5481733,-0.91562235
0.091700003,-1.5761688,-0.86654013
0.091799997,-1.6026086,-0.81660283
0.091899998,-1.6274668,-0.76585972
0.092,-1.6507189,-0.71436083
0.092100002,-1.6723418,-0.66215706
0.092200004,-1.6923144,-0.6092999
0.092299998,-1.7106167,-0.55584145
0.092399999,-1.7272309,-0.50183457
0.092500001,-1.7421405,-0.4473325
0.092600003,-1.7553308,-0.39238906
0.092699997,-1.7667886,-0.3370584
0.092799999,-1.776503,-0.2813952
0.092900001,-1.7844641,-0.22545439
0.093000002,-1.7906641,-0.16929111
0.093099996,-1.7950968,-0.11296085
0.093199998,-1.7977581,-0.056519184
0.0933,-1.7986451,-2.1800648e-05
0.093400002,-1.7977571,0.056475542
0.093500003,-1.7950948,0.11291707
0.093599997,-1.7906612,0.16924711
0.093699999,-1.7844602,0.22541004
0.093800001,-1.7764982,0.28135046
0.093900003,-1.7667831,0.33701319
0.093999997,-1.7553242,0.39234322
0.094099998,-1.7421331,0.44728601
0.0942,-1.7272228,0.5017873
0.094300002,-1.7106079,0.5557934
0.094400004,-1.6923048,0.60925084
0.094499998,-1.6723316,0.66210705
0.094599999,-1.6507081,0.71430975
0.094700001,-1.6274555,0.76580745
0.094800003,-1.6025968,0.81654936
0.094899997,-1.5761565,0.86648536
0.094999999,-1.5481607,0.91556621
0.095100001,-1.5186371,0.96374339
0.095200002,-1.4876148,1.0109695
0.095299996,-1.4551245,1.0571978
0.095399998,-1.421198,1.1023828
0.0955,-1.385869,1.1464797
0.095600002,-1.3491725,1.1894453
0.095700003,-1.3111444,1.2312368
0.095799997,-1.2718223,1.2718133
0.095899999,-1.2312452,1.3111347
0.096000001,-1.189453,1.349162
0.096100003,-1.1464869,1.3858578
0.096199997,-1.1023893,1.421186
0.096299998,-1.057204,1.4551115
0.0964,-1.0109752,1.487601
0.096500002,-0.96374881,1.5186224
0.096600004,-0.91557133,1.5481451
0.096699998,-0.8664903,1.5761398
0.096799999,-0.81655407,1.6025791
0.096900001,-0.7658121,1.6274368
0.097000003,-0.7143144,1.6506884
0.097099997,-0.6621117,1.6723108
0.097199999,-0.60925555,1.6922829
0.0973,-0.55579823,1.710585
0.097400002,-0.50179243,1.7271988
0.097499996,-0.44729137,1.742108
0.097599998,-0.39234892,1.755298
0.0977,-0.33701932,1.7667557
0.097800002,-0.28135708,1.7764698
0.097900003,-0.2254172,1.7844306
0.097999997,-0.16925488,1.7906306
0.098099999,-0.11292554,1.7950633
0.098200001,-0.056484748,1.7977244
0.098300003,1.1772981e-05,1.7986113
0.098399997,0.056508265,1.7977233
0.098499998,0.11294899,1.795061
0.0986,0.16927823,1.7906272
0.098700002,0.22544043,1.7844263
0.098800004,0.28138012,1.7764643
0.098899998,0.33704212,1.7667491
0.098999999,0.39237148,1.7552904
0.099100001,0.44731364,1.7420994
0.099200003,0.50181431,1.7271891
0.099299997,0.55581975,1.7105742
0.099399999,0.60927671,1.6922712
0.0995,0.66213232,1.6722981
0.099600002,0.71433449,1.6506746
0.099699996,0.76583171,1.627422
0.099799998,0.81657314,1.6025634
0.0999,0.86650866,1.5761231
0.1,0.91558909,1.5481274
0.1001,0.96376592,1.5186039
0.1002,1.0109916,1.4875816
0.1003,1.0572196,1.4550912
0.1004,1.1024042,1.421165
0.1005,1.1465008,1.385836
0.1006,1.189466,1.3491393
0.1007,1.2312574,1.3111112
0.1008,1.2718337,1.2717893
0.1009,1.3111547,1.231212
0.101,1.3491818,1.1894197
0.1011,1.3858775,1.1464537
0.1012,1.4212054,1.1023561
0.1013,1.4551307,1.0571706
0.1014,1.48762,1.0109417
0.1015,1.5186412,0.9637152
0.1016,1.5481637,0.91553754
0.1017,1.5761583,0.86645627
0.1018,1.6025974,0.81651998
0.1019,1.6274549,0.76577771
0.102,1.6507063,0.71427971
0.1021,1.6723286,0.66207677
0.1022,1.6923006,0.60922045
0.1023,1.7106024,0.55576277
0.1024,1.727216,0.50175661
0.1025,1.7421252,0.44725528
0.1026,1.7553148,0.39231247
0.1027,1.7667723,0.33698243
0.1028,1.7764862,0.28131983
0.1029,1.7844468,0.22537954
0.103,1.7906464,0.16921677
0.1031,1.7950789,0.11288696
0.1032,1.7977397,0.05644571
0.1033,1.7986263,-5.1301762e-05
0.1034,1.797738,-0.056548309
0.1035,1.7950754,-0.11298954
0.1036,1.7906413,-0.16931933
0.1037,1.7844399,-0.22548206
0.1038,1.7764776,-0.28142232
0.1039,1.766762,-0.33708486
0.104,1.7553028,-0.39241481
0.1041,1.7421112,-0.44735754
0.1042,1.7272004,-0.50185883
0.1043,1.710585,-0.55586487
0.1044,1.6922814,-0.60932237
0.1045,1.6723076,-0.66217864
0.1046,1.6506835,-0.7143814
0.1047,1.6274302,-0.76587921
0.1048,1.6025709,-0.81662124
0.1049,1.57613,-0.86655742
0.105,1.5481335,-0.91563845
0.1051,1.5186092,-0.96381587
0.1052,1.487586,-1.0110421
0.1053,1.4550948,-1.0572706
0.1054,1.4211675,-1.1024559
0.1055,1.3858377,-1.146553
0.1056,1.34914,-1.1895188
0.1057,1.311111,-1.2313106
0.1058,1.2717879,-1.2718874
0.1059,1.2312096,-1.311209
0.106,1.1894163,-1.3492365
0.1061,1.146449,-1.3859326
0.1062,1.1023502,-1.4212608
0.1063,1.0571636,-1.4551866
0.1064,1.0109335,-1.4876763
0.1065,0.96370566,-1.5186977
0.1066,0.91552669,-1.5482206
0.1067,0.86644411,-1.5762154
0.1068,0.81650639,-1.6026547
0.1069,0.76576281,-1.6275125
0.107,0.71426344,-1.650764
0.1071,0.66205907,-1.6723864
0.1072,0.60920125,-1.6923585
0.1073,0.55574214,-1.7106603
0.1074,0.5017345,-1.7272739
0.1075,0.44723162,-1.742183
0.1076,0.39228731,-1.7553726
0.1077,0.33695576,-1.76683
0.1078,0.28129157,-1.7765436
0.1079,0.22534971,-1.7845041
0.108,0.16918537,-1.7907034
0.1081,0.11285397,-1.7951355
0.1082,0.056411121,-1.7977959
0.1083,-8.7479457e-05,-1.7986822
0.1084,-0.056586083,-1.7977933
0.1085,-0.11302894,-1.7951301
0.1086,-0.16936032,-1.7906954
0.1087,-0.22552465,-1.7844934
0.1088,-0.28146648,-1.7765304
0.1089,-0.33713064,-1.766814
0.109,-0.39246216,-1.7553539
0.1091,-0.44740647,-1.7421615
0.1092,-0.50190932,-1.7272497
0.1093,-0.55591691,-1.7106334
0.1094,-0.60937595,-1.6923288
0.1095,-0.66223371,-1.672354
0.1096,-0.71443796,-1.6507287
0.1097,-0.76593727,-1.6274743
0.1098,-0.81668073,-1.6026137
0.1099,-0.86661828,-1.5761714
0.11,-0.91570067,-1.5481735
0.1101,-0.96387947,-1.5186478
0.1102,-1.0111071,-1.4876232
0.1103,-1.0573368,-1.4551306
0.1104,-1.1025233,-1.4212017
0.1105,-1.1466217,-1.3858702
0.1106,-1.1895885,-1.3491709
0.1107,-1.2313815,-1.3111402
0.1108,-1.2719594,-1.2718154
0.1109,-1.3112819,-1.2312353
0.111,-1.3493105,-1.1894401
0.1111,-1.3860075,-1.146471
0.1112,-1.4213367,-1.1023704
0.1113,-1.4552633,-1.0571817
0.1114,-1.4877537,-1.0109497
0.1115,-1.5187759,-0.96371984
0.1116,-1.5482993,-0.91553885
0.1117,-1.5762948,-0.86645424
0.1118,-1.6027347,-0.81651443
0.1119,-1.6275928,-0.76576871
0.112,-1.6508448,-0.71426719
0.1121,-1.6724677,-0.66206068
0.1122,-1.6924399,-0.60920066
0.1123,-1.710742,-0.55573934
0.1124,-1.7273558,-0.50172949
0.1125,-1.7422649,-0.44722438
0.1126,-1.7554545,-0.39227781
0.1127,-1.7669119,-0.33694401
0.1128,-1.7766254,-0.2812776
0.1129,-1.7845856,-0.22533347
0.113,-1.7907846,-0.16916685
0.1131,-1.7952164,-0.11283322
0.1132,-1.7978765,-0.056388114
0.1133,-1.7987622,0.00011274845
0.1134,-1.7978728,0.056613594
0.1135,-1.7952092,0.11305866
0.1136,-1.7907736,0.16939226
0.1137,-1.7845709,0.22555879
0.1138,-1.776607,0.28150281
0.1139,-1.7668898,0.33716914
0.114,-1.7554288,0.39250278
0.1141,-1.7422354,0.44744921
0.1142,-1.7273226,0.50195414
0.1143,-1.710705,0.55596375
0.1144,-1.6923991,0.60942483
0.1145,-1.6724231,0.66228461
0.1146,-1.6507964,0.71449083
0.1147,-1.6275406,0.76599199
0.1148,-1.6026785,0.81673735
0.1149,-1.5762348,0.86667675
0.115,-1.5482353,0.91576093
0.1151,-1.518708,0.9639414
0.1152,-1.4876817,1.0111707
0.1153,-1.4551872,1.0574021
0.1154,-1.4212565,1.1025902
0.1155,-1.3859233,1.1466901
0.1156,-1.3492222,1.1896585
0.1157,-1.3111894,1.2314528
0.1158,-1.2718626,1.272032
0.1159,-1.2312806,1.3113559
0.116,-1.1894833,1.3493857
0.1161,-1.146512,1.3860838
0.1162,-1.1024092,1.4214143
0.1163,-1.0572184,1.4553418
0.1164,-1.0109842,1.4878331
0.1165,-0.96375215,1.5188563
0.1166,-0.91556889,1.5483806
0.1167,-0.86648196,1.5763768
0.1168,-0.81653982,1.6028173
0.1169,-0.76579183,1.6276762
0.117,-0.71428794,1.6509287
0.1171,-0.66207904,1.672552
0.1172,-0.60921669,1.6925247
0.1173,-0.55575305,1.7108271
0.1174,-0.50174075,1.7274412
0.1175,-0.44723326,1.7423505
0.1176,-0.39228433,1.7555403
0.1177,-0.33694813,1.7669976
0.1178,-0.2812793,1.7767111
0.1179,-0.2253328,1.7846712
0.118,-0.16916382,1.7908701
0.1181,-0.11282781,1.7953016
0.1182,-0.056380346,1.7979614
0.1183,0.00012283672,1.7988467
0.1184,0.056626007,1.7979568
0.1185,0.11307339,1.7952925
0.1186,0.16940926,1.7908565
0.1187,0.22557805,1.7846532
0.1188,0.2815243,1.7766885
0.1189,0.33719283,1.7669704
0.119,0.39252865,1.7555087
0.1191,0.44747719,1.7423142
0.1192,0.50198424,1.7274003
0.1193,0.55599594,1.7107818
0.1194,0.60945904,1.6924748
0.1195,0.66232073,1.6724975
0.1196,0.71452892,1.6508696
0.1197,0.76603204,1.6276126
0.1198,0.8167792,1.6027491
0.1199,0.86672044,1.576304
0.12,0.91580635,1.5483031
0.1201,0.96398854,1.5187743
0.1202,1.0112195,1.4877465
0.1203,1.0574526,1.4552504
0.1204,1.1026422,1.4213182
0.1205,1.1467435,1.3859831
0.1206,1.1897134,1.3492802
0.1207,1.2315091,1.3112458
0.1208,1.2720896,1.2719172
0.1209,1.3114147,1.2313334
0.121,1.3494457,1.1895343
0.1211,1.386145,1.1465611
0.1212,1.4214764,1.1024565
0.1213,1.455405,1.0572637
0.1214,1.4878974,1.0110276
0.1215,1.5189214,0.96379358
0.1216,1.5484464,0.91560835
0.1217,1.5764434,0.86651951
0.1218,1.6028847,0.81657535
0.1219,1.6277441,0.76582533
0.122,1.6509972,0.71431947
0.1221,1.672621,0.66210854
0.1222,1.6925941,0.60924417
0.1223,1.7108968,0.55577844
0.1224,1.7275113,0.50176424
0.1225,1.7424208,0.44725469
0.1226,1.7556107,0.39230371
0.1227,1.7670681,0.3369655
0.1228,1.7767818,0.2812947
0.1229,1.7847419,0.22534622
0.123,1.7909406,0.16917528
0.1231,1.795372,0.11283733
0.1232,1.7980316,0.056387931
0.1233,1.7989167,-0.00011718164
0.1234,1.7980266,-0.056622233
0.1235,1.7953619,-0.11307148
0.1236,1.7909254,-0.1694092
0.1237,1.7847216,-0.2255798
0.1238,1.7767565,-0.28152785
0.1239,1.7670379,-0.33719811
0.124,1.7555753,-0.39253569
0.1241,1.7423804,-0.44748592
0.1242,1.7274659,-0.50199461
0.1243,1.7108464,-0.55600798
0.1244,1.6925387,-0.60947263
0.1245,1.6725607,-0.66233593
0.1246,1.6509318,-0.71454561
0.1247,1.6276739,-0.76605016
0.1248,1.6028095,-0.81679881
0.1249,1.5763633,-0.86674136
0.125,1.5483614,-0.91582865
0.1251,1.5188316,-0.96401215
0.1252,1.4878027,-1.0112444
0.12530001,1.4553056,-1.0574787
0.12540001,1.4213722,-1.1026694
0.12549999,1.3860362,-1.1467719
0.1256,1.3493321,-1.1897428
0.1257,1.3112963,-1.2315396
0.1258,1.2719667,-1.2721211
0.1259,1.2313815,-1.3114471
0.126,1.1895812,-1.3494791
0.1261,1.1466069,-1.3861792
0.12620001,1.102501,-1.4215114
0.12630001,1.057307,-1.4554408
0.12639999,1.0110695,-1.4879338
0.1265,0.96383423,-1.5189584
0.1266,0.91564775,-1.5484842
0.1267,0.86655754,-1.5764817
0.1268,0.81661218,-1.6029235
0.1269,0.76586086,-1.6277834
0.127,0.71435368,-1.6510369
0.12710001,0.6621415,-1.6726611
0.12720001,0.60927588,-1.6926346
0.12729999,0.5558089,-1.7109376
0.1274,0.50179338,-1.7275523
0.1275,0.44728264,-1.742462
0.1276,0.39233047,-1.7556522
0.1277,0.33699104,-1.7671098
0.1278,0.28131902,-1.7768235
0.1279,0.22536938,-1.7847837
0.12800001,0.16919726,-1.7909825
0.12809999,0.11285814,-1.7954139
0.12819999,0.056407623,-1.7980734
0.1283,-9.8594253e-05,-1.7989585
0.1284,-0.05660475,-1.7980682
0.1285,-0.11305507,-1.7954035
0.1286,-0.16939384,-1.790967
0.1287,-0.22556546,-1.7847629
0.1288,-0.2815145,-1.7767975
0.12890001,-0.33718577,-1.7670788
0.12899999,-0.39252427,-1.7556161
0.12909999,-0.44747543,-1.7424208
0.1292,-0.50198501,-1.7275059
0.1293,-0.55599928,-1.7108864
0.1294,-0.60946476,-1.6925782
0.1295,-0.6623289,-1.6725998
0.1296,-0.71453935,-1.6509707
0.12970001,-0.76604468,-1.6277122
0.12980001,-0.81679404,-1.6028476
0.12989999,-0.86673737,-1.576401
0.13,-0.91582531,-1.5483987
0.1301,-0.96400952,-1.5188684
0.1302,-1.0112424,-1.4878392
0.1303,-1.0574772,-1.4553417
0.1304,-1.1026685,-1.4214078
0.1305,-1.1467717,-1.3860712
0.13060001,-1.189743,-1.3493669
0.13070001,-1.2315403,-1.3113308
0.13079999,-1.2721223,-1.2720006
0.1309,-1.3114488,-1.231415
0.131,-1.3494811,-1.1896143
0.1311,-1.3861817,-1.1466396
0.1312,-1.4215143,-1.1025332
0.1313,-1.455444,-1.0573388
0.1314,-1.4879375,-1.011101
0.13150001,-1.5189624,-0.96386528
0.13160001,-1.5484884,-0.91567844
0.13169999,-1.5764862,-0.86658794
0.1318,-1.6029283,-0.81664217
0.1319,-1.6277884,-0.76589048
0.132,-1.6510422,-0.71438301
0.1321,-1.6726665,-0.66217047
0.1322,-1.6926403,-0.60930449
0.1323,-1.7109436,-0.55583727
0.13240001,-1.7275584,-0.50182146
0.13249999,-1.7424682,-0.44731042
0.13259999,-1.7556586,-0.39235798
0.1327,-1.7671164,-0.33701834
0.1328,-1.7768302,-0.28134608
0.1329,-1.7847905,-0.2253962
0.133,-1.7909895,-0.1692239
0.1331,-1.795421,-0.11288461
0.1332,-1.7980807,-0.056433912
0.13330001,-1.7989659,7.2457988e-05
0.13339999,-1.7980758,0.056578733
0.13349999,-1.7954111,0.11302917
0.1336,-1.7909747,0.16936806
0.1337,-1.7847708,0.22553977
0.1338,-1.7768056,0.2814889
0.1339,-1.7670869,0.3371602
0.134,-1.7556243,0.39249879
0.13410001,-1.7424293,0.44744998
0.13420001,-1.7275145,0.50195962
0.13429999,-1.7108951,0.55597383
0.1344,-1.6925873,0.60943937
0.1345,-1.672609,0.66230345
0.1346,-1.65098,0.7145139
0.1347,-1.6277218,0.76601923
0.1348,-1.6028574,0.81676853
0.1349,-1.576411,0.8667118
0.13500001,-1.548409,0.91579968
0.13510001,-1.5188789,0.96398383
0.13519999,-1.48785,1.0112166
0.1353,-1.4553527,1.0574514
0.1354,-1.4214191,1.1026427
0.1355,-1.386083,1.1467457
0.1356,-1.3493788,1.1897169
0.1357,-1.3113431,1.2315142
0.1358,-1.2720133,1.2720962
0.13590001,-1.2314281,1.3114226
0.13600001,-1.1896278,1.3494548
0.13609999,-1.1466535,1.3861552
0.1362,-1.1025476,1.4214877
0.1363,-1.0573536,1.4554174
0.1364,-1.0111163,1.4879107
0.1365,-0.96388113,1.5189357
0.1366,-0.91569471,1.5484617
0.1367,-0.86660469,1.5764594
0.13680001,-0.81665951,1.6029015
0.13689999,-0.76590842,1.6277616
0.13699999,-0.71440148,1.6510154
0.1371,-0.6621896,1.6726397
0.1372,-0.60932422,1.6926135
0.1373,-0.5558576,1.7109169
0.1374,-0.50184244,1.7275317
0.1375,-0.44733208,1.7424418
0.1376,-0.39238027,1.7556322
0.13770001,-0.33704129,1.76709
0.13779999,-0.28136975,1.776804
0.13789999,-0.22542059,1.7847645
0.138,-0.16924898,1.7909636
0.1381,-0.11291041,1.7953954
0.1382,-0.056460474,1.7980553
0.1383,4.5160592e-05,1.7989408
0.1384,0.0565507,1.7980509
0.13850001,0.11300038,1.7953867
0.13860001,0.16933849,1.7909505
0.13869999,0.22550945,1.784747
0.1388,0.28145781,1.7767822
0.1389,0.33712834,1.767064
0.139,0.39246613,1.7556018
0.1391,0.44741657,1.7424071
0.1392,0.50192541,1.727493
0.1393,0.5559389,1.7108741
0.13940001,0.60940367,1.6925668
0.13950001,0.66226697,1.6725891
0.13959999,0.7144767,1.6509608
0.1397,0.76598126,1.6277033
0.1398,0.81672984,1.6028395
0.1399,0.8666724,1.576394
0.14,0.91575956,1.5483927
0.1401,0.963943,1.5188633
0.1402,1.011175,1.4878352
0.14030001,1.0574093,1.4553388
0.14040001,1.1025997,1.4214061
0.14049999,1.1467022,1.3860708
0.1406,1.1896729,1.3493677
0.1407,1.2314695,1.3113329
0.1408,1.2720509,1.2720041
0.1409,1.3113768,1.23142
0.141,1.3494085,1.1896207
0.1411,1.3861084,1.1466475
0.14120001,1.4214405,1.1025426
0.14129999,1.4553697,1.0573499
0.14139999,1.4878626,1.0111136
0.1415,1.5188872,0.96387959
0.1416,1.5484128,0.91569442
0.1417,1.5764103,0.86660564
0.1418,1.602852,0.81666166
0.1419,1.627712,0.76591182
0.142,1.6509656,0.71440619
0.14210001,1.6725898,0.66219556
0.14219999,1.6925633,0.60933149
0.14229999,1.7108666,0.55586618
0.1424,1.7274814,0.50185239
0.1425,1.7423913,0.44734332
0.1426,1.7555819,0.3923929
0.1427,1.7670398,0.33705533
0.1428,1.7767539,0.28138512
0.1429,1.7847145,0.22543733
0.14300001,1.7909139,0.16926713
0.14309999,1.7953459,0.11292994
0.1432,1.7980061,0.056481365
0.1433,1.7988918,-2.2869823e-05
0.1434,1.7980024,-0.056527019
0.1435,1.7953384,-0.11297532
0.1436,1.7909027,-0.16931206
0.1437,1.7846998,-0.22548163
0.14380001,1.7767355,-0.28142864
0.14390001,1.7670178,-0.33709782
0.14399999,1.7555563,-0.39243427
