"Time","inductor.inductor[2].i","inductor.inductor[3].i","capacitor.v","aimc.is[1]","aimc.is[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","loadInertia.phi","loadInertia.w","vfController.x"
0.93364137,48.739948,0.0094617428,530.01074,25.298161,-30.291504,3.683645,-32.271263,-15.032892,23.9758,41.230305,117.74439,114.10349
0.93365002,49.016075,0.0097266845,530.05908,25.334133,-29.995642,3.8986368,-32.046711,-15.240042,23.757999,41.231323,117.74554,114.1056
0.93370003,50.57626,0.011256875,530.33533,25.538765,-28.302782,5.1414909,-30.781633,-16.437414,22.530993,41.237209,117.75206,114.11782
0.93374962,52.059807,0.012773392,530.60419,25.736645,-26.651674,6.3746848,-29.581175,-17.625231,21.366699,41.243057,117.75833,114.12996
0.93374962,52.059807,0.012773392,530.60419,25.736645,-26.651674,6.3746848,-29.581175,-17.625231,21.366699,41.243057,117.75833,114.12996
0.93374997,52.070221,0.012784286,530.60785,25.719461,-26.639908,6.3629284,-29.566788,-17.613846,21.352766,41.243099,117.75838,114.13004
0.93375033,52.080631,0.012795181,530.61157,25.70228,-26.628143,6.3511734,-29.552399,-17.602463,21.338833,41.243141,117.75842,114.13013
0.93375033,52.080631,0.012795181,530.61157,25.70228,-26.628143,6.3511734,-29.552399,-17.602463,21.338833,41.243141,117.75842,114.13013
0.93379998,53.491051,0.014308544,530.87531,25.895403,-25.007116,7.5828767,-28.407356,-18.788597,20.228315,41.248985,117.7645,114.14227
0.93384999,54.83242,0.015829273,531.13477,26.085365,-23.404503,8.820549,-27.309349,-19.980221,19.163435,41.254875,117.77046,114.15449
0.93385863,55.055927,0.016091937,531.17896,26.117792,-23.130354,9.0342722,-27.125019,-20.185965,18.984669,41.255894,117.77148,114.15661
0.93385863,55.055927,0.016091937,531.17896,26.117792,-23.130354,9.0342722,-27.125019,-20.185965,18.984669,41.255894,117.77148,114.15661
0.9339,56.091339,0.017346093,531.22351,26.270824,-23.982845,8.2044916,-27.923674,-19.380909,19.752872,41.260761,117.77639,114.16672
0.93395001,57.267521,0.018858636,531.27728,26.451468,-25.029041,7.1634078,-28.881191,-18.371191,20.673672,41.266651,117.78244,114.17894
0.93399966,58.346989,0.020355776,531.32965,26.626354,-26.084543,6.0890608,-29.822191,-17.329578,21.578356,41.272499,117.78857,114.19108
0.93399966,58.346989,0.020355776,531.32965,26.626354,-26.084543,6.0890608,-29.822191,-17.329578,21.578356,41.272499,117.78857,114.19108
0.93400002,58.354416,0.020366525,531.3338,26.608984,-26.073582,6.0772667,-29.807791,-17.318159,21.564411,41.272541,117.78862,114.19117
0.93400002,58.354416,0.020366525,531.3338,26.608984,-26.073582,6.0772667,-29.807791,-17.318159,21.564411,41.272541,117.78862,114.19117
0.93400013,58.357243,0.020370616,531.33539,26.602373,-26.06941,6.0727773,-29.802309,-17.313812,21.559103,41.272556,117.78864,114.1912
0.93400013,58.357243,0.020370616,531.33539,26.602373,-26.06941,6.0727773,-29.802309,-17.313812,21.559103,41.272556,117.78864,114.1912
0.93405002,59.344894,0.021869387,531.38647,26.773964,-27.146828,4.9530139,-30.736904,-16.228533,22.457396,41.278431,117.79488,114.20339
0.93409997,60.232716,0.023366855,531.43445,26.942108,-28.244268,3.7895584,-31.662495,-15.101267,23.346788,41.284321,117.80123,114.21562
0.93411493,60.476639,0.023812221,531.448,26.991529,-28.574797,3.4348364,-31.936094,-14.757647,23.60964,41.286076,117.80314,114.21927
0.93411493,60.476639,0.023812221,531.448,26.991529,-28.574797,3.4348364,-31.936094,-14.757647,23.60964,41.286076,117.80314,114.21927
0.93414998,61.007854,0.024858559,531.68848,27.107002,-27.532223,4.2369957,-31.263029,-15.530366,22.955986,41.290211,117.80761,114.22784
0.93419999,61.653271,0.026344128,532.02173,27.270018,-26.072992,5.3738108,-30.348761,-16.625246,22.068022,41.296101,117.8139,114.24007
0.93424988,62.161118,0.027819185,532.34222,27.431139,-24.648481,6.4994979,-29.488901,-17.709158,21.232811,41.301975,117.82009,114.25227
0.93424988,62.161118,0.027819185,532.34222,27.431139,-24.648481,6.4994979,-29.488901,-17.709158,21.232811,41.301975,117.82009,114.25227
0.93425,62.162308,0.027823197,532.34387,27.424477,-24.644642,6.4950008,-29.483444,-17.704805,21.227526,41.301991,117.82011,114.2523
0.93425012,62.163502,0.027827207,532.34558,27.417816,-24.6408,6.4905043,-29.477987,-17.700451,21.222242,41.30201,117.82013,114.25233
0.93425012,62.163502,0.027827207,532.34558,27.417816,-24.6408,6.4905043,-29.477987,-17.700451,21.222242,41.30201,117.82013,114.25233
0.93430001,62.528782,0.0292954,532.65338,27.577875,-23.247221,7.6072564,-28.66963,-18.775507,20.436958,41.307884,117.82626,114.26453
0.93435001,62.746971,0.030760376,532.94794,27.737568,-21.880781,8.7169809,-27.910149,-19.843538,19.699041,41.313774,117.83237,114.27676
0.93438512,62.808548,0.031784061,533.14563,27.849358,-20.940269,9.4893055,-27.407381,-20.586691,19.21047,41.317909,117.83664,114.28535
0.93438512,62.808548,0.031784061,533.14563,27.849358,-20.940269,9.4893055,-27.407381,-20.586691,19.21047,41.317909,117.83664,114.28535
0.93440002,62.811588,0.032217763,533.18549,27.896774,-21.324665,9.079546,-27.718906,-20.18956,19.51022,41.319668,117.83846,114.28899
0.93444997,62.721699,0.033667199,533.30933,28.055258,-22.625536,7.6785464,-28.752439,-18.832003,20.504498,41.325558,117.8446,114.30122
0.93449986,62.474403,0.035104424,533.41663,28.212648,-23.940664,6.2407117,-29.76507,-17.439157,21.47839,41.331436,117.85077,114.31342
0.93449986,62.474403,0.035104424,533.41663,28.212648,-23.940664,6.2407117,-29.76507,-17.439157,21.47839,41.331436,117.85077,114.31342
0.93449998,62.473511,0.035108328,533.41827,28.205963,-23.93716,6.2361989,-29.759607,-17.434788,21.473101,41.331451,117.85079,114.31346
0.93449998,62.473511,0.035108328,533.41827,28.205963,-23.93716,6.2361989,-29.759607,-17.434788,21.473101,41.331451,117.85079,114.31346
0.93450177,62.461678,0.035159454,533.44037,28.11845,-23.891296,6.1771321,-29.688097,-17.377596,21.403856,41.331661,117.85101,114.3139
0.93450177,62.461678,0.035159454,533.44037,28.11845,-23.891296,6.1771321,-29.688097,-17.377596,21.403856,41.331661,117.85101,114.3139
0.93454999,62.060566,0.036540795,533.5282,28.270813,-25.181234,4.7482629,-30.649199,-15.993831,22.327934,41.337345,117.85696,114.32569
0.93458861,61.626251,0.037640516,533.58514,28.392593,-26.225744,3.5775661,-31.405157,-14.860356,23.054579,41.341892,117.86172,114.33514
0.93458861,61.626251,0.037640516,533.58514,28.392593,-26.225744,3.5775661,-31.405157,-14.860356,23.054579,41.341892,117.86172,114.33514
0.9346,61.478027,0.037964247,533.65442,28.428574,-25.939722,3.8087952,-31.256861,-15.083026,22.910215,41.343235,117.86313,114.33793
0.93465,60.712509,0.03937833,533.94421,28.587093,-24.704433,4.8144312,-30.635902,-16.051285,22.30559,41.349129,117.8693,114.35016
0.93470001,59.755455,0.040782701,534.21002,28.747005,-23.500444,5.8054719,-30.062517,-17.005241,21.747044,41.355022,117.87549,114.3624
0.93474823,58.64637,0.042127565,534.44214,28.902777,-22.368965,6.7465091,-29.554005,-17.910828,21.25144,41.360706,117.88148,114.37419
0.93474823,58.64637,0.042127565,534.44214,28.902777,-22.368965,6.7465091,-29.554005,-17.910828,21.25144,41.360706,117.88148,114.37419
0.93475002,58.601883,0.042177007,534.46283,28.815256,-22.327772,6.6872797,-29.482834,-17.853474,21.182528,41.360916,117.8817,114.37463
0.93475181,58.557117,0.042226434,534.48352,28.727753,-22.286621,6.6280909,-29.411654,-17.79616,21.113604,41.361126,117.88192,114.37507
0.93475181,58.557117,0.042226434,534.48352,28.727753,-22.286621,6.6280909,-29.411654,-17.79616,21.113604,41.361126,117.88192,114.37507
0.93480003,57.245605,0.043560907,534.69183,28.886463,-21.186426,7.5549045,-28.947863,-18.687847,20.661329,41.36681,117.88787,114.38686
0.93484998,55.683182,0.044934057,534.87921,29.05312,-20.076408,8.4987631,-28.511797,-19.595675,20.235773,41.372707,117.8941,114.3991
0.93489999,53.910099,0.04629612,535.03564,29.222113,-18.997725,9.4242201,-28.120687,-20.485537,19.853737,41.378601,117.9004,114.41134
0.93491137,53.475887,0.04660508,535.06677,29.260992,-18.756172,9.6325464,-28.037735,-20.685814,19.772652,41.379944,117.90185,114.41413
0.93491137,53.475887,0.04660508,535.06677,29.260992,-18.756172,9.6325464,-28.037735,-20.685814,19.772652,41.379944,117.90185,114.41413
0.93494999,51.923149,0.047646761,535.09448,29.393511,-19.972937,8.2621317,-28.858849,-19.358652,20.562647,41.384495,117.90675,114.42358
0.93499821,49.803162,0.048938211,535.09668,29.560936,-21.507658,6.5171337,-29.861614,-17.669115,21.527143,41.390182,117.91285,114.43538
0.93499821,49.803162,0.048938211,535.09668,29.560936,-21.507658,6.5171337,-29.861614,-17.669115,21.527143,41.390182,117.91285,114.43538
0.935,49.721054,0.048985649,535.11426,29.47374,-21.471182,6.457675,-29.790398,-17.611542,21.458181,41.390392,117.91307,114.43581
0.935,49.721054,0.048985649,535.11426,29.47374,-21.471182,6.457675,-29.790398,-17.611542,21.458181,41.390392,117.91307,114.43581
0.93500525,49.476246,0.049125951,535.16602,29.215815,-21.363472,6.2819486,-29.579575,-17.441391,21.25404,41.391014,117.91372,114.4371
0.93500525,49.476246,0.049125951,535.16602,29.215815,-21.363472,6.2819486,-29.579575,-17.441391,21.25404,41.391014,117.91372,114.4371
0.93505001,47.296532,0.050312448,535.1355,29.375431,-22.805965,4.6301613,-30.485279,-15.842522,22.124954,41.396286,117.91914,114.44806
0.93506283,46.638931,0.050650734,535.12042,29.421537,-23.222004,4.1509843,-30.740597,-15.378763,22.370415,41.3978,117.92068,114.45119
0.93506283,46.638931,0.050650734,535.12042,29.421537,-23.222004,4.1509843,-30.740597,-15.378763,22.370415,41.3978,117.92068,114.45119
0.93510002,44.64658,0.051626831,535.18805,29.556337,-22.486366,4.7754893,-30.495794,-15.97964,22.130453,41.402184,117.92516,114.4603
0.93515003,41.761753,0.052928481,535.24304,29.740553,-21.524313,5.5966816,-30.202856,-16.769543,21.842848,41.408081,117.93128,114.47253
0.93517309,40.348721,0.053525399,535.25397,29.82683,-21.090462,5.9685717,-30.081398,-17.127176,21.723404,41.410805,117.93414,114.4782
0.93517309,40.348721,0.053525399,535.25397,29.82683,-21.090462,5.9685717,-30.081398,-17.127176,21.723404,41.410805,117.93414,114.4782
0.93519998,38.607315,0.1162566,535.25488,29.928284,-20.593582,6.3956003,-29.950836,-17.537766,21.594831,41.413979,117.9375,114.48478
0.93524474,35.41935,0.49425131,535.22803,30.099329,-19.787394,7.090765,-29.759348,-18.205996,21.405809,41.419254,117.94316,114.49574
0.93524474,35.41935,0.49425131,535.22803,30.099329,-19.787394,7.090765,-29.759348,-18.205996,21.405809,41.419254,117.94316,114.49574
0.93524998,35.019981,0.56105942,535.2652,29.843193,-19.694147,6.9142838,-29.549593,-18.035103,21.202702,41.419872,117.94382,114.49702
0.93525529,34.615387,0.63241851,535.30194,29.587254,-19.601248,6.7381525,-29.339743,-17.864552,20.999504,41.420494,117.94447,114.49831
0.93525529,34.615387,0.63241851,535.30194,29.587254,-19.601248,6.7381525,-29.339743,-17.864552,20.999504,41.420494,117.94447,114.49831
0.93529999,30.972433,1.4269463,535.24115,29.765015,-18.825968,7.4163227,-29.183708,-18.516306,20.844843,41.42577,117.94998,114.50926
0.93535,26.465622,2.7127817,535.13098,29.967417,-17.989002,8.1507444,-29.045719,-19.221859,20.707186,41.431667,117.95628,114.52151
0.93540001,21.49827,4.4149714,534.97614,30.173853,-17.183208,8.8594704,-28.945301,-19.902443,20.605848,41.437569,117.96271,114.53375
0.9354372,17.505606,5.948277,534.83179,30.330032,-16.604252,9.3692923,-28.894447,-20.391832,20.553516,41.441952,117.9676,114.54285
0.9354372,17.505606,5.948277,534.83179,30.330032,-16.604252,9.3692923,-28.894447,-20.391832,20.553516,41.441952,117.9676,114.54285
0.93545002,16.069185,6.5298028,534.76862,30.384438,-17.081015,8.8164043,-29.158907,-19.856619,20.807892,41.443466,117.96929,114.546
0.93549472,10.820205,8.7691231,534.52002,30.576332,-18.752432,6.8688607,-30.062141,-17.971603,21.676502,41.448742,117.97512,114.55695
0.93549472,10.820205,8.7691231,534.52002,30.576332,-18.752432,6.8688607,-30.062141,-17.971603,21.676502,41.448742,117.97512,114.55695
0.93550003,10.177936,9.0540771,534.53998,30.323042,-18.67391,6.6916952,-29.852257,-17.800053,21.473263,41.449364,117.97578,114.55824
0.93550003,10.177936,9.0540771,534.53998,30.323042,-18.67391,6.6916952,-29.852257,-17.800053,21.473263,41.449364,117.97578,114.55824
0.93551052,8.8756657,9.6377544,534.57874,29.816416,-18.517685,6.3379321,-29.431622,-17.457514,21.06596,41.450607,117.97708,114.56082
0.93551052,8.8756657,9.6377544,534.57874,29.816416,-18.517685,6.3379321,-29.431622,-17.457514,21.06596,41.450607,117.97708,114.56082
0.93553793,5.3925123,11.23853,534.4043,29.939177,-19.55385,5.129415,-29.967716,-16.288057,21.581417,41.453842,117.98035,114.56754
0.93553793,5.3925123,11.23853,534.4043,29.939177,-19.55385,5.129415,-29.967716,-16.288057,21.581417,41.453842,117.98035,114.56754
0.93554997,3.8191757,11.979543,534.34473,29.993477,-19.379477,5.2817197,-29.955355,-16.43437,21.568386,41.455261,117.98177,114.57049
0.93557799,0.053419512,13.793182,534.1958,30.120852,-18.980669,5.6298485,-29.934286,-16.768742,21.545506,41.458569,117.98512,114.57735
0.93557799,0.053419512,13.793182,534.1958,30.120852,-18.980669,5.6298485,-29.934286,-16.768742,21.545506,41.458569,117.98512,114.57735
0.93559998,0.032226484,13.785342,534.0719,30.221884,-18.674387,5.8969483,-29.925226,-17.025223,21.534767,41.461163,117.98778,114.58273
0.93564999,0.030769143,13.858628,533.78223,30.455048,-18.000225,6.4836478,-29.928627,-17.588392,21.533543,41.46706,117.99395,114.59498
0.9357,0.029304212,14.086042,533.48273,30.693241,-17.356937,7.0412307,-29.964724,-18.12332,21.563902,41.472961,118.00028,114.60723
0.93573946,0.028143127,14.370096,533.2406,30.884924,-16.871077,7.4602957,-30.015726,-18.525139,21.609608,41.477615,118.00541,114.6169
0.93573946,0.028143127,14.370096,533.2406,30.884924,-16.871077,7.4602957,-30.015726,-18.525139,21.609608,41.477615,118.00541,114.6169
0.93575001,0.02783205,14.460692,533.27008,30.385288,-16.744459,7.1044145,-29.597363,-18.180521,21.204491,41.478863,118.00676,114.61948
0.93576056,0.027520668,14.556567,533.29974,29.886581,-16.619209,6.7499342,-29.178608,-17.837271,20.799015,41.480106,118.00805,114.62206
0.93576056,0.027520668,14.556567,533.29974,29.886581,-16.619209,6.7499342,-29.178608,-17.837271,20.799015,41.480106,118.00805,114.62206
0.93580002,0.026353022,14.967733,533.06879,30.088942,-16.162699,7.1527824,-29.254904,-18.223473,20.86928,41.48476,118.01284,114.63173
0.93585002,0.02486749,15.60796,532.77161,30.350712,-15.611565,7.6358919,-29.378777,-18.686327,20.984568,41.490662,118.01907,114.64397
0.93587899,0.02400312,16.03788,532.59753,30.505352,-15.305936,7.901854,-29.464233,-18.940981,21.064571,41.494083,118.02277,114.65108
0.93587899,0.02400312,16.03788,532.59753,30.505352,-15.305936,7.901854,-29.464233,-18.940981,21.064571,41.494083,118.02277,114.65108
0.93589997,0.023375824,16.375175,532.47083,30.61869,-15.09098,8.0878992,-29.532248,-19.11904,21.128422,41.496563,118.02548,114.65623
0.93594998,0.02187839,17.26259,532.16785,30.89316,-14.600861,8.5083313,-29.714462,-19.521162,21.300014,41.502464,118.0321,114.66848
0.93596202,0.02151707,17.493441,532.09473,30.960243,-14.487409,8.6047831,-29.762531,-19.613354,21.345377,41.503887,118.03371,114.67142
0.93596202,0.02151707,17.493441,532.09473,30.960243,-14.487409,8.6047831,-29.762531,-19.613354,21.345377,41.503887,118.03371,114.67142
0.93598545,0.02081327,17.960905,531.96014,31.091896,-15.492753,7.4172244,-30.194281,-18.464216,21.760365,41.506649,118.03684,114.67717
0.93598545,0.02081327,17.960905,531.96014,31.091896,-15.492753,7.4172244,-30.194281,-18.464216,21.760365,41.506649,118.03684,114.67717
0.93598944,0.020692948,18.043133,531.93683,31.114536,-15.664793,7.2136931,-30.267019,-18.267282,21.830269,41.507122,118.03737,114.67815
0.93598944,0.020692948,18.043133,531.93683,31.114536,-15.664793,7.2136931,-30.267019,-18.267282,21.830269,41.507122,118.03737,114.67815
0.93599999,0.020375557,18.262695,531.97418,30.624346,-15.56876,6.8565855,-29.848375,-17.92149,21.424873,41.508366,118.03873,114.68073
0.93599999,0.020375557,18.262695,531.97418,30.624346,-15.56876,6.8565855,-29.848375,-17.92149,21.424873,41.508366,118.03873,114.68073
0.93601596,0.019894537,18.60211,532.03168,29.883984,-15.42591,6.3185215,-29.213713,-17.400499,20.810329,41.510254,118.04066,114.68465
0.93601596,0.019894537,18.60211,532.03168,29.883984,-15.42591,6.3185215,-29.213713,-17.400499,20.810329,41.510254,118.04066,114.68465
0.93605,0.018867698,19.357561,531.85364,30.086876,-15.131741,6.5740452,-29.360048,-17.644855,20.948725,41.514271,118.0447,114.69299
0.9360531,0.018774871,19.428028,531.83759,30.105366,-15.105866,6.5963788,-29.373877,-17.666204,20.961813,41.514633,118.04507,114.69373
0.9360531,0.018774871,19.428028,531.83759,30.105366,-15.105866,6.5963788,-29.373877,-17.666204,20.961813,41.514633,118.04507,114.69373
0.93610001,0.017355181,20.548719,531.59314,30.391273,-14.724884,6.922123,-29.597454,-17.977394,21.173664,41.520172,118.0508,114.70524
0.93615001,0.015838385,21.830324,531.33496,30.703447,-14.348098,7.2373128,-29.860777,-18.278093,21.423595,41.526073,118.05709,114.71749
0.93620002,0.01431768,23.195242,531.08002,31.023691,-14.00128,7.5192318,-30.149179,-18.546591,21.697697,41.531979,118.06359,114.72974
0.9362309,0.013376633,24.076765,530.92462,31.225649,-13.801996,7.6765752,-30.33947,-18.696188,21.878714,41.535622,118.0677,114.73731
0.9362309,0.013376633,24.076765,530.92462,31.225649,-13.801996,7.6765752,-30.33947,-18.696188,21.878714,41.535622,118.0677,114.73731
0.93623406,0.013280584,24.168192,530.93719,31.082367,-13.618246,7.7556834,-30.181007,-18.772366,21.72534,41.535995,118.06812,114.73808
0.93623406,0.013280584,24.168192,530.93719,31.082367,-13.618246,7.7556834,-30.181007,-18.772366,21.72534,41.535995,118.06812,114.73808
0.93624997,0.012793442,24.634529,531.01367,30.357414,-13.520541,7.2135906,-29.550003,-18.247425,21.114311,41.53788,118.07018,114.742
0.93626595,0.012305979,25.105381,531.09167,29.634871,-13.425867,6.6747074,-28.918087,-17.72562,20.502441,41.539764,118.07211,114.74591
0.93626595,0.012305979,25.105381,531.09167,29.634871,-13.425867,6.6747074,-28.918087,-17.72562,20.502441,41.539764,118.07211,114.74591
0.9362691,0.01220979,25.198778,531.10541,29.492634,-13.243434,6.7555032,-28.760914,-17.803442,20.35033,41.540138,118.07247,114.74669
0.9362691,0.01220979,25.198778,531.10541,29.492634,-13.243434,6.7555032,-28.760914,-17.803442,20.35033,41.540138,118.07247,114.74669
0.93629998,0.011266047,26.127319,530.97681,29.709614,-13.070596,6.9015951,-28.970221,-17.942265,20.549891,41.543785,118.07608,114.75426
0.93634999,0.009735873,27.678339,530.77295,30.068275,-12.814669,7.1103792,-29.327662,-18.140186,20.890865,41.549686,118.08208,114.76651
0.9364,0.0082032969,29.281998,530.5752,30.4363,-12.588201,7.2845798,-29.707329,-18.304661,21.253241,41.555592,118.0883,114.77877
0.93645,0.0066686966,30.930918,530.38416,30.813974,-12.391071,7.4238858,-30.108381,-18.435392,21.636194,41.561497,118.09473,114.79103
0.93648404,0.0056232219,32.075363,530.25818,31.076702,-12.273618,7.4985929,-30.393154,-18.504932,21.908203,41.565517,118.09922,114.79937
0.93648404,0.0056232219,32.075363,530.25818,31.076702,-12.273618,7.4985929,-30.393154,-18.504932,21.908203,41.565517,118.09922,114.79937
0.93650001,0.0051324507,32.616455,530.36005,30.371489,-12.223164,6.9548116,-29.761726,-17.978378,21.296753,41.567402,118.10128,114.80328
0.93650001,0.0051324507,32.616455,530.36005,30.371489,-12.223164,6.9548116,-29.761726,-17.978378,21.296753,41.567402,118.10128,114.80328
0.93650931,0.0048461705,32.932301,530.42023,29.961374,-12.195107,6.6391592,-29.393051,-17.672739,20.93976,41.568501,118.10242,114.80557
0.93650931,0.0048461705,32.932301,530.42023,29.961374,-12.195107,6.6391592,-29.393051,-17.672739,20.93976,41.568501,118.10242,114.80557
0.93655002,0.0035949391,34.321079,530.29871,30.292576,-12.08432,6.708642,-29.751221,-17.736847,21.282181,41.573307,118.10737,114.81554
0.93660003,0.0020565398,36.047138,530.15631,30.709204,-11.974396,6.7616582,-30.208765,-17.784344,21.719702,41.579212,118.11364,114.8278
0.93664998,0.00051763316,37.787766,530.02185,31.136709,-11.893262,6.7787433,-30.684715,-17.797123,22.174908,41.585117,118.12011,114.84007
0.93669999,-0.0010214011,39.535492,529.89551,31.575365,-11.840783,6.7596526,-31.178223,-17.774954,22.646978,41.591026,118.12679,114.85233
0.93670702,-0.0012369067,39.780376,529.87842,31.637697,-11.835714,6.7540779,-31.248682,-17.769049,22.714384,41.59185,118.12774,114.85404
0.93670702,-0.0012369067,39.780376,529.87842,31.637697,-11.835714,6.7540779,-31.248682,-17.769049,22.714384,41.59185,118.12774,114.85404
0.9367407,-0.0022736185,40.952888,530.08667,30.192511,-10.070429,7.6195211,-29.786058,-18.602564,21.298273,41.595833,118.13219,114.8623
0.9367407,-0.0022736185,40.952888,530.08667,30.192511,-10.070429,7.6195211,-29.786058,-18.602564,21.298273,41.595833,118.13219,114.8623
0.93674999,-0.0025601834,41.274849,530.16241,29.795057,-10.069839,7.3023896,-29.419313,-18.295473,20.943146,41.596931,118.13337,114.86459
0.93675929,-0.0028467262,41.595634,530.23871,29.398504,-10.07023,6.9863486,-29.052252,-17.989445,20.587729,41.59803,118.1345,114.86687
0.93675929,-0.0028467262,41.595634,530.23871,29.398504,-10.07023,6.9863486,-29.052252,-17.989445,20.587729,41.59803,118.1345,114.86687
0.93679297,-0.0038829928,42.746525,530.4505,27.971624,-8.3299198,7.8705297,-27.624601,-18.841032,19.205706,41.602013,118.13837,114.87513
0.93679297,-0.0038829928,42.746525,530.4505,27.971624,-8.3299198,7.8705297,-27.624601,-18.841032,19.205706,41.602013,118.13837,114.87513
0.9368,-0.0040983339,42.984001,530.44312,28.040834,-8.3348103,7.8623133,-27.705126,-18.832542,19.282932,41.602837,118.13914,114.87685
0.93685001,-0.0056354729,44.668457,530.39465,28.542038,-8.3856783,7.7823472,-28.288973,-18.751352,19.842876,41.608746,118.14486,114.88911
0.93690002,-0.007171222,46.327953,530.35333,29.055658,-8.4644299,7.6648951,-28.887722,-18.633968,20.417095,41.614651,118.15079,114.90137
0.93695003,-0.0087052016,47.955223,530.31903,29.581949,-8.5709162,7.5097651,-29.500519,-18.480215,21.004766,41.62056,118.15693,114.91364
0.93699068,-0.0099519063,49.250557,530.29602,30.01973,-8.677928,7.355598,-30.008953,-18.32814,21.492329,41.625366,118.16209,114.92362
0.93699068,-0.0099519063,49.250557,530.29602,30.01973,-8.677928,7.355598,-30.008953,-18.32814,21.492329,41.625366,118.16209,114.92362
0.93699998,-0.010237033,49.542488,530.38721,29.636797,-8.7049809,7.0374928,-29.641953,-18.020119,21.136948,41.626469,118.16326,114.9259
0.93699998,-0.010237033,49.542488,530.38721,29.636797,-8.7049809,7.0374928,-29.641953,-18.020119,21.136948,41.626469,118.16326,114.9259
0.93700439,-0.010371427,49.679253,530.43036,29.456587,-8.7180643,6.8878989,-29.468817,-17.875271,20.969299,41.626987,118.1638,114.92699
0.93700439,-0.010371427,49.679253,530.43036,29.456587,-8.7180643,6.8878989,-29.468817,-17.875271,20.969299,41.626987,118.1638,114.92699
0.93704998,-0.011766339,51.076042,530.42389,29.965025,-8.8664513,6.6856751,-30.051279,-17.67651,21.527943,41.632378,118.16941,114.93817
0.93709999,-0.013292742,52.554836,530.42212,30.53524,-9.0551596,6.4274797,-30.700943,-17.423399,22.150991,41.638287,118.17576,114.95044
0.93715,-0.014815864,53.971924,530.42535,31.119102,-9.2709475,6.1309628,-31.36142,-17.133322,22.784355,41.644196,118.1823,114.96271
0.93718189,-0.01578504,54.839882,530.42969,31.498564,-9.4225817,5.9218526,-31.787745,-16.929031,23.193148,41.647961,118.18657,114.97053
0.93718189,-0.01578504,54.839882,530.42969,31.498564,-9.4225817,5.9218526,-31.787745,-16.929031,23.193148,41.647961,118.18657,114.97053
0.93720001,-0.016335331,55.318794,530.58002,30.77446,-8.5711555,6.3848019,-31.116665,-17.374971,22.5431,41.650105,118.18899,114.97498
0.93724561,-0.01771787,56.467537,530.95026,28.968271,-6.4507031,7.5583258,-29.463205,-18.505257,20.94158,41.655495,118.19484,114.98616
0.93724561,-0.01771787,56.467537,530.95026,28.968271,-6.4507031,7.5583258,-29.463205,-18.505257,20.94158,41.655495,118.19484,114.98616
0.93725002,-0.017850768,56.573711,530.99945,28.795628,-6.4769611,7.4083009,-29.290928,-18.359982,20.774763,41.656013,118.19538,114.98724
0.93725437,-0.017983634,56.679035,531.04877,28.623199,-6.5034227,7.2585182,-29.118578,-18.214945,20.607882,41.656532,118.19592,114.98832
0.93725437,-0.017983634,56.679035,531.04877,28.623199,-6.5034227,7.2585182,-29.118578,-18.214945,20.607882,41.656532,118.19592,114.98832
0.93730003,-0.0193618,57.724998,531.41302,26.844736,-4.4185462,8.4485188,-27.520067,-19.360985,19.059813,41.661922,118.20123,114.99951
0.93731815,-0.01990832,58.115788,531.55432,26.144556,-3.5989103,8.9242716,-26.898975,-19.819109,18.458366,41.664066,118.20325,115.00396
0.93731815,-0.01990832,58.115788,531.55432,26.144556,-3.5989103,8.9242716,-26.898975,-19.819109,18.458366,41.664066,118.20325,115.00396
0.93734998,-0.020868056,58.770714,531.61151,26.581921,-3.8295324,8.6711063,-27.400156,-19.571903,18.940048,41.667831,118.20681,115.01178
0.93739998,-0.022369161,59.715324,531.70099,27.280165,-4.2124424,8.2413445,-28.192106,-19.152666,19.701084,41.673744,118.21257,115.02405
0.93744999,-0.02386475,60.553196,531.78925,27.993505,-4.6210623,7.7716041,-28.9904,-18.694897,20.46809,41.679653,118.21854,115.03632
0.93749559,-0.025223883,61.218788,531.86768,28.657501,-5.0160689,7.3081775,-29.723352,-18.243664,21.172197,41.685047,118.22416,115.04752
0.93749559,-0.025223883,61.218788,531.86768,28.657501,-5.0160689,7.3081775,-29.723352,-18.243664,21.172197,41.685047,118.22416,115.04752
0.9375,-0.025354447,61.277596,531.92102,28.493006,-5.0552092,7.1576571,-29.550959,-18.097916,21.005266,41.685566,118.22471,115.04859
0.9375,-0.025354447,61.277596,531.92102,28.493006,-5.0552092,7.1576571,-29.550959,-18.097916,21.005266,41.685566,118.22471,115.04859
0.93750125,-0.025392454,61.294506,531.93658,28.445152,-5.0666418,7.1138763,-29.50075,-18.055523,20.956648,41.685719,118.22486,115.0489
0.93750125,-0.025392454,61.294506,531.93658,28.445152,-5.0666418,7.1138763,-29.50075,-18.055523,20.956648,41.685719,118.22486,115.0489
0.93755001,-0.026837891,61.87899,532.02234,29.172098,-5.514688,6.5819488,-30.288755,-17.53801,21.713566,41.691479,118.23089,115.06087
0.93760002,-0.028314712,62.353756,532.10547,29.933455,-5.9993095,5.9963942,-31.101036,-16.968706,22.493658,41.697388,118.23725,115.07314
0.93765002,-0.029784547,62.695869,532.18225,30.710508,-6.5088987,5.3706179,-31.916075,-16.360668,23.276255,41.7033,118.24378,115.08541
