"Time","smpm.is[1]","smpm.is[2]","smpm.idq_sr[1]","smpm.idq_sr[2]","inertiaLoad.phi","inertiaLoad.w"
0.67009997,0.00097415544,-0.000421256,0.00068779622,0.00069404021,34.201492,0.00058879005
0.67014998,0.00095462473,-0.00042688655,0.00068462681,0.00066782092,34.201492,0.00058887905
0.67019999,0.00093517819,-0.00043254346,0.00068150932,0.00064167043,34.201492,0.00058896467
0.67025,0.00091581559,-0.00043822647,0.00067844335,0.00061558856,34.201492,0.00058904686
0.67030001,0.0008965361,-0.00044393496,0.00067542819,0.00058957509,34.201492,0.00058912562
0.67035002,0.00087733945,-0.00044966876,0.00067246356,0.00056362984,34.201492,0.00058920099
0.67040002,0.00085822539,-0.00045542762,0.00066954916,0.0005377527,34.201492,0.000589273
0.67044997,0.00083919358,-0.0004612114,0.00066668482,0.00051194354,34.201492,0.00058934157
0.67049998,0.00082024385,-0.0004670198,0.00066387025,0.00048620231,34.201492,0.00058940682
0.67054999,0.00080137583,-0.0004728527,0.00066110521,0.0004605288,34.201492,0.00058946869
0.6706,0.00078258925,-0.00047870982,0.00065838936,0.00043492293,34.201492,0.00058952725
0.67065001,0.00076388393,-0.00048459103,0.00065572251,0.00040938455,34.201492,0.00058958243
0.67070001,0.00074525946,-0.00049049605,0.00065310439,0.0003839136,34.201492,0.00058963429
0.67075002,0.00072671572,-0.00049642479,0.00065053476,0.00035850992,34.201492,0.00058968284
0.67079997,0.00070825237,-0.00050237693,0.00064801332,0.00033317343,34.201492,0.00058972801
0.67084998,0.00068986911,-0.00050835236,0.00064553984,0.00030790397,34.201492,0.00058976992
0.67089999,0.00067156577,-0.00051435083,0.00064311415,0.00028270145,34.201492,0.00058980851
0.67095,0.00065334199,-0.00052037212,0.0006407359,0.00025756573,34.201492,0.00058984384
0.671,0.00063519756,-0.00052641612,0.00063840486,0.00023249674,34.201492,0.00058987585
0.67105001,0.00061713211,-0.00053248252,0.00063612073,0.0002074943,34.201492,0.00058990467
0.67110002,0.00059914554,-0.00053857121,0.00063388341,0.00018255833,34.201492,0.00058993016
0.67115003,0.00058123749,-0.00054468197,0.00063169253,0.00015768872,34.201492,0.0005899524
0.67119998,0.00056340767,-0.00055081461,0.00062954787,0.00013288535,34.201492,0.00058997137
0.67122632,0.00055405719,-0.00055405026,0.00062843785,0.00011986058,34.201492,0.00058998005
0.67122632,0.00055405719,-0.00055405026,0.00062843785,0.00011986058,34.201492,0.00058998005
0.67122632,0.00055404677,-0.00055405358,0.00062843639,0.00011984638,34.201492,0.00058998005
0.67122632,0.00055404677,-0.00055405358,0.00062843639,0.00011984638,34.201492,0.00058998005
0.67124999,0.00054607273,-0.00055653922,0.00062728324,0.00010897825,34.201492,0.00058998703
0.67129999,0.00052923389,-0.00056176604,0.00062483159,8.604725e-05,34.201492,0.00058999832
0.67135,0.0005124124,-0.00056695816,0.00062236027,6.3165469e-05,34.201492,0.00059000513
0.67140001,0.00049560115,-0.00057212979,0.00061987736,4.0312814e-05,34.201492,0.00059000915
0.67145002,0.00047880333,-0.00057727523,0.00061737985,1.7497727e-05,34.201492,0.00059000979
0.67150003,0.00046201461,-0.00058240298,0.00061487238,-5.2920268e-06,34.201492,0.0005900081
0.67154998,0.00044524093,-0.00058750197,0.00061234896,-2.8040189e-05,34.201492,0.00059000257
0.67159998,0.00042847506,-0.000592586,0.00060981722,-5.0766834e-05,34.201492,0.00058999512
0.67164999,0.00041171824,-0.00059765333,0.00060727634,-7.346896e-05,34.201492,0.0005899854
0.6717,0.00039497303,-0.00060269912,0.00060472352,-9.6139578e-05,34.201492,0.00058997289
0.67175001,0.00037823725,-0.00060772739,0.0006021611,-0.00011878461,34.201492,0.00058995804
0.67180002,0.0003615109,-0.00061273813,0.00059958908,-0.00014140407,34.201492,0.00058994087
0.67185003,0.00034479814,-0.00061772461,0.00059700391,-0.00016398751,34.201492,0.00058992044
0.67189997,0.00032809749,-0.00062268926,0.0005944068,-0.00018653863,34.201492,0.00058989716
0.67194998,0.00031140834,-0.00062763301,0.00059179834,-0.00020905894,34.201492,0.00058987108
0.67199999,0.00029473074,-0.00063255586,0.00058917853,-0.00023154843,34.201492,0.00058984227
0.67205,0.00027806661,-0.00063745608,0.00058654667,-0.00025400336,34.201492,0.00058981037
0.67210001,0.00026141491,-0.00064233458,0.00058390322,-0.0002764258,34.201492,0.00058977562
0.67215002,0.00024477558,-0.00064719142,0.00058124808,-0.00029881584,34.201492,0.00058973796
0.67220002,0.00022814878,-0.00065202662,0.00057858136,-0.00032117328,34.201492,0.00058969745
0.67224997,0.00021153633,-0.00065684022,0.0005759038,-0.00034349621,34.201492,0.00058965397
0.67229998,0.00019493708,-0.00066163222,0.00057321496,-0.00036578582,34.201492,0.00058960763
0.67234999,0.00017835104,-0.00066640257,0.00057051482,-0.0003880421,34.201492,0.00058955833
0.6724,0.00016177821,-0.00067115127,0.00056780333,-0.00041026509,34.201492,0.00058950618
0.67245001,0.0001452186,-0.00067587837,0.00056508061,-0.00043245478,34.201492,0.00058945111
0.67250001,0.0001286722,-0.00068058382,0.00056234654,-0.00045461114,34.201492,0.00058939308
0.67255002,0.00011213899,-0.00068526767,0.00055960118,-0.00047673419,34.201492,0.00058933219
0.67259997,9.561966e-05,-0.00068993028,0.00055684504,-0.00049882359,34.201492,0.00058926846
0.67264998,7.9115111e-05,-0.00069457229,0.00055407896,-0.00052087882,34.201492,0.00058920187
0.67269999,6.262424e-05,-0.00069919293,0.00055130204,-0.00054290047,34.201492,0.00058913243
0.67275,4.6147052e-05,-0.00070379226,0.00054851419,-0.00056488859,34.201492,0.00058906007
0.6728,2.9683548e-05,-0.00070837029,0.00054571539,-0.00058684318,34.201492,0.00058898487
0.67285001,1.3233725e-05,-0.00071292697,0.00054290576,-0.00060876412,34.201492,0.00058890675
0.67289025,8.840094e-09,-0.00071657758,0.00054063729,-0.00062637648,34.201492,0.00058884185
0.67289025,8.840094e-09,-0.00071657758,0.00054063729,-0.00062637648,34.201492,0.00058884185
0.67289031,-8.8402778e-09,-0.00071658363,0.00054063514,-0.00062640104,34.201492,0.00058884174
0.67289031,-8.8402778e-09,-0.00071658363,0.00054063514,-0.00062640104,34.201492,0.00058884174
0.67290002,-2.7504509e-06,-0.00071768713,0.00054042647,-0.00063035527,34.201492,0.00058882579
0.67295003,-1.6816803e-05,-0.00072333176,0.00053934287,-0.00065062818,34.201492,0.00058874115
0.67299998,-3.0830593e-05,-0.00072893529,0.00053824816,-0.0006708079,34.201492,0.00058865378
0.67304999,-4.4795906e-05,-0.00073450105,0.00053714344,-0.00069090165,34.201492,0.00058856385
0.67309999,-5.8717953e-05,-0.00074003305,0.00053602963,-0.0007109188,34.201492,0.00058847171
0.67315,-7.2597439e-05,-0.00074553199,0.00053490704,-0.00073086057,34.201492,0.00058837736
0.67320001,-8.6427615e-05,-0.00075099251,0.00053377426,-0.00075071509,34.201492,0.00058828038
0.67325002,-0.00010020877,-0.00075641501,0.00053263135,-0.00077048287,34.201492,0.0005881809
0.67330003,-0.00011394057,-0.00076179928,0.00053147832,-0.00079016335,34.201496,0.00058807892
0.67334998,-0.00012762276,-0.00076714513,0.00053031516,-0.00080975622,34.201496,0.00058797433
0.67339998,-0.00014125547,-0.00077245274,0.00052914198,-0.00082926167,34.201496,0.00058786717
0.67344999,-0.00015483875,-0.00077772216,0.00052795868,-0.00084867986,34.201496,0.0005877575
0.6735,-0.00016837372,-0.00078295462,0.00052676589,-0.00086801301,34.201496,0.00058764534
0.67355001,-0.0001818598,-0.00078814942,0.00052556326,-0.00088726002,34.201496,0.00058753073
0.67360002,-0.00019529695,-0.00079330662,0.00052435085,-0.00090642076,34.201496,0.00058741361
0.67365003,-0.0002086852,-0.00079842622,0.0005231286,-0.00092549529,34.201496,0.00058729394
0.67369998,-0.00022202455,-0.00080350816,0.00052189652,-0.00094448362,34.201496,0.00058717182
0.67374998,-0.00023531498,-0.00080855255,0.00052065466,-0.00096338568,34.201496,0.00058704714
0.67379999,-0.0002485578,-0.00081356073,0.00051940361,-0.00098220434,34.201496,0.00058692013
0.67385,-0.00026175278,-0.00081853254,0.00051814329,-0.0010009389,34.201496,0.00058679067
0.67390001,-0.00027489939,-0.00082346739,0.00051687344,-0.0010195884,34.201496,0.00058665872
0.67395002,-0.00028799759,-0.00082836521,0.00051559403,-0.0010381528,34.201496,0.00058652437
0.67400002,-0.00030104746,-0.00083322602,0.00051430502,-0.0010566321,34.201496,0.00058638753
0.67404997,-0.00031404896,-0.00083804986,0.00051300653,-0.0010750265,34.201496,0.00058624829
0.67409998,-0.0003270029,-0.00084283768,0.00051169889,-0.0010933373,34.201496,0.00058610662
0.67414999,-0.00033991077,-0.00084759103,0.00051038276,-0.0011115678,34.201496,0.00058596267
0.6742,-0.00035277102,-0.00085230829,0.00050905749,-0.001129715,34.201496,0.00058581639
0.67425001,-0.00036558369,-0.00085698947,0.00050772302,-0.0011477786,34.201496,0.00058566767
0.67430001,-0.00037834875,-0.0008616345,0.00050637941,-0.0011657587,34.201496,0.00058551657
0.67435002,-0.00039106622,-0.00086624338,0.0005050266,-0.0011836555,34.201496,0.00058536307
0.67439997,-0.00040373611,-0.00087081623,0.00050366466,-0.0012014686,34.201496,0.00058520719
0.67444998,-0.00041636117,-0.00087535608,0.00050229486,-0.0012192043,34.201496,0.00058504916
0.67449999,-0.00042893959,-0.00087986083,0.00050091627,-0.0012368582,34.201496,0.0005848888
0.67455,-0.00044147117,-0.00088433042,0.00049952895,-0.0012544304,34.201496,0.00058472611
0.67460001,-0.00045395599,-0.0008887648,0.00049813278,-0.0012719209,34.201496,0.00058456114
0.67465001,-0.00046639401,-0.00089316396,0.00049672788,-0.0012893294,34.201496,0.0005843938
0.67470002,-0.00047878522,-0.00089752791,0.00049531413,-0.0013066562,34.201496,0.00058422418
0.67474997,-0.00049113069,-0.0009018578,0.00049389212,-0.0013239033,34.201496,0.00058405229
0.67479998,-0.00050343073,-0.00090615405,0.00049246196,-0.0013410714,34.201496,0.00058387819
0.67484999,-0.00051568489,-0.00091041607,0.00049102335,-0.0013581597,34.201496,0.00058370188
0.6749,-0.00052789325,-0.00091464404,0.00048957649,-0.0013751682,34.201496,0.0005835233
0.67495,-0.00054005597,-0.00091883814,0.00048812138,-0.0013920973,34.201496,0.00058334251
0.67500001,-0.00055217318,-0.00092299836,0.00048665804,-0.0014089473,34.201496,0.00058315945
0.67505002,-0.00056424493,-0.00092712499,0.00048518655,-0.0014257182,34.201496,0.00058297423
0.67510003,-0.00057627138,-0.00093121803,0.00048370694,-0.0014424104,34.201496,0.0005827868
0.67514998,-0.00058825267,-0.00093527761,0.0004822193,-0.0014590241,34.201496,0.00058259716
0.67519999,-0.0006001888,-0.00093930395,0.00048072368,-0.0014755595,34.201496,0.00058240537
0.67524999,-0.00061208004,-0.00094329711,0.00047922009,-0.0014920169,34.201496,0.00058221142
0.6753,-0.00062392635,-0.00094725727,0.00047770864,-0.0015083966,34.201496,0.00058201526
0.67535001,-0.00063572795,-0.00095118454,0.00047618934,-0.0015246987,34.201496,0.000581817
0.67540002,-0.00064748537,-0.00095507951,0.00047466246,-0.0015409244,34.201496,0.00058161659
0.67545003,-0.00065919856,-0.00095894199,0.00047312793,-0.0015570734,34.201496,0.00058141409
0.67549998,-0.00067086745,-0.00096277217,0.00047158581,-0.001573146,34.201496,0.00058120949
0.67554998,-0.00068249216,-0.00096657017,0.00047003612,-0.0015891423,34.201496,0.00058100279
0.67559999,-0.00069407298,-0.00097033603,0.00046847895,-0.0016050624,34.201496,0.00058079395
0.67565,-0.00070560985,-0.00097406999,0.00046691432,-0.0016209069,34.201496,0.00058058306
0.67570001,-0.00071710302,-0.00097777217,0.00046534234,-0.0016366759,34.201496,0.00058037014
0.67575002,-0.00072855258,-0.00098144263,0.00046376305,-0.0016523696,34.201496,0.00058015512
0.67580003,-0.0007399586,-0.00098508154,0.00046217648,-0.0016679885,34.201496,0.00057993806
0.67584997,-0.00075132132,-0.00098868925,0.0004605827,-0.0016835325,34.201496,0.00057971897
0.67589998,-0.00076264079,-0.00099226565,0.00045898178,-0.0016990021,34.201496,0.00057949784
0.67594999,-0.00077391713,-0.00099581084,0.0004573738,-0.0017143976,34.201496,0.00057927467
0.676,-0.00078515045,-0.00099932519,0.00045575877,-0.001729719,34.201496,0.00057904952
0.67605001,-0.00079634076,-0.0010028085,0.00045413664,-0.0017449665,34.201496,0.00057882239
0.67610002,-0.00080748834,-0.001006261,0.00045250755,-0.0017601403,34.201496,0.00057859323
0.67615002,-0.00081859325,-0.0010096829,0.00045087159,-0.001775241,34.201496,0.00057836209
0.67619997,-0.00082965562,-0.0010130744,0.0004492288,-0.0017902686,34.201496,0.00057812897
0.67624998,-0.00084067555,-0.0010164356,0.00044757922,-0.0018052235,34.201496,0.00057789392
0.67629999,-0.00085165328,-0.0010197664,0.00044592295,-0.0018201059,34.201496,0.0005776569
0.67635,-0.00086258881,-0.0010230674,0.00044425999,-0.0018349162,34.201496,0.00057741796
0.67640001,-0.00087348232,-0.0010263384,0.00044259045,-0.0018496544,34.201496,0.00057717704
0.67645001,-0.00088433392,-0.0010295797,0.00044091436,-0.0018643208,34.201496,0.00057693425
0.67650002,-0.00089514372,-0.0010327912,0.00043923178,-0.0018789158,34.201496,0.00057668955
0.67654997,-0.00090591185,-0.0010359733,0.00043754274,-0.0018934396,34.201496,0.00057644292
0.67659998,-0.00091663847,-0.0010391261,0.00043584732,-0.0019078924,34.201496,0.00057619443
0.67664999,-0.00092732348,-0.0010422493,0.00043414545,-0.001922274,34.201496,0.00057594408
0.6767,-0.00093796675,-0.0010453429,0.00043243705,-0.0019365844,34.201496,0.00057569175
0.67675,-0.00094856875,-0.0010484073,0.00043072234,-0.0019508241,34.201496,0.00057543756
0.67680001,-0.00095912954,-0.0010514427,0.0004290014,-0.0019649935,34.201496,0.00057518156
0.67685002,-0.00096964929,-0.0010544491,0.00042727424,-0.0019790928,34.201496,0.00057492364
0.67690003,-0.00098012807,-0.0010574269,0.00042554093,-0.0019931225,34.201496,0.00057466392
0.67694998,-0.00099056598,-0.0010603761,0.00042380154,-0.0020070826,34.201496,0.00057440234
0.67699999,-0.0010009632,-0.0010632966,0.00042205609,-0.0020209732,34.201496,0.00057413895
0.67704999,-0.0010113198,-0.0010661888,0.00042030466,-0.0020347948,34.201496,0.00057387375
0.6771,-0.0010216358,-0.0010690527,0.00041854725,-0.0020485476,34.201496,0.00057360675
0.67715001,-0.0010319116,-0.0010718885,0.00041678394,-0.0020622315,34.201496,0.00057333789
0.67720002,-0.0010421469,-0.0010746963,0.0004150148,-0.0020758472,34.201496,0.00057306734
0.67725003,-0.0010523422,-0.0010774761,0.00041323985,-0.0020893947,34.201496,0.00057279493
0.67729998,-0.0010624974,-0.0010802281,0.00041145916,-0.0021028742,34.201496,0.00057252077
0.67734998,-0.0010726127,-0.0010829526,0.00040967276,-0.002116286,34.201496,0.00057224487
0.67739999,-0.0010826881,-0.0010856495,0.0004078807,-0.0021296302,34.201496,0.00057196722
0.67745,-0.0010927239,-0.0010883189,0.00040608307,-0.0021429071,34.201496,0.00057168782
0.67750001,-0.00110272,-0.0010909612,0.00040427985,-0.0021561172,34.201496,0.00057140668
0.67755002,-0.0011126768,-0.0010935762,0.00040247117,-0.0021692605,34.201496,0.00057112379
0.67760003,-0.0011225941,-0.0010961641,0.00040065701,-0.0021823372,34.201496,0.00057083921
0.67764997,-0.0011324722,-0.0010987252,0.00039883747,-0.0021953476,34.201496,0.00057055295
0.67769998,-0.0011423111,-0.0011012595,0.00039701257,-0.0022082918,34.201496,0.00057026494
0.67774999,-0.0011521111,-0.0011037672,0.00039518237,-0.0022211701,34.201496,0.00056997529
0.6778,-0.0011618721,-0.0011062482,0.00039334694,-0.002233983,34.201496,0.00056968397
0.67785001,-0.0011715943,-0.0011087029,0.0003915063,-0.0022467303,34.201496,0.00056939095
0.67790002,-0.0011812778,-0.0011111313,0.0003896605,-0.0022594125,34.201496,0.00056909624
0.67795002,-0.0011909225,-0.0011135329,0.00038780933,-0.0022720289,34.201496,0.00056879991
0.67799997,-0.0012005286,-0.0011159085,0.00038595308,-0.0022845806,34.201496,0.00056850188
0.67804998,-0.0012100963,-0.001118258,0.00038409178,-0.0022970675,34.201496,0.00056820223
0.67809999,-0.0012196257,-0.0011205816,0.00038222547,-0.0023094902,34.201496,0.00056790095
0.67815,-0.001229117,-0.0011228794,0.00038035423,-0.0023218486,34.201496,0.00056759809
0.67820001,-0.0012385702,-0.0011251518,0.00037847811,-0.0023341433,34.201496,0.00056729355
0.67825001,-0.0012479855,-0.0011273985,0.00037659713,-0.0023463741,34.201496,0.00056698744
0.67830002,-0.001257363,-0.0011296198,0.00037471138,-0.0023585416,34.201496,0.00056667975
0.67834997,-0.0012667028,-0.0011318157,0.00037282085,-0.0023706458,34.201496,0.00056637049
0.67839998,-0.0012760048,-0.0011339866,0.00037092564,-0.0023826868,34.201496,0.00056605961
0.67844999,-0.0012852695,-0.0011361325,0.00036902577,-0.0023946653,34.201496,0.00056574721
0.6785,-0.0012944968,-0.0011382534,0.00036712131,-0.0024065813,34.201496,0.00056543318
0.67855,-0.0013036868,-0.0011403495,0.00036521227,-0.0024184349,34.201496,0.00056511769
0.67860001,-0.0013128396,-0.001142421,0.00036329875,-0.0024302264,34.201496,0.00056480058
0.67865002,-0.0013219554,-0.0011444679,0.00036138075,-0.002441956,34.201496,0.000564482
0.67869997,-0.0013310342,-0.0011464903,0.00035945835,-0.002453624,34.201496,0.00056416186
0.67874998,-0.0013400763,-0.0011484885,0.00035753159,-0.0024652306,34.201496,0.00056384027
0.67879999,-0.0013490816,-0.0011504624,0.0003556005,-0.002476776,34.201496,0.0005635171
0.67885,-0.0013580503,-0.0011524123,0.00035366515,-0.0024882604,34.201496,0.00056319247
0.6789,-0.0013669826,-0.0011543382,0.00035172561,-0.0024996842,34.201496,0.00056286639
0.67895001,-0.0013758785,-0.0011562402,0.00034978188,-0.0025110473,34.201496,0.0005625388
0.67900002,-0.001384738,-0.0011581186,0.00034783402,-0.0025223503,34.201496,0.00056220969
0.67905003,-0.0013935615,-0.0011599734,0.00034588209,-0.0025335932,34.201496,0.00056187919
0.67909998,-0.0014023476,-0.0011618028,0.00034392523,-0.002544773,34.201496,0.00056154712
0.67914999,-0.0014110975,-0.0011636086,0.00034196427,-0.002555893,34.201496,0.00056121353
0.67919999,-0.0014198115,-0.0011653909,0.00033999927,-0.0025669534,34.201496,0.00056087848
0.67925,-0.0014284896,-0.0011671499,0.00033803025,-0.002577954,34.201496,0.00056054204
0.67930001,-0.0014371319,-0.0011688856,0.0003360573,-0.0025888954,34.201496,0.00056020415
0.67935002,-0.0014457386,-0.0011705982,0.0003340804,-0.0025997774,34.201496,0.00055986486
0.67940003,-0.0014543097,-0.0011722876,0.00033209965,-0.0026106008,34.201496,0.00055952411
0.67944998,-0.0014628452,-0.0011739542,0.00033011506,-0.0026213652,34.201496,0.00055918196
0.67949998,-0.0014713455,-0.001175598,0.00032812668,-0.0026320713,34.201496,0.00055883842
0.67954999,-0.0014798105,-0.0011772191,0.00032613458,-0.0026427191,34.201496,0.00055849348
0.6796,-0.0014882403,-0.0011788176,0.00032413876,-0.0026533087,34.201496,0.00055814721
0.67965001,-0.0014966351,-0.0011803935,0.0003221393,-0.0026638405,34.201496,0.00055779953
0.67970002,-0.001504995,-0.0011819472,0.0003201362,-0.0026743147,34.201496,0.00055745046
0.67975003,-0.00151332,-0.0011834785,0.00031812958,-0.0026847313,34.201496,0.00055710005
0.67979997,-0.0015216103,-0.0011849877,0.0003161194,-0.0026950906,34.201496,0.00055674824
0.67984998,-0.001529866,-0.0011864748,0.00031410574,-0.0027053931,34.201496,0.00055639516
0.67989999,-0.0015380871,-0.00118794,0.00031208864,-0.0027156386,34.201496,0.00055604073
0.67995,-0.0015462739,-0.0011893834,0.00031006816,-0.0027258277,34.2015,0.00055568491
0.68000001,-0.0015544264,-0.0011908051,0.00030804434,-0.0027359603,34.2015,0.00055532786
0.68005002,-0.0015625446,-0.0011922052,0.0003060172,-0.0027460367,34.2015,0.00055496942
0.68010002,-0.0015706287,-0.0011935838,0.0003039868,-0.0027560571,34.2015,0.00055460975
0.68014997,-0.0015786788,-0.001194941,0.0003019532,-0.002766022,34.2015,0.00055424875
0.68019998,-0.001586695,-0.0011962769,0.00029991634,-0.0027759308,34.2015,0.00055388646
0.68024999,-0.0015946762,-0.0011975899,0.00029787555,-0.0027857819,34.2015,0.00055352278
0.6803,-0.0016026236,-0.0011988818,0.00029583162,-0.0027955773,34.2015,0.00055315782
0.68035001,-0.0016105373,-0.0012001524,0.00029378451,-0.0028053175,34.2015,0.00055279158
0.68040001,-0.0016184173,-0.001201402,0.00029173426,-0.0028150028,34.2015,0.00055242406
0.68045002,-0.0016262638,-0.0012026307,0.00028968096,-0.0028246329,34.2015,0.00055205531
0.68049997,-0.0016340769,-0.0012038384,0.00028762463,-0.0028342085,34.2015,0.00055168528
0.68054998,-0.0016418566,-0.0012050255,0.0002855653,-0.0028437297,34.2015,0.00055131398
0.68059999,-0.0016496031,-0.0012061918,0.000283503,-0.0028531963,34.2015,0.00055094145
0.68065,-0.0016573165,-0.0012073376,0.00028143779,-0.002862609,34.2015,0.0005505677
0.6807,-0.0016649967,-0.001208463,0.00027936968,-0.0028719676,34.2015,0.00055019272
0.68075001,-0.0016726441,-0.001209568,0.00027729876,-0.0028812727,34.2015,0.00054981658
0.68080002,-0.0016802585,-0.0012106528,0.000275225,-0.0028905242,34.2015,0.00054943917
0.68085003,-0.0016878403,-0.0012117174,0.0002731485,-0.0028997224,34.2015,0.00054906058
0.68089998,-0.0016953895,-0.001212762,0.00027106929,-0.0029088676,34.2015,0.00054868078
0.68094999,-0.001702906,-0.0012137865,0.00026898738,-0.0029179596,34.2015,0.00054829981
0.68099999,-0.0017103901,-0.0012147913,0.00026690282,-0.002926999,34.2015,0.00054791768
0.68105,-0.0017178418,-0.0012157764,0.00026481567,-0.0029359858,34.2015,0.00054753432
0.68110001,-0.0017252613,-0.0012167419,0.00026272592,-0.0029449204,34.2015,0.00054714986
0.68115002,-0.0017326487,-0.0012176877,0.00026063368,-0.0029538027,34.2015,0.00054676417
0.68120003,-0.0017400041,-0.0012186142,0.00025853893,-0.0029626333,34.2015,0.00054637739
0.68124998,-0.0017473273,-0.0012195213,0.00025644174,-0.0029714119,34.2015,0.00054598943
0.68129998,-0.0017546188,-0.0012204091,0.00025434213,-0.0029801391,34.2015,0.00054560037
0.68134999,-0.0017618783,-0.0012212776,0.00025224002,-0.0029888144,34.2015,0.00054521021
0.6814,-0.0017691053,-0.0012221258,0.000250135,-0.0029974366,34.2015,0.00054481876
0.68145001,-0.0017763006,-0.0012229549,0.00024802762,-0.0030060075,34.2015,0.00054442621
0.68150002,-0.0017834643,-0.0012237651,0.00024591785,-0.0030145273,34.2015,0.00054403255
0.68155003,-0.0017905965,-0.0012245562,0.00024380579,-0.0030229962,34.2015,0.00054363778
0.68159997,-0.0017976973,-0.0012253285,0.00024169144,-0.0030314145,34.2015,0.00054324191
0.68164998,-0.0018047667,-0.0012260822,0.00023957486,-0.0030397819,34.2015,0.00054284494
0.68169999,-0.0018118048,-0.0012268171,0.00023745607,-0.0030480993,34.2015,0.00054244685
0.68175,-0.001818812,-0.0012275336,0.00023533512,-0.0030563665,34.2015,0.00054204772
0.68180001,-0.0018257879,-0.0012282315,0.00023321202,-0.0030645835,34.2015,0.00054164749
0.68185002,-0.001832733,-0.0012289111,0.00023108683,-0.003072751,34.2015,0.00054124621
0.68190002,-0.0018396473,-0.0012295725,0.00022895957,-0.0030808686,34.2015,0.00054084387
0.68194997,-0.0018465307,-0.0012302155,0.00022683028,-0.0030889369,34.2015,0.00054044044
0.68199998,-0.0018533835,-0.0012308407,0.000224699,-0.0030969561,34.2015,0.00054003601
0.68204999,-0.0018602057,-0.0012314477,0.00022256577,-0.0031049259,34.2015,0.00053963054
0.6821,-0.0018669973,-0.0012320369,0.00022043061,-0.003112847,34.2015,0.00053922401
0.68215001,-0.0018737587,-0.0012326082,0.00021829357,-0.0031207195,34.2015,0.00053881644
0.68220001,-0.0018804898,-0.001233162,0.00021615467,-0.0031285433,34.2015,0.00053840788
0.68225002,-0.0018871905,-0.001233698,0.00021401397,-0.0031363189,34.2015,0.00053799828
0.68229997,-0.0018938612,-0.0012342166,0.00021187148,-0.0031440461,34.2015,0.00053758768
0.68234998,-0.0019005019,-0.0012347177,0.00020972724,-0.0031517255,34.2015,0.00053717609
0.68239999,-0.0019071127,-0.0012352015,0.0002075813,-0.0031593572,34.2015,0.00053676352
0.68245,-0.0019136936,-0.0012356681,0.00020543368,-0.0031669412,34.2015,0.00053634995
0.6825,-0.0019202445,-0.0012361171,0.00020328426,-0.0031744773,34.2015,0.0005359354
0.68255001,-0.0019267651,-0.0012365482,0.00020113275,-0.0031819644,34.2015,0.00053551979
0.68260002,-0.0019332559,-0.001236962,0.00019897957,-0.003189404,34.2015,0.0005351032
0.68265003,-0.0019397172,-0.0012373589,0.0001968248,-0.0031967966,34.2015,0.00053468562
0.68269998,-0.001946149,-0.0012377388,0.00019466842,-0.0032041424,34.2015,0.00053426711
0.68274999,-0.0019525514,-0.0012381017,0.00019251049,-0.0032114412,34.2015,0.00053384766
0.68279999,-0.0019589243,-0.001238448,0.00019035104,-0.0032186934,34.2015,0.00053342723
0.68285,-0.0019652683,-0.0012387775,0.00018819011,-0.0032258991,34.2015,0.00053300586
0.68290001,-0.0019715829,-0.0012390905,0.00018602773,-0.0032330584,34.2015,0.00053258351
0.68295002,-0.0019778684,-0.0012393869,0.0001838639,-0.0032401716,34.2015,0.00053216028
0.68300003,-0.001984125,-0.0012396669,0.00018169869,-0.0032472389,34.2015,0.00053173612
0.68304998,-0.0019903528,-0.0012399305,0.00017953211,-0.0032542604,34.2015,0.00053131103
0.68309999,-0.0019965516,-0.0012401779,0.00017736421,-0.0032612362,34.2015,0.00053088507
0.68314999,-0.0020027219,-0.0012404091,0.000175195,-0.0032681667,34.2015,0.00053045817
0.6832,-0.0020088635,-0.0012406242,0.00017302454,-0.0032750519,34.2015,0.00053003035
0.68325001,-0.0020149767,-0.0012408234,0.00017085284,-0.003281892,34.2015,0.00052960165
0.68330002,-0.0020210613,-0.0012410067,0.00016867994,-0.0032886872,34.2015,0.00052917207
0.68335003,-0.0020271174,-0.0012411741,0.00016650587,-0.0032954377,34.2015,0.00052874163
0.68339998,-0.0020331456,-0.0012413256,0.00016433066,-0.0033021434,34.2015,0.00052831031
0.68344998,-0.0020391454,-0.0012414617,0.00016215435,-0.0033088049,34.2015,0.00052787812
0.68349999,-0.0020451171,-0.0012415821,0.00015997697,-0.003315422,34.2015,0.00052744505
0.68355,-0.0020510608,-0.0012416871,0.00015779854,-0.003321995,34.2015,0.00052701111
0.68360001,-0.0020569765,-0.0012417766,0.0001556191,-0.0033285243,34.2015,0.00052657636
0.68365002,-0.0020628644,-0.0012418507,0.00015343855,-0.0033350093,34.2015,0.00052614074
0.68370003,-0.002068724,-0.0012419088,0.00015125677,-0.0033414497,34.2015,0.00052570424
0.68374997,-0.0020745557,-0.0012419517,0.000149074,-0.0033478464,34.2015,0.00052526692
0.68379998,-0.0020803597,-0.0012419793,0.00014689028,-0.0033541997,34.2015,0.00052482873
0.68384999,-0.0020861363,-0.0012419919,0.00014470563,-0.0033605099,34.2015,0.00052438979
0.6839,-0.0020918853,-0.0012419894,0.00014252008,-0.0033667765,34.2015,0.00052394997
0.68395001,-0.0020976069,-0.001241972,0.00014033366,-0.0033730005,34.2015,0.00052350934
0.68400002,-0.0021033012,-0.0012419396,0.0001381464,-0.0033791815,34.2015,0.00052306789
