"Time","vC[2]","iL[1]","iL[2]","vC[3]","vC[1]","iL[3]"
0.68599999,0.028695919,0.028695919,0.028695919,0.028695919,0.028695919,0.028695919
0.68620002,0.028643107,0.028643107,0.028643107,0.028643107,0.028643107,0.028643107
0.6864,0.028590394,0.028590394,0.028590394,0.028590394,0.028590394,0.028590394
0.68660003,0.028537776,0.028537776,0.028537776,0.028537776,0.028537776,0.028537776
0.6868,0.028485257,0.028485257,0.028485257,0.028485257,0.028485257,0.028485257
0.68699998,0.028432833,0.028432833,0.028432833,0.028432833,0.028432833,0.028432833
0.68720001,0.028380506,0.028380506,0.028380506,0.028380506,0.028380506,0.028380506
0.68739998,0.028328275,0.028328275,0.028328275,0.028328275,0.028328275,0.028328275
0.68760002,0.02827614,0.02827614,0.02827614,0.02827614,0.02827614,0.02827614
0.68779999,0.028224101,0.028224101,0.028224101,0.028224101,0.028224101,0.028224101
0.68800002,0.02817216,0.02817216,0.02817216,0.02817216,0.02817216,0.02817216
0.6882,0.028120311,0.028120311,0.028120311,0.028120311,0.028120311,0.028120311
0.68839997,0.028068559,0.028068559,0.028068559,0.028068559,0.028068559,0.028068559
0.6886,0.028016903,0.028016903,0.028016903,0.028016903,0.028016903,0.028016903
0.68879998,0.027965343,0.027965343,0.027965343,0.027965343,0.027965343,0.027965343
0.68900001,0.027913876,0.027913876,0.027913876,0.027913876,0.027913876,0.027913876
0.68919998,0.027862504,0.027862504,0.027862504,0.027862504,0.027862504,0.027862504
0.68940002,0.027811226,0.027811226,0.027811226,0.027811226,0.027811226,0.027811226
0.68959999,0.027760044,0.027760044,0.027760044,0.027760044,0.027760044,0.027760044
0.68980002,0.027708953,0.027708953,0.027708953,0.027708953,0.027708953,0.027708953
0.69,0.02765796,0.02765796,0.02765796,0.02765796,0.02765796,0.02765796
0.69019997,0.027607059,0.027607059,0.027607059,0.027607059,0.027607059,0.027607059
0.6904,0.027556252,0.027556252,0.027556252,0.027556252,0.027556252,0.027556252
0.69059998,0.027505537,0.027505537,0.027505537,0.027505537,0.027505537,0.027505537
0.69080001,0.027454916,0.027454916,0.027454916,0.027454916,0.027454916,0.027454916
0.69099998,0.02740439,0.02740439,0.02740439,0.02740439,0.02740439,0.02740439
0.69120002,0.027353955,0.027353955,0.027353955,0.027353955,0.027353955,0.027353955
0.69139999,0.027303614,0.027303614,0.027303614,0.027303614,0.027303614,0.027303614
0.69160002,0.027253365,0.027253365,0.027253365,0.027253365,0.027253365,0.027253365
0.6918,0.027203208,0.027203208,0.027203208,0.027203208,0.027203208,0.027203208
0.69199997,0.027153144,0.027153144,0.027153144,0.027153144,0.027153144,0.027153144
0.69220001,0.027103173,0.027103173,0.027103173,0.027103173,0.027103173,0.027103173
0.69239998,0.027053293,0.027053293,0.027053293,0.027053293,0.027053293,0.027053293
0.69260001,0.027003504,0.027003504,0.027003504,0.027003504,0.027003504,0.027003504
0.69279999,0.026953809,0.026953809,0.026953809,0.026953809,0.026953809,0.026953809
0.69300002,0.026904203,0.026904203,0.026904203,0.026904203,0.026904203,0.026904203
0.69319999,0.02685469,0.02685469,0.02685469,0.02685469,0.02685469,0.02685469
0.69340003,0.026805267,0.026805267,0.026805267,0.026805267,0.026805267,0.026805267
0.6936,0.026755935,0.026755935,0.026755935,0.026755935,0.026755935,0.026755935
0.69379997,0.026706694,0.026706694,0.026706694,0.026706694,0.026706694,0.026706694
0.69400001,0.026657544,0.026657544,0.026657544,0.026657544,0.026657544,0.026657544
0.69419998,0.026608484,0.026608484,0.026608484,0.026608484,0.026608484,0.026608484
0.69440001,0.026559515,0.026559515,0.026559515,0.026559515,0.026559515,0.026559515
0.69459999,0.026510635,0.026510635,0.026510635,0.026510635,0.026510635,0.026510635
0.69480002,0.026461845,0.026461845,0.026461845,0.026461845,0.026461845,0.026461845
0.69499999,0.026413146,0.026413146,0.026413146,0.026413146,0.026413146,0.026413146
0.69520003,0.026364535,0.026364535,0.026364535,0.026364535,0.026364535,0.026364535
0.6954,0.026316015,0.026316015,0.026316015,0.026316015,0.026316015,0.026316015
0.69559997,0.026267584,0.026267584,0.026267584,0.026267584,0.026267584,0.026267584
0.69580001,0.026219241,0.026219241,0.026219241,0.026219241,0.026219241,0.026219241
0.69599998,0.026170989,0.026170989,0.026170989,0.026170989,0.026170989,0.026170989
0.69620001,0.026122825,0.026122825,0.026122825,0.026122825,0.026122825,0.026122825
0.69639999,0.026074748,0.026074748,0.026074748,0.026074748,0.026074748,0.026074748
0.69660002,0.026026761,0.026026761,0.026026761,0.026026761,0.026026761,0.026026761
0.69679999,0.025978863,0.025978863,0.025978863,0.025978863,0.025978863,0.025978863
0.69700003,0.025931051,0.025931051,0.025931051,0.025931051,0.025931051,0.025931051
0.6972,0.025883328,0.025883328,0.025883328,0.025883328,0.025883328,0.025883328
0.69739997,0.025835695,0.025835695,0.025835695,0.025835695,0.025835695,0.025835695
0.69760001,0.025788147,0.025788147,0.025788147,0.025788147,0.025788147,0.025788147
0.69779998,0.025740687,0.025740687,0.025740687,0.025740687,0.025740687,0.025740687
0.69800001,0.025693314,0.025693314,0.025693314,0.025693314,0.025693314,0.025693314
0.69819999,0.025646029,0.025646029,0.025646029,0.025646029,0.025646029,0.025646029
0.69840002,0.025598831,0.025598831,0.025598831,0.025598831,0.025598831,0.025598831
0.69859999,0.02555172,0.02555172,0.02555172,0.02555172,0.02555172,0.02555172
0.69880003,0.025504695,0.025504695,0.025504695,0.025504695,0.025504695,0.025504695
0.699,0.025457757,0.025457757,0.025457757,0.025457757,0.025457757,0.025457757
0.69919997,0.025410905,0.025410905,0.025410905,0.025410905,0.025410905,0.025410905
0.69940001,0.02536414,0.02536414,0.02536414,0.02536414,0.02536414,0.02536414
0.69959998,0.02531746,0.02531746,0.02531746,0.02531746,0.02531746,0.02531746
0.69980001,0.025270866,0.025270866,0.025270866,0.025270866,0.025270866,0.025270866
0.69999999,0.025224358,0.025224358,0.025224358,0.025224358,0.025224358,0.025224358
0.70020002,0.025177937,0.025177937,0.025177937,0.025177937,0.025177937,0.025177937
0.70039999,0.0251316,0.0251316,0.0251316,0.0251316,0.0251316,0.0251316
0.70060003,0.025085349,0.025085349,0.025085349,0.025085349,0.025085349,0.025085349
0.7008,0.025039181,0.025039181,0.025039181,0.025039181,0.025039181,0.025039181
0.70099998,0.024993101,0.024993101,0.024993101,0.024993101,0.024993101,0.024993101
0.70120001,0.024947103,0.024947103,0.024947103,0.024947103,0.024947103,0.024947103
0.70139998,0.024901191,0.024901191,0.024901191,0.024901191,0.024901191,0.024901191
0.70160002,0.024855364,0.024855364,0.024855364,0.024855364,0.024855364,0.024855364
0.70179999,0.024809621,0.024809621,0.024809621,0.024809621,0.024809621,0.024809621
0.70200002,0.024763962,0.024763962,0.024763962,0.024763962,0.024763962,0.024763962
0.7022,0.024718387,0.024718387,0.024718387,0.024718387,0.024718387,0.024718387
0.70240003,0.024672896,0.024672896,0.024672896,0.024672896,0.024672896,0.024672896
0.7026,0.024627488,0.024627488,0.024627488,0.024627488,0.024627488,0.024627488
0.70279998,0.024582164,0.024582164,0.024582164,0.024582164,0.024582164,0.024582164
0.70300001,0.024536924,0.024536924,0.024536924,0.024536924,0.024536924,0.024536924
0.70319998,0.024491768,0.024491768,0.024491768,0.024491768,0.024491768,0.024491768
0.70340002,0.024446694,0.024446694,0.024446694,0.024446694,0.024446694,0.024446694
0.70359999,0.024401702,0.024401702,0.024401702,0.024401702,0.024401702,0.024401702
0.70380002,0.024356794,0.024356794,0.024356794,0.024356794,0.024356794,0.024356794
0.704,0.024311969,0.024311969,0.024311969,0.024311969,0.024311969,0.024311969
0.70420003,0.024267226,0.024267226,0.024267226,0.024267226,0.024267226,0.024267226
0.7044,0.024222566,0.024222566,0.024222566,0.024222566,0.024222566,0.024222566
0.70459998,0.024177987,0.024177987,0.024177987,0.024177987,0.024177987,0.024177987
0.70480001,0.02413349,0.02413349,0.02413349,0.02413349,0.02413349,0.02413349
0.70499998,0.024089076,0.024089076,0.024089076,0.024089076,0.024089076,0.024089076
0.70520002,0.024044743,0.024044743,0.024044743,0.024044743,0.024044743,0.024044743
0.70539999,0.024000492,0.024000492,0.024000492,0.024000492,0.024000492,0.024000492
0.70560002,0.023956321,0.023956321,0.023956321,0.023956321,0.023956321,0.023956321
0.7058,0.023912232,0.023912232,0.023912232,0.023912232,0.023912232,0.023912232
0.70599997,0.023868226,0.023868226,0.023868226,0.023868226,0.023868226,0.023868226
0.7062,0.023824299,0.023824299,0.023824299,0.023824299,0.023824299,0.023824299
0.70639998,0.023780454,0.023780454,0.023780454,0.023780454,0.023780454,0.023780454
0.70660001,0.023736689,0.023736689,0.023736689,0.023736689,0.023736689,0.023736689
0.70679998,0.023693005,0.023693005,0.023693005,0.023693005,0.023693005,0.023693005
0.70700002,0.0236494,0.0236494,0.0236494,0.0236494,0.0236494,0.0236494
0.70719999,0.023605876,0.023605876,0.023605876,0.023605876,0.023605876,0.023605876
0.70740002,0.023562433,0.023562433,0.023562433,0.023562433,0.023562433,0.023562433
0.7076,0.023519069,0.023519069,0.023519069,0.023519069,0.023519069,0.023519069
0.70779997,0.023475785,0.023475785,0.023475785,0.023475785,0.023475785,0.023475785
0.708,0.023432581,0.023432581,0.023432581,0.023432581,0.023432581,0.023432581
0.70819998,0.023389457,0.023389457,0.023389457,0.023389457,0.023389457,0.023389457
0.70840001,0.023346411,0.023346411,0.023346411,0.023346411,0.023346411,0.023346411
0.70859998,0.023303445,0.023303445,0.023303445,0.023303445,0.023303445,0.023303445
0.70880002,0.023260558,0.023260558,0.023260558,0.023260558,0.023260558,0.023260558
0.70899999,0.023217751,0.023217751,0.023217751,0.023217751,0.023217751,0.023217751
0.70920002,0.023175022,0.023175022,0.023175022,0.023175022,0.023175022,0.023175022
0.7094,0.023132371,0.023132371,0.023132371,0.023132371,0.023132371,0.023132371
0.70959997,0.023089798,0.023089798,0.023089798,0.023089798,0.023089798,0.023089798
0.7098,0.023047304,0.023047304,0.023047304,0.023047304,0.023047304,0.023047304
0.70999998,0.023004888,0.023004888,0.023004888,0.023004888,0.023004888,0.023004888
0.71020001,0.022962552,0.022962552,0.022962552,0.022962552,0.022962552,0.022962552
0.71039999,0.022920292,0.022920292,0.022920292,0.022920292,0.022920292,0.022920292
0.71060002,0.022878109,0.022878109,0.022878109,0.022878109,0.022878109,0.022878109
0.71079999,0.022836005,0.022836005,0.022836005,0.022836005,0.022836005,0.022836005
0.71100003,0.022793978,0.022793978,0.022793978,0.022793978,0.022793978,0.022793978
0.7112,0.02275203,0.02275203,0.02275203,0.02275203,0.02275203,0.02275203
0.71139997,0.022710158,0.022710158,0.022710158,0.022710158,0.022710158,0.022710158
0.71160001,0.022668362,0.022668362,0.022668362,0.022668362,0.022668362,0.022668362
0.71179998,0.022626644,0.022626644,0.022626644,0.022626644,0.022626644,0.022626644
0.71200001,0.022585003,0.022585003,0.022585003,0.022585003,0.022585003,0.022585003
0.71219999,0.022543438,0.022543438,0.022543438,0.022543438,0.022543438,0.022543438
0.71240002,0.022501949,0.022501949,0.022501949,0.022501949,0.022501949,0.022501949
0.71259999,0.022460537,0.022460537,0.022460537,0.022460537,0.022460537,0.022460537
0.71280003,0.022419201,0.022419201,0.022419201,0.022419201,0.022419201,0.022419201
0.713,0.022377942,0.022377942,0.022377942,0.022377942,0.022377942,0.022377942
0.71319997,0.022336757,0.022336757,0.022336757,0.022336757,0.022336757,0.022336757
0.71340001,0.02229565,0.02229565,0.02229565,0.02229565,0.02229565,0.02229565
0.71359998,0.022254618,0.022254618,0.022254618,0.022254618,0.022254618,0.022254618
0.71380001,0.02221366,0.02221366,0.02221366,0.02221366,0.02221366,0.02221366
0.71399999,0.022172779,0.022172779,0.022172779,0.022172779,0.022172779,0.022172779
0.71420002,0.022131974,0.022131974,0.022131974,0.022131974,0.022131974,0.022131974
0.71439999,0.022091242,0.022091242,0.022091242,0.022091242,0.022091242,0.022091242
0.71460003,0.022050586,0.022050586,0.022050586,0.022050586,0.022050586,0.022050586
0.7148,0.022010004,0.022010004,0.022010004,0.022010004,0.022010004,0.022010004
0.71499997,0.021969497,0.021969497,0.021969497,0.021969497,0.021969497,0.021969497
0.71520001,0.021929067,0.021929067,0.021929067,0.021929067,0.021929067,0.021929067
0.71539998,0.021888709,0.021888709,0.021888709,0.021888709,0.021888709,0.021888709
0.71560001,0.021848425,0.021848425,0.021848425,0.021848425,0.021848425,0.021848425
0.71579999,0.021808216,0.021808216,0.021808216,0.021808216,0.021808216,0.021808216
0.71600002,0.02176808,0.02176808,0.02176808,0.02176808,0.02176808,0.02176808
0.71619999,0.021728018,0.021728018,0.021728018,0.021728018,0.021728018,0.021728018
0.71640003,0.021688031,0.021688031,0.021688031,0.021688031,0.021688031,0.021688031
0.7166,0.021648116,0.021648116,0.021648116,0.021648116,0.021648116,0.021648116
0.71679997,0.021608276,0.021608276,0.021608276,0.021608276,0.021608276,0.021608276
0.71700001,0.021568509,0.021568509,0.021568509,0.021568509,0.021568509,0.021568509
0.71719998,0.021528816,0.021528816,0.021528816,0.021528816,0.021528816,0.021528816
0.71740001,0.021489194,0.021489194,0.021489194,0.021489194,0.021489194,0.021489194
0.71759999,0.021449646,0.021449646,0.021449646,0.021449646,0.021449646,0.021449646
0.71780002,0.021410171,0.021410171,0.021410171,0.021410171,0.021410171,0.021410171
0.71799999,0.021370769,0.021370769,0.021370769,0.021370769,0.021370769,0.021370769
0.71820003,0.021331439,0.021331439,0.021331439,0.021331439,0.021331439,0.021331439
0.7184,0.02129218,0.02129218,0.02129218,0.02129218,0.02129218,0.02129218
0.71859998,0.021252995,0.021252995,0.021252995,0.021252995,0.021252995,0.021252995
0.71880001,0.021213882,0.021213882,0.021213882,0.021213882,0.021213882,0.021213882
0.71899998,0.021174841,0.021174841,0.021174841,0.021174841,0.021174841,0.021174841
0.71920002,0.02113587,0.02113587,0.02113587,0.02113587,0.02113587,0.02113587
0.71939999,0.021096973,0.021096973,0.021096973,0.021096973,0.021096973,0.021096973
0.71960002,0.021058146,0.021058146,0.021058146,0.021058146,0.021058146,0.021058146
0.7198,0.021019392,0.021019392,0.021019392,0.021019392,0.021019392,0.021019392
0.72000003,0.020980708,0.020980708,0.020980708,0.020980708,0.020980708,0.020980708
0.7202,0.020942096,0.020942096,0.020942096,0.020942096,0.020942096,0.020942096
0.72039998,0.020903554,0.020903554,0.020903554,0.020903554,0.020903554,0.020903554
0.72060001,0.020865085,0.020865085,0.020865085,0.020865085,0.020865085,0.020865085
0.72079998,0.020826684,0.020826684,0.020826684,0.020826684,0.020826684,0.020826684
0.72100002,0.020788355,0.020788355,0.020788355,0.020788355,0.020788355,0.020788355
0.72119999,0.020750098,0.020750098,0.020750098,0.020750098,0.020750098,0.020750098
0.72140002,0.02071191,0.02071191,0.02071191,0.02071191,0.02071191,0.02071191
0.7216,0.020673791,0.020673791,0.020673791,0.020673791,0.020673791,0.020673791
0.72180003,0.020635745,0.020635745,0.020635745,0.020635745,0.020635745,0.020635745
0.722,0.020597767,0.020597767,0.020597767,0.020597767,0.020597767,0.020597767
0.72219998,0.020559859,0.020559859,0.020559859,0.020559859,0.020559859,0.020559859
0.72240001,0.020522021,0.020522021,0.020522021,0.020522021,0.020522021,0.020522021
0.72259998,0.020484254,0.020484254,0.020484254,0.020484254,0.020484254,0.020484254
0.72280002,0.020446554,0.020446554,0.020446554,0.020446554,0.020446554,0.020446554
0.72299999,0.020408925,0.020408925,0.020408925,0.020408925,0.020408925,0.020408925
0.72320002,0.020371364,0.020371364,0.020371364,0.020371364,0.020371364,0.020371364
0.7234,0.020333875,0.020333875,0.020333875,0.020333875,0.020333875,0.020333875
0.72359997,0.020296453,0.020296453,0.020296453,0.020296453,0.020296453,0.020296453
0.7238,0.020259099,0.020259099,0.020259099,0.020259099,0.020259099,0.020259099
0.72399998,0.020221815,0.020221815,0.020221815,0.020221815,0.020221815,0.020221815
0.72420001,0.020184599,0.020184599,0.020184599,0.020184599,0.020184599,0.020184599
0.72439998,0.020147452,0.020147452,0.020147452,0.020147452,0.020147452,0.020147452
0.72460002,0.020110372,0.020110372,0.020110372,0.020110372,0.020110372,0.020110372
0.72479999,0.020073364,0.020073364,0.020073364,0.020073364,0.020073364,0.020073364
0.72500002,0.02003642,0.02003642,0.02003642,0.02003642,0.02003642,0.02003642
0.7252,0.019999545,0.019999545,0.019999545,0.019999545,0.019999545,0.019999545
0.72539997,0.019962739,0.019962739,0.019962739,0.019962739,0.019962739,0.019962739
0.7256,0.019926,0.019926,0.019926,0.019926,0.019926,0.019926
0.72579998,0.019889329,0.019889329,0.019889329,0.019889329,0.019889329,0.019889329
0.72600001,0.019852726,0.019852726,0.019852726,0.019852726,0.019852726,0.019852726
0.72619998,0.019816188,0.019816188,0.019816188,0.019816188,0.019816188,0.019816188
0.72640002,0.019779719,0.019779719,0.019779719,0.019779719,0.019779719,0.019779719
0.72659999,0.019743318,0.019743318,0.019743318,0.019743318,0.019743318,0.019743318
0.72680002,0.019706983,0.019706983,0.019706983,0.019706983,0.019706983,0.019706983
0.727,0.019670714,0.019670714,0.019670714,0.019670714,0.019670714,0.019670714
0.72719997,0.019634513,0.019634513,0.019634513,0.019634513,0.019634513,0.019634513
0.7274,0.019598378,0.019598378,0.019598378,0.019598378,0.019598378,0.019598378
0.72759998,0.01956231,0.01956231,0.01956231,0.01956231,0.01956231,0.01956231
0.72780001,0.019526308,0.019526308,0.019526308,0.019526308,0.019526308,0.019526308
0.72799999,0.019490372,0.019490372,0.019490372,0.019490372,0.019490372,0.019490372
0.72820002,0.019454503,0.019454503,0.019454503,0.019454503,0.019454503,0.019454503
0.72839999,0.0194187,0.0194187,0.0194187,0.0194187,0.0194187,0.0194187
0.72860003,0.019382961,0.019382961,0.019382961,0.019382961,0.019382961,0.019382961
0.7288,0.01934729,0.01934729,0.01934729,0.01934729,0.01934729,0.01934729
0.72899997,0.019311683,0.019311683,0.019311683,0.019311683,0.019311683,0.019311683
0.72920001,0.019276142,0.019276142,0.019276142,0.019276142,0.019276142,0.019276142
0.72939998,0.019240668,0.019240668,0.019240668,0.019240668,0.019240668,0.019240668
0.72960001,0.019205257,0.019205257,0.019205257,0.019205257,0.019205257,0.019205257
