"Time","meanError_y","sigmaError_y","mean.y","variance.mu","variance.var","standardDeviation.variance.mu","standardDeviation.variance.var"
5.5380001,-0.014454813,-0.0028820308,2.9855452,2.9855452,0.99424422,2.9855452,0.99424422
5.539,-0.014274217,-0.0028814685,2.9857259,2.9857259,0.99424535,2.9857259,0.99424535
5.539,-0.014274217,-0.0028814685,2.9857259,2.9857259,0.99424535,2.9857259,0.99424535
5.54,-0.014415992,-0.0029156331,2.985584,2.985584,0.99417722,2.985584,0.99417722
5.54,-0.014415992,-0.0029156331,2.985584,2.985584,0.99417722,2.985584,0.99417722
5.5409999,-0.013840418,-0.0020856066,2.9861596,2.9861596,0.99583316,2.9861596,0.99583316
5.5409999,-0.013840418,-0.0020856066,2.9861596,2.9861596,0.99583316,2.9861596,0.99583316
5.5419998,-0.014066118,-0.0020342146,2.9859338,2.9859338,0.99593574,2.9859338,0.99593574
5.5419998,-0.014066118,-0.0020342146,2.9859338,2.9859338,0.99593574,2.9859338,0.99593574
5.5430002,-0.014199168,-0.0020750822,2.9858007,2.9858007,0.99585414,2.9858007,0.99585414
5.5430002,-0.014199168,-0.0020750822,2.9858007,2.9858007,0.99585414,2.9858007,0.99585414
5.5440001,-0.014239176,-0.0021606409,2.9857609,2.9857609,0.99568337,2.9857609,0.99568337
5.5440001,-0.014239176,-0.0021606409,2.9857609,2.9857609,0.99568337,2.9857609,0.99568337
5.5450001,-0.013891071,-0.0019140174,2.986109,2.986109,0.99617565,2.986109,0.99617565
5.5450001,-0.013891071,-0.0019140174,2.986109,2.986109,0.99617565,2.986109,0.99617565
5.546,-0.01396592,-0.0019884405,2.9860342,2.9860342,0.99602705,2.9860342,0.99602705
5.546,-0.01396592,-0.0019884405,2.9860342,2.9860342,0.99602705,2.9860342,0.99602705
5.5469999,-0.013849252,-0.002040582,2.9861507,2.9861507,0.99592298,2.9861507,0.99592298
5.5469999,-0.013849252,-0.002040582,2.9861507,2.9861507,0.99592298,2.9861507,0.99592298
5.5479999,-0.013552343,-0.0018855364,2.9864476,2.9864476,0.99623251,2.9864476,0.99623251
5.5479999,-0.013552343,-0.0018855364,2.9864476,2.9864476,0.99623251,2.9864476,0.99623251
5.5489998,-0.013635759,-0.0019561371,2.9863641,2.9863641,0.99609154,2.9863641,0.99609154
5.5489998,-0.013635759,-0.0019561371,2.9863641,2.9863641,0.99609154,2.9863641,0.99609154
5.5500002,-0.013787901,-0.0019817038,2.986212,2.986212,0.99604052,2.986212,0.99604052
5.5500002,-0.013787901,-0.0019817038,2.986212,2.986212,0.99604052,2.986212,0.99604052
5.5510001,-0.013945478,-0.0020025573,2.9860544,2.9860544,0.99599892,2.9860544,0.99599892
5.5510001,-0.013945478,-0.0020025573,2.9860544,2.9860544,0.99599892,2.9860544,0.99599892
5.552,-0.014093527,-0.0020314788,2.9859064,2.9859064,0.99594116,2.9859064,0.99594116
5.552,-0.014093527,-0.0020314788,2.9859064,2.9859064,0.99594116,2.9859064,0.99594116
5.553,-0.013891546,-0.0020078572,2.9861085,2.9861085,0.99598831,2.9861085,0.99598831
5.553,-0.013891546,-0.0020078572,2.9861085,2.9861085,0.99598831,2.9861085,0.99598831
5.5539999,-0.013584569,-0.0018355475,2.9864154,2.9864154,0.99633229,2.9864154,0.99633229
5.5539999,-0.013584569,-0.0018355475,2.9864154,2.9864154,0.99633229,2.9864154,0.99633229
5.5549998,-0.013524469,-0.0019153452,2.9864755,2.9864755,0.99617296,2.9864755,0.99617296
5.5549998,-0.013524469,-0.0019153452,2.9864755,2.9864755,0.99617296,2.9864755,0.99617296
5.5560002,-0.01352413,-0.0020051694,2.9864759,2.9864759,0.99599367,2.9864759,0.99599367
5.5560002,-0.01352413,-0.0020051694,2.9864759,2.9864759,0.99599367,2.9864759,0.99599367
5.5570002,-0.013284395,-0.0019349887,2.9867156,2.9867156,0.99613374,2.9867156,0.99613374
5.5570002,-0.013284395,-0.0019349887,2.9867156,2.9867156,0.99613374,2.9867156,0.99613374
5.5580001,-0.013221737,-0.0020138482,2.9867783,2.9867783,0.99597639,2.9867783,0.99597639
5.5580001,-0.013221737,-0.0020138482,2.9867783,2.9867783,0.99597639,2.9867783,0.99597639
5.559,-0.013106273,-0.0020664886,2.9868937,2.9868937,0.99587131,2.9868937,0.99587131
5.559,-0.013106273,-0.0020664886,2.9868937,2.9868937,0.99587131,2.9868937,0.99587131
5.5599999,-0.013130171,-0.0021546439,2.9868698,2.9868698,0.99569535,2.9868698,0.99569535
5.5599999,-0.013130171,-0.0021546439,2.9868698,2.9868698,0.99569535,2.9868698,0.99569535
5.5609999,-0.01319778,-0.0022316303,2.9868021,2.9868023,0.99554169,2.9868023,0.99554169
5.5609999,-0.01319778,-0.0022316303,2.9868021,2.9868023,0.99554169,2.9868023,0.99554169
5.5619998,-0.013518198,-0.0020352385,2.9864819,2.9864819,0.99593365,2.9864819,0.99593365
5.5619998,-0.013518198,-0.0020352385,2.9864819,2.9864819,0.99593365,2.9864819,0.99593365
5.5630002,-0.013312418,-0.0020069324,2.9866877,2.9866877,0.99599016,2.9866877,0.99599016
5.5630002,-0.013312418,-0.0020069324,2.9866877,2.9866877,0.99599016,2.9866877,0.99599016
5.5640001,-0.013245724,-0.0020842215,2.9867542,2.9867542,0.9958359,2.9867542,0.9958359
5.5640001,-0.013245724,-0.0020842215,2.9867542,2.9867542,0.9958359,2.9867542,0.9958359
5.5650001,-0.01331003,-0.0021623564,2.98669,2.98669,0.99567997,2.98669,0.99567997
5.5650001,-0.01331003,-0.0021623564,2.98669,2.98669,0.99567997,2.98669,0.99567997
5.566,-0.013429327,-0.002212309,2.9865706,2.9865706,0.99558026,2.9865706,0.99558026
5.566,-0.013429327,-0.002212309,2.9865706,2.9865706,0.99558026,2.9865706,0.99558026
5.5669999,-0.013460438,-0.0022992294,2.9865396,2.9865396,0.99540681,2.9865396,0.99540681
5.5669999,-0.013460438,-0.0022992294,2.9865396,2.9865396,0.99540681,2.9865396,0.99540681
5.5679998,-0.013410185,-0.00238178,2.9865899,2.9865899,0.99524212,2.9865899,0.99524212
5.5679998,-0.013410185,-0.00238178,2.9865899,2.9865899,0.99524212,2.9865899,0.99524212
5.5689998,-0.013211476,-0.0023611581,2.9867885,2.9867885,0.99528325,2.9867885,0.99528325
5.5689998,-0.013211476,-0.0023611581,2.9867885,2.9867885,0.99528325,2.9867885,0.99528325
5.5700002,-0.013104568,-0.0024188149,2.9868953,2.9868953,0.99516821,2.9868953,0.99516821
5.5700002,-0.013104568,-0.0024188149,2.9868953,2.9868953,0.99516821,2.9868953,0.99516821
5.5710001,-0.013193013,-0.0024865121,2.9868069,2.9868069,0.99503314,2.9868069,0.99503314
5.5710001,-0.013193013,-0.0024865121,2.9868069,2.9868069,0.99503314,2.9868069,0.99503314
5.572,-0.013149478,-0.0025707341,2.9868505,2.9868505,0.99486512,2.9868505,0.99486512
5.572,-0.013149478,-0.0025707341,2.9868505,2.9868505,0.99486512,2.9868505,0.99486512
5.573,-0.013214608,-0.0026483764,2.9867854,2.9867854,0.99471027,2.9867854,0.99471027
5.573,-0.013214608,-0.0026483764,2.9867854,2.9867854,0.99471027,2.9867854,0.99471027
5.5739999,-0.013523659,-0.0024710053,2.9864764,2.9864764,0.99506408,2.9864764,0.99506408
5.5739999,-0.013523659,-0.0024710053,2.9864764,2.9864764,0.99506408,2.9864764,0.99506408
5.5749998,-0.01374287,-0.0024262141,2.9862571,2.9862571,0.99515349,2.9862571,0.99515349
5.5749998,-0.01374287,-0.0024262141,2.9862571,2.9862571,0.99515349,2.9862571,0.99515349
5.5760002,-0.013783143,-0.0025111381,2.9862168,2.9862168,0.99498403,2.9862168,0.99498403
5.5760002,-0.013783143,-0.0025111381,2.9862168,2.9862168,0.99498403,2.9862168,0.99498403
5.5770001,-0.014019321,-0.0024446626,2.9859807,2.9859807,0.99511665,2.9859807,0.99511665
5.5770001,-0.014019321,-0.0024446626,2.9859807,2.9859807,0.99511665,2.9859807,0.99511665
5.5780001,-0.013973772,-0.0025282851,2.9860263,2.9860263,0.99494982,2.9860263,0.99494982
5.5780001,-0.013973772,-0.0025282851,2.9860263,2.9860263,0.99494982,2.9860263,0.99494982
5.579,-0.014065402,-0.0025942065,2.9859345,2.9859345,0.99481833,2.9859345,0.99481833
5.579,-0.014065402,-0.0025942065,2.9859345,2.9859345,0.99481833,2.9859345,0.99481833
5.5799999,-0.013829496,-0.0025279385,2.9861705,2.9861705,0.99495053,2.9861705,0.99495053
5.5799999,-0.013829496,-0.0025279385,2.9861705,2.9861705,0.99495053,2.9861705,0.99495053
5.5809999,-0.013773804,-0.0026086294,2.9862261,2.9862261,0.99478954,2.9862261,0.99478954
5.5809999,-0.013773804,-0.0026086294,2.9862261,2.9862261,0.99478954,2.9862261,0.99478954
5.5819998,-0.013814673,-0.0026933001,2.9861853,2.9861853,0.99462068,2.9861853,0.99462068
5.5819998,-0.013814673,-0.0026933001,2.9861853,2.9861853,0.99462068,2.9861853,0.99462068
5.5830002,-0.014116677,-0.0025273848,2.9858832,2.9858832,0.99495161,2.9858832,0.99495161
5.5830002,-0.014116677,-0.0025273848,2.9858832,2.9858832,0.99495161,2.9858832,0.99495161
5.5840001,-0.014333392,-0.0024852653,2.9856665,2.9856665,0.99503565,2.9856665,0.99503565
5.5840001,-0.014333392,-0.0024852653,2.9856665,2.9856665,0.99503565,2.9856665,0.99503565
5.585,-0.014367959,-0.0025712273,2.9856319,2.9856319,0.99486417,2.9856319,0.99486417
5.585,-0.014367959,-0.0025712273,2.9856319,2.9856319,0.99486417,2.9856319,0.99486417
5.586,-0.01469946,-0.0023528645,2.9853005,2.9853005,0.99529982,2.9853005,0.99529982
5.586,-0.01469946,-0.0023528645,2.9853005,2.9853005,0.99529982,2.9853005,0.99529982
5.5869999,-0.0146793,-0.0024410135,2.9853208,2.9853208,0.99512392,2.9853208,0.99512392
5.5869999,-0.0146793,-0.0024410135,2.9853208,2.9853208,0.99512392,2.9853208,0.99512392
5.5879998,-0.014722913,-0.0025249494,2.9852772,2.9852772,0.99495649,2.9852772,0.99495649
5.5879998,-0.014722913,-0.0025249494,2.9852772,2.9852772,0.99495649,2.9852772,0.99495649
5.5890002,-0.01488802,-0.0025378265,2.985112,2.985112,0.9949308,2.985112,0.9949308
5.5890002,-0.01488802,-0.0025378265,2.985112,2.985112,0.9949308,2.985112,0.9949308
5.5900002,-0.015077126,-0.0025268565,2.9849229,2.9849229,0.99495268,2.9849229,0.99495268
5.5900002,-0.015077126,-0.0025268565,2.9849229,2.9849229,0.99495268,2.9849229,0.99495268
5.5910001,-0.015465784,-0.0021928481,2.9845343,2.9845343,0.99561912,2.9845343,0.99561912
5.5910001,-0.015465784,-0.0021928481,2.9845343,2.9845343,0.99561912,2.9845343,0.99561912
5.592,-0.015597977,-0.002233108,2.9844019,2.9844019,0.99553877,2.9844019,0.99553877
5.592,-0.015597977,-0.002233108,2.9844019,2.9844019,0.99553877,2.9844019,0.99553877
5.5929999,-0.015617658,-0.0023212242,2.9843824,2.9843824,0.99536294,2.9843824,0.99536294
5.5929999,-0.015617658,-0.0023212242,2.9843824,2.9843824,0.99536294,2.9843824,0.99536294
5.5939999,-0.01593375,-0.0021303571,2.9840662,2.9840662,0.99574381,2.9840662,0.99574381
5.5939999,-0.01593375,-0.0021303571,2.9840662,2.9840662,0.99574381,2.9840662,0.99574381
5.5949998,-0.01593635,-0.0022195172,2.9840636,2.9840636,0.99556589,2.9840636,0.99556589
5.5949998,-0.01593635,-0.0022195172,2.9840636,2.9840636,0.99556589,2.9840636,0.99556589
5.5960002,-0.015732579,-0.0021922505,2.9842675,2.9842675,0.99562031,2.9842675,0.99562031
5.5960002,-0.015732579,-0.0021922505,2.9842675,2.9842675,0.99562031,2.9842675,0.99562031
5.5970001,-0.015565388,-0.0022030042,2.9844346,2.9844346,0.99559885,2.9844346,0.99559885
5.5970001,-0.015565388,-0.0022030042,2.9844346,2.9844346,0.99559885,2.9844346,0.99559885
5.598,-0.01572622,-0.0022195762,2.9842737,2.9842737,0.99556577,2.9842737,0.99556577
5.598,-0.01572622,-0.0022195762,2.9842737,2.9842737,0.99556577,2.9842737,0.99556577
5.599,-0.015909759,-0.0022141812,2.9840903,2.9840903,0.99557656,2.9840903,0.99557656
5.599,-0.015909759,-0.0022141812,2.9840903,2.9840903,0.99557656,2.9840903,0.99557656
5.5999999,-0.015913563,-0.0023032327,2.9840865,2.9840865,0.99539882,2.9840865,0.99539882
5.5999999,-0.015913563,-0.0023032327,2.9840865,2.9840865,0.99539882,2.9840865,0.99539882
5.6009998,-0.016303997,-0.0019645379,2.983696,2.983696,0.9960748,2.983696,0.9960748
5.6009998,-0.016303997,-0.0019645379,2.983696,2.983696,0.9960748,2.983696,0.9960748
5.6020002,-0.016412461,-0.0020206072,2.9835875,2.9835875,0.99596286,2.9835875,0.99596286
5.6020002,-0.016412461,-0.0020206072,2.9835875,2.9835875,0.99596286,2.9835875,0.99596286
5.6030002,-0.016302679,-0.002075841,2.9836974,2.9836974,0.99585265,2.9836974,0.99585265
5.6030002,-0.016302679,-0.002075841,2.9836974,2.9836974,0.99585265,2.9836974,0.99585265
5.6040001,-0.016294615,-0.0021646989,2.9837053,2.9837053,0.99567527,2.9837053,0.99567527
5.6040001,-0.016294615,-0.0021646989,2.9837053,2.9837053,0.99567527,2.9837053,0.99567527
5.605,-0.016082268,-0.002127094,2.9839177,2.9839177,0.99575031,2.9839177,0.99575031
5.605,-0.016082268,-0.002127094,2.9839177,2.9839177,0.99575031,2.9839177,0.99575031
5.6059999,-0.016011229,-0.0022019234,2.9839888,2.9839888,0.995601,2.9839888,0.995601
5.6059999,-0.016011229,-0.0022019234,2.9839888,2.9839888,0.995601,2.9839888,0.995601
5.6069999,-0.016143432,-0.002241804,2.9838567,2.9838567,0.99552143,2.9838567,0.99552143
5.6069999,-0.016143432,-0.002241804,2.9838567,2.9838567,0.99552143,2.9838567,0.99552143
5.6079998,-0.016377507,-0.0021768138,2.9836226,2.9836226,0.99565113,2.9836226,0.99565113
5.6079998,-0.016377507,-0.0021768138,2.9836226,2.9836226,0.99565113,2.9836226,0.99565113
5.6090002,-0.016458835,-0.0022471775,2.9835413,2.9835413,0.9955107,2.9835413,0.9955107
5.6090002,-0.016458835,-0.0022471775,2.9835413,2.9835413,0.9955107,2.9835413,0.9955107
5.6100001,-0.016070133,-0.0019114767,2.9839299,2.9839299,0.99618071,2.9839299,0.99618071
5.6100001,-0.016070133,-0.0019114767,2.9839299,2.9839299,0.99618071,2.9839299,0.99618071
5.6110001,-0.016089411,-0.0019993766,2.9839106,2.9839106,0.99600524,2.9839106,0.99600524
5.6110001,-0.016089411,-0.0019993766,2.9839106,2.9839106,0.99600524,2.9839106,0.99600524
5.612,-0.016344732,-0.0019050441,2.9836552,2.9836552,0.99619353,2.9836552,0.99619353
5.612,-0.016344732,-0.0019050441,2.9836552,2.9836552,0.99619353,2.9836552,0.99619353
5.6129999,-0.016661042,-0.0017126898,2.9833391,2.9833391,0.99657756,2.9833391,0.99657756
5.6129999,-0.016661042,-0.0017126898,2.9833391,2.9833391,0.99657756,2.9833391,0.99657756
5.6139998,-0.016690867,-0.0017991033,2.983309,2.983309,0.99640501,2.983309,0.99640501
5.6139998,-0.016690867,-0.0017991033,2.983309,2.983309,0.99640501,2.983309,0.99640501
5.6149998,-0.016744008,-0.0018800523,2.9832561,2.9832561,0.99624342,2.9832561,0.99624342
5.6149998,-0.016744008,-0.0018800523,2.9832561,2.9832561,0.99624342,2.9832561,0.99624342
5.6160002,-0.016730709,-0.0019684227,2.9832692,2.9832692,0.99606705,2.9832692,0.99606705
5.6160002,-0.016730709,-0.0019684227,2.9832692,2.9832692,0.99606705,2.9832692,0.99606705
5.6170001,-0.017066125,-0.0017407548,2.9829338,2.9829338,0.99652153,2.9829338,0.99652153
5.6170001,-0.017066125,-0.0017407548,2.9829338,2.9829338,0.99652153,2.9829338,0.99652153
5.618,-0.016975146,-0.0018063145,2.9830248,2.9830248,0.99639064,2.9830248,0.99639064
5.618,-0.016975146,-0.0018063145,2.9830248,2.9830248,0.99639064,2.9830248,0.99639064
5.619,-0.016990978,-0.001894436,2.9830091,2.9830091,0.99621469,2.9830091,0.99621469
5.619,-0.016990978,-0.001894436,2.9830091,2.9830091,0.99621469,2.9830091,0.99621469
5.6199999,-0.016938571,-0.0019755079,2.9830613,2.9830613,0.99605286,2.9830613,0.99605286
5.6199999,-0.016938571,-0.0019755079,2.9830613,2.9830613,0.99605286,2.9830613,0.99605286
5.6209998,-0.017038787,-0.0020360094,2.9829612,2.9829612,0.9959321,2.9829612,0.9959321
5.6209998,-0.017038787,-0.0020360094,2.9829612,2.9829612,0.9959321,2.9829612,0.9959321
5.6220002,-0.017102024,-0.002113506,2.982898,2.982898,0.99577743,2.982898,0.99577743
5.6220002,-0.017102024,-0.002113506,2.982898,2.982898,0.99577743,2.982898,0.99577743
5.6230001,-0.016765013,-0.0018823295,2.9832349,2.9832349,0.99623889,2.9832349,0.99623889
5.6230001,-0.016765013,-0.0018823295,2.9832349,2.9832349,0.99623889,2.9832349,0.99623889
5.6240001,-0.016481578,-0.0017447864,2.9835184,2.9835184,0.99651349,2.9835184,0.99651349
5.6240001,-0.016481578,-0.0017447864,2.9835184,2.9835184,0.99651349,2.9835184,0.99651349
5.625,-0.016550625,-0.0018200938,2.9834495,2.9834495,0.9963631,2.9834495,0.9963631
5.625,-0.016550625,-0.0018200938,2.9834495,2.9834495,0.9963631,2.9834495,0.9963631
5.6259999,-0.016497651,-0.0019009018,2.9835024,2.9835024,0.99620181,2.9835024,0.99620181
5.6259999,-0.016497651,-0.0019009018,2.9835024,2.9835024,0.99620181,2.9835024,0.99620181
5.6269999,-0.016556393,-0.0019798686,2.9834435,2.9834435,0.99604416,2.9834435,0.99604416
5.6269999,-0.016556393,-0.0019798686,2.9834435,2.9834435,0.99604416,2.9834435,0.99604416
5.6279998,-0.016538823,-0.0020676679,2.9834611,2.9834611,0.99586892,2.9834611,0.99586892
5.6279998,-0.016538823,-0.0020676679,2.9834611,2.9834611,0.99586892,2.9834611,0.99586892
5.6290002,-0.016664099,-0.0021120571,2.983336,2.983336,0.99578035,2.983336,0.99578035
5.6290002,-0.016664099,-0.0021120571,2.983336,2.983336,0.99578035,2.983336,0.99578035
5.6300001,-0.016456448,-0.0020790643,2.9835436,2.9835436,0.99584621,2.9835436,0.99584621
5.6300001,-0.016456448,-0.0020790643,2.9835436,2.9835436,0.99584621,2.9835436,0.99584621
5.631,-0.016290516,-0.0020900061,2.9837096,2.9837096,0.99582434,2.9837096,0.99582434
5.631,-0.016290516,-0.0020900061,2.9837096,2.9837096,0.99582434,2.9837096,0.99582434
5.632,-0.016682671,-0.0017447649,2.9833174,2.9833174,0.99651349,2.9833174,0.99651349
5.632,-0.016682671,-0.0017447649,2.9833174,2.9833174,0.99651349,2.9833174,0.99651349
5.6329999,-0.016413046,-0.0016283046,2.983587,2.983587,0.99674606,2.983587,0.99674606
5.6329999,-0.016413046,-0.0016283046,2.983587,2.983587,0.99674606,2.983587,0.99674606
5.6339998,-0.016730558,-0.0014325227,2.9832695,2.9832695,0.99713701,2.9832695,0.99713701
5.6339998,-0.016730558,-0.0014325227,2.9832695,2.9832695,0.99713701,2.9832695,0.99713701
5.6350002,-0.016815135,-0.0015009494,2.9831848,2.9831848,0.99700034,2.9831848,0.99700034
5.6350002,-0.016815135,-0.0015009494,2.9831848,2.9831848,0.99700034,2.9831848,0.99700034
5.6360002,-0.016616907,-0.0014786534,2.9833832,2.9833832,0.99704486,2.9833832,0.99704486
5.6360002,-0.016616907,-0.0014786534,2.9833832,2.9833832,0.99704486,2.9833832,0.99704486
5.6370001,-0.016760686,-0.0015088798,2.9832394,2.9832394,0.99698454,2.9832394,0.99698454
5.6370001,-0.016760686,-0.0015088798,2.9832394,2.9832394,0.99698454,2.9832394,0.99698454
5.638,-0.016919333,-0.0015263845,2.9830806,2.9830806,0.99694955,2.9830806,0.99694955
5.638,-0.016919333,-0.0015263845,2.9830806,2.9830806,0.99694955,2.9830806,0.99694955
5.6389999,-0.016724942,-0.0015082292,2.9832752,2.9832752,0.99698579,2.9832752,0.99698579
5.6389999,-0.016724942,-0.0015082292,2.9832752,2.9832752,0.99698579,2.9832752,0.99698579
5.6399999,-0.016834164,-0.0015630628,2.9831657,2.9831657,0.9968763,2.9831657,0.9968763
5.6399999,-0.016834164,-0.0015630628,2.9831657,2.9831657,0.9968763,2.9831657,0.9968763
5.6409998,-0.016726367,-0.0016187415,2.9832737,2.9832737,0.99676514,2.9832737,0.99676514
5.6409998,-0.016726367,-0.0016187415,2.9832737,2.9832737,0.99676514,2.9832737,0.99676514
5.6420002,-0.016590299,-0.0016549159,2.9834096,2.9834096,0.9966929,2.9834096,0.9966929
5.6420002,-0.016590299,-0.0016549159,2.9834096,2.9834096,0.9966929,2.9834096,0.9966929
5.6430001,-0.01674458,-0.0016761165,2.9832554,2.9832554,0.99665058,2.9832554,0.99665058
5.6430001,-0.01674458,-0.0016761165,2.9832554,2.9832554,0.99665058,2.9832554,0.99665058
5.6440001,-0.016781999,-0.0017606041,2.983218,2.983218,0.9964819,2.983218,0.9964819
5.6440001,-0.016781999,-0.0017606041,2.983218,2.983218,0.9964819,2.983218,0.9964819
5.645,-0.016989928,-0.0017268001,2.9830101,2.9830101,0.99654937,2.9830101,0.99654937
5.645,-0.016989928,-0.0017268001,2.9830101,2.9830101,0.99654937,2.9830101,0.99654937
5.6459999,-0.016993651,-0.0018151702,2.9830062,2.9830062,0.99637294,2.9830062,0.99637294
5.6459999,-0.016993651,-0.0018151702,2.9830062,2.9830062,0.99637294,2.9830062,0.99637294
5.6469998,-0.017247654,-0.0017210939,2.9827523,2.9827523,0.99656075,2.9827523,0.99656075
5.6469998,-0.017247654,-0.0017210939,2.9827523,2.9827523,0.99656075,2.9827523,0.99656075
5.6479998,-0.017131532,-0.0017713308,2.9828684,2.9828684,0.9964605,2.9828684,0.9964605
5.6479998,-0.017131532,-0.0017713308,2.9828684,2.9828684,0.9964605,2.9828684,0.9964605
5.6490002,-0.016751135,-0.0014503729,2.9832489,2.9832489,0.99710137,2.9832489,0.99710137
5.6490002,-0.016751135,-0.0014503729,2.9832489,2.9832489,0.99710137,2.9832489,0.99710137
5.6500001,-0.016640099,-0.0015038677,2.9833598,2.9833598,0.99699455,2.9833598,0.99699455
5.6500001,-0.016640099,-0.0015038677,2.9833598,2.9833598,0.99699455,2.9833598,0.99699455
5.651,-0.016776398,-0.0015396544,2.9832237,2.9832237,0.99692309,2.9832237,0.99692309
5.651,-0.016776398,-0.0015396544,2.9832237,2.9832237,0.99692309,2.9832237,0.99692309
5.652,-0.016686717,-0.001605225,2.9833133,2.9833133,0.99679214,2.9833133,0.99679214
5.652,-0.016686717,-0.001605225,2.9833133,2.9833133,0.99679214,2.9833133,0.99679214
5.6529999,-0.016709123,-0.0016921145,2.9832909,2.9832909,0.99661863,2.9832909,0.99661863
5.6529999,-0.016709123,-0.0016921145,2.9832909,2.9832909,0.99661863,2.9832909,0.99661863
5.6539998,-0.016659569,-0.0017734488,2.9833405,2.9833405,0.99645627,2.9833405,0.99645627
5.6539998,-0.016659569,-0.0017734488,2.9833405,2.9833405,0.99645627,2.9833405,0.99645627
5.6550002,-0.016587192,-0.0018468768,2.9834127,2.9834127,0.99630964,2.9834127,0.99630964
5.6550002,-0.016587192,-0.0018468768,2.9834127,2.9834127,0.99630964,2.9834127,0.99630964
5.6560001,-0.016512513,-0.0019193199,2.9834874,2.9834876,0.99616504,2.9834876,0.99616504
5.6560001,-0.016512513,-0.0019193199,2.9834874,2.9834876,0.99616504,2.9834876,0.99616504
5.6570001,-0.016289201,-0.0018662375,2.9837108,2.9837108,0.99627101,2.9837108,0.99627101
5.6570001,-0.016289201,-0.0018662375,2.9837108,2.9837108,0.99627101,2.9837108,0.99627101
