"Time","aimc.idq_rr[2]","loadInertia.w","powerSensor.flange_a.phi","aimc.idq_sr[1]","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","aimc.idq_sr[2]","PI.x"
2.4767001,0.18544514,157.0419,388.94498,-6.0828075,-7.6551147,-0.16288023,6.7262292,-5.6826162,-0.00015048186
2.4768,0.18544391,157.0419,388.96066,-6.0827646,-7.7564721,-0.16288161,6.5672388,-5.682662,-0.00015319011
2.4769001,0.18544269,157.0419,388.97638,-6.0827217,-7.8501749,-0.16288301,6.4017682,-5.6827078,-0.00015586845
2.477,0.18544145,157.0419,388.9921,-6.0826788,-7.9361305,-0.16288441,6.2299795,-5.682754,-0.00015851633
2.4770999,0.18544021,157.0419,389.00778,-6.0826359,-8.0142546,-0.1628858,6.0520425,-5.6827998,-0.00016113321
2.4772,0.18543898,157.0419,389.0235,-6.082593,-8.0844688,-0.1628872,5.8681326,-5.6828456,-0.00016371858
2.4772999,0.18543774,157.0419,389.03918,-6.08255,-8.1467047,-0.16288859,5.678432,-5.6828914,-0.00016627189
2.4774001,0.1854365,157.0419,389.0549,-6.0825071,-8.200901,-0.16288999,5.4831271,-5.6829376,-0.00016879261
2.4775,0.18543527,157.0419,389.07062,-6.0824642,-8.2470045,-0.16289137,5.2824111,-5.6829834,-0.00017128022
2.4776001,0.18543403,157.0419,389.0863,-6.0824213,-8.2849684,-0.16289277,5.0764823,-5.6830292,-0.00017373417
2.4777,0.18543279,157.0419,389.10202,-6.0823784,-8.3147564,-0.16289417,4.8655434,-5.683075,-0.00017617518
2.4777999,0.18543155,157.0419,389.11771,-6.0823355,-8.336339,-0.16289556,4.6498027,-5.6831207,-0.00017860504
2.4779,0.18543032,157.0419,389.13342,-6.082293,-8.3496943,-0.16289696,4.4294734,-5.683167,-0.00018100523
2.4779999,0.18542908,157.0419,389.14914,-6.0822501,-8.3548098,-0.16289835,4.2047729,-5.6832128,-0.00018337542
2.4781001,0.18542784,157.0419,389.16483,-6.0822072,-8.3516798,-0.16289975,3.9759226,-5.6832585,-0.00018571534
2.4782,0.18542661,157.0419,389.18054,-6.0821643,-8.3403072,-0.16290113,3.7431486,-5.6833043,-0.00018802469
2.4783001,0.18542537,157.0419,389.19623,-6.0821214,-8.3207045,-0.16290253,3.5066803,-5.6833506,-0.00019030317
2.4784,0.18542413,157.0419,389.21194,-6.0820785,-8.2928905,-0.16290392,3.2667515,-5.6833963,-0.00019255046
2.4784999,0.1854229,157.0419,389.22766,-6.0820355,-8.2568913,-0.16290532,3.0235989,-5.6834421,-0.00019476631
2.4786,0.18542166,157.0419,389.24335,-6.0819926,-8.2127447,-0.16290672,2.7774622,-5.6834879,-0.00019695039
2.4786999,0.18542042,157.0419,389.25906,-6.0819497,-8.1604929,-0.16290811,2.5285847,-5.6835341,-0.00019910242
2.4788001,0.18541919,157.0419,389.27475,-6.0819068,-8.1001873,-0.16290951,2.2772117,-5.6835799,-0.00020122209
2.4789,0.18541795,157.0419,389.29047,-6.0818639,-8.031888,-0.16291089,2.0235913,-5.6836257,-0.00020330912
2.4790001,0.18541671,157.0419,389.30618,-6.081821,-7.9556618,-0.16291229,1.767974,-5.6836715,-0.00020536321
2.4791,0.18541548,157.0419,389.32187,-6.081778,-7.8715844,-0.16291368,1.5106118,-5.6837173,-0.00020738404
2.4791999,0.18541424,157.0419,389.33759,-6.0817356,-7.7797389,-0.16291508,1.2517588,-5.6837635,-0.00020937136
2.4793,0.185413,157.0419,389.35327,-6.0816927,-7.6802158,-0.16291648,0.99167055,-5.6838093,-0.00021132485
2.4793999,0.18541177,157.0419,389.36899,-6.0816498,-7.5731134,-0.16291787,0.73060364,-5.6838551,-0.0002132442
2.4795001,0.18541053,157.0419,389.38467,-6.0816069,-7.4585371,-0.16291927,0.46881565,-5.6839008,-0.00021512913
2.4796,0.18540929,157.0419,389.40039,-6.0815639,-7.3365998,-0.16292065,0.20656502,-5.6839466,-0.00021697934
2.4797001,0.18540804,157.0419,389.41611,-6.081521,-7.2074223,-0.16292205,-0.055889465,-5.6839929,-0.00021879455
2.4798,0.1854068,157.0419,389.43179,-6.0814781,-7.0711322,-0.16292344,-0.3182888,-5.6840386,-0.00022057444
2.4798999,0.18540557,157.0419,389.44751,-6.0814352,-6.9278636,-0.16292484,-0.580374,-5.6840844,-0.00022231873
2.48,0.18540433,157.0419,389.4632,-6.0813923,-6.7777581,-0.16292624,-0.84188646,-5.6841302,-0.00022402711
2.4800999,0.18540309,157.0419,389.47891,-6.0813494,-6.6209636,-0.16292763,-1.102568,-5.6841764,-0.00022574179
2.4802001,0.18540186,157.0419,389.49463,-6.0813065,-6.4576354,-0.16292903,-1.3621616,-5.6842222,-0.00022743028
2.4802999,0.18540062,157.0419,389.51031,-6.0812635,-6.2879338,-0.16293041,-1.6204108,-5.684268,-0.00022908812
2.4804001,0.18539937,157.0419,389.52603,-6.0812206,-6.1120272,-0.16293181,-1.8770609,-5.6843138,-0.00023071523
2.4805,0.18539813,157.0419,389.54172,-6.0811777,-5.9300885,-0.1629332,-2.1318586,-5.6843596,-0.00023231156
2.4806001,0.18539689,157.0419,389.55743,-6.0811348,-5.7422976,-0.1629346,-2.3845522,-5.6844058,-0.00023387706
2.4807,0.18539566,157.0419,389.57315,-6.0810924,-5.5488396,-0.162936,-2.6348927,-5.6844516,-0.00023541167
2.4807999,0.18539442,157.0419,389.58884,-6.0810494,-5.349906,-0.16293739,-2.882633,-5.6844974,-0.00023691534
2.4809,0.18539318,157.0419,389.60455,-6.0810065,-5.1456923,-0.16293879,-3.1275284,-5.6845431,-0.00023838801
2.4809999,0.18539193,157.0419,389.62024,-6.0809636,-4.9364004,-0.16294017,-3.3693371,-5.6845889,-0.00023982961
2.4811001,0.1853907,157.0419,389.63596,-6.0809207,-4.7222371,-0.16294158,-3.607821,-5.6846352,-0.00024124011
2.4812,0.18538946,157.0419,389.65167,-6.0808778,-4.5034132,-0.16294298,-3.8427441,-5.6846809,-0.00024261943
2.4813001,0.18538822,157.0419,389.66736,-6.0808349,-4.2801452,-0.16294436,-4.073875,-5.6847267,-0.00024396753
2.4814,0.18538699,157.0419,389.68307,-6.080792,-4.0526533,-0.16294576,-4.3009858,-5.6847725,-0.00024528435
2.4814999,0.18538575,157.0419,389.69876,-6.080749,-3.821162,-0.16294715,-4.5238514,-5.6848183,-0.00024656983
2.4816,0.1853845,157.0419,389.71448,-6.0807061,-3.5858994,-0.16294855,-4.7422528,-5.6848645,-0.00024782392
2.4816999,0.18538326,157.0419,389.73019,-6.0806632,-3.3470981,-0.16294995,-4.9559746,-5.6849103,-0.00024904657
2.4818001,0.18538202,157.0419,389.74588,-6.0806203,-3.1049936,-0.16295134,-5.1648049,-5.6849561,-0.0002502377
2.4819,0.18538079,157.0419,389.7616,-6.0805774,-2.8598247,-0.16295274,-5.3685384,-5.6850019,-0.00025139729
2.4820001,0.18537955,157.0419,389.77728,-6.0805345,-2.6118336,-0.16295414,-5.5669737,-5.6850476,-0.00025252523
2.4821,0.18537831,157.0419,389.793,-6.0804915,-2.3612649,-0.16295552,-5.7599149,-5.6850939,-0.00025362152
2.4821999,0.18537706,157.0419,389.80872,-6.0804486,-2.108366,-0.16295692,-5.9471722,-5.6851397,-0.00025468608
2.4823,0.18537582,157.0419,389.8244,-6.0804057,-1.8533864,-0.16295832,-6.1285601,-5.6851854,-0.00025571886
2.4823999,0.18537459,157.0419,389.84012,-6.0803628,-1.5965778,-0.16295971,-6.3038998,-5.6852312,-0.00025672963
2.4825001,0.18537335,157.0419,389.8558,-6.0803199,-1.3381934,-0.16296111,-6.4730186,-5.685277,-0.00025773686
2.4826,0.18537211,157.0419,389.87152,-6.0802774,-1.0784883,-0.1629625,-6.6357489,-5.6853232,-0.00025871681
2.4827001,0.18537086,157.0419,389.88724,-6.0802345,-0.8177191,-0.1629639,-6.7919307,-5.685369,-0.00025966956
2.4828,0.18536963,157.0419,389.90292,-6.0801916,-0.55614281,-0.1629653,-6.9414096,-5.6854148,-0.00026059526
2.4828999,0.18536839,157.0419,389.91864,-6.0801487,-0.29401764,-0.16296668,-7.0840383,-5.6854606,-0.00026149405
2.483,0.18536715,157.0419,389.93433,-6.0801058,-0.031602345,-0.16296808,-7.219676,-5.6855063,-0.00026236608
2.4830999,0.18536592,157.0419,389.95004,-6.0800629,0.23084415,-0.16296948,-7.3481889,-5.6855526,-0.00026321143
2.4832001,0.18536468,157.0419,389.96573,-6.08002,0.49306282,-0.16297087,-7.4694495,-5.6855984,-0.00026403027
2.4833,0.18536343,157.0419,389.98145,-6.079977,0.7547949,-0.16297227,-7.5833387,-5.6856441,-0.00026482271
2.4834001,0.18536219,157.0419,389.99716,-6.0799341,1.0157821,-0.16297366,-7.6897445,-5.6856899,-0.0002655889
2.4835,0.18536095,157.0419,390.01285,-6.0798912,1.2757668,-0.16297506,-7.7885613,-5.6857357,-0.00026632895
2.4835999,0.18535972,157.0419,390.02856,-6.0798483,1.5344925,-0.16297646,-7.8796916,-5.6857815,-0.00026704298
2.4837,0.18535848,157.0419,390.04425,-6.0798054,1.7917039,-0.16297784,-7.9630456,-5.6858277,-0.00026773117
2.4837999,0.18535724,157.0419,390.05997,-6.0797625,2.047147,-0.16297925,-8.0385408,-5.6858735,-0.00026839363
2.4839001,0.18535599,157.0419,390.07568,-6.0797195,2.30057,-0.16298065,-8.1061039,-5.6859193,-0.00026903045
2.484,0.18535475,157.0419,390.09137,-6.0796766,2.5517223,-0.16298203,-8.1656666,-5.6859651,-0.00026964181
2.4841001,0.18535352,157.0419,390.10709,-6.0796337,2.8003566,-0.16298343,-8.2171707,-5.6860108,-0.00027022784
2.4842,0.18535228,157.0419,390.12277,-6.0795908,3.0462272,-0.16298483,-8.2605648,-5.6860571,-0.00027078862
2.4842999,0.18535104,157.0419,390.13849,-6.0795479,3.2890916,-0.16298622,-8.2958078,-5.6861029,-0.00027132433
2.4844,0.18534981,157.0419,390.15421,-6.079505,3.5287101,-0.16298762,-8.3228636,-5.6861486,-0.0002718351
2.4844999,0.18534857,157.0419,390.16989,-6.0794621,3.7648461,-0.16298901,-8.3417053,-5.6861944,-0.00027232102
2.4846001,0.18534733,157.0419,390.18561,-6.0794191,3.9972665,-0.16299041,-8.3523149,-5.6862402,-0.00027278229
2.4847,0.18534608,157.0419,390.20129,-6.0793762,4.2257423,-0.16299181,-8.354682,-5.686286,-0.00027321896
2.4848001,0.18534485,157.0419,390.21701,-6.0793333,4.450048,-0.16299319,-8.3488045,-5.6863322,-0.00027363948
2.4849,0.18534361,157.0419,390.23273,-6.0792904,4.6699615,-0.16299459,-8.3346872,-5.686378,-0.00027404135
2.4849999,0.18534237,157.0419,390.24841,-6.0792475,4.8852668,-0.16299599,-8.3123446,-5.6864238,-0.00027442072
2.4851,0.18534113,157.0419,390.26413,-6.0792046,5.0957508,-0.16299738,-8.2817984,-5.6864696,-0.00027477773
2.4851999,0.1853399,157.0419,390.27982,-6.0791616,5.3012056,-0.16299878,-8.2430792,-5.6865153,-0.0002751126
2.4853001,0.18533866,157.0419,390.29553,-6.0791187,5.5014291,-0.16300018,-8.1962252,-5.6865616,-0.00027542555
2.4854,0.18533742,157.0419,390.31125,-6.0790758,5.6962233,-0.16300157,-8.141283,-5.6866074,-0.00027571674
2.4855001,0.18533619,157.0419,390.32693,-6.0790334,5.885396,-0.16300297,-8.0783052,-5.6866531,-0.00027598639
2.4856,0.18533494,157.0419,390.34265,-6.0789905,6.0687604,-0.16300435,-8.0073557,-5.6866989,-0.0002762347
2.4856999,0.1853337,157.0419,390.35834,-6.0789475,6.2461357,-0.16300575,-7.9285045,-5.6867447,-0.00027646185
2.4858,0.18533246,157.0419,390.37405,-6.0789046,6.417347,-0.16300716,-7.8418279,-5.6867905,-0.00027666803
2.4858999,0.18533123,157.0419,390.38977,-6.0788617,6.5822248,-0.16300854,-7.7474132,-5.6868367,-0.00027685345
2.4860001,0.18532999,157.0419,390.40546,-6.0788188,6.7406073,-0.16300994,-7.6453519,-5.6868825,-0.00027701832
2.4861,0.18532875,157.0419,390.42117,-6.0787759,6.8923373,-0.16301133,-7.5357461,-5.6869283,-0.00027716279
2.4862001,0.18532752,157.0419,390.43686,-6.078733,7.0372653,-0.16301273,-7.4187031,-5.686974,-0.00027728709
2.4863,0.18532628,157.0419,390.45258,-6.0786901,7.1752486,-0.16301413,-7.2943392,-5.6870198,-0.0002773914
2.4863999,0.18532504,157.0419,390.46829,-6.0786471,7.3061504,-0.16301551,-7.1627765,-5.6870656,-0.00027747595
2.4865,0.1853238,157.0419,390.48398,-6.0786042,7.4298425,-0.16301692,-7.0241446,-5.6871119,-0.00027754091
2.4865999,0.18532257,157.0419,390.49969,-6.0785613,7.5462017,-0.1630183,-6.878581,-5.6871576,-0.00027758646
2.4867001,0.18532133,157.0419,390.51538,-6.0785184,7.6551142,-0.1630197,-6.7262292,-5.6872034,-0.00027761279
2.4868,0.18532009,157.0419,390.5311,-6.0784755,7.7564716,-0.16302109,-6.5672393,-5.6872492,-0.00027762016
2.4869001,0.18531886,157.0419,390.54681,-6.0784326,7.8501744,-0.16302249,-6.4017682,-5.687295,-0.00027760869
2.487,0.18531762,157.0419,390.5625,-6.0783896,7.93613,-0.16302389,-6.2299795,-5.6873407,-0.00027757863
2.4870999,0.18531638,157.0419,390.57822,-6.0783467,8.0142536,-0.16302527,-6.0520425,-5.687387,-0.00027752991
2.4872,0.18531515,157.0419,390.5939,-6.0783038,8.0844679,-0.16302668,-5.8681331,-5.6874328,-0.00027745572
2.4872999,0.18531391,157.0419,390.60962,-6.0782609,8.1467047,-0.16302806,-5.6784325,-5.6874785,-0.00027736256
2.4874001,0.18531267,157.0419,390.62531,-6.078218,8.200901,-0.16302946,-5.4831276,-5.6875243,-0.00027725063
2.4875,0.18531144,157.0419,390.64102,-6.0781751,8.2470036,-0.16303085,-5.2824116,-5.6875701,-0.00027712007
2.4876001,0.1853102,157.0419,390.65674,-6.0781322,8.2849684,-0.16303225,-5.0764828,-5.6876159,-0.00027697103
2.4877,0.18530896,157.0419,390.67242,-6.0780892,8.3147564,-0.16303363,-4.8655438,-5.6876621,-0.00027680365
2.4877999,0.18530773,157.0419,390.68814,-6.0780463,8.336339,-0.16303504,-4.6498036,-5.6877079,-0.00027661811
2.4879,0.18530649,157.0419,390.70383,-6.0780034,8.3496943,-0.16303642,-4.4294739,-5.6877537,-0.00027641459
2.4879999,0.18530525,157.0419,390.71954,-6.0779605,8.3548088,-0.16303782,-4.2047734,-5.6877995,-0.0002761932
2.4881001,0.18530402,157.0419,390.73526,-6.0779176,8.3516798,-0.16303921,-3.9759231,-5.6878452,-0.00027595414
2.4881999,0.18530278,157.0419,390.75095,-6.0778747,8.3403072,-0.16304061,-3.743149,-5.687891,-0.00027569753
2.4883001,0.18530154,157.0419,390.76666,-6.0778317,8.3207045,-0.16304199,-3.506681,-5.6879373,-0.00027542355
2.4884,0.18530031,157.0419,390.78235,-6.0777888,8.2928896,-0.16304339,-3.2667522,-5.687983,-0.00027513236
2.4885001,0.18529907,157.0419,390.79807,-6.0777459,8.2568913,-0.16304478,-3.0235996,-5.6880288,-0.00027482412
2.4886,0.18529783,157.0419,390.81378,-6.077703,8.2127447,-0.16304618,-2.777463,-5.6880746,-0.00027449901
2.4886999,0.1852966,157.0419,390.82947,-6.0776601,8.1604919,-0.16304757,-2.5285854,-5.6881204,-0.00027415712
2.4888,0.18529536,157.0419,390.84518,-6.0776172,8.1001873,-0.16304897,-2.2772124,-5.6881661,-0.00027379865
2.4888999,0.18529412,157.0419,390.86087,-6.0775743,8.0318871,-0.16305035,-2.0235922,-5.6882124,-0.00027342379
2.4890001,0.18529288,157.0419,390.87659,-6.0775313,7.9556618,-0.16305175,-1.7679747,-5.6882582,-0.00027303264
2.4891,0.18529165,157.0419,390.8923,-6.0774884,7.8715844,-0.16305314,-1.5106126,-5.6883039,-0.00027262539
2.4892001,0.18529041,157.0419,390.90799,-6.0774455,7.7797389,-0.16305454,-1.2517596,-5.6883497,-0.00027220219
2.4893,0.18528917,157.0419,390.92371,-6.0774026,7.6802158,-0.16305593,-0.99167138,-5.6883955,-0.00027176319
2.4893999,0.18528794,157.0419,390.93939,-6.0773597,7.5731134,-0.16305733,-0.73060441,-5.6884413,-0.00027130856
2.4895,0.1852867,157.0419,390.95511,-6.0773168,7.4585371,-0.16305871,-0.46881649,-5.6884871,-0.00027083178
2.4895999,0.18528546,157.0419,390.97083,-6.0772738,7.3365998,-0.1630601,-0.20656586,-5.6885333,-0.00027032878
2.4897001,0.18528423,157.0419,390.98651,-6.0772309,7.2074227,-0.1630615,0.055888619,-5.6885791,-0.00026980849
2.4898,0.18528299,157.0419,391.00223,-6.077188,7.0711327,-0.16306289,0.31828794,-5.6886249,-0.000269271
2.4899001,0.18528175,157.0419,391.01791,-6.0771451,6.9278641,-0.16306429,0.58037317,-5.6886706,-0.00026871639
2.49,0.18528053,157.0419,391.03363,-6.0771022,6.7777586,-0.16306567,0.84188563,-5.6887164,-0.00026814474
2.4900999,0.18527929,157.0419,391.04935,-6.0770593,6.6209641,-0.16306706,1.1025672,-5.6887622,-0.00026755608
2.4902,0.18527806,157.0419,391.06503,-6.0770164,6.4576354,-0.16306846,1.3621607,-5.6888084,-0.00026695052
2.4902999,0.18527682,157.0419,391.08075,-6.0769734,6.2879343,-0.16306984,1.62041,-5.6888542,-0.00026632813
2.4904001,0.18527558,157.0419,391.09644,-6.0769305,6.1120276,-0.16307124,1.8770601,-5.6889,-0.00026568898
2.4905,0.18527435,157.0419,391.11215,-6.0768876,5.930089,-0.16307263,2.1318576,-5.6889458,-0.00026503316
2.4906001,0.18527311,157.0419,391.12787,-6.0768447,5.7422981,-0.16307402,2.3845515,-5.6889915,-0.00026436071
2.4907,0.18527187,157.0419,391.14355,-6.0768018,5.54884,-0.16307542,2.634892,-5.6890373,-0.00026367171
2.4907999,0.18527064,157.0419,391.15927,-6.0767589,5.3499064,-0.1630768,2.882632,-5.6890831,-0.00026296626
2.4909,0.1852694,157.0419,391.17496,-6.0767159,5.1456928,-0.16307819,3.1275275,-5.6891294,-0.00026224443
2.4909999,0.18526816,157.0419,391.19067,-6.076673,4.9364009,-0.16307959,3.3693364,-5.6891751,-0.00026150624
2.4911001,0.18526693,157.0419,391.20636,-6.0766301,4.7222376,-0.16308098,3.60782,-5.6892209,-0.00026075184
2.4912,0.18526569,157.0419,391.22208,-6.0765872,4.5034142,-0.16308236,3.8427434,-5.6892667,-0.00025998126
2.4913001,0.18526445,157.0419,391.23779,-6.0765443,4.2801461,-0.16308376,4.0738745,-5.6893125,-0.00025919458
2.4914,0.18526322,157.0419,391.25348,-6.0765014,4.0526538,-0.16308515,4.3009849,-5.6893582,-0.00025839187
2.4914999,0.18526198,157.0419,391.2692,-6.0764585,3.8211625,-0.16308653,4.5238509,-5.689404,-0.00025757321
2.4916,0.18526074,157.0419,391.28488,-6.0764155,3.5859001,-0.16308793,4.7422523,-5.6894503,-0.00025673865
2.4916999,0.18525951,157.0419,391.3006,-6.0763726,3.3470988,-0.16308932,4.9559736,-5.689496,-0.00025588833
2.4918001,0.18525828,157.0419,391.31631,-6.0763297,3.1049943,-0.16309071,5.164804,-5.6895418,-0.00025502226
2.4919,0.18525705,157.0419,391.332,-6.0762868,2.8598254,-0.16309211,5.3685374,-5.6895876,-0.00025413354
2.4920001,0.18525581,157.0419,391.34772,-6.0762439,2.6118343,-0.16309349,5.5669727,-5.6896334,-0.00025322617
2.4921,0.18525457,157.0419,391.3634,-6.076201,2.3612657,-0.16309488,5.7599144,-5.6896791,-0.00025230183
2.4921999,0.18525334,157.0419,391.37912,-6.076158,2.1083667,-0.16309626,5.9471717,-5.6897249,-0.00025136053
2.4923,0.1852521,157.0419,391.39484,-6.0761151,1.8533871,-0.16309766,6.1285596,-5.6897712,-0.00025040223
2.4923999,0.18525086,157.0419,391.41052,-6.0760722,1.5965785,-0.16309905,6.3038993,-5.689817,-0.00024942687
2.4925001,0.18524963,157.0419,391.42624,-6.0760293,1.3381941,-0.16310044,6.4730177,-5.6898627,-0.00024843446
2.4926,0.18524839,157.0419,391.44193,-6.0759864,1.0784892,-0.16310182,6.6357484,-5.6899085,-0.00024742493
2.4927001,0.18524715,157.0419,391.45764,-6.0759435,0.81771988,-0.16310322,6.7919302,-5.6899543,-0.0002463983
2.4928,0.18524592,157.0419,391.47336,-6.0759006,0.55614358,-0.16310461,6.9414091,-5.6900001,-0.00024535449
2.4928999,0.18524468,157.0419,391.48904,-6.0758576,0.29401845,-0.16310599,7.0840378,-5.6900458,-0.00024429348
2.493,0.18524344,157.0419,391.50476,-6.0758147,0.031603161,-0.16310738,7.2196755,-5.6900916,-0.00024321521
2.4930999,0.18524221,157.0419,391.52045,-6.0757718,-0.23084332,-0.16310878,7.3481884,-5.6901379,-0.00024211967
2.4932001,0.18524097,157.0419,391.53616,-6.0757289,-0.49306199,-0.16311017,7.469449,-5.6901836,-0.00024100677
2.4933,0.18523973,157.0419,391.55188,-6.075686,-0.75479406,-0.16311155,7.5833387,-5.6902294,-0.00023987649
2.4934001,0.1852385,157.0419,391.56757,-6.0756431,-1.0157813,-0.16311294,7.689744,-5.6902752,-0.00023872878
2.4935,0.18523726,157.0419,391.58328,-6.0755997,-1.275766,-0.16311434,7.7885609,-5.690321,-0.00023756357
2.4935999,0.18523602,157.0419,391.59897,-6.0755568,-1.5344917,-0.16311572,7.8796911,-5.6903667,-0.0002363808
2.4937,0.18523479,157.0419,391.61469,-6.0755138,-1.7917031,-0.16311711,7.9630451,-5.6904125,-0.00023518044
2.4937999,0.18523355,157.0419,391.6304,-6.0754709,-2.0471463,-0.1631185,8.0385408,-5.6904583,-0.00023396239
2.4939001,0.18523231,157.0419,391.64609,-6.075428,-2.3005691,-0.1631199,8.1061029,-5.6905046,-0.00023272663
2.494,0.18523107,157.0419,391.6618,-6.0753851,-2.5517216,-0.16312128,8.1656656,-5.6905503,-0.00023147304
2.4941001,0.18522984,157.0419,391.67749,-6.0753422,-2.8003559,-0.16312267,8.2171698,-5.6905961,-0.00023020159
2.4942,0.1852286,157.0419,391.69321,-6.0752993,-3.0462265,-0.16312405,8.2605648,-5.6906419,-0.00022891282
2.4942999,0.18522736,157.0419,391.70892,-6.0752563,-3.2890909,-0.16312544,8.2958078,-5.6906877,-0.00022760939
2.4944,0.18522613,157.0419,391.72461,-6.0752134,-3.5287092,-0.16312684,8.3228636,-5.6907334,-0.00022628847
2.4944999,0.18522489,157.0419,391.74033,-6.0751705,-3.7648454,-0.16312823,8.3417053,-5.6907792,-0.00022495001
2.4946001,0.18522365,157.0419,391.75601,-6.0751276,-3.9972658,-0.16312961,8.3523149,-5.690825,-0.00022359398
2.4947,0.18522242,157.0419,391.77173,-6.0750847,-4.2257419,-0.163131,8.354682,-5.6908712,-0.00022222035
2.4948001,0.18522118,157.0419,391.78745,-6.0750418,-4.450047,-0.16313238,8.3488045,-5.690917,-0.00022082905
2.4949,0.18521994,157.0419,391.80313,-6.0749989,-4.669961,-0.16313379,8.3346872,-5.6909628,-0.00021942005
2.4949999,0.18521871,157.0419,391.81885,-6.0749559,-4.8852658,-0.16313517,8.3123446,-5.6910086,-0.00021799332
2.4951,0.18521747,157.0419,391.83453,-6.074913,-5.0957499,-0.16313656,8.2817984,-5.6910543,-0.00021654878
2.4951999,0.18521623,157.0419,391.85025,-6.0748701,-5.3012052,-0.16313794,8.2430792,-5.6911001,-0.0002150864
2.4953001,0.185215,157.0419,391.86594,-6.0748272,-5.5014286,-0.16313934,8.1962252,-5.6911459,-0.00021360614
2.4954,0.18521376,157.0419,391.88165,-6.0747843,-5.6962228,-0.16314073,8.141283,-5.6911917,-0.00021210793
2.4955001,0.18521252,157.0419,391.89737,-6.0747414,-5.8853955,-0.16314211,8.0783052,-5.6912374,-0.00021059171
2.4956,0.18521129,157.0419,391.91306,-6.0746984,-6.0687599,-0.1631435,8.0073566,-5.6912837,-0.00020905746
2.4956999,0.18521005,157.0419,391.92877,-6.0746555,-6.2461352,-0.16314489,7.9285045,-5.6913295,-0.00020750507
2.4958,0.18520881,157.0419,391.94446,-6.0746126,-6.4173465,-0.16314629,7.8418283,-5.6913753,-0.00020593453
2.4958999,0.18520756,157.0419,391.96017,-6.0745697,-6.5822244,-0.16314767,7.7474132,-5.691421,-0.00020434576
2.4960001,0.18520632,157.0419,391.97589,-6.0745268,-6.7406068,-0.16314906,7.6453524,-5.6914668,-0.00020273871
2.4960999,0.18520509,157.0419,391.99158,-6.0744839,-6.8923368,-0.16315044,7.5357466,-5.6915126,-0.00020111332
2.4962001,0.18520385,157.0419,392.00729,-6.074441,-7.0372648,-0.16315183,7.4187036,-5.6915584,-0.0001994695
2.4963,0.18520261,157.0419,392.02298,-6.074398,-7.1752481,-0.16315323,7.2943397,-5.6916041,-0.00019780723
2.4964001,0.18520138,157.0419,392.0387,-6.0743551,-7.30615,-0.16315462,7.1627769,-5.6916499,-0.00019612639
