"Time","Ptr","Pqs"
6.0830002,36659.422,36659.535
6.0840001,36660.316,36660.43
6.085,36661.211,36661.324
6.086,36662.102,36662.215
6.0869999,36662.992,36663.105
6.0879998,36663.879,36663.992
6.0890002,36664.766,36664.879
6.0900002,36665.652,36665.762
6.0910001,36666.535,36666.645
6.092,36667.414,36667.523
6.0929999,36668.293,36668.402
6.0939999,36669.168,36669.281
6.0949998,36670.043,36670.152
6.0960002,36670.918,36671.027
6.0970001,36671.789,36671.898
6.098,36672.656,36672.766
6.099,36673.523,36673.633
6.0999999,36674.391,36674.5
6.1009998,36675.254,36675.363
6.1020002,36676.113,36676.223
6.1030002,36676.973,36677.082
6.1040001,36677.832,36677.941
6.105,36678.688,36678.797
6.1059999,36679.539,36679.648
6.1069999,36680.395,36680.5
6.1079998,36681.242,36681.352
6.1090002,36682.09,36682.199
6.1100001,36682.938,36683.047
6.1110001,36683.781,36683.891
6.112,36684.625,36684.73
6.1129999,36685.465,36685.574
6.1139998,36686.305,36686.41
6.1149998,36687.141,36687.246
6.1160002,36687.977,36688.082
6.1170001,36688.809,36688.914
6.118,36689.641,36689.746
6.119,36690.469,36690.574
6.1199999,36691.297,36691.402
6.1209998,36692.121,36692.227
6.1220002,36692.945,36693.051
6.1230001,36693.766,36693.871
6.1240001,36694.586,36694.691
6.125,36695.406,36695.512
6.1259999,36696.219,36696.324
6.1269999,36697.035,36697.141
6.1279998,36697.848,36697.953
6.1290002,36698.656,36698.762
6.1300001,36699.465,36699.57
6.131,36700.273,36700.375
6.132,36701.078,36701.18
6.1329999,36701.879,36701.984
6.1339998,36702.68,36702.785
6.1350002,36703.48,36703.582
6.1360002,36704.277,36704.379
6.1370001,36705.07,36705.176
6.138,36705.863,36705.969
6.1389999,36706.656,36706.762
6.1399999,36707.445,36707.551
6.1409998,36708.234,36708.336
6.1420002,36709.02,36709.121
6.1430001,36709.805,36709.906
6.1440001,36710.586,36710.688
6.145,36711.363,36711.469
6.1459999,36712.145,36712.246
6.1469998,36712.918,36713.023
6.1479998,36713.695,36713.797
6.1490002,36714.465,36714.57
6.1500001,36715.238,36715.34
6.151,36716.004,36716.109
6.152,36716.773,36716.875
6.1529999,36717.539,36717.641
6.1539998,36718.301,36718.402
6.1550002,36719.062,36719.164
6.1560001,36719.82,36719.922
6.1570001,36720.578,36720.68
6.158,36721.336,36721.434
6.1589999,36722.086,36722.188
6.1599998,36722.84,36722.941
6.1609998,36723.59,36723.691
6.1620002,36724.336,36724.438
6.1630001,36725.082,36725.184
6.164,36725.828,36725.926
6.165,36726.57,36726.668
6.1659999,36727.309,36727.41
6.1669998,36728.051,36728.148
6.1680002,36728.785,36728.883
6.1690001,36729.52,36729.621
6.1700001,36730.254,36730.352
6.171,36730.984,36731.082
6.1719999,36731.715,36731.812
6.1729999,36732.441,36732.539
6.1739998,36733.168,36733.266
6.1750002,36733.891,36733.988
6.1760001,36734.609,36734.707
6.177,36735.332,36735.43
6.178,36736.047,36736.145
6.1789999,36736.766,36736.863
6.1799998,36737.48,36737.574
6.1810002,36738.191,36738.289
6.1820002,36738.902,36738.996
6.1830001,36739.609,36739.707
6.184,36740.316,36740.414
6.1849999,36741.02,36741.117
6.1859999,36741.723,36741.82
6.1869998,36742.426,36742.52
6.1880002,36743.125,36743.219
6.1890001,36743.82,36743.914
6.1900001,36744.516,36744.609
6.191,36745.207,36745.305
6.1919999,36745.898,36745.996
6.1929998,36746.59,36746.684
6.1939998,36747.277,36747.371
6.1950002,36747.965,36748.059
6.1960001,36748.648,36748.742
6.197,36749.328,36749.422
6.198,36750.008,36750.105
6.1989999,36750.688,36750.781
6.1999998,36751.363,36751.457
6.2010002,36752.039,36752.133
6.2020001,36752.711,36752.805
6.2030001,36753.383,36753.477
6.204,36754.051,36754.145
6.2049999,36754.719,36754.812
6.2059999,36755.383,36755.477
6.2069998,36756.047,36756.141
6.2080002,36756.707,36756.801
6.2090001,36757.367,36757.461
6.21,36758.023,36758.117
6.211,36758.68,36758.773
6.2119999,36759.336,36759.426
6.2129998,36759.988,36760.078
6.2140002,36760.637,36760.727
6.2150002,36761.285,36761.375
6.2160001,36761.93,36762.023
6.217,36762.574,36762.668
6.2179999,36763.219,36763.309
6.2189999,36763.859,36763.949
6.2199998,36764.496,36764.59
6.2210002,36765.137,36765.227
6.2220001,36765.77,36765.859
6.223,36766.402,36766.492
6.224,36767.035,36767.125
6.2249999,36767.664,36767.754
6.2259998,36768.293,36768.383
6.2270002,36768.918,36769.008
6.2280002,36769.543,36769.629
6.2290001,36770.164,36770.254
6.23,36770.781,36770.871
6.2309999,36771.402,36771.492
6.2319999,36772.02,36772.105
6.2329998,36772.633,36772.723
6.2340002,36773.246,36773.332
6.2350001,36773.855,36773.945
6.2360001,36774.465,36774.551
6.237,36775.07,36775.16
6.2379999,36775.676,36775.766
6.2389998,36776.281,36776.367
6.2399998,36776.883,36776.969
6.2410002,36777.48,36777.566
6.2420001,36778.078,36778.164
6.243,36778.672,36778.762
6.244,36779.266,36779.355
6.2449999,36779.859,36779.945
6.2459998,36780.449,36780.535
6.2470002,36781.039,36781.125
6.2480001,36781.625,36781.711
6.2490001,36782.207,36782.293
6.25,36782.793,36782.879
6.2509999,36783.371,36783.457
6.2519999,36783.949,36784.035
6.2529998,36784.527,36784.613
6.2540002,36785.102,36785.188
6.2550001,36785.676,36785.762
6.256,36786.246,36786.332
6.257,36786.816,36786.902
6.2579999,36787.387,36787.469
6.2589998,36787.949,36788.035
6.2600002,36788.516,36788.598
6.2610002,36789.078,36789.16
6.2620001,36789.637,36789.723
6.263,36790.195,36790.277
6.2639999,36790.75,36790.836
6.2649999,36791.305,36791.391
6.2659998,36791.859,36791.941
6.2670002,36792.41,36792.492
6.2680001,36792.957,36793.043
6.2690001,36793.504,36793.59
6.27,36794.051,36794.133
6.2709999,36794.594,36794.676
6.2719998,36795.137,36795.219
6.2729998,36795.676,36795.758
6.2740002,36796.215,36796.297
6.2750001,36796.75,36796.832
6.276,36797.281,36797.363
6.277,36797.816,36797.898
6.2779999,36798.344,36798.426
6.2789998,36798.875,36798.957
6.2800002,36799.402,36799.48
6.2810001,36799.926,36800.008
6.2820001,36800.449,36800.527
6.283,36800.969,36801.051
6.2839999,36801.488,36801.57
6.2849998,36802.004,36802.086
6.2859998,36802.52,36802.602
6.2870002,36803.035,36803.113
6.2880001,36803.547,36803.625
6.289,36804.055,36804.137
6.29,36804.562,36804.645
6.2909999,36805.07,36805.148
6.2919998,36805.574,36805.652
6.2930002,36806.074,36806.156
6.2940001,36806.578,36806.656
6.2950001,36807.074,36807.152
6.296,36807.57,36807.652
6.2969999,36808.066,36808.145
6.2979999,36808.559,36808.637
6.2989998,36809.051,36809.129
6.3000002,36809.539,36809.617
6.3010001,36810.027,36810.105
6.302,36810.512,36810.59
6.303,36810.996,36811.074
6.3039999,36811.48,36811.555
6.3049998,36811.957,36812.035
6.3060002,36812.438,36812.516
6.3070002,36812.914,36812.988
6.3080001,36813.387,36813.465
6.309,36813.859,36813.938
6.3099999,36814.332,36814.406
6.3109999,36814.801,36814.875
6.3119998,36815.266,36815.344
6.3130002,36815.73,36815.809
6.3140001,36816.195,36816.27
6.3150001,36816.656,36816.73
6.316,36817.117,36817.191
6.3169999,36817.574,36817.648
6.3179998,36818.027,36818.105
6.3189998,36818.484,36818.559
6.3200002,36818.934,36819.012
6.3210001,36819.387,36819.461
6.322,36819.832,36819.91
6.323,36820.281,36820.355
6.3239999,36820.723,36820.801
6.3249998,36821.168,36821.242
6.3260002,36821.609,36821.684
6.3270001,36822.047,36822.121
6.3280001,36822.484,36822.559
6.329,36822.918,36822.992
6.3299999,36823.352,36823.426
6.3309999,36823.785,36823.859
6.3319998,36824.215,36824.289
6.3330002,36824.645,36824.715
6.3340001,36825.07,36825.141
6.335,36825.492,36825.566
6.336,36825.914,36825.988
6.3369999,36826.336,36826.41
6.3379998,36826.754,36826.828
6.3390002,36827.172,36827.242
6.3400002,36827.586,36827.656
6.3410001,36828,36828.07
6.342,36828.41,36828.48
6.3429999,36828.82,36828.891
6.3439999,36829.227,36829.297
6.3449998,36829.633,36829.703
6.3460002,36830.035,36830.109
6.3470001,36830.438,36830.508
6.348,36830.84,36830.91
6.349,36831.238,36831.309
6.3499999,36831.633,36831.703
6.3509998,36832.027,36832.098
6.3520002,36832.422,36832.492
6.3530002,36832.812,36832.883
6.3540001,36833.199,36833.27
6.355,36833.586,36833.656
6.3559999,36833.973,36834.043
6.3569999,36834.355,36834.426
6.3579998,36834.738,36834.809
6.3590002,36835.117,36835.188
6.3600001,36835.496,36835.562
6.3610001,36835.871,36835.941
6.362,36836.246,36836.312
6.3629999,36836.617,36836.688
6.3639998,36836.988,36837.059
6.3649998,36837.355,36837.426
6.3660002,36837.723,36837.793
6.3670001,36838.09,36838.156
6.368,36838.453,36838.52
6.369,36838.812,36838.879
6.3699999,36839.172,36839.238
6.3709998,36839.531,36839.598
6.3720002,36839.887,36839.953
6.3730001,36840.238,36840.305
6.3740001,36840.59,36840.656
6.375,36840.941,36841.008
6.3759999,36841.289,36841.355
6.3769999,36841.637,36841.703
6.3779998,36841.98,36842.047
6.3790002,36842.324,36842.391
6.3800001,36842.664,36842.73
6.381,36843.004,36843.07
6.382,36843.34,36843.406
6.3829999,36843.676,36843.742
6.3839998,36844.008,36844.074
6.3850002,36844.34,36844.406
6.3860002,36844.672,36844.734
6.3870001,36845,36845.062
6.388,36845.324,36845.391
6.3889999,36845.648,36845.715
6.3899999,36845.973,36846.035
6.3909998,36846.293,36846.355
6.3920002,36846.609,36846.676
6.3930001,36846.93,36846.992
6.3940001,36847.242,36847.309
6.395,36847.555,36847.621
6.3959999,36847.867,36847.93
6.3969998,36848.176,36848.242
6.3979998,36848.484,36848.547
6.3990002,36848.789,36848.852
6.4000001,36849.094,36849.156
6.401,36849.398,36849.461
6.402,36849.695,36849.758
6.4029999,36849.996,36850.059
6.4039998,36850.293,36850.355
6.4050002,36850.586,36850.648
6.4060001,36850.879,36850.941
6.4070001,36851.172,36851.234
6.408,36851.461,36851.523
6.4089999,36851.746,36851.809
6.4099998,36852.031,36852.094
6.4109998,36852.316,36852.379
6.4120002,36852.598,36852.66
6.4130001,36852.879,36852.938
6.414,36853.156,36853.219
6.415,36853.434,36853.492
6.4159999,36853.707,36853.77
6.4169998,36853.98,36854.039
6.4180002,36854.25,36854.312
6.4190001,36854.52,36854.578
6.4200001,36854.789,36854.848
6.421,36855.055,36855.113
6.4219999,36855.316,36855.375
6.4229999,36855.578,36855.637
6.4239998,36855.836,36855.898
6.4250002,36856.098,36856.156
6.4260001,36856.352,36856.41
6.427,36856.605,36856.664
6.428,36856.859,36856.918
6.4289999,36857.109,36857.168
6.4299998,36857.359,36857.414
6.4310002,36857.605,36857.664
6.4320002,36857.852,36857.906
6.4330001,36858.094,36858.152
6.434,36858.336,36858.391
6.4349999,36858.574,36858.633
6.4359999,36858.812,36858.867
6.4369998,36859.047,36859.105
6.4380002,36859.281,36859.34
6.4390001,36859.516,36859.57
6.4400001,36859.746,36859.801
6.441,36859.973,36860.031
6.4419999,36860.199,36860.258
6.4429998,36860.426,36860.48
6.4439998,36860.648,36860.703
6.4450002,36860.871,36860.926
6.4460001,36861.09,36861.145
6.447,36861.305,36861.363
6.448,36861.523,36861.578
6.4489999,36861.734,36861.789
6.4499998,36861.949,36862.004
6.4510002,36862.156,36862.211
6.4520001,36862.367,36862.422
6.4530001,36862.574,36862.629
6.454,36862.777,36862.832
6.4549999,36862.98,36863.035
6.4559999,36863.184,36863.234
6.4569998,36863.383,36863.434
6.4580002,36863.578,36863.633
6.4590001,36863.773,36863.828
6.46,36863.969,36864.02
6.461,36864.16,36864.215
6.4619999,36864.352,36864.402
6.4629998,36864.539,36864.59
6.4640002,36864.723,36864.777
6.4650002,36864.91,36864.961
6.4660001,36865.094,36865.145
6.467,36865.273,36865.324
6.4679999,36865.453,36865.504
6.4689999,36865.629,36865.68
6.4699998,36865.805,36865.855
6.4710002,36865.977,36866.031
6.4720001,36866.148,36866.203
6.473,36866.32,36866.371
6.474,36866.488,36866.539
6.4749999,36866.656,36866.707
6.4759998,36866.82,36866.871
6.4770002,36866.98,36867.031
6.4780002,36867.141,36867.191
6.4790001,36867.301,36867.352
6.48,36867.457,36867.508
6.4809999,36867.613,36867.664
6.4819999,36867.766,36867.816
6.4829998,36867.918,36867.969
6.4840002,36868.07,36868.117
6.4850001,36868.219,36868.266
6.4860001,36868.363,36868.414
6.487,36868.508,36868.555
6.4879999,36868.648,36868.699
6.4889998,36868.789,36868.84
6.4899998,36868.93,36868.977
6.4910002,36869.066,36869.117
6.4920001,36869.203,36869.25
6.493,36869.336,36869.383
6.494,36869.469,36869.516
6.4949999,36869.598,36869.645
6.4959998,36869.727,36869.773
6.4970002,36869.852,36869.898
6.4980001,36869.977,36870.023
6.4990001,36870.098,36870.145
6.5,36870.219,36870.266
6.5009999,36870.336,36870.383
6.5019999,36870.453,36870.5
6.5029998,36870.57,36870.617
6.5040002,36870.684,36870.73
6.5050001,36870.793,36870.84
6.506,36870.902,36870.949
6.507,36871.012,36871.059
6.5079999,36871.117,36871.164
6.5089998,36871.223,36871.27
6.5100002,36871.324,36871.371
6.5110002,36871.426,36871.473
6.5120001,36871.523,36871.57
6.513,36871.621,36871.668
6.5139999,36871.715,36871.762
6.5149999,36871.809,36871.855
6.5159998,36871.902,36871.945
6.5170002,36871.992,36872.035
6.5180001,36872.078,36872.121
6.5190001,36872.164,36872.207
6.52,36872.25,36872.293
6.5209999,36872.332,36872.375
6.5219998,36872.41,36872.457
6.5229998,36872.492,36872.535
6.5240002,36872.566,36872.609
6.5250001,36872.645,36872.688
6.526,36872.715,36872.758
6.527,36872.789,36872.832
6.5279999,36872.859,36872.898
6.5289998,36872.926,36872.969
6.5300002,36872.992,36873.035
6.5310001,36873.055,36873.098
6.5320001,36873.117,36873.16
6.533,36873.18,36873.223
6.5339999,36873.238,36873.281
6.5349998,36873.293,36873.336
6.5359998,36873.352,36873.391
6.5370002,36873.402,36873.445
6.5380001,36873.453,36873.496
6.539,36873.504,36873.547
6.54,36873.551,36873.594
6.5409999,36873.598,36873.641
6.5419998,36873.641,36873.684
6.5430002,36873.684,36873.727
6.5440001,36873.727,36873.766
6.5450001,36873.766,36873.805
6.546,36873.801,36873.84
6.5469999,36873.836,36873.875
6.5479999,36873.871,36873.91
6.5489998,36873.902,36873.941
6.5500002,36873.93,36873.973
6.5510001,36873.961,36874
6.552,36873.984,36874.023
6.553,36874.012,36874.051
6.5539999,36874.031,36874.07
6.5549998,36874.055,36874.094
6.5560002,36874.07,36874.109
6.5570002,36874.09,36874.129
6.5580001,36874.105,36874.145
6.559,36874.117,36874.156
6.5599999,36874.129,36874.168
6.5609999,36874.141,36874.176
6.5619998,36874.148,36874.184
6.5630002,36874.152,36874.191
6.5640001,36874.156,36874.195
6.5650001,36874.16,36874.199
6.566,36874.16,36874.199
6.5669999,36874.16,36874.199
6.5679998,36874.156,36874.195
6.5689998,36874.152,36874.191
6.5700002,36874.148,36874.184
6.5710001,36874.137,36874.176
6.572,36874.129,36874.164
6.573,36874.117,36874.152
6.5739999,36874.102,36874.141
6.5749998,36874.086,36874.125
6.5760002,36874.07,36874.105
6.5770001,36874.051,36874.086
6.5780001,36874.031,36874.066
6.579,36874.008,36874.043
6.5799999,36873.984,36874.02
6.5809999,36873.957,36873.992
6.5819998,36873.93,36873.965
6.5830002,36873.898,36873.934
6.5840001,36873.867,36873.902
6.585,36873.832,36873.867
6.586,36873.797,36873.832
6.5869999,36873.762,36873.793
6.5879998,36873.723,36873.754
6.5890002,36873.68,36873.715
6.5900002,36873.641,36873.672
6.5910001,36873.594,36873.629
6.592,36873.547,36873.582
6.5929999,36873.5,36873.531
6.5939999,36873.449,36873.484
6.5949998,36873.398,36873.43
6.5960002,36873.344,36873.379
6.5970001,36873.289,36873.324
6.598,36873.234,36873.266
6.599,36873.176,36873.207
6.5999999,36873.113,36873.145
6.6009998,36873.051,36873.082
6.6020002,36872.988,36873.02
6.6030002,36872.922,36872.953
6.6040001,36872.855,36872.887
6.605,36872.785,36872.816
6.6059999,36872.715,36872.742
6.6069999,36872.641,36872.672
6.6079998,36872.566,36872.594
6.6090002,36872.488,36872.52
6.6100001,36872.41,36872.441
6.6110001,36872.328,36872.359
6.612,36872.246,36872.277
6.6129999,36872.164,36872.191
6.6139998,36872.078,36872.105
6.6149998,36871.988,36872.02
6.6160002,36871.898,36871.93
6.6170001,36871.809,36871.84
6.618,36871.715,36871.746
6.619,36871.621,36871.648
6.6199999,36871.523,36871.555
6.6209998,36871.426,36871.453
6.6220002,36871.328,36871.355
6.6230001,36871.223,36871.254
6.6240001,36871.121,36871.148
6.625,36871.016,36871.043
6.6259999,36870.906,36870.934
6.6269999,36870.797,36870.828
6.6279998,36870.688,36870.715
6.6290002,36870.574,36870.602
6.6300001,36870.461,36870.488
6.631,36870.344,36870.371
6.632,36870.227,36870.254
6.6329999,36870.105,36870.133
6.6339998,36869.984,36870.012
6.6350002,36869.859,36869.887
6.6360002,36869.734,36869.762
6.6370001,36869.609,36869.633
6.638,36869.48,36869.504
6.6389999,36869.348,36869.375
6.6399999,36869.215,36869.242
6.6409998,36869.082,36869.109
6.6420002,36868.945,36868.973
6.6430001,36868.809,36868.832
6.6440001,36868.668,36868.695
6.645,36868.527,36868.551
6.6459999,36868.383,36868.41
6.6469998,36868.238,36868.266
6.6479998,36868.094,36868.117
6.6490002,36867.945,36867.969
6.6500001,36867.793,36867.816
6.651,36867.641,36867.664
6.652,36867.488,36867.512
6.6529999,36867.332,36867.355
6.6539998,36867.176,36867.199
6.6550002,36867.016,36867.039
6.6560001,36866.855,36866.875
6.6570001,36866.691,36866.715
6.658,36866.527,36866.551
6.6589999,36866.359,36866.383
6.6599998,36866.191,36866.215
6.6609998,36866.02,36866.043
6.6620002,36865.848,36865.871
6.6630001,36865.676,36865.699
6.664,36865.5,36865.523
6.665,36865.324,36865.344
6.6659999,36865.145,36865.168
6.6669998,36864.965,36864.984
6.6680002,36864.781,36864.801
6.6690001,36864.598,36864.617
6.6700001,36864.41,36864.43
6.671,36864.223,36864.242
6.6719999,36864.031,36864.055
6.6729999,36863.84,36863.863
6.6739998,36863.648,36863.668
6.6750002,36863.453,36863.473
6.6760001,36863.258,36863.277
6.677,36863.059,36863.078
6.678,36862.855,36862.879
6.6789999,36862.656,36862.676
6.6799998,36862.449,36862.469
6.6810002,36862.246,36862.266
6.6820002,36862.039,36862.059
6.6830001,36861.828,36861.848
6.684,36861.617,36861.637
6.6849999,36861.406,36861.422
6.6859999,36861.191,36861.207
6.6869998,36860.973,36860.992
6.6880002,36860.754,36860.773
6.6890001,36860.535,36860.555
6.6900001,36860.312,36860.332
6.691,36860.09,36860.109
6.6919999,36859.863,36859.883
6.6929998,36859.637,36859.656
6.6939998,36859.41,36859.426
6.6950002,36859.176,36859.195
6.6960001,36858.945,36858.961
6.697,36858.711,36858.727
6.698,36858.477,36858.492
6.6989999,36858.238,36858.254
6.6999998,36857.996,36858.016
6.7010002,36857.758,36857.773
6.7020001,36857.512,36857.527
6.7030001,36857.27,36857.285
6.704,36857.02,36857.039
6.7049999,36856.773,36856.789
6.7059999,36856.523,36856.539
6.7069998,36856.27,36856.285
6.7080002,36856.016,36856.031
6.7090001,36855.762,36855.777
6.71,36855.504,36855.52
6.711,36855.246,36855.258
6.7119999,36854.984,36855
6.7129998,36854.723,36854.734
6.7140002,36854.457,36854.473
6.7150002,36854.191,36854.203
6.7160001,36853.922,36853.938
6.717,36853.652,36853.668
6.7179999,36853.379,36853.395
6.7189999,36853.105,36853.121
6.7199998,36852.832,36852.848
6.7210002,36852.555,36852.57
6.7220001,36852.277,36852.289
6.723,36851.996,36852.008
6.724,36851.715,36851.727
6.7249999,36851.43,36851.441
6.7259998,36851.145,36851.156
6.7270002,36850.855,36850.871
6.7280002,36850.566,36850.578
6.7290001,36850.277,36850.289
6.73,36849.984,36849.996
6.7309999,36849.688,36849.699
6.7319999,36849.391,36849.402
6.7329998,36849.094,36849.105
6.7340002,36848.793,36848.805
6.7350001,36848.492,36848.504
6.7360001,36848.188,36848.199
6.737,36847.883,36847.895
6.7379999,36847.578,36847.586
6.7389998,36847.27,36847.277
6.7399998,36846.957,36846.969
6.7410002,36846.645,36846.656
6.7420001,36846.332,36846.34
6.743,36846.016,36846.023
