"Time","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
1.2668999,0.35886362,-0.25179052
1.267,0.35077757,-0.26293847
1.2671,0.34234542,-0.27382693
1.2672,0.33357543,-0.28444514
1.2673,0.32447615,-0.29478264
1.2674,0.31505668,-0.30482921
1.2675,0.30532628,-0.31457496
1.2676001,0.29529464,-0.32401031
1.2677,0.28497154,-0.33312583
1.2678,0.27436715,-0.34191263
1.2679,0.26349199,-0.35036197
1.268,0.25235686,-0.35846558
1.2681,0.24097271,-0.36621547
1.2682,0.22935067,-0.37360388
1.2683001,0.2175023,-0.38062358
1.2684,0.20543928,-0.38726768
1.2685,0.19317357,-0.39352962
1.2686,0.1807172,-0.39940318
1.2687,0.16808245,-0.40488252
1.2688,0.15528183,-0.40996233
1.2689,0.14232798,-0.41463757
1.2690001,0.12923372,-0.41890365
1.2691,0.11601184,-0.42275625
1.2692,0.10267549,-0.42619163
1.2693,0.089237809,-0.42920643
1.2694,0.075712085,-0.43179771
1.2695,0.062111653,-0.43396285
1.2696,0.048449889,-0.43569964
1.2697001,0.034740314,-0.43700647
1.2697999,0.020996461,-0.43788207
1.2699,0.0072319121,-0.43832558
1.27,-0.0065397965,-0.43833643
1.2701,-0.020305058,-0.4379147
1.2702,-0.034050278,-0.43706077
1.2703,-0.047761887,-0.43577561
1.2704,-0.061426353,-0.43406039
1.2704999,-0.075030215,-0.43191671
1.2706,-0.088560022,-0.4293468
1.2707,-0.10200243,-0.42635322
1.2708,-0.11534418,-0.42293891
1.2709,-0.12857211,-0.41910717
1.271,-0.14167313,-0.4148618
1.2711,-0.15463434,-0.410207
1.2711999,-0.16744296,-0.4051474
1.2713,-0.18008633,-0.39968807
1.2714,-0.19255197,-0.39383414
1.2715,-0.20482758,-0.38759157
1.2716,-0.21690105,-0.38096651
1.2717,-0.22876048,-0.37396553
1.2718,-0.24039416,-0.36659551
1.2719001,-0.25179055,-0.35886362
1.272,-0.2629385,-0.35077757
1.2721,-0.27382693,-0.34234539
1.2722,-0.28444517,-0.33357543
1.2723,-0.29478267,-0.32447618
1.2724,-0.30482924,-0.31505668
1.2725,-0.31457499,-0.30532628
1.2726001,-0.32401031,-0.29529458
1.2727,-0.33312589,-0.28497154
1.2728,-0.34191266,-0.27436715
1.2729,-0.350362,-0.26349199
1.273,-0.35846561,-0.25235683
1.2731,-0.36621547,-0.24097267
1.2732,-0.37360391,-0.22935067
1.2733001,-0.38062361,-0.2175023
1.2733999,-0.38726768,-0.20543927
1.2735,-0.39352959,-0.19317353
1.2736,-0.39940321,-0.1807172
1.2737,-0.40488258,-0.16808245
1.2738,-0.40996236,-0.15528183
1.2739,-0.41463757,-0.14232796
1.274,-0.41890362,-0.12923367
1.2740999,-0.42275628,-0.11601184
1.2742,-0.42619166,-0.10267548
1.2743,-0.42920646,-0.089237802
1.2744,-0.43179768,-0.075712062
1.2745,-0.43396285,-0.062111642
1.2746,-0.4356997,-0.048449889
1.2747,-0.4370065,-0.03474031
1.2747999,-0.43788207,-0.020996453
1.2749,-0.43832552,-0.0072318888
1.275,-0.43833646,0.0065397997
1.2751,-0.43791473,0.02030506
1.2752,-0.4370608,0.034050282
1.2753,-0.43577558,0.047761895
1.2754,-0.43406036,0.06142636
1.2755001,-0.43191674,0.075030215
1.2756,-0.42934683,0.088560022
1.2757,-0.42635322,0.10200243
1.2758,-0.42293885,0.11534418
1.2759,-0.4191072,0.12857211
1.276,-0.41486183,0.14167313
1.2761,-0.410207,0.15463434
1.2762001,-0.4051474,0.16744295
1.2763,-0.39968801,0.18008633
1.2764,-0.39383417,0.19255197
1.2765,-0.3875916,0.20482758
1.2766,-0.38096654,0.21690105
1.2767,-0.37396553,0.22876047
1.2768,-0.36659551,0.24039415
1.2769001,-0.35886365,0.25179055
1.277,-0.3507776,0.2629385
1.2771,-0.34234539,0.27382693
1.2772,-0.33357537,0.28444514
1.2773,-0.32447618,0.29478267
1.2774,-0.31505671,0.30482924
1.2775,-0.30532631,0.31457499
1.2776,-0.29529458,0.32401028
1.2776999,-0.28497151,0.33312586
1.2778,-0.27436718,0.34191266
1.2779,-0.26349202,0.350362
1.278,-0.25235686,0.35846558
1.2781,-0.24097267,0.36621544
1.2782,-0.2293507,0.37360391
1.2783,-0.21750233,0.38062361
1.2783999,-0.2054393,0.38726768
1.2785,-0.19317354,0.39352959
1.2786,-0.18071719,0.39940315
1.2787,-0.16808249,0.40488255
1.2788,-0.15528186,0.40996236
1.2789,-0.14232799,0.41463754
1.279,-0.12923367,0.41890359
1.2790999,-0.11601187,0.42275625
1.2792,-0.10267553,0.42619166
1.2793,-0.089237839,0.42920646
1.2794,-0.075712092,0.43179765
1.2795,-0.062111653,0.43396279
1.2796,-0.048449926,0.4356997
1.2797,-0.034740351,0.4370065
1.2798001,-0.020996492,0.43788207
1.2799,-0.0072319196,0.43832549
1.28,0.0065397718,0.43833643
1.2801,0.020305019,0.43791473
1.2802,0.034050241,0.4370608
1.2803,0.047761854,0.43577558
1.2804,0.06142633,0.43406034
1.2805001,0.07503017,0.43191677
1.2806,0.088559985,0.42934686
1.2807,0.1020024,0.42635322
1.2808,0.11534414,0.42293885
1.2809,0.12857206,0.41910714
1.281,0.14167309,0.41486183
1.2811,0.1546343,0.41020703
1.2812001,0.16744292,0.4051474
1.2812999,0.18008627,0.39968798
1.2814,0.19255193,0.39383417
1.2815,0.20482755,0.38759163
1.2816,0.216901,0.38096654
1.2817,0.22876042,0.37396553
1.2818,0.2403941,0.36659548
1.2819,0.25179052,0.35886368
1.2819999,0.26293847,0.35077763
1.2821,0.2738269,0.34234542
1.2822,0.28444511,0.33357537
1.2823,0.29478264,0.32447618
1.2824,0.30482921,0.31505674
1.2825,0.31457496,0.30532631
1.2826,0.32401025,0.29529461
1.2826999,0.3331258,0.28497151
1.2828,0.34191263,0.27436721
1.2829,0.35036197,0.26349205
1.283,0.35846555,0.25235689
1.2831,0.36621538,0.24097267
1.2832,0.37360385,0.22935069
1.2833,0.38062361,0.21750236
1.2834001,0.38726768,0.20543934
1.2835,0.39352956,0.19317357
1.2836,0.3994031,0.18071719
1.2837,0.40488255,0.16808251
1.2838,0.40996236,0.15528189
1.2839,0.41463754,0.14232802
1.284,0.41890356,0.12923369
1.2841001,0.4227562,0.11601186
1.2842,0.42619166,0.10267555
1.2843,0.42920646,0.089237869
1.2844,0.43179765,0.075712115
1.2845,0.43396276,0.062111657
1.2846,0.43569967,0.04844993
1.2847,0.43700653,0.034740373
1.2848001,0.43788207,0.020996511
1.2849,0.43832549,0.0072319331
1.285,0.43833637,-0.0065397713
1.2851,0.43791473,-0.020305006
1.2852,0.43706083,-0.034050226
1.2853,0.43577558,-0.047761843
1.2854,0.43406031,-0.061426323
1.2855,0.43191671,-0.07503017
1.2855999,0.42934686,-0.088559978
1.2857,0.42635325,-0.10200239
1.2858,0.42293885,-0.11534414
1.2859,0.41910711,-0.12857206
1.286,0.41486183,-0.14167309
1.2861,0.41020703,-0.15463431
1.2862,0.4051474,-0.16744292
1.2862999,0.39968798,-0.18008627
1.2864,0.39383411,-0.19255193
1.2865,0.38759163,-0.20482755
1.2866,0.38096657,-0.21690102
1.2867,0.37396553,-0.22876044
1.2868,0.36659545,-0.2403941
1.2869,0.35886365,-0.25179052
1.2869999,0.35077766,-0.26293847
1.2871,0.34234542,-0.2738269
1.2872,0.33357537,-0.28444511
1.2873,0.32447612,-0.29478261
1.2874,0.31505674,-0.30482924
1.2875,0.30532634,-0.31457496
1.2876,0.29529461,-0.32401025
1.2877001,0.28497148,-0.3331258
1.2878,0.27436715,-0.34191263
1.2879,0.26349208,-0.350362
1.288,0.25235689,-0.35846558
1.2881,0.24097265,-0.36621541
1.2882,0.22935064,-0.37360385
1.2883,0.21750236,-0.38062364
1.2884001,0.20543933,-0.38726771
1.2885,0.19317356,-0.39352959
1.2886,0.18071717,-0.39940313
1.2887,0.16808245,-0.40488252
1.2888,0.15528187,-0.40996239
1.2889,0.14232801,-0.41463757
1.289,0.12923367,-0.41890359
1.2891001,0.11601182,-0.4227562
1.2891999,0.10267551,-0.42619166
1.2893,0.089237846,-0.42920649
1.2894,0.075712092,-0.43179768
1.2895,0.062111627,-0.43396279
1.2896,0.048449881,-0.43569964
1.2897,0.034740344,-0.43700656
1.2898,0.020996485,-0.4378821
1.2898999,0.0072319037,-0.43832552
1.29,-0.0065398086,-0.43833637
1.2901,-0.020305052,-0.4379147
1.2902,-0.03405026,-0.43706086
1.2903,-0.047761876,-0.43577561
1.2904,-0.061426356,-0.43406031
1.2905,-0.075030215,-0.43191668
1.2905999,-0.088560015,-0.42934689
1.2907,-0.10200243,-0.42635328
1.2908,-0.11534417,-0.42293888
1.2909,-0.12857209,-0.41910711
1.291,-0.14167313,-0.4148618
1.2911,-0.15463434,-0.41020706
1.2912,-0.16744295,-0.40514743
1.2913001,-0.18008631,-0.39968798
1.2914,-0.19255196,-0.39383408
1.2915,-0.20482759,-0.38759163
1.2916,-0.21690106,-0.38096657
1.2917,-0.22876048,-0.37396553
1.2918,-0.24039413,-0.36659545
1.2919,-0.25179055,-0.35886359
1.2920001,-0.26293853,-0.35077766
1.2921,-0.27382696,-0.34234545
1.2922,-0.28444514,-0.33357537
1.2923,-0.29478264,-0.32447612
1.2924,-0.30482924,-0.31505668
1.2925,-0.31457502,-0.30532634
1.2926,-0.32401031,-0.29529461
1.2927001,-0.33312583,-0.28497148
1.2927999,-0.34191263,-0.27436712
1.2929,-0.35036206,-0.26349205
1.293,-0.35846564,-0.25235689
1.2931,-0.36621544,-0.24097265
1.2932,-0.37360385,-0.22935063
1.2933,-0.38062361,-0.2175023
1.2934,-0.38726774,-0.20543933
1.2934999,-0.39352962,-0.19317356
1.2936,-0.39940315,-0.18071716
1.2937,-0.40488252,-0.16808242
1.2938,-0.40996239,-0.15528186
1.2939,-0.41463763,-0.14232799
1.294,-0.41890362,-0.12923367
1.2941,-0.42275622,-0.1160118
1.2941999,-0.42619166,-0.10267547
1.2943,-0.42920652,-0.089237832
1.2944,-0.43179774,-0.075712085
1.2945,-0.43396279,-0.062111616
1.2946,-0.43569964,-0.048449859
1.2947,-0.43700653,-0.034740314
1.2948,-0.43788213,-0.020996474
1.2948999,-0.43832555,-0.0072318935
1.295,-0.4383364,0.0065398216
1.2951,-0.43791467,0.020305075
1.2952,-0.43706089,0.034050271
1.2953,-0.43577564,0.047761887
1.2954,-0.43406034,0.061426368
1.2955,-0.43191668,0.075030223
1.2956001,-0.42934683,0.08856003
1.2957,-0.42635328,0.10200243
1.2958,-0.42293888,0.11534418
1.2959,-0.41910711,0.12857211
1.296,-0.41486177,0.14167313
1.2961,-0.41020706,0.15463436
1.2962,-0.40514746,0.16744296
1.2963001,-0.39968801,0.18008631
1.2964,-0.39383411,0.19255196
1.2965,-0.38759157,0.20482758
1.2966,-0.3809666,0.21690106
1.2967,-0.37396556,0.22876048
1.2968,-0.36659545,0.24039413
1.2969,-0.35886359,0.25179055
1.2970001,-0.35077763,0.2629385
1.2970999,-0.34234545,0.27382696
1.2972,-0.3335754,0.28444517
1.2973,-0.32447612,0.29478264
1.2974,-0.31505668,0.30482924
1.2975,-0.30532637,0.31457502
1.2976,-0.29529464,0.32401031
1.2977,-0.28497148,0.33312583
1.2977999,-0.27436712,0.34191263
1.2979,-0.26349202,0.350362
1.298,-0.25235692,0.35846564
1.2981,-0.24097268,0.36621544
1.2982,-0.22935064,0.37360385
1.2983,-0.2175023,0.38062358
1.2984,-0.20543933,0.38726774
1.2984999,-0.19317359,0.39352962
1.2986,-0.18071719,0.39940315
1.2987,-0.16808243,0.40488252
1.2988,-0.15528184,0.40996233
1.2989,-0.14232802,0.41463763
1.299,-0.1292337,0.41890362
1.2991,-0.11601184,0.42275622
1.2992001,-0.10267549,0.42619163
1.2993,-0.089237839,0.42920649
1.2994,-0.075712122,0.43179774
1.2995,-0.062111653,0.43396282
1.2996,-0.048449893,0.43569961
1.2997,-0.034740329,0.43700647
1.2998,-0.020996509,0.43788216
1.2999001,-0.0072319312,0.43832555
1.3,0.0065397844,0.4383364
1.3001,0.020305041,0.43791467
1.3002,0.034050249,0.4370608
1.3003,0.04776185,0.43577567
1.3004,0.061426327,0.43406036
1.3005,0.075030185,0.43191668
1.3006001,0.088559993,0.4293468
1.3006999,0.1020024,0.42635328
1.3008,0.11534414,0.42293891
1.3009,0.12857206,0.41910714
1.301,0.14167309,0.41486177
1.3011,0.15463431,0.410207
1.3012,0.16744293,0.40514749
1.3013,0.18008628,0.39968804
1.3013999,0.19255193,0.39383411
1.3015,0.20482753,0.38759157
1.3016,0.21690102,0.38096657
1.3017,0.22876045,0.37396559
1.3018,0.2403941,0.36659548
1.3019,0.25179052,0.35886359
1.302,0.26293844,0.3507776
1.3020999,0.27382693,0.34234548
1.3022,0.28444514,0.33357543
1.3023,0.29478261,0.32447615
1.3024,0.30482918,0.31505668
1.3025,0.31457496,0.30532634
1.3026,0.32401028,0.29529467
1.3027,0.3331258,0.28497151
1.3028001,0.3419126,0.27436715
1.3029,0.35036194,0.26349202
1.303,0.35846561,0.25235692
1.3031,0.36621544,0.24097271
1.3032,0.37360385,0.22935067
1.3033,0.38062355,0.21750231
1.3034,0.38726765,0.20543933
1.3035001,0.39352962,0.19317362
1.3036,0.39940313,0.18071721
1.3037,0.40488249,0.16808246
1.3038,0.4099623,0.15528186
1.3039,0.41463757,0.14232804
1.304,0.41890362,0.12923373
1.3041,0.4227562,0.11601187
1.3042001,0.4261916,0.10267551
1.3043,0.42920643,0.089237846
1.3044,0.43179774,0.075712152
1.3045,0.43396282,0.062111683
1.3046,0.43569961,0.048449919
1.3047,0.43700647,0.034740347
1.3048,0.43788207,0.020996511
1.3049001,0.43832555,0.0072319563
1.3049999,0.4383364,-0.0065397592
1.3051,0.43791467,-0.020305019
1.3052,0.43706077,-0.034050234
1.3053,0.43577564,-0.047761831
1.3054,0.43406036,-0.061426308
1.3055,0.43191668,-0.07503017
1.3056,0.4293468,-0.088559978
1.3056999,0.42635322,-0.10200239
1.3058,0.42293894,-0.11534414
1.3059,0.41910714,-0.12857205
1.306,0.41486177,-0.14167307
1.3061,0.41020697,-0.1546343
1.3062,0.40514743,-0.16744292
1.3063,0.39968804,-0.18008628
1.3063999,0.39383414,-0.19255191
1.3065,0.38759157,-0.20482753
1.3066,0.38096654,-0.216901
1.3067,0.37396559,-0.22876045
1.3068,0.36659551,-0.2403941
1.3069,0.35886362,-0.25179052
1.307,0.3507776,-0.26293844
1.3071001,0.34234545,-0.2738269
1.3072,0.33357543,-0.28444514
1.3073,0.32447615,-0.29478261
1.3074,0.31505668,-0.30482918
1.3075,0.30532628,-0.31457496
1.3076,0.29529467,-0.32401028
1.3077,0.28497154,-0.33312583
1.3078001,0.27436715,-0.3419126
1.3079,0.26349202,-0.35036197
1.308,0.25235686,-0.35846558
1.3081,0.24097271,-0.36621547
1.3082,0.22935069,-0.37360385
1.3083,0.21750231,-0.38062358
1.3084,0.2054393,-0.38726765
1.3085001,0.19317359,-0.39352962
1.3085999,0.18071721,-0.39940315
1.3087,0.16808246,-0.40488252
1.3088,0.15528184,-0.4099623
1.3089,0.14232799,-0.41463754
1.309,0.12923372,-0.41890365
1.3091,0.11601186,-0.42275622
1.3092,0.1026755,-0.42619163
1.3092999,0.089237817,-0.42920643
1.3094,0.0757121,-0.43179771
1.3095,0.062111665,-0.43396285
1.3096,0.0484499,-0.43569964
1.3097,0.034740325,-0.43700647
1.3098,0.020996474,-0.43788207
1.3099,0.0072319261,-0.43832558
1.3099999,-0.0065397844,-0.43833643
1.3101,-0.020305047,-0.43791467
1.3102,-0.034050267,-0.43706077
1.3103,-0.047761876,-0.43577561
1.3104,-0.061426342,-0.43406039
1.3105,-0.0750302,-0.43191671
1.3106,-0.088560015,-0.4293468
1.3107001,-0.10200243,-0.42635322
1.3108,-0.11534417,-0.42293891
1.3109,-0.12857209,-0.41910717
1.311,-0.14167312,-0.4148618
1.3111,-0.15463433,-0.410207
1.3112,-0.16744295,-0.4051474
1.3113,-0.18008633,-0.39968807
1.3114001,-0.19255196,-0.39383414
1.3115,-0.20482756,-0.38759157
1.3116,-0.21690105,-0.38096651
1.3117,-0.22876048,-0.37396553
1.3118,-0.24039415,-0.36659551
1.3119,-0.25179055,-0.35886362
1.312,-0.26293847,-0.35077757
1.3121001,-0.27382693,-0.34234539
1.3122,-0.28444517,-0.33357543
1.3123,-0.29478267,-0.32447618
1.3124,-0.30482924,-0.31505668
1.3125,-0.31457499,-0.30532628
1.3126,-0.32401031,-0.29529461
1.3127,-0.33312589,-0.28497154
1.3128,-0.34191266,-0.27436715
1.3128999,-0.350362,-0.26349199
1.313,-0.35846558,-0.25235683
1.3131,-0.36621547,-0.24097268
1.3132,-0.37360391,-0.22935067
1.3133,-0.38062361,-0.2175023
1.3134,-0.38726768,-0.20543927
1.3135,-0.39352959,-0.19317354
1.3135999,-0.39940321,-0.1807172
1.3137,-0.40488255,-0.16808245
1.3138,-0.40996236,-0.15528183
1.3139,-0.41463757,-0.14232796
1.314,-0.41890362,-0.12923367
1.3141,-0.42275628,-0.11601184
1.3142,-0.42619166,-0.10267548
1.3142999,-0.42920646,-0.089237802
1.3144,-0.43179768,-0.075712062
1.3145,-0.43396288,-0.062111642
1.3146,-0.4356997,-0.048449885
1.3147,-0.4370065,-0.034740306
1.3148,-0.43788207,-0.02099645
1.3149,-0.43832555,-0.007231886
1.3150001,-0.43833646,0.0065398035
1.3151,-0.43791473,0.020305064
1.3152,-0.4370608,0.034050286
1.3153,-0.43577558,0.047761898
1.3154,-0.43406036,0.061426368
1.3155,-0.43191674,0.075030215
1.3156,-0.42934683,0.08856003
1.3157001,-0.42635322,0.10200244
1.3158,-0.42293888,0.11534419
1.3159,-0.4191072,0.12857211
1.316,-0.41486183,0.14167313
1.3161,-0.410207,0.15463436
1.3162,-0.4051474,0.16744296
1.3163,-0.39968801,0.18008633
1.3164001,-0.39383417,0.19255197
1.3164999,-0.3875916,0.20482759
1.3166,-0.38096651,0.21690105
1.3167,-0.37396553,0.22876048
1.3168,-0.36659554,0.24039416
1.3169,-0.35886365,0.25179058
1.317,-0.3507776,0.2629385
1.3171,-0.34234539,0.27382693
1.3171999,-0.33357537,0.28444517
1.3173,-0.32447618,0.29478267
1.3174,-0.31505671,0.30482924
1.3175,-0.30532628,0.31457499
1.3176,-0.29529458,0.32401028
1.3177,-0.28497151,0.33312586
1.3178,-0.27436718,0.34191266
1.3178999,-0.26349202,0.350362
1.318,-0.25235686,0.35846558
1.3181,-0.24097265,0.36621544
1.3182,-0.2293507,0.37360391
1.3183,-0.21750233,0.38062361
1.3184,-0.2054393,0.38726768
1.3185,-0.19317354,0.39352959
1.3186001,-0.18071719,0.39940315
1.3187,-0.16808248,0.40488258
1.3188,-0.15528186,0.40996236
1.3189,-0.14232798,0.41463757
1.319,-0.12923367,0.41890359
1.3191,-0.11601187,0.42275628
1.3192,-0.10267551,0.42619169
1.3193001,-0.089237824,0.42920646
1.3194,-0.075712085,0.43179768
1.3195,-0.062111642,0.43396282
1.3196,-0.048449915,0.4356997
1.3197,-0.03474034,0.43700653
1.3198,-0.020996479,0.43788207
1.3199,-0.007231907,0.43832552
1.3200001,0.006539783,0.43833643
1.3200999,0.020305032,0.43791473
1.3202,0.034050252,0.4370608
1.3203,0.047761869,0.43577558
1.3204,0.061426342,0.43406034
1.3205,0.075030185,0.43191677
1.3206,0.08856,0.42934686
1.3207,0.10200241,0.42635322
1.3207999,0.11534416,0.42293885
1.3209,0.12857208,0.41910717
1.321,0.1416731,0.41486183
1.3211,0.15463431,0.41020703
1.3212,0.16744292,0.4051474
1.3213,0.18008628,0.39968798
1.3214,0.19255194,0.3938342
1.3214999,0.20482755,0.38759163
1.3216,0.21690102,0.38096654
1.3217,0.22876044,0.37396553
1.3218,0.2403941,0.36659548
1.3219,0.25179055,0.35886368
1.322,0.26293847,0.35077763
1.3221,0.2738269,0.34234542
1.3221999,0.28444511,0.33357537
1.3223,0.29478264,0.32447618
1.3224,0.30482921,0.31505674
1.3225,0.31457496,0.30532631
1.3226,0.32401025,0.29529461
1.3227,0.3331258,0.28497151
1.3228,0.34191263,0.27436721
1.3229001,0.35036197,0.26349205
1.323,0.35846555,0.25235689
1.3231,0.36621541,0.24097267
1.3232,0.37360385,0.22935069
1.3233,0.38062361,0.21750236
1.3234,0.38726768,0.20543933
1.3235,0.39352956,0.19317357
1.3236001,0.39940313,0.18071719
1.3237,0.40488255,0.16808251
1.3238,0.40996236,0.15528189
1.3239,0.41463754,0.14232802
1.324,0.41890356,0.12923369
1.3241,0.4227562,0.11601186
1.3242,0.42619166,0.10267555
1.3243001,0.42920646,0.089237861
1.3243999,0.43179765,0.075712115
1.3245,0.43396276,0.062111661
1.3246,0.43569967,0.048449934
1.3247,0.43700653,0.034740373
1.3248,0.43788207,0.020996513
1.3249,0.43832549,0.0072319349
1.325,0.43833637,-0.0065397681
1.3250999,0.43791473,-0.020305002
1.3252,0.43706083,-0.034050222
1.3253,0.43577558,-0.047761839
1.3254,0.43406031,-0.061426315
1.3255,0.43191671,-0.07503017
1.3256,0.42934686,-0.08855997
1.3257,0.42635325,-0.10200238
1.3257999,0.42293885,-0.11534413
1.3259,0.41910711,-0.12857205
1.326,0.41486186,-0.14167309
1.3261,0.41020703,-0.1546343
1.3262,0.4051474,-0.1674429
1.3263,0.39968798,-0.18008627
1.3264,0.39383414,-0.19255191
1.3265001,0.38759163,-0.20482755
1.3266,0.38096657,-0.216901
1.3267,0.37396553,-0.22876042
1.3268,0.36659545,-0.24039409
1.3269,0.35886365,-0.25179052
1.327,0.35077766,-0.26293847
1.3271,0.34234542,-0.2738269
1.3272001,0.33357537,-0.28444511
1.3273,0.32447615,-0.29478261
1.3274,0.31505674,-0.30482921
1.3275,0.30532634,-0.31457496
1.3276,0.29529461,-0.32401025
1.3277,0.28497148,-0.3331258
1.3278,0.27436715,-0.34191263
1.3279001,0.26349208,-0.350362
1.3279999,0.25235689,-0.35846558
1.3281,0.24097267,-0.36621541
1.3282,0.22935066,-0.37360382
1.3283,0.21750237,-0.38062361
1.3284,0.20543934,-0.38726768
1.3285,0.19317357,-0.39352956
1.3286,0.18071717,-0.3994031
1.3286999,0.16808246,-0.40488252
1.3288,0.15528189,-0.40996236
1.3289,0.14232801,-0.41463757
1.329,0.12923369,-0.41890356
1.3291,0.11601184,-0.4227562
1.3292,0.10267553,-0.42619166
1.3293,0.089237861,-0.42920649
1.3293999,0.075712107,-0.43179768
1.3295,0.062111642,-0.43396276
1.3296,0.048449896,-0.43569964
1.3297,0.034740359,-0.43700653
1.3298,0.020996498,-0.4378821
1.3299,0.0072319168,-0.43832552
1.33,-0.0065397951,-0.43833637
1.3301001,-0.020305037,-0.4379147
1.3302,-0.034050245,-0.43706086
1.3303,-0.047761861,-0.43577561
1.3304,-0.061426342,-0.43406031
1.3305,-0.0750302,-0.43191668
1.3306,-0.08856,-0.42934689
1.3307,-0.10200241,-0.42635325
1.3308001,-0.11534416,-0.42293885
1.3309,-0.12857208,-0.41910711
1.331,-0.14167312,-0.4148618
1.3311,-0.15463433,-0.41020706
1.3312,-0.16744295,-0.40514743
1.3313,-0.1800863,-0.39968798
1.3314,-0.19255194,-0.39383411
1.3315001,-0.20482758,-0.38759163
1.3316,-0.21690105,-0.38096657
1.3317,-0.22876047,-0.37396553
1.3318,-0.24039412,-0.36659545
1.3319,-0.25179055,-0.35886359
1.332,-0.2629385,-0.35077766
1.3321,-0.27382693,-0.34234545
1.3322001,-0.28444514,-0.33357537
1.3322999,-0.29478264,-0.32447612
1.3324,-0.30482924,-0.31505671
1.3325,-0.31457502,-0.30532634
1.3326,-0.32401028,-0.29529461
1.3327,-0.33312583,-0.28497148
1.3328,-0.34191263,-0.27436712
1.3329,-0.35036203,-0.26349208
1.3329999,-0.35846561,-0.25235689
1.3331,-0.36621544,-0.24097265
1.3332,-0.37360385,-0.22935063
1.3333,-0.38062361,-0.2175023
1.3334,-0.38726774,-0.20543933
1.3335,-0.39352962,-0.19317356
1.3336,-0.39940315,-0.18071716
1.3336999,-0.40488252,-0.16808242
1.3338,-0.40996239,-0.15528186
1.3339,-0.41463763,-0.14232799
1.334,-0.41890362,-0.12923367
1.3341,-0.42275622,-0.11601181
1.3342,-0.42619166,-0.10267548
1.3343,-0.42920652,-0.089237839
1.3344001,-0.43179771,-0.075712085
1.3345,-0.43396279,-0.062111616
1.3346,-0.43569964,-0.048449863
1.3347,-0.43700653,-0.034740314
1.3348,-0.43788213,-0.020996474
1.3349,-0.43832555,-0.007231893
1.335,-0.4383364,0.0065398226
1.3351001,-0.43791467,0.020305075
1.3352,-0.43706089,0.034050271
1.3353,-0.43577564,0.047761887
1.3354,-0.43406034,0.061426368
1.3355,-0.43191668,0.07503023
1.3356,-0.42934683,0.088560037
1.3357,-0.42635328,0.10200244
1.3358001,-0.42293888,0.11534419
1.3358999,-0.41910711,0.12857211
1.336,-0.41486177,0.14167313
1.3361,-0.41020706,0.15463436
1.3362,-0.40514746,0.16744296
1.3363,-0.39968801,0.18008633
1.3364,-0.39383411,0.19255197
1.3365,-0.38759157,0.20482759
1.3365999,-0.3809666,0.21690108
1.3367,-0.37396556,0.22876048
1.3368,-0.36659545,0.24039415
1.3369,-0.35886359,0.25179055
1.337,-0.35077763,0.2629385
1.3371,-0.34234545,0.27382696
1.3372,-0.33357537,0.28444517
1.3372999,-0.32447612,0.29478264
1.3374,-0.31505668,0.30482924
1.3375,-0.30532637,0.31457502
1.3376,-0.29529464,0.32401031
