"Time","transformer.pin_n1.reference.gamma","transformer.pin_n2.reference.gamma","currentSensor.abs_i","currentSensor.arg_i"
0.8477,43974672,43974672,0.00030490276,-1.4996226
0.84780002,43982644,43982644,0.00030483564,-1.4996432
0.84789997,43990620,43990620,0.00030476856,-1.4996637
0.84799999,43998596,43998596,0.00030470151,-1.4996843
0.84810001,44006572,44006572,0.00030463451,-1.4997048
0.84820002,44014548,44014548,0.00030456757,-1.4997255
0.84829998,44022524,44022524,0.00030450066,-1.499746
0.8484,44030504,44030504,0.00030443378,-1.4997665
0.84850001,44038484,44038484,0.00030436693,-1.499787
0.84859997,44046464,44046464,0.00030430013,-1.4998075
0.84869999,44054444,44054444,0.0003042334,-1.4998279
0.8488,44062424,44062424,0.00030416669,-1.4998484
0.84890002,44070408,44070408,0.00030410002,-1.4998688
0.84899998,44078392,44078392,0.0003040334,-1.4998891
0.84909999,44086376,44086376,0.00030396681,-1.4999096
0.84920001,44094360,44094360,0.00030390028,-1.49993
0.84930003,44102348,44102348,0.00030383377,-1.4999503
0.84939998,44110336,44110336,0.0003037673,-1.4999707
0.8495,44118324,44118324,0.00030370089,-1.4999911
0.84960002,44126312,44126312,0.00030363453,-1.5000113
0.84969997,44134300,44134300,0.00030356817,-1.5000316
0.84979999,44142292,44142292,0.00030350187,-1.5000519
0.84990001,44150284,44150284,0.00030343563,-1.5000721
0.85000002,44158276,44158276,0.00030336942,-1.5000924
0.85009998,44166268,44166268,0.00030330324,-1.5001127
0.8502,44174264,44174264,0.00030323712,-1.5001329
0.85030001,44182260,44182260,0.00030317102,-1.5001531
0.85039997,44190256,44190256,0.00030310499,-1.5001732
0.85049999,44198252,44198252,0.00030303898,-1.5001935
0.8506,44206248,44206248,0.000302973,-1.5002136
0.85070002,44214248,44214248,0.00030290708,-1.5002338
0.85079998,44222248,44222248,0.00030284119,-1.5002538
0.85089999,44230248,44230248,0.00030277533,-1.5002739
0.85100001,44238248,44238248,0.00030270952,-1.5002941
0.85110003,44246252,44246252,0.00030264378,-1.5003141
0.85119998,44254256,44254256,0.00030257803,-1.5003341
0.8513,44262260,44262260,0.00030251234,-1.5003542
0.85140002,44270264,44270264,0.00030244672,-1.5003742
0.85149997,44278268,44278268,0.00030238109,-1.5003942
0.85159999,44286276,44286276,0.00030231554,-1.5004143
0.85170001,44294284,44294284,0.00030225,-1.5004343
0.85180002,44302292,44302292,0.00030218452,-1.5004542
0.85189998,44310300,44310300,0.00030211909,-1.5004741
0.852,44318308,44318308,0.00030205367,-1.500494
0.85210001,44326320,44326320,0.0003019883,-1.500514
0.85219997,44334332,44334332,0.00030192299,-1.5005338
0.85229999,44342344,44342344,0.00030185768,-1.5005537
0.8524,44350360,44350360,0.00030179246,-1.5005736
0.85250002,44358372,44358372,0.00030172724,-1.5005935
0.85259998,44366388,44366388,0.00030166208,-1.5006133
0.8527,44374404,44374404,0.00030159694,-1.5006331
0.85280001,44382420,44382420,0.00030153187,-1.5006529
0.85290003,44390440,44390440,0.00030146682,-1.5006727
0.85299999,44398460,44398460,0.0003014018,-1.5006925
0.8531,44406480,44406480,0.00030133684,-1.5007123
0.85320002,44414500,44414500,0.00030127191,-1.5007321
0.85329998,44422520,44422520,0.00030120701,-1.5007517
0.85339999,44430544,44430544,0.00030114216,-1.5007714
0.85350001,44438564,44438564,0.00030107735,-1.5007912
0.85360003,44446588,44446588,0.00030101257,-1.5008109
0.85369998,44454616,44454616,0.00030094784,-1.5008305
0.8538,44462640,44462640,0.00030088314,-1.5008502
0.85390002,44470668,44470668,0.0003008185,-1.5008698
0.85399997,44478696,44478696,0.00030075386,-1.5008894
0.85409999,44486724,44486724,0.00030068928,-1.500909
0.85420001,44494752,44494752,0.00030062476,-1.5009286
0.85430002,44502784,44502784,0.00030056026,-1.5009482
0.85439998,44510816,44510816,0.0003004958,-1.5009677
0.8545,44518848,44518848,0.00030043136,-1.5009873
0.85460001,44526880,44526880,0.00030036698,-1.5010068
0.85470003,44534912,44534912,0.00030030264,-1.5010264
0.85479999,44542948,44542948,0.00030023832,-1.5010458
0.8549,44550984,44550984,0.00030017406,-1.5010654
0.85500002,44559020,44559020,0.00030010982,-1.5010848
0.85509998,44567056,44567056,0.00030004562,-1.5011042
0.85519999,44575096,44575096,0.00029998148,-1.5011237
0.85530001,44583136,44583136,0.00029991736,-1.5011431
0.85540003,44591176,44591176,0.00029985327,-1.5011625
0.85549998,44599216,44599216,0.00029978924,-1.501182
0.8556,44607256,44607256,0.00029972524,-1.5012013
0.85570002,44615300,44615300,0.00029966127,-1.5012207
0.85579997,44623344,44623344,0.00029959736,-1.50124
0.85589999,44631388,44631388,0.00029953348,-1.5012593
0.85600001,44639432,44639432,0.00029946963,-1.5012786
0.85610002,44647480,44647480,0.0002994058,-1.501298
0.85619998,44655528,44655528,0.00029934203,-1.5013173
0.8563,44663576,44663576,0.0002992783,-1.5013366
0.85640001,44671624,44671624,0.00029921459,-1.5013558
0.85650003,44679672,44679672,0.00029915094,-1.5013751
0.85659999,44687724,44687724,0.00029908732,-1.5013943
0.8567,44695776,44695776,0.00029902373,-1.5014135
0.85680002,44703828,44703828,0.00029896019,-1.5014327
0.85689998,44711880,44711880,0.00029889669,-1.5014518
0.85699999,44719936,44719936,0.00029883321,-1.501471
0.85710001,44727988,44727988,0.00029876977,-1.5014902
0.85720003,44736044,44736044,0.00029870638,-1.5015093
0.85729998,44744104,44744104,0.00029864302,-1.5015285
0.8574,44752160,44752160,0.00029857969,-1.5015476
0.85750002,44760220,44760220,0.00029851642,-1.5015666
0.85759997,44768280,44768280,0.00029845315,-1.5015857
0.85769999,44776340,44776340,0.00029838993,-1.5016048
0.85780001,44784400,44784400,0.00029832678,-1.5016239
0.85790002,44792460,44792460,0.00029826365,-1.5016429
0.85799998,44800524,44800524,0.00029820052,-1.501662
0.8581,44808588,44808588,0.00029813749,-1.501681
0.85820001,44816652,44816652,0.00029807445,-1.5016999
0.85829997,44824720,44824720,0.00029801147,-1.501719
0.85839999,44832784,44832784,0.00029794851,-1.501738
0.8585,44840852,44840852,0.00029788559,-1.5017569
0.85860002,44848920,44848920,0.00029782273,-1.5017759
0.85869998,44856992,44856992,0.00029775986,-1.5017947
0.85879999,44865060,44865060,0.00029769706,-1.5018137
0.85890001,44873132,44873132,0.00029763431,-1.5018326
0.85900003,44881204,44881204,0.00029757156,-1.5018514
0.85909998,44889276,44889276,0.00029750887,-1.5018703
0.8592,44897348,44897348,0.00029744621,-1.5018891
0.85930002,44905424,44905424,0.00029738361,-1.5019079
0.85939997,44913500,44913500,0.00029732101,-1.5019268
0.85949999,44921576,44921576,0.00029725846,-1.5019456
0.85960001,44929652,44929652,0.00029719595,-1.5019644
0.85970002,44937732,44937732,0.00029713346,-1.5019832
0.85979998,44945812,44945812,0.00029707103,-1.502002
0.8599,44953892,44953892,0.00029700864,-1.5020207
0.86000001,44961972,44961972,0.00029694627,-1.5020394
0.86009997,44970052,44970052,0.00029688393,-1.5020583
0.86019999,44978136,44978136,0.00029682164,-1.5020769
0.8603,44986220,44986220,0.00029675939,-1.5020956
0.86040002,44994304,44994304,0.00029669717,-1.5021143
0.86049998,45002388,45002388,0.00029663497,-1.502133
0.86059999,45010472,45010472,0.00029657281,-1.5021516
0.86070001,45018560,45018560,0.0002965107,-1.5021703
0.86080003,45026648,45026648,0.00029644862,-1.5021889
0.86089998,45034736,45034736,0.00029638657,-1.5022075
0.861,45042828,45042828,0.00029632458,-1.5022261
0.86110002,45050916,45050916,0.00029626259,-1.5022447
0.86119998,45059008,45059008,0.00029620065,-1.5022633
0.86129999,45067100,45067100,0.00029613875,-1.5022818
0.86140001,45075196,45075196,0.00029607691,-1.5023004
0.86150002,45083288,45083288,0.00029601506,-1.5023189
0.86159998,45091384,45091384,0.00029595327,-1.5023375
0.8617,45099480,45099480,0.00029589151,-1.5023559
0.86180001,45107576,45107576,0.00029582978,-1.5023744
0.86189997,45115672,45115672,0.00029576808,-1.5023929
0.86199999,45123772,45123772,0.00029570644,-1.5024114
0.86210001,45131872,45131872,0.00029564483,-1.5024298
0.86220002,45139972,45139972,0.00029558325,-1.5024482
0.86229998,45148072,45148072,0.00029552169,-1.5024667
0.8624,45156176,45156176,0.0002954602,-1.502485
0.86250001,45164276,45164276,0.0002953987,-1.5025035
0.86260003,45172380,45172380,0.00029533726,-1.5025219
0.86269999,45180488,45180488,0.00029527585,-1.5025402
0.8628,45188592,45188592,0.0002952145,-1.5025586
0.86290002,45196700,45196700,0.00029515315,-1.5025769
0.86299998,45204804,45204804,0.00029509186,-1.5025953
0.86309999,45212916,45212916,0.00029503059,-1.5026135
0.86320001,45221024,45221024,0.00029496936,-1.5026319
0.86330003,45229132,45229132,0.00029490815,-1.5026501
0.86339998,45237244,45237244,0.00029484698,-1.5026684
0.8635,45245356,45245356,0.00029478586,-1.5026867
0.86360002,45253468,45253468,0.00029472477,-1.502705
0.86369997,45261584,45261584,0.00029466371,-1.5027232
0.86379999,45269696,45269696,0.00029460268,-1.5027413
0.86390001,45277812,45277812,0.00029454171,-1.5027596
0.86400002,45285928,45285928,0.00029448073,-1.5027778
0.86409998,45294048,45294048,0.00029441982,-1.5027959
0.8642,45302164,45302164,0.00029435894,-1.5028142
0.86430001,45310284,45310284,0.00029429808,-1.5028323
0.86440003,45318404,45318404,0.00029423725,-1.5028504
0.86449999,45326524,45326524,0.00029417648,-1.5028685
0.8646,45334644,45334644,0.00029411574,-1.5028867
0.86470002,45342768,45342768,0.000294055,-1.5029048
0.86479998,45350892,45350892,0.00029399432,-1.5029229
0.86489999,45359016,45359016,0.0002939337,-1.5029409
0.86500001,45367140,45367140,0.00029387308,-1.502959
0.86510003,45375268,45375268,0.00029381251,-1.502977
0.86519998,45383396,45383396,0.00029375195,-1.502995
0.8653,45391524,45391524,0.00029369144,-1.503013
0.86540002,45399652,45399652,0.00029363096,-1.5030311
0.86549997,45407780,45407780,0.00029357051,-1.503049
0.86559999,45415912,45415912,0.00029351012,-1.503067
0.86570001,45424044,45424044,0.00029344973,-1.503085
0.86580002,45432176,45432176,0.0002933894,-1.503103
0.86589998,45440308,45440308,0.0002933291,-1.5031209
0.866,45448444,45448444,0.00029326882,-1.5031389
0.86610001,45456576,45456576,0.00029320858,-1.5031568
0.86619997,45464712,45464712,0.00029314836,-1.5031747
0.86629999,45472852,45472852,0.0002930882,-1.5031925
0.8664,45480988,45480988,0.00029302805,-1.5032104
0.86650002,45489128,45489128,0.00029296795,-1.5032283
0.86659998,45497268,45497268,0.00029290788,-1.5032462
0.86669999,45505408,45505408,0.00029284784,-1.503264
0.86680001,45513548,45513548,0.00029278782,-1.5032818
0.86690003,45521692,45521692,0.00029272787,-1.5032996
0.86699998,45529832,45529832,0.00029266792,-1.5033175
0.8671,45537976,45537976,0.00029260802,-1.5033352
0.86720002,45546124,45546124,0.00029254815,-1.503353
0.86729997,45554268,45554268,0.00029248832,-1.5033708
0.86739999,45562416,45562416,0.00029242851,-1.5033885
0.86750001,45570564,45570564,0.00029236873,-1.5034063
0.86760002,45578712,45578712,0.00029230898,-1.5034239
0.86769998,45586860,45586860,0.00029224929,-1.5034417
0.8678,45595012,45595012,0.00029218959,-1.5034593
0.86790001,45603160,45603160,0.00029212996,-1.5034771
0.86799997,45611312,45611312,0.00029207036,-1.5034947
0.86809999,45619468,45619468,0.00029201078,-1.5035124
0.8682,45627620,45627620,0.00029195123,-1.50353
0.86830002,45635776,45635776,0.00029189172,-1.5035477
0.86839998,45643932,45643932,0.00029183226,-1.5035653
0.86849999,45652088,45652088,0.0002917728,-1.5035828
0.86860001,45660244,45660244,0.0002917134,-1.5036005
0.86870003,45668404,45668404,0.00029165403,-1.5036181
0.86879998,45676564,45676564,0.00029159468,-1.5036356
0.8689,45684724,45684724,0.00029153537,-1.5036532
0.86900002,45692884,45692884,0.00029147608,-1.5036707
0.86909997,45701044,45701044,0.00029141683,-1.5036883
0.86919999,45709208,45709208,0.0002913576,-1.5037059
0.86930001,45717372,45717372,0.00029129843,-1.5037233
0.86940002,45725536,45725536,0.00029123927,-1.5037408
0.86949998,45733704,45733704,0.00029118016,-1.5037583
0.8696,45741868,45741868,0.00029112108,-1.5037757
0.86970001,45750036,45750036,0.00029106202,-1.5037932
0.86979997,45758204,45758204,0.000291003,-1.5038106
0.86989999,45766372,45766372,0.00029094401,-1.5038282
0.87,45774544,45774544,0.00029088504,-1.5038456
0.87010002,45782716,45782716,0.00029082611,-1.503863
0.87019998,45790884,45790884,0.00029076723,-1.5038804
0.87029999,45799060,45799060,0.00029070835,-1.5038977
0.87040001,45807232,45807232,0.00029064954,-1.5039151
0.87050003,45815408,45815408,0.00029059075,-1.5039325
0.87059999,45823584,45823584,0.00029053199,-1.5039498
0.8707,45831760,45831760,0.00029047325,-1.5039672
0.87080002,45839936,45839936,0.00029041455,-1.5039845
0.87089998,45848112,45848112,0.00029035588,-1.5040017
0.87099999,45856292,45856292,0.00029029723,-1.504019
0.87110001,45864472,45864472,0.00029023862,-1.5040363
0.87120003,45872652,45872652,0.00029018006,-1.5040536
0.87129998,45880836,45880836,0.0002901215,-1.5040709
0.8714,45889016,45889016,0.00029006301,-1.5040882
0.87150002,45897200,45897200,0.00029000451,-1.5041054
0.87159997,45905384,45905384,0.00028994607,-1.5041226
0.87169999,45913572,45913572,0.00028988766,-1.5041398
0.87180001,45921756,45921756,0.00028982927,-1.5041571
0.87190002,45929944,45929944,0.00028977092,-1.5041742
0.87199998,45938132,45938132,0.0002897126,-1.5041914
0.8721,45946320,45946320,0.0002896543,-1.5042086
0.87220001,45954512,45954512,0.00028959604,-1.5042257
0.87230003,45962700,45962700,0.00028953783,-1.5042429
0.87239999,45970892,45970892,0.00028947962,-1.5042599
0.8725,45979084,45979084,0.00028942147,-1.5042771
0.87260002,45987280,45987280,0.00028936332,-1.5042943
0.87269998,45995472,45995472,0.00028930523,-1.5043113
0.87279999,46003668,46003668,0.00028924714,-1.5043284
0.87290001,46011864,46011864,0.00028918911,-1.5043454
0.87300003,46020060,46020060,0.0002891311,-1.5043626
0.87309998,46028260,46028260,0.00028907313,-1.5043796
0.8732,46036456,46036456,0.00028901518,-1.5043966
0.87330002,46044656,46044656,0.00028895726,-1.5044136
0.87339997,46052856,46052856,0.00028889938,-1.5044307
0.87349999,46061060,46061060,0.00028884152,-1.5044477
0.87360001,46069260,46069260,0.00028878369,-1.5044646
0.87370002,46077464,46077464,0.00028872589,-1.5044816
0.87379998,46085668,46085668,0.00028866815,-1.5044986
0.8739,46093876,46093876,0.0002886104,-1.5045155
0.87400001,46102080,46102080,0.00028855272,-1.5045325
0.87410003,46110288,46110288,0.00028849504,-1.5045494
0.87419999,46118496,46118496,0.00028843741,-1.5045663
0.8743,46126704,46126704,0.00028837979,-1.5045832
0.87440002,46134912,46134912,0.00028832222,-1.5046002
0.87449998,46143124,46143124,0.00028826468,-1.504617
0.87459999,46151336,46151336,0.00028820714,-1.5046339
0.87470001,46159548,46159548,0.00028814966,-1.5046507
0.87480003,46167760,46167760,0.00028809221,-1.5046675
0.87489998,46175976,46175976,0.00028803479,-1.5046844
0.875,46184188,46184188,0.0002879774,-1.5047013
0.87510002,46192404,46192404,0.00028792003,-1.5047181
0.87519997,46200624,46200624,0.0002878627,-1.5047349
0.87529999,46208840,46208840,0.00028780539,-1.5047517
0.87540001,46217060,46217060,0.00028774812,-1.5047684
0.87550002,46225276,46225276,0.00028769087,-1.5047852
0.87559998,46233500,46233500,0.00028763365,-1.504802
0.8757,46241720,46241720,0.00028757646,-1.5048187
0.87580001,46249940,46249940,0.00028751933,-1.5048354
0.87589997,46258164,46258164,0.0002874622,-1.5048522
0.87599999,46266388,46266388,0.0002874051,-1.5048689
0.8761,46274612,46274612,0.00028734806,-1.5048856
0.87620002,46282840,46282840,0.00028729101,-1.5049022
0.87629998,46291068,46291068,0.000287234,-1.5049189
0.87639999,46299296,46299296,0.00028717704,-1.5049356
0.87650001,46307524,46307524,0.00028712008,-1.5049522
0.87660003,46315752,46315752,0.00028706319,-1.5049689
0.87669998,46323984,46323984,0.00028700629,-1.5049855
0.8768,46332212,46332212,0.00028694945,-1.5050021
0.87690002,46340444,46340444,0.00028689261,-1.5050187
0.87699997,46348680,46348680,0.00028683583,-1.5050353
0.87709999,46356912,46356912,0.00028677908,-1.5050519
0.87720001,46365148,46365148,0.00028672232,-1.5050684
0.87730002,46373384,46373384,0.00028666563,-1.505085
0.87739998,46381620,46381620,0.00028660896,-1.5051016
0.8775,46389856,46389856,0.0002865523,-1.5051181
0.87760001,46398096,46398096,0.00028649569,-1.5051347
0.87769997,46406336,46406336,0.00028643911,-1.5051512
0.87779999,46414576,46414576,0.00028638254,-1.5051677
0.8779,46422816,46422816,0.00028632602,-1.5051842
0.87800002,46431060,46431060,0.00028626953,-1.5052006
0.87809998,46439304,46439304,0.00028621303,-1.5052171
0.87819999,46447548,46447548,0.0002861566,-1.5052335
0.87830001,46455792,46455792,0.0002861002,-1.50525
0.87840003,46464036,46464036,0.00028604383,-1.5052664
0.87849998,46472284,46472284,0.00028598748,-1.5052829
0.8786,46480532,46480532,0.00028593114,-1.5052993
0.87870002,46488780,46488780,0.00028587485,-1.5053157
0.87879997,46497028,46497028,0.00028581859,-1.5053321
0.87889999,46505280,46505280,0.00028576236,-1.5053484
0.87900001,46513532,46513532,0.00028570613,-1.5053649
0.87910002,46521784,46521784,0.00028564996,-1.5053812
0.87919998,46530036,46530036,0.00028559382,-1.5053976
0.8793,46538288,46538288,0.00028553771,-1.5054139
0.87940001,46546544,46546544,0.00028548163,-1.5054302
0.87949997,46554800,46554800,0.00028542554,-1.5054466
0.87959999,46563056,46563056,0.00028536952,-1.5054629
0.87970001,46571312,46571312,0.00028531352,-1.5054792
0.87980002,46579572,46579572,0.00028525756,-1.5054954
0.87989998,46587832,46587832,0.00028520159,-1.5055118
0.88,46596092,46596092,0.00028514568,-1.505528
0.88010001,46604352,46604352,0.0002850898,-1.5055442
0.88020003,46612616,46612616,0.00028503392,-1.5055605
0.88029999,46620880,46620880,0.0002849781,-1.5055767
0.8804,46629140,46629140,0.00028492231,-1.5055929
0.88050002,46637408,46637408,0.00028486652,-1.5056092
0.88059998,46645672,46645672,0.00028481078,-1.5056254
0.88069999,46653940,46653940,0.00028475508,-1.5056416
0.88080001,46662208,46662208,0.00028469937,-1.5056577
0.88090003,46670476,46670476,0.00028464373,-1.5056739
0.88099998,46678744,46678744,0.00028458808,-1.50569
0.8811,46687016,46687016,0.00028453249,-1.5057062
0.88120002,46695284,46695284,0.0002844769,-1.5057223
0.88129997,46703556,46703556,0.00028442137,-1.5057384
0.88139999,46711832,46711832,0.00028436584,-1.5057545
0.88150001,46720104,46720104,0.00028431037,-1.5057707
0.88160002,46728380,46728380,0.0002842549,-1.5057868
0.88169998,46736656,46736656,0.00028419946,-1.5058028
0.8818,46744932,46744932,0.00028414407,-1.5058188
0.88190001,46753208,46753208,0.00028408869,-1.5058349
0.88200003,46761488,46761488,0.00028403333,-1.505851
0.88209999,46769768,46769768,0.00028397801,-1.505867
0.8822,46778048,46778048,0.00028392274,-1.5058831
