"Time","smee.is[1]","smee.idq_dr[1]","smee.idq_sr[2]","smee.lesigma.i","smee.inertiaRotor.phi","smee.idq_sr[1]","smee.is[2]","smee.idq_rr[2]","smee.inertiaRotor.w"
1.3397,-0.0027064614,-0.0019538556,-0.032475393,9.9995308,196.30046,0.0059179743,0.029844658,0.40461001,157.09686
1.3398,-0.003728495,-0.0019496897,-0.032446988,9.9995317,196.31616,0.0059059244,0.030242743,0.40425465,157.09685
1.3399,-0.0047450387,-0.0019455316,-0.032418612,9.9995327,196.33188,0.0058938968,0.030610645,0.40389958,157.09683
1.34,-0.005755112,-0.0019413814,-0.032390259,9.9995337,196.34758,0.0058818911,0.030948058,0.40354484,157.09682
1.3401,-0.0067577427,-0.0019372388,-0.032361928,9.9995346,196.3633,0.0058699083,0.031254709,0.4031904,157.0968
1.3401999,-0.0077519682,-0.001933104,-0.032333627,9.9995356,196.379,0.0058579473,0.031530358,0.40283626,157.09679
1.3403,-0.0087368349,-0.001928977,-0.032305349,9.9995365,196.39471,0.0058460082,0.031774789,0.40248245,157.09677
1.3404,-0.0097114006,-0.0019248577,-0.032277096,9.9995375,196.41042,0.0058340915,0.031987824,0.40212896,157.09676
1.3405,-0.010674736,-0.0019207475,-0.032248862,9.9995384,196.42613,0.0058221994,0.032169305,0.40177578,157.09674
1.3406,-0.011625923,-0.0019166451,-0.032220654,9.9995394,196.44185,0.0058103297,0.032319117,0.40142289,157.09673
1.3407,-0.012564055,-0.0019125504,-0.032192469,9.9995403,196.45755,0.0057984819,0.032437168,0.40107033,157.09671
1.3408,-0.013488242,-0.0019084634,-0.032164309,9.9995413,196.47327,0.0057866559,0.032523409,0.40071806,157.09669
1.3408999,-0.01439761,-0.0019043841,-0.032136176,9.9995422,196.48897,0.0057748524,0.032577805,0.4003661,157.09669
1.341,-0.015291299,-0.0019003126,-0.032108065,9.9995432,196.50468,0.0057630702,0.032600362,0.40001446,157.09668
1.3411,-0.016168466,-0.0018962488,-0.03207998,9.9995441,196.52039,0.0057513104,0.032591119,0.39966312,157.09666
1.3412,-0.017028289,-0.0018921925,-0.032051917,9.9995451,196.5361,0.005739572,0.032550141,0.39931211,157.09665
1.3413,-0.017869959,-0.0018881439,-0.032023881,9.9995461,196.5518,0.005727856,0.032477524,0.3989614,157.09663
1.3414,-0.018692691,-0.0018841031,-0.03199587,9.999547,196.56752,0.0057161613,0.032373399,0.39861098,157.09662
1.3415,-0.019495716,-0.0018800697,-0.031967882,9.999548,196.58324,0.0057044881,0.032237917,0.39826089,157.0966
1.3415999,-0.020278288,-0.001876044,-0.03193992,9.9995489,196.59894,0.0056928368,0.032071277,0.3979111,157.09659
1.3417,-0.021039683,-0.0018720258,-0.03191198,9.9995499,196.61465,0.0056812074,0.031873688,0.39756161,157.09657
1.3418,-0.021779196,-0.0018680152,-0.031884067,9.9995508,196.63036,0.0056695989,0.031645406,0.39721242,157.09656
1.3419,-0.022496145,-0.0018640121,-0.031856176,9.9995518,196.64607,0.0056580123,0.031386703,0.39686355,157.09654
1.342,-0.023189874,-0.0018600166,-0.03182831,9.9995527,196.66177,0.0056464472,0.031097889,0.39651498,157.09653
1.3421,-0.02385975,-0.0018560286,-0.031800471,9.9995537,196.67749,0.005634903,0.030779298,0.39616674,157.09651
1.3422,-0.024505161,-0.001852048,-0.031772655,9.9995546,196.69319,0.0056233807,0.030431297,0.39581877,157.0965
1.3423001,-0.025125524,-0.0018480748,-0.03174486,9.9995556,196.70891,0.0056118793,0.030054275,0.39547113,157.09648
1.3424,-0.02572028,-0.0018441093,-0.031717092,9.9995565,196.72461,0.0056003993,0.029648654,0.39512378,157.09647
1.3425,-0.026288893,-0.001840151,-0.03168935,9.9995575,196.74033,0.0055889408,0.029214879,0.39477673,157.09645
1.3426,-0.026830861,-0.0018362004,-0.031661626,9.9995584,196.75604,0.0055775032,0.028753426,0.39443001,157.09644
1.3427,-0.0273457,-0.0018322569,-0.031633932,9.9995594,196.77174,0.0055660866,0.028264791,0.39408359,157.09642
1.3428,-0.027832959,-0.001828321,-0.031606261,9.9995604,196.78746,0.005554691,0.027749501,0.39373744,157.09641
1.3429,-0.028292213,-0.0018243924,-0.031578612,9.9995613,196.80316,0.0055433167,0.027208107,0.39339164,157.09639
1.3430001,-0.028723065,-0.0018204711,-0.031550989,9.9995623,196.81888,0.0055319634,0.026641183,0.39304611,157.09637
1.3431,-0.029125147,-0.0018165573,-0.031523392,9.9995632,196.83458,0.0055206306,0.026049327,0.39270088,157.09636
1.3432,-0.029498117,-0.0018126506,-0.031495813,9.9995642,196.8503,0.0055093188,0.02543316,0.39235598,157.09634
1.3433,-0.029841667,-0.0018087513,-0.031468265,9.9995651,196.866,0.0054980284,0.024793327,0.39201137,157.09633
1.3434,-0.030155513,-0.0018048593,-0.031440735,9.9995661,196.88171,0.005486758,0.024130493,0.39166707,157.09631
1.3435,-0.030439405,-0.0018009745,-0.031413231,9.999567,196.89742,0.0054755085,0.023445349,0.39132306,157.0963
1.3436,-0.030693119,-0.001797097,-0.031385753,9.999568,196.91313,0.00546428,0.022738598,0.39097935,157.09628
1.3437001,-0.030916462,-0.0017932267,-0.031358298,9.9995689,196.92885,0.005453072,0.022010971,0.39063594,157.09627
1.3437999,-0.031109272,-0.0017893637,-0.031330865,9.9995699,196.94455,0.0054418845,0.021263214,0.39029282,157.09625
1.3439,-0.031271417,-0.0017855078,-0.031303458,9.9995708,196.96027,0.0054307175,0.020496091,0.38995004,157.09624
1.344,-0.031402793,-0.0017816592,-0.031276073,9.9995718,196.97597,0.005419571,0.019710384,0.38960752,157.09624
1.3441,-0.031503323,-0.0017778176,-0.031248715,9.9995728,196.99168,0.0054084449,0.018906893,0.38926533,157.09622
1.3442,-0.031572975,-0.0017739832,-0.031221379,9.9995737,197.00739,0.0053973394,0.018086433,0.38892344,157.09621
1.3443,-0.031611729,-0.001770156,-0.031194067,9.9995747,197.0231,0.0053862538,0.017249836,0.38858184,157.09619
1.3444,-0.031619605,-0.0017663359,-0.031166777,9.9995756,197.0388,0.0053751888,0.016397942,0.38824052,157.09618
1.3444999,-0.031596653,-0.0017625229,-0.031139513,9.9995766,197.05452,0.0053641442,0.015531612,0.38789952,157.09616
1.3446,-0.031542949,-0.0017587169,-0.031112272,9.9995766,197.07022,0.0053531192,0.014651715,0.38755882,157.09615
1.3447,-0.031458598,-0.001754918,-0.031085055,9.9995775,197.08594,0.0053421152,0.013759133,0.38721842,157.09613
1.3448,-0.031343743,-0.0017511261,-0.031057861,9.9995785,197.10165,0.0053311307,0.01285476,0.38687831,157.09612
1.3449,-0.031198546,-0.0017473412,-0.03103069,9.9995794,197.11736,0.0053201662,0.011939497,0.38653851,157.0961
1.345,-0.031023208,-0.0017435635,-0.031003544,9.9995804,197.13307,0.0053092218,0.011014256,0.386199,157.09608
1.3451,-0.03081795,-0.0017397926,-0.03097642,9.9995813,197.14877,0.0052982974,0.010079956,0.38585979,157.09607
1.3451999,-0.030583028,-0.0017360288,-0.030949323,9.9995823,197.16449,0.005287393,0.0091375252,0.38552088,157.09605
1.3453,-0.030318724,-0.0017322719,-0.030922245,9.9995832,197.18019,0.0052765086,0.0081878956,0.38518223,157.09604
1.3454,-0.030025348,-0.001728522,-0.030895194,9.9995842,197.19591,0.0052656438,0.0072320052,0.38484392,157.09602
1.3455,-0.029703239,-0.0017247822,-0.030868163,9.9995852,197.21161,0.005254807,0.0062707909,0.3845059,157.09601
1.3456,-0.02935276,-0.0017210494,-0.030841157,9.9995861,197.22733,0.0052439901,0.0053052045,0.38416818,157.09599
1.3457,-0.028974306,-0.0017173238,-0.030814175,9.9995871,197.24303,0.0052331933,0.004336196,0.38383076,157.09598
1.3458,-0.028568296,-0.0017136052,-0.030787215,9.999588,197.25874,0.0052224165,0.0033647153,0.38349363,157.09596
1.3459001,-0.028135175,-0.0017098938,-0.030760277,9.999589,197.27446,0.0052116602,0.0023917139,0.38315681,157.09596
1.346,-0.027675413,-0.0017061894,-0.030733364,9.9995899,197.29016,0.0052009234,0.0014181428,0.38282025,157.09595
1.3461,-0.027189508,-0.0017024919,-0.030706475,9.9995909,197.30588,0.0051902067,0.00044495176,0.38248402,157.09593
1.3462,-0.026677981,-0.0016988014,-0.030679608,9.9995909,197.32158,0.0051795105,-0.00052691129,0.38214806,157.09592
1.3463,-0.026141375,-0.001695118,-0.030652763,9.9995918,197.3373,0.0051688338,-0.0014965015,0.38181242,157.0959
1.3464,-0.025580257,-0.0016914416,-0.030625943,9.9995928,197.353,0.0051581766,-0.0024628781,0.38147706,157.09589
1.3465,-0.024995221,-0.0016877722,-0.030599147,9.9995937,197.36871,0.00514754,-0.003425105,0.38114199,157.09587
1.3466001,-0.024386879,-0.0016841097,-0.030572372,9.9995947,197.38441,0.0051369225,-0.0043822518,0.38080722,157.09586
1.3467,-0.023755865,-0.0016804541,-0.030545622,9.9995956,197.40013,0.0051263249,-0.0053333943,0.38047275,157.09584
1.3468,-0.023102837,-0.0016768056,-0.030518893,9.9995966,197.41583,0.0051157475,-0.0062776171,0.38013858,157.09583
1.3469,-0.022428468,-0.0016731638,-0.030492188,9.9995975,197.43155,0.0051051895,-0.0072140116,0.37980467,157.09581
1.347,-0.021733457,-0.0016695291,-0.030465508,9.9995985,197.44727,0.0050946511,-0.0081416797,0.37947106,157.09579
1.3471,-0.021018516,-0.0016659013,-0.030438848,9.9995995,197.46297,0.0050841323,-0.0090597328,0.37913778,157.09578
1.3472,-0.020284379,-0.0016622803,-0.030412214,9.9996004,197.47868,0.005073633,-0.0099672927,0.37880477,157.09576
1.3473001,-0.019531798,-0.0016586662,-0.0303856,9.9996014,197.49438,0.0050631533,-0.010863494,0.37847203,157.09575
1.3474,-0.018761534,-0.0016550588,-0.030359011,9.9996014,197.5101,0.0050526932,-0.011747485,0.37813962,157.09575
1.3475,-0.017974377,-0.0016514584,-0.030332444,9.9996023,197.5258,0.0050422521,-0.012618423,0.37780747,157.09573
1.3476,-0.017171118,-0.0016478648,-0.0303059,9.9996033,197.54152,0.0050318311,-0.013475486,0.37747562,157.09572
1.3477,-0.016352573,-0.0016442781,-0.030279379,9.9996042,197.55722,0.0050214292,-0.014317861,0.37714407,157.0957
1.3478,-0.015519567,-0.0016406981,-0.030252879,9.9996052,197.57294,0.0050110463,-0.015144753,0.37681282,157.09569
1.3479,-0.014672936,-0.0016371249,-0.030226406,9.9996061,197.58864,0.005000683,-0.015955387,0.37648183,157.09567
1.348,-0.013813532,-0.0016335585,-0.030199952,9.9996071,197.60435,0.0049903388,-0.016748998,0.37615114,157.09566
1.3480999,-0.012942215,-0.0016299988,-0.030173523,9.999608,197.62007,0.0049800137,-0.017524846,0.37582076,157.09564
1.3482,-0.012059856,-0.0016264459,-0.030147115,9.999609,197.63577,0.0049697082,-0.018282205,0.37549067,157.09563
1.3483,-0.011167334,-0.0016228998,-0.03012073,9.999609,197.65149,0.0049594217,-0.019020371,0.37516084,157.09561
1.3484,-0.010265538,-0.0016193603,-0.030094368,9.9996099,197.66719,0.0049491539,-0.019738657,0.37483132,157.0956
1.3485,-0.0093553653,-0.0016158276,-0.030068031,9.9996109,197.68291,0.0049389056,-0.020436402,0.37450206,157.09558
1.3486,-0.0084377155,-0.0016123016,-0.030041713,9.9996119,197.69861,0.0049286759,-0.02111296,0.37417313,157.09557
1.3487,-0.0075134989,-0.0016087822,-0.03001542,9.9996128,197.71432,0.0049184654,-0.021767711,0.37384447,157.09557
1.3487999,-0.0065836268,-0.0016052695,-0.029989148,9.9996138,197.73003,0.0049082739,-0.022400053,0.37351608,157.09555
1.3489,-0.0056490167,-0.0016017634,-0.029962899,9.9996147,197.74574,0.0048981016,-0.023009414,0.37318802,157.09554
1.349,-0.0047105877,-0.001598264,-0.029936673,9.9996157,197.76144,0.0048879478,-0.023595238,0.37286022,157.09552
1.3491,-0.0037692622,-0.0015947713,-0.029910469,9.9996166,197.77716,0.0048778127,-0.024156999,0.3725327,157.0955
1.3492,-0.0028259628,-0.0015912851,-0.029884288,9.9996166,197.79286,0.0048676967,-0.024694189,0.37220547,157.09549
1.3493,-0.0018816129,-0.0015878056,-0.029858129,9.9996176,197.80858,0.0048575993,-0.025206331,0.37187853,157.09547
1.3494,-0.00093713496,-0.0015843326,-0.029831994,9.9996185,197.8243,0.0048475205,-0.02569297,0.3715519,157.09546
1.3494999,6.5501199e-06,-0.0015808662,-0.02980588,9.9996195,197.84,0.0048374604,-0.026153678,0.37122554,157.09544
1.3496,0.00094852352,-0.0015774063,-0.029779788,9.9996204,197.85571,0.0048274193,-0.026588053,0.37089944,157.09543
1.3497,0.00188787,-0.0015739531,-0.029753719,9.9996214,197.87141,0.0048173964,-0.026995717,0.37057364,157.09541
1.3498,0.0028236783,-0.0015705063,-0.029727671,9.9996223,197.88713,0.0048073921,-0.02737632,0.37024814,157.0954
1.3499,0.0037550428,-0.0015670661,-0.029701648,9.9996223,197.90283,0.0047974065,-0.027729543,0.36992294,157.0954
1.35,0.0046810629,-0.0015636323,-0.029675646,9.9996233,197.91855,0.004787439,-0.028055087,0.36959797,157.09538
1.3501,0.0056008454,-0.001560205,-0.029649666,9.9996243,197.93425,0.0047774902,-0.028352687,0.36927333,157.09537
1.3502001,0.0065135048,-0.0015567843,-0.029623708,9.9996252,197.94997,0.0047675599,-0.028622102,0.36894897,157.09535
1.3503,0.0074181641,-0.00155337,-0.029597772,9.9996262,197.96567,0.0047576479,-0.028863121,0.36862487,157.09534
1.3504,0.0083139557,-0.0015499622,-0.029571859,9.9996271,197.98138,0.0047477544,-0.029075557,0.36830106,157.09532
1.3505,0.0092000263,-0.0015465625,-0.02954597,9.9996281,197.99709,0.0047378833,-0.029259263,0.36797756,157.09531
1.3506,0.010075526,-0.0015431693,-0.029520104,9.9996281,198.0128,0.0047280313,-0.029414102,0.36765432,157.09529
1.3507,0.01093962,-0.0015397826,-0.02949426,9.999629,198.02852,0.0047181975,-0.02953998,0.36733139,157.09528
1.3508,0.011791485,-0.0015364025,-0.029468438,9.99963,198.04422,0.0047083823,-0.029636823,0.36700872,157.09526
1.3509001,0.012630314,-0.0015330289,-0.029442638,9.9996309,198.05994,0.0046985857,-0.029704591,0.36668634,157.09526
1.351,0.013455311,-0.0015296618,-0.029416861,9.9996319,198.07564,0.0046888078,-0.029743267,0.36636427,157.09525
1.3511,0.014265697,-0.0015263013,-0.029391106,9.9996328,198.09135,0.004679048,-0.029752869,0.36604244,157.09523
1.3512,0.015060709,-0.0015229471,-0.029365372,9.9996328,198.10706,0.0046693068,-0.029733438,0.36572093,157.09521
1.3513,0.015839597,-0.0015195995,-0.029339662,9.9996338,198.12277,0.0046595838,-0.029685047,0.36539966,157.0952
1.3514,0.016601633,-0.0015162583,-0.029313974,9.9996347,198.13847,0.0046498794,-0.02960779,0.36507869,157.09518
1.3515,0.017346103,-0.0015129237,-0.029288307,9.9996357,198.15419,0.0046401932,-0.029501799,0.36475801,157.09517
1.3516001,0.018072313,-0.0015095954,-0.029262662,9.9996367,198.16989,0.0046305256,-0.029367229,0.36443761,157.09515
1.3516999,0.018779587,-0.0015062736,-0.029237039,9.9996376,198.18561,0.0046208762,-0.029204261,0.3641175,157.09514
1.3518,0.01946727,-0.0015029584,-0.029211439,9.9996376,198.20131,0.0046112449,-0.029013103,0.36379763,157.09512
1.3519,0.020134725,-0.0014996494,-0.029185861,9.9996386,198.21703,0.0046016318,-0.028793996,0.36347809,157.09512
1.352,0.02078134,-0.0014963469,-0.029160306,9.9996395,198.23274,0.0045920368,-0.028547201,0.36315879,157.09511
1.3521,0.02140652,-0.0014930508,-0.029134771,9.9996405,198.24844,0.00458246,-0.028273009,0.36283979,157.09509
1.3522,0.022009693,-0.0014897612,-0.02910926,9.9996414,198.26416,0.0045729014,-0.027971737,0.36252108,157.09508
1.3523,0.022590313,-0.0014864779,-0.02908377,9.9996424,198.27986,0.0045633614,-0.027643727,0.36220264,157.09506
1.3523999,0.023147851,-0.0014832009,-0.029058302,9.9996424,198.29558,0.0045538391,-0.027289348,0.36188447,157.09505
1.3525,0.023681808,-0.0014799305,-0.029032856,9.9996433,198.31128,0.004544335,-0.02690899,0.3615666,157.09503
1.3526,0.024191704,-0.0014766663,-0.029007431,9.9996443,198.327,0.0045348485,-0.026503075,0.36124897,157.09502
1.3527,0.024677083,-0.0014734084,-0.028982028,9.9996452,198.3427,0.0045253807,-0.02607204,0.36093166,157.095
1.3528,0.025137519,-0.0014701571,-0.028956648,9.9996462,198.35841,0.0045159305,-0.025616353,0.3606146,157.095
1.3529,0.025572605,-0.0014669119,-0.02893129,9.9996471,198.37411,0.0045064981,-0.025136502,0.36029783,157.09499
1.353,0.025981965,-0.0014636731,-0.028905954,9.9996471,198.38983,0.0044970843,-0.024633,0.35998136,157.09497
1.3530999,0.026365243,-0.0014604407,-0.028880639,9.9996481,198.40553,0.0044876877,-0.024106378,0.35966513,157.09496
1.3532,0.026722113,-0.0014572146,-0.028855346,9.999649,198.42125,0.0044783098,-0.023557192,0.35934919,157.09494
1.3533,0.027052276,-0.0014539948,-0.028830074,9.99965,198.43697,0.004468949,-0.022986019,0.35903352,157.09492
1.3534,0.027355455,-0.0014507812,-0.028804826,9.999651,198.45267,0.0044596065,-0.022393454,0.35871816,157.09491
1.3535,0.027631404,-0.001447574,-0.028779598,9.999651,198.46838,0.0044502821,-0.021780113,0.35840303,157.09489
1.3536,0.027879903,-0.001444373,-0.028754393,9.9996519,198.48409,0.0044409749,-0.021146633,0.3580882,157.09489
1.3537,0.028100757,-0.0014411784,-0.028729208,9.9996529,198.4998,0.0044316859,-0.020493668,0.35777366,157.09488
1.3538001,0.028293803,-0.00143799,-0.028704045,9.9996538,198.5155,0.0044224146,-0.019821888,0.35745937,157.09486
1.3539,0.028458903,-0.0014348078,-0.028678905,9.9996548,198.53122,0.004413161,-0.019131985,0.35714537,157.09485
1.354,0.028595943,-0.001431632,-0.028653786,9.9996548,198.54692,0.004403925,-0.01842466,0.35683164,157.09483
1.3541,0.028704841,-0.0014284623,-0.028628688,9.9996557,198.56264,0.0043947068,-0.017700639,0.35651818,157.09482
1.3542,0.02878554,-0.0014252989,-0.028603613,9.9996567,198.57834,0.0043855063,-0.016960654,0.35620502,157.0948
1.3543,0.028838014,-0.0014221417,-0.028578559,9.9996576,198.59406,0.0043763234,-0.016205458,0.35589209,157.09479
1.3544,0.02886226,-0.0014189908,-0.028553527,9.9996586,198.60976,0.0043671583,-0.015435814,0.35557947,157.09479
1.3545001,0.028858308,-0.0014158461,-0.028528515,9.9996586,198.62547,0.0043580104,-0.014652498,0.35526711,157.09477
1.3546,0.028826211,-0.0014127075,-0.028503526,9.9996595,198.64119,0.0043488806,-0.0138563,0.35495502,157.09476
1.3547,0.028766049,-0.0014095752,-0.028478559,9.9996605,198.65689,0.0043397681,-0.013048018,0.35464323,157.09474
1.3548,0.028677933,-0.001406449,-0.028453613,9.9996614,198.67261,0.0043306733,-0.012228464,0.3543317,157.09473
1.3549,0.028561998,-0.0014033291,-0.028428689,9.9996614,198.68831,0.0043215957,-0.011398456,0.35402042,157.09471
1.355,0.028418409,-0.0014002153,-0.028403785,9.9996624,198.70403,0.0043125357,-0.010558822,0.35370943,157.0947
1.3551,0.028247353,-0.0013971077,-0.028378904,9.9996634,198.71973,0.0043034931,-0.0097104004,0.35339871,157.09468
1.3552001,0.028049046,-0.0013940063,-0.028354045,9.9996643,198.73544,0.0042944681,-0.0088540334,0.35308829,157.09468
1.3552999,0.027823733,-0.0013909111,-0.028329207,9.9996653,198.75114,0.0042854608,-0.0079905698,0.35277811,157.09467
1.3554,0.027571678,-0.0013878219,-0.028304389,9.9996653,198.76686,0.0042764707,-0.0071208663,0.35246819,157.09465
1.3555,0.027293181,-0.0013847378,-0.028279595,9.9996662,198.78256,0.0042674951,-0.006245784,0.35215858,157.09464
1.3556,0.026988557,-0.0013816598,-0.028254822,9.9996672,198.79828,0.0042585372,-0.0053661838,0.35184923,157.09462
1.3557,0.026658149,-0.0013785877,-0.028230071,9.9996681,198.81398,0.0042495965,-0.0044829324,0.35154015,157.0946
1.3558,0.026302328,-0.0013755218,-0.028205341,9.9996681,198.8297,0.0042406726,-0.0035968972,0.35123134,157.09459
1.3559,0.025921486,-0.0013724618,-0.028180633,9.9996691,198.84541,0.0042317663,-0.002708948,0.35092279,157.09459
1.3559999,0.025516039,-0.0013694079,-0.028155945,9.99967,198.86111,0.0042228764,-0.0018199545,0.35061452,157.09457
1.3561,0.025086427,-0.0013663599,-0.02813128,9.999671,198.87683,0.0042140041,-0.00093078567,0.35030651,157.09456
1.3562,0.024633111,-0.0013633179,-0.028106637,9.999671,198.89253,0.0042051487,-4.2309362e-05,0.3499988,157.09454
1.3563,0.024156576,-0.001360282,-0.028082015,9.9996719,198.90825,0.0041963104,0.00084460893,0.34969133,157.09453
1.3564,0.023657329,-0.001357252,-0.028057413,9.9996729,198.92395,0.0041874889,0.0017291068,0.34938416,157.09451
1.3565,0.023135899,-0.001354228,-0.028032834,9.9996738,198.93967,0.0041786842,0.0026103253,0.34907722,157.0945
1.3566,0.022592833,-0.0013512099,-0.028008275,9.9996748,198.95537,0.0041698967,0.0034874112,0.34877059,157.0945
1.3566999,0.0220287,-0.0013481978,-0.027983738,9.9996748,198.97108,0.004161126,0.0043595158,0.34846419,157.09448
1.3568,0.021444088,-0.0013451917,-0.027959224,9.9996758,198.98679,0.0041523725,0.0052257972,0.34815809,157.09447
1.3569,0.020839602,-0.0013421915,-0.02793473,9.9996767,199.0025,0.0041436353,0.006085421,0.34785226,157.09445
1.357,0.020215871,-0.0013391972,-0.027910257,9.9996777,199.0182,0.0041349153,0.0069375597,0.34754667,157.09444
1.3571,0.019573536,-0.0013362088,-0.027885806,9.9996777,199.03392,0.0041262121,0.0077813957,0.34724137,157.09442
1.3572,0.018913256,-0.0013332262,-0.027861375,9.9996786,199.04962,0.0041175256,0.0086161206,0.34693632,157.09441
