"Time","smrM.is[3]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController3.x","smr3.is[2]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfControllerM.x","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smr3.is[1]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","smrM.is[2]","smrM.is[4]","loadInertia3.phi"
1.2878,22.007019,-0.41990951,247.49467,55.654007,-0.28063223,119.70002,247.49467,-0.28063223,2.3312588,-0.34708071,1.3987553,-0.34708071,-0.092022486,-0.092022486,-0.41990951,156.31,156.31,37.871338,-24.270254,119.70002
1.2879,23.015539,-0.41989186,247.52609,56.713108,-0.26959178,119.71565,247.52609,-0.26959178,0.28288713,-0.35572568,0.16973229,-0.35572568,-0.09209501,-0.09209501,-0.41989186,156.31117,156.31117,37.514557,-23.290171,119.71565
1.288,24.001627,-0.41987425,247.5575,57.716961,-0.25828522,119.73129,247.5575,-0.25828522,-1.7657238,-0.3640196,-1.0594343,-0.3640196,-0.09216743,-0.09216743,-0.41987425,156.31233,156.31233,37.121246,-22.287426,119.73129
1.2881,24.964327,-0.41985664,247.58891,58.664577,-0.24672365,119.74692,247.58891,-0.24672365,-3.8126109,-0.37195429,-2.2875664,-0.37195429,-0.092239745,-0.092239745,-0.41985664,156.31351,156.31351,36.691769,-21.262966,119.74692
1.2882,25.902699,-0.41983905,247.62033,59.555042,-0.23491853,119.76255,247.62033,-0.23491853,-5.8557568,-0.37952191,-3.5134542,-0.37952191,-0.092311949,-0.092311949,-0.41983905,156.31467,156.31467,36.226559,-20.217812,119.76255
1.2883,26.815828,-0.41982147,247.65175,60.387489,-0.2228815,119.77818,247.65175,-0.2228815,-7.8931613,-0.38671499,-4.7358966,-0.38671499,-0.092384048,-0.092384048,-0.41982147,156.31583,156.31583,35.726078,-19.152987,119.77818
1.2884001,27.702827,-0.41980392,247.68317,61.161098,-0.2106244,119.79381,247.68317,-0.2106244,-9.9228706,-0.39352641,-5.9537225,-0.39352641,-0.09245605,-0.09245605,-0.41980392,156.31699,156.31699,35.190792,-18.069502,119.79381
1.2885,28.562832,-0.41978636,247.71458,61.875126,-0.19815937,119.80944,247.71458,-0.19815937,-11.942887,-0.39994946,-7.1657324,-0.39994946,-0.092527941,-0.092527941,-0.41978636,156.31815,156.31815,34.621235,-16.968433,119.80944
1.2886,29.395002,-0.41976884,247.746,62.528881,-0.1854987,119.82507,247.746,-0.1854987,-13.951232,-0.40597782,-8.370739,-0.40597782,-0.092599727,-0.092599727,-0.41976884,156.31931,156.31931,34.017971,-15.850862,119.82507
1.2887,30.19853,-0.41975135,247.77742,63.121708,-0.17265488,119.84071,247.77742,-0.17265488,-15.945979,-0.41160551,-9.5675869,-0.41160551,-0.092671402,-0.092671402,-0.41975135,156.32045,156.32045,33.381565,-14.717849,119.84071
1.2888,30.972631,-0.41973385,247.80882,63.653046,-0.15964058,119.85634,247.80882,-0.15964058,-17.925165,-0.41682696,-10.755099,-0.41682696,-0.09274298,-0.09274298,-0.41973385,156.32161,156.32161,32.712654,-13.570516,119.85634
1.2889,31.716555,-0.41971639,247.84024,64.122383,-0.14646867,119.87197,247.84024,-0.14646867,-19.886852,-0.42163706,-11.932112,-0.42163706,-0.092814453,-0.092814453,-0.41971639,156.32275,156.32275,32.011898,-12.409991,119.87197
1.289,32.429569,-0.41969892,247.87166,64.529236,-0.13315211,119.8876,247.87166,-0.13315211,-21.829157,-0.42603099,-13.097494,-0.42603099,-0.092885822,-0.092885822,-0.41969892,156.3239,156.3239,31.279955,-11.237378,119.8876
1.2891001,33.110985,-0.41968149,247.90308,64.87323,-0.11970408,119.90324,247.90308,-0.11970408,-23.75017,-0.43000451,-14.250102,-0.43000451,-0.092957079,-0.092957079,-0.41968149,156.32504,156.32504,30.51755,-10.053836,119.90324
1.2891999,33.760143,-0.41966408,247.93449,65.15403,-0.10613784,119.91887,247.93449,-0.10613784,-25.648014,-0.43355361,-15.388808,-0.43355361,-0.09302824,-0.09302824,-0.41966408,156.32617,156.32617,29.725441,-8.860527,119.91887
1.2893,34.3764,-0.41964668,247.96591,65.371353,-0.092466772,119.9345,247.96591,-0.092466772,-27.520855,-0.43667483,-16.512512,-0.43667483,-0.093099289,-0.093099289,-0.41964668,156.32732,156.32732,28.904375,-7.6585922,119.9345
1.2894,34.95916,-0.41962931,247.99733,65.524994,-0.078704365,119.95013,247.99733,-0.078704365,-29.366863,-0.43936506,-17.620117,-0.43936506,-0.093170241,-0.093170241,-0.41962931,156.32845,156.32845,28.055162,-6.4492121,119.95013
1.2895,35.507862,-0.41961193,248.02875,65.614807,-0.064864218,119.96577,248.02875,-0.064864218,-31.184231,-0.44162169,-18.710539,-0.44162169,-0.093241081,-0.093241081,-0.41961193,156.32957,156.32957,27.178642,-5.2335763,119.96577
1.2896,36.021965,-0.41959459,248.06015,65.640701,-0.050959982,119.9814,248.06015,-0.050959982,-32.971199,-0.44344243,-19.782721,-0.44344243,-0.093311824,-0.093311824,-0.41959459,156.3307,156.3307,26.275652,-4.0128527,119.9814
1.2897,36.500969,-0.41957724,248.09157,65.602638,-0.037005376,119.99703,248.09157,-0.037005376,-34.726028,-0.4448255,-20.835617,-0.4448255,-0.093382455,-0.093382455,-0.41957724,156.33183,156.33183,25.347073,-2.7882333,119.99703
1.2898,36.944412,-0.41955993,248.12299,65.500679,-0.02301418,120.01266,248.12299,-0.02301418,-36.446995,-0.44576958,-21.868196,-0.44576958,-0.09345299,-0.09345299,-0.41955993,156.33296,156.33296,24.393826,-1.5609239,120.01266
1.2898999,37.351852,-0.41954261,248.1544,65.334915,-0.0090001989,120.0283,248.1544,-0.0090001989,-38.132435,-0.44627368,-22.879461,-0.44627368,-0.09352342,-0.09352342,-0.41954261,156.33408,156.33408,23.416822,-0.33210781,120.0283
1.29,37.7229,-0.41952533,248.18582,65.105492,0.0050227358,120.04393,248.18582,0.0050227358,-39.780704,-0.44633731,-23.868423,-0.44633731,-0.093593746,-0.093593746,-0.41952533,156.33521,156.33521,22.417017,0.89701867,120.04393
1.2901,38.057198,-0.41950807,248.21724,64.81266,0.019040782,120.05956,248.21724,0.019040782,-41.390194,-0.44596043,-24.834116,-0.44596043,-0.093663968,-0.093663968,-0.41950807,156.33632,156.33632,21.395395,2.1252463,120.05956
1.2902,38.354412,-0.41949081,248.24866,64.456688,0.033040106,120.0752,248.24866,0.033040106,-42.959335,-0.4451434,-25.775602,-0.4451434,-0.093734086,-0.093734086,-0.41949081,156.33743,156.33743,20.352945,3.3513865,120.0752
1.2903,38.614258,-0.41947359,248.28006,64.037918,0.047006886,120.09084,248.28006,0.047006886,-44.486607,-0.443887,-26.691965,-0.443887,-0.093804099,-0.093804099,-0.41947359,156.33853,156.33853,19.290674,4.5742493,120.09084
1.2904,38.836479,-0.41945636,248.31148,63.556782,0.060927346,120.10647,248.31148,0.060927346,-45.970512,-0.44219249,-27.582308,-0.44219249,-0.093874007,-0.093874007,-0.41945636,156.33965,156.33965,18.209633,5.7926316,120.10647
1.2905,39.020866,-0.41943917,248.3429,63.013733,0.074787736,120.1221,248.3429,0.074787736,-47.409611,-0.44006154,-28.445766,-0.44006154,-0.093943812,-0.093943812,-0.41943917,156.34076,156.34076,17.11087,7.0053515,120.1221
1.2905999,39.167229,-0.41942197,248.37431,62.409286,0.088574387,120.13773,248.37431,0.088574387,-48.802502,-0.43749624,-29.2815,-0.43749624,-0.09401352,-0.09401352,-0.41942197,156.34186,156.34186,15.995444,8.2112341,120.13773
1.2907,39.275433,-0.4194048,248.40573,61.744061,0.10227368,120.15337,248.40573,0.10227368,-50.147823,-0.43449914,-30.088694,-0.43449914,-0.094083123,-0.094083123,-0.4194048,156.34296,156.34296,14.864459,9.4090939,120.15337
1.2908,39.345375,-0.41938767,248.43715,61.018696,0.1158721,120.16901,248.43715,0.1158721,-51.444267,-0.43107319,-30.86656,-0.43107319,-0.094152622,-0.094152622,-0.41938767,156.34406,156.34406,13.719013,10.597767,120.16901
1.2909,39.376976,-0.41937053,248.46857,60.233879,0.12935622,120.18464,248.46857,0.12935622,-52.690567,-0.42722175,-31.614342,-0.42722175,-0.094222017,-0.094222017,-0.41937053,156.34515,156.34515,12.560207,11.776102,120.18464
1.291,39.370216,-0.41935343,248.49998,59.390396,0.14271274,120.20027,248.49998,0.14271274,-53.885517,-0.42294863,-32.33131,-0.42294863,-0.094291307,-0.094291307,-0.41935343,156.34624,156.34624,11.38919,12.942943,120.20027
1.2911,39.325104,-0.41933632,248.53139,58.489075,0.15592848,120.2159,248.53139,0.15592848,-55.027946,-0.41825807,-33.016769,-0.41825807,-0.094360501,-0.094360501,-0.41933632,156.34734,156.34734,10.207099,14.097151,120.2159
1.2912,39.241669,-0.41931924,248.56281,57.530758,0.16899037,120.23154,248.56281,0.16899037,-56.116745,-0.41315466,-33.670048,-0.41315466,-0.09442959,-0.09442959,-0.41931924,156.34842,156.34842,9.0150709,15.237613,120.23154
1.2913001,39.120003,-0.41930217,248.59422,56.516415,0.18188554,120.24718,248.59422,0.18188554,-57.150848,-0.40764344,-34.290508,-0.40764344,-0.094498575,-0.094498575,-0.41930217,156.3495,156.3495,7.8142838,16.363207,120.24718
1.2914,38.960232,-0.41928512,248.62564,55.447037,0.19460127,120.26281,248.62564,0.19460127,-58.129257,-0.40172988,-34.877556,-0.40172988,-0.094567463,-0.094567463,-0.41928512,156.35059,156.35059,6.6059089,17.472837,120.26281
1.2915,38.762489,-0.4192681,248.65706,54.323627,0.20712498,120.27845,248.65706,0.20712498,-59.051006,-0.39541978,-35.430603,-0.39541978,-0.094636247,-0.094636247,-0.4192681,156.35167,156.35167,5.3911047,18.565432,120.27845
1.2916,38.526989,-0.41925108,248.68848,53.147316,0.21944433,120.29408,248.68848,0.21944433,-59.915211,-0.38871938,-35.949127,-0.38871938,-0.094704926,-0.094704926,-0.41925108,156.35275,156.35275,4.1710715,19.639917,120.29408
1.2917,38.25396,-0.41923407,248.71989,51.919254,0.23154716,120.30972,248.71989,0.23154716,-60.721024,-0.38163531,-36.432613,-0.38163531,-0.094773501,-0.094773501,-0.41923407,156.35382,156.35382,2.9470019,20.695246,120.30972
1.2918,37.943649,-0.41921708,248.75131,50.640598,0.24342151,120.32536,248.75131,0.24342151,-61.467651,-0.37417451,-36.880589,-0.37417451,-0.094841979,-0.094841979,-0.41921708,156.35489,156.35489,1.7200688,21.730396,120.32536
1.2919,37.596378,-0.41920012,248.78271,49.31263,0.25505567,120.34099,248.78271,0.25505567,-62.154373,-0.36634439,-37.292625,-0.36634439,-0.094910353,-0.094910353,-0.41920012,156.35596,156.35596,0.49148282,22.744356,120.34099
1.2920001,37.212486,-0.41918316,248.81413,47.936649,0.26643816,120.35662,248.81413,0.26643816,-62.780533,-0.35815266,-37.66832,-0.35815266,-0.094978631,-0.094978631,-0.41918316,156.35703,156.35703,-0.7375536,23.736135,120.35662
1.2921,36.792328,-0.41916624,248.84555,46.513954,0.27755773,120.37226,248.84555,0.27755773,-63.345497,-0.34960738,-38.007298,-0.34960738,-0.095046803,-0.095046803,-0.41916624,156.35809,156.35809,-1.9658626,24.704771,120.37226
1.2922,36.336327,-0.41914931,248.87697,45.045967,0.28840339,120.38789,248.87697,0.28840339,-63.848728,-0.34071705,-38.309238,-0.34071705,-0.095114879,-0.095114879,-0.41914931,156.35916,156.35916,-3.1922336,25.649319,120.38789
1.2923,35.84494,-0.41913241,248.90839,43.53413,0.2989645,120.40353,248.90839,0.2989645,-64.289749,-0.33149037,-38.573849,-0.33149037,-0.095182851,-0.095182851,-0.41913241,156.36021,156.36021,-4.4154654,26.568857,120.40353
1.2924,35.318615,-0.41911554,248.9398,41.979866,0.30923057,120.41917,248.9398,0.30923057,-64.668098,-0.32193646,-38.800858,-0.32193646,-0.095250718,-0.095250718,-0.41911554,156.36128,156.36128,-5.6343846,27.46249,120.41917
1.2925,34.757885,-0.41909868,248.97122,40.384727,0.31919149,120.43481,248.97122,0.31919149,-64.983421,-0.31206477,-38.990055,-0.31206477,-0.095318489,-0.095318489,-0.41909868,156.36234,156.36234,-6.8477921,28.329348,120.43481
1.2926,34.163307,-0.41908181,249.00264,38.750286,0.32883742,120.45044,249.00264,0.32883742,-65.235435,-0.30188504,-39.141262,-0.30188504,-0.095386155,-0.095386155,-0.41908181,156.36339,156.36339,-8.0544977,29.168583,120.45044
1.2927001,33.535435,-0.41906497,249.03404,37.078079,0.33815885,120.46608,249.03404,0.33815885,-65.423859,-0.29140732,-39.254314,-0.29140732,-0.095453724,-0.095453724,-0.41906497,156.36443,156.36443,-9.2533445,29.979382,120.46608
1.2927999,32.874889,-0.41904816,249.06546,35.36977,0.34714657,120.48171,249.06546,0.34714657,-65.548523,-0.28064191,-39.329113,-0.28064191,-0.095521197,-0.095521197,-0.41904816,156.36548,156.36548,-10.443153,30.760952,120.48171
1.2929,32.182335,-0.41903135,249.09688,33.627048,0.35579169,120.49735,249.09688,0.35579169,-65.609322,-0.2695995,-39.365593,-0.2695995,-0.095588565,-0.095588565,-0.41903135,156.36652,156.36652,-11.622758,31.512533,120.49735
1.293,31.458412,-0.41901457,249.1283,31.851555,0.36408573,120.51299,249.1283,0.36408573,-65.606163,-0.25829092,-39.363697,-0.25829092,-0.095655829,-0.095655829,-0.41901457,156.36757,156.36757,-12.791023,32.233391,120.51299
1.2931,30.703844,-0.41899779,249.15971,30.045053,0.37202045,120.52863,249.15971,0.37202045,-65.53907,-0.24672735,-39.323444,-0.24672735,-0.095722996,-0.095722996,-0.41899779,156.36861,156.36861,-13.946804,32.922825,120.52863
1.2932,29.91938,-0.41898105,249.19113,28.209322,0.37958804,120.54426,249.19113,0.37958804,-65.408127,-0.23492023,-39.244877,-0.23492023,-0.095790066,-0.095790066,-0.41898105,156.36964,156.36964,-15.088968,33.580162,120.54426
1.2933,29.105759,-0.4189643,249.22255,26.346111,0.38678101,120.5599,249.22255,0.38678101,-65.213425,-0.22288118,-39.128052,-0.22288118,-0.095857032,-0.095857032,-0.4189643,156.37068,156.37068,-16.216413,34.204762,120.5599
1.2934,28.263783,-0.41894758,249.25397,24.457249,0.39359227,120.57553,249.25397,0.39359227,-64.955162,-0.21062212,-38.973099,-0.21062212,-0.095923901,-0.095923901,-0.41894758,156.3717,156.3717,-17.328035,34.796013,120.57553
1.2934999,27.394285,-0.41893086,249.28537,22.544601,0.40001512,120.59117,249.28537,0.40001512,-64.633614,-0.19815511,-38.78017,-0.19815511,-0.095990673,-0.095990673,-0.41893086,156.37274,156.37274,-18.422749,35.353348,120.59117
1.2936,26.498096,-0.41891417,249.31679,20.610003,0.4060432,120.60681,249.31679,0.4060432,-64.249077,-0.18549246,-38.549442,-0.18549246,-0.096057341,-0.096057341,-0.41891417,156.37376,156.37376,-19.499491,35.876213,120.60681
1.2937,25.576092,-0.41889751,249.34821,18.655338,0.41167054,120.62244,249.34821,0.41167054,-63.80191,-0.17264667,-38.281147,-0.17264667,-0.096123911,-0.096123911,-0.41889751,156.37479,156.37479,-20.557211,36.364105,120.62244
1.2938,24.629185,-0.41888085,249.37962,16.682543,0.4168916,120.63808,249.37962,0.4168916,-63.292587,-0.15963045,-37.975552,-0.15963045,-0.096190386,-0.096190386,-0.41888085,156.37581,156.37581,-21.594875,36.816547,120.63808
1.2939,23.658283,-0.41886419,249.41104,14.693511,0.42170122,120.65372,249.41104,0.42170122,-62.721577,-0.14645658,-37.632946,-0.14645658,-0.096256763,-0.096256763,-0.41886419,156.37683,156.37683,-22.611477,37.233101,120.65372
1.294,22.664333,-0.41884756,249.44246,12.690181,0.42609468,120.66936,249.44246,0.42609468,-62.089428,-0.13313812,-37.253658,-0.13313812,-0.096323036,-0.096323036,-0.41884756,156.37785,156.37785,-23.606022,37.61335,120.66936
1.2941,21.648317,-0.41883096,249.47388,10.674528,0.4300676,120.685,249.47388,0.4300676,-61.39679,-0.1196882,-36.838074,-0.1196882,-0.096389212,-0.096389212,-0.41883096,156.37886,156.37886,-24.577543,37.95694,120.685
1.2941999,20.611216,-0.41881436,249.50529,8.6485023,0.43361607,120.70064,249.50529,0.43361607,-60.644318,-0.10612008,-36.386589,-0.10612008,-0.096455291,-0.096455291,-0.41881436,156.37987,156.37987,-25.525091,38.263523,120.70064
1.2943,19.554033,-0.41879779,249.5367,6.6140666,0.43673661,120.71627,249.5367,0.43673661,-59.832729,-0.092447154,-35.899639,-0.092447154,-0.096521266,-0.096521266,-0.41879779,156.38089,156.38089,-26.447746,38.532803,120.71627
1.2944,18.477814,-0.41878122,249.56812,4.5732288,0.43942612,120.73191,249.56812,0.43942612,-58.962849,-0.078682922,-35.377708,-0.078682922,-0.096587151,-0.096587151,-0.41878122,156.3819,156.3819,-27.344604,38.764523,120.73191
1.2945,17.383604,-0.41876468,249.59953,2.5279677,0.44168192,120.74755,249.59953,0.44168192,-58.035511,-0.064840972,-34.821304,-0.064840972,-0.096652932,-0.096652932,-0.41876468,156.38289,156.38289,-28.214794,38.958454,120.74755
1.2946,16.272455,-0.41874814,249.63095,0.48026207,0.44350183,120.76319,249.63095,0.44350183,-57.051598,-0.050934959,-34.230957,-0.050934959,-0.096718617,-0.096718617,-0.41874814,156.3839,156.3839,-29.057468,39.114399,120.76319
1.2947,15.14547,-0.41873163,249.66237,-1.5678698,0.44488403,120.77882,249.66237,0.44488403,-56.0121,-0.03697861,-33.607258,-0.03697861,-0.096784204,-0.096784204,-0.41873163,156.3849,156.3849,-29.871803,39.23222,120.77882
1.2948,14.003741,-0.41871512,249.69379,-3.6144359,0.44582713,120.79446,249.69379,0.44582713,-54.918022,-0.022985697,-32.950813,-0.022985697,-0.096849695,-0.096849695,-0.41871512,156.38589,156.38589,-30.657005,39.311794,120.79446
1.2948999,12.84837,-0.41869864,249.7252,-5.6574597,0.44633022,120.8101,249.7252,0.44633022,-53.770409,-0.0089700324,-32.262245,-0.0089700324,-0.096915089,-0.096915089,-0.41869864,156.38689,156.38689,-31.41231,39.353039,120.8101
1.295,11.680496,-0.41868219,249.75662,-7.6949291,0.4463928,120.82574,249.75662,0.4463928,-52.570404,0.0050545512,-31.542244,0.0050545512,-0.096980385,-0.096980385,-0.41868219,156.38788,156.38788,-32.136982,39.355927,120.82574
1.2951,10.501261,-0.41866571,249.78802,-9.7248583,0.44601482,120.84138,249.78802,0.44601482,-51.319183,0.019074209,-30.79151,0.019074209,-0.097045586,-0.097045586,-0.41866571,156.38887,156.38887,-32.830315,39.32045,120.84138
1.2952,9.3117943,-0.41864929,249.81944,-11.745288,0.4451966,120.85702,249.81944,0.4451966,-50.017929,0.033075109,-30.010757,0.033075109,-0.097110689,-0.097110689,-0.41864929,156.38986,156.38986,-33.491627,39.246632,120.85702
1.2953,8.1132736,-0.41863286,249.85086,-13.754231,0.44393903,120.87266,249.85086,0.44393903,-48.667942,0.047043432,-29.200766,0.047043432,-0.097175695,-0.097175695,-0.41863286,156.39084,156.39084,-34.120277,39.13456,120.87266
1.2954,6.906868,-0.41861644,249.88228,-15.749726,0.44224328,120.8883,249.88228,0.44224328,-47.270542,0.060965385,-28.362326,0.060965385,-0.097240597,-0.097240597,-0.41861644,156.39183,156.39183,-34.71566,38.984341,120.8883
1.2955,5.6937361,-0.41860005,249.9137,-17.729849,0.44011104,120.90394,249.9137,0.44011104,-45.827057,0.074827239,-27.496235,0.074827239,-0.09730541,-0.09730541,-0.41860005,156.39281,156.39281,-35.277184,38.796104,120.90394
1.2956001,4.4750752,-0.41858369,249.94511,-19.69265,0.43754441,120.91958,249.94511,0.43754441,-44.338921,0.088615298,-26.603354,0.088615298,-0.097370125,-0.097370125,-0.41858369,156.39378,156.39378,-35.804306,38.570053,120.91958
1.2957,3.2520778,-0.41856733,249.97653,-21.636215,0.43454593,120.93522,249.97653,0.43454593,-42.807598,0.10231596,-25.684559,0.10231596,-0.097434744,-0.097434744,-0.41856733,156.39476,156.39476,-36.296516,38.306412,120.93522
1.2958,2.0259163,-0.41855097,250.00795,-23.558668,0.43111855,120.95086,250.00795,0.43111855,-41.234531,0.11591571,-24.740721,0.11591571,-0.097499266,-0.097499266,-0.41855097,156.39574,156.39574,-36.753323,38.005409,120.95086
1.2959,0.79780108,-0.41853467,250.03935,-25.458118,0.42726567,120.96649,250.03935,0.42726567,-39.621296,0.12940112,-23.772778,0.12940112,-0.097563699,-0.097563699,-0.41853467,156.3967,156.3967,-37.174294,37.667362,120.96649
1.296,-0.4310652,-0.41851833,250.07077,-27.33271,0.42299107,120.98213,250.07077,0.42299107,-37.969471,0.14275886,-22.781683,0.14275886,-0.097628027,-0.097628027,-0.41851833,156.39767,156.39767,-37.559013,37.292603,120.98213
1.2961,-1.6595044,-0.41850203,250.10219,-29.180635,0.41829896,120.99777,250.10219,0.41829896,-36.280621,0.15597577,-21.768373,0.15597577,-0.097692266,-0.097692266,-0.41850203,156.39864,156.39864,-37.907104,36.881474,120.99777
1.2962,-2.8863051,-0.41848576,250.13361,-31.000078,0.413194,121.01341,250.13361,0.413194,-34.556427,0.16903882,-20.733856,0.16903882,-0.097756408,-0.097756408,-0.41848576,156.3996,156.3996,-38.218224,36.434391,121.01341
1.2963001,-4.1102653,-0.41846949,250.16502,-32.789261,0.4076812,121.02905,250.16502,0.4076812,-32.798584,0.18193507,-19.679152,0.18193507,-0.097820453,-0.097820453,-0.41846949,156.40056,156.40056,-38.492085,35.951801,121.02905
1.2964,-5.3302102,-0.41845325,250.19644,-34.546452,0.401766,121.04469,250.19644,0.401766,-31.00876,0.19465183,-18.605255,0.19465183,-0.097884402,-0.097884402,-0.41845325,156.40152,156.40152,-38.728397,35.434147,121.04469
1.2965,-6.5449386,-0.418437,250.22786,-36.269932,0.39545426,121.06033,250.22786,0.39545426,-29.188726,0.20717652,-17.513237,0.20717652,-0.097948253,-0.097948253,-0.418437,156.40247,156.40247,-38.926945,34.88195,121.06033
1.2966,-7.7532592,-0.41842079,250.25928,-37.958012,0.38875219,121.07597,250.25928,0.38875219,-27.340279,0.2194968,-16.404167,0.2194968,-0.098012015,-0.098012015,-0.41842079,156.40343,156.40343,-39.087536,34.295761,121.07597
1.2967,-8.9540119,-0.41840458,250.29068,-39.609058,0.38166642,121.09161,250.29068,0.38166642,-25.46517,0.23160049,-15.279102,0.23160049,-0.09807568,-0.09807568,-0.41840458,156.40437,156.40437,-39.210003,33.676117,121.09161
1.2968,-10.146015,-0.41838837,250.3221,-41.221458,0.37420389,121.10725,250.3221,0.37420389,-23.565258,0.24347566,-14.139154,0.24347566,-0.098139256,-0.098139256,-0.41838837,156.40532,156.40532,-39.294231,33.023647,121.10725
