"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","mass.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","massQS.v","mass.v","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController.x","massQS.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
4.9577999,-0.34861407,29.606871,-0.093324237,75.328476,0.13624765,0.14564803,0.090031475,1256.3573,29.525721,0.35207838
4.9579,-0.34860849,29.606884,-0.092886321,75.329254,0.13531254,0.14476624,0.089803949,1256.3586,29.525736,0.35211864
4.9580002,-0.34860274,29.606899,-0.092449687,75.330032,0.1343769,0.14388427,0.08957646,1256.36,29.525749,0.35215798
4.9580998,-0.34859678,29.606915,-0.092014335,75.330818,0.13344069,0.14300212,0.089348994,1256.3613,29.525763,0.35219643
4.9582,-0.34859061,29.606928,-0.091580272,75.331596,0.13250394,0.14211978,0.089121558,1256.3625,29.525776,0.35223395
4.9583001,-0.34858426,29.606941,-0.091147497,75.332382,0.13156663,0.14123726,0.088894159,1256.3639,29.525789,0.35227057
4.9583998,-0.34857771,29.606956,-0.090716012,75.333168,0.13062875,0.14035456,0.088666782,1256.3652,29.525801,0.35230631
4.9584999,-0.34857094,29.60697,-0.090285815,75.333954,0.12969032,0.13947168,0.088439442,1256.3666,29.525814,0.35234115
4.9586,-0.348564,29.606983,-0.089856908,75.33474,0.12875134,0.13858862,0.088212132,1256.3678,29.525827,0.35237506
4.9587002,-0.34855688,29.606998,-0.089429297,75.335526,0.12781177,0.13770537,0.087984852,1256.3691,29.525841,0.35240811
4.9587998,-0.34854952,29.607012,-0.089002974,75.336311,0.12687165,0.13682194,0.087757602,1256.3705,29.525852,0.3524403
4.9589,-0.34854198,29.607025,-0.088577956,75.337097,0.12593095,0.13593833,0.087530389,1256.3717,29.525866,0.35247159
4.9590001,-0.34853426,29.607038,-0.088154227,75.337883,0.12498967,0.13505453,0.087303206,1256.373,29.525879,0.35250202
4.9590998,-0.34852633,29.607052,-0.087731808,75.338676,0.12404782,0.13417055,0.087076053,1256.3743,29.52589,0.35253158
4.9591999,-0.34851819,29.607065,-0.087310679,75.339462,0.12310539,0.13328637,0.086848937,1256.3756,29.525904,0.35256028
4.9593,-0.34850988,29.607079,-0.086890861,75.340256,0.12216239,0.13240202,0.086621858,1256.3768,29.525915,0.35258812
4.9594002,-0.34850135,29.607092,-0.086472347,75.341042,0.12121879,0.13151748,0.086394802,1256.3782,29.525927,0.35261509
4.9594998,-0.34849262,29.607105,-0.086055137,75.341835,0.1202746,0.13063276,0.08616779,1256.3794,29.52594,0.35264122
4.9596,-0.34848371,29.607119,-0.085639231,75.342628,0.11932983,0.12974784,0.085940801,1256.3807,29.525951,0.35266653
4.9597001,-0.34847459,29.607132,-0.085224636,75.343414,0.11838447,0.12886275,0.085713856,1256.382,29.525963,0.35269099
4.9597998,-0.34846529,29.607143,-0.084811345,75.344208,0.1174385,0.12797746,0.085486941,1256.3832,29.525974,0.3527146
4.9598999,-0.34845579,29.607157,-0.084399372,75.345001,0.11649194,0.12709199,0.085260063,1256.3845,29.525988,0.3527374
4.96,-0.3484461,29.60717,-0.083988704,75.345795,0.11554478,0.12620634,0.085033216,1256.3857,29.525999,0.35275936
4.9601002,-0.34843621,29.607182,-0.083579354,75.346596,0.11459702,0.12532049,0.084806405,1256.387,29.526011,0.35278052
4.9601998,-0.3484261,29.607195,-0.083171323,75.347389,0.11364864,0.12443446,0.084579632,1256.3882,29.526022,0.35280085
4.9603,-0.34841582,29.607206,-0.082764603,75.348183,0.11269966,0.12354824,0.084352896,1256.3895,29.526033,0.35282037
4.9604001,-0.34840536,29.60722,-0.082359202,75.348984,0.11175006,0.12266183,0.084126197,1256.3907,29.526043,0.35283908
4.9604998,-0.34839466,29.607231,-0.08195512,75.349777,0.11079985,0.12177523,0.083899528,1256.392,29.526054,0.35285699
4.9605999,-0.34838381,29.607244,-0.081552356,75.350578,0.10984902,0.12088845,0.083672903,1256.3932,29.526066,0.35287413
4.9607,-0.34837273,29.607256,-0.081150919,75.351372,0.10889757,0.12000147,0.083446309,1256.3944,29.526077,0.35289043
4.9608002,-0.34836146,29.607267,-0.080750801,75.352173,0.10794549,0.1191143,0.083219759,1256.3956,29.526089,0.35290599
4.9608998,-0.34835002,29.607279,-0.080352008,75.352974,0.10699279,0.11822695,0.082993247,1256.397,29.526098,0.35292074
4.961,-0.34833837,29.607292,-0.079954542,75.353775,0.10603946,0.1173394,0.082766764,1256.3982,29.52611,0.35293469
4.9611001,-0.3483265,29.607304,-0.079558402,75.354576,0.10508548,0.11645167,0.082540326,1256.3994,29.526119,0.35294789
4.9612002,-0.34831446,29.607315,-0.079163589,75.355377,0.10413088,0.11556374,0.082313925,1256.4006,29.526131,0.35296032
4.9612999,-0.34830222,29.607327,-0.078770109,75.356178,0.10317564,0.11467563,0.082087561,1256.4019,29.52614,0.35297197
4.9614,-0.34828979,29.607338,-0.078377955,75.356987,0.10221975,0.11378732,0.081861235,1256.4031,29.526152,0.35298288
4.9615002,-0.34827715,29.607349,-0.077987127,75.357788,0.10126323,0.11289881,0.081634954,1256.4042,29.526161,0.35299301
4.9615998,-0.34826434,29.607361,-0.07759764,75.358597,0.10030605,0.11201012,0.081408709,1256.4054,29.526171,0.3530024
4.9617,-0.34825131,29.60737,-0.077209488,75.359398,0.099348217,0.11112124,0.081182502,1256.4066,29.52618,0.35301104
4.9618001,-0.34823811,29.607382,-0.076822661,75.360207,0.09838973,0.11023216,0.08095634,1256.4078,29.526192,0.35301894
4.9619002,-0.3482247,29.607393,-0.076437175,75.361015,0.097430594,0.10934289,0.080730215,1256.4091,29.526201,0.35302609
4.9619999,-0.34821108,29.607405,-0.076053031,75.361816,0.096470788,0.10845342,0.080504134,1256.4103,29.526211,0.3530325
4.9621,-0.34819728,29.607414,-0.07567022,75.362625,0.095510319,0.10756376,0.080278091,1256.4114,29.52622,0.35303819
4.9622002,-0.3481833,29.607426,-0.07528875,75.363434,0.094549187,0.10667392,0.080052085,1256.4126,29.52623,0.35304314
4.9622998,-0.34816912,29.607437,-0.074908622,75.36425,0.093587384,0.10578387,0.079826131,1256.4138,29.526239,0.3530474
4.9624,-0.34815472,29.607447,-0.074529834,75.365059,0.09262491,0.10489363,0.079600208,1256.415,29.526249,0.35305092
4.9625001,-0.34814015,29.607458,-0.074152388,75.365868,0.091661759,0.1040032,0.079374336,1256.4161,29.526257,0.35305372
4.9626002,-0.3481254,29.607468,-0.073776282,75.366676,0.090697929,0.10311257,0.079148501,1256.4174,29.526266,0.3530558
4.9626999,-0.34811044,29.607477,-0.073401526,75.367493,0.089733414,0.10222174,0.078922711,1256.4186,29.526276,0.35305721
4.9628,-0.34809527,29.607489,-0.07302811,75.368309,0.088768214,0.10133072,0.078696966,1256.4197,29.526285,0.35305789
4.9629002,-0.34807992,29.607498,-0.072656043,75.369118,0.087802321,0.1004395,0.078471258,1256.4209,29.526293,0.35305789
4.9629998,-0.34806436,29.607508,-0.072285324,75.369934,0.086835742,0.099548094,0.078245595,1256.422,29.526302,0.35305718
4.9631,-0.34804863,29.607517,-0.071915947,75.37075,0.085868463,0.098656483,0.078019984,1256.4232,29.52631,0.3530558
4.9632001,-0.34803271,29.607529,-0.071547925,75.371567,0.084900491,0.097764678,0.07779441,1256.4243,29.52632,0.35305372
4.9633002,-0.34801659,29.607538,-0.07118126,75.372383,0.083931811,0.09687268,0.077568881,1256.4255,29.526327,0.35305098
4.9633999,-0.34800026,29.607548,-0.070815936,75.373199,0.082962431,0.095980473,0.077343397,1256.4266,29.526337,0.35304755
4.9635,-0.34798375,29.607557,-0.070451967,75.374016,0.081992336,0.09508808,0.077117957,1256.4277,29.526344,0.35304347
4.9636002,-0.34796706,29.607567,-0.070089355,75.37484,0.081021532,0.094195485,0.076892562,1256.429,29.526352,0.3530387
4.9636998,-0.34795016,29.607576,-0.069728091,75.375656,0.080050014,0.093302689,0.076667212,1256.4301,29.526361,0.35303327
4.9638,-0.34793305,29.607584,-0.069368184,75.37648,0.07907778,0.092409693,0.076441914,1256.4313,29.526369,0.35302719
4.9639001,-0.3479158,29.607594,-0.069009632,75.377296,0.078104816,0.091516502,0.07621666,1256.4324,29.526377,0.35302046
4.9640002,-0.3478983,29.607603,-0.068652436,75.37812,0.07713113,0.090623111,0.075991444,1256.4335,29.526384,0.35301307
4.9640999,-0.34788063,29.607613,-0.068296604,75.378944,0.076156713,0.089729518,0.07576628,1256.4346,29.526392,0.35300502
4.9642,-0.34786278,29.60762,-0.06794212,75.379768,0.075181566,0.088835731,0.075541168,1256.4358,29.5264,0.35299635
4.9643002,-0.34784472,29.60763,-0.067589,75.380592,0.074205689,0.087941736,0.075316101,1256.4369,29.526407,0.35298702
4.9643998,-0.34782648,29.607639,-0.067237243,75.381416,0.073229067,0.087047547,0.075091079,1256.438,29.526415,0.35297707
4.9645,-0.34780806,29.607647,-0.066886842,75.38224,0.0722517,0.08615315,0.074866101,1256.4391,29.526421,0.35296649
4.9646001,-0.34778941,29.607656,-0.066537805,75.383072,0.071273588,0.085258558,0.074641176,1256.4402,29.526428,0.35295528
4.9647002,-0.3477706,29.607664,-0.066190131,75.383896,0.07029473,0.084363766,0.074416302,1256.4413,29.526436,0.35294345
4.9647999,-0.34775159,29.607674,-0.065843821,75.384727,0.069315113,0.083468765,0.074191473,1256.4424,29.526443,0.35293102
4.9649,-0.34773239,29.607681,-0.065498866,75.385551,0.068334743,0.08257357,0.073966689,1256.4435,29.526449,0.35291797
4.9650002,-0.34771299,29.607689,-0.065155283,75.386383,0.067353614,0.081678167,0.073741965,1256.4446,29.526457,0.35290429
4.9650998,-0.34769341,29.607698,-0.06481307,75.387215,0.066371717,0.080782562,0.073517285,1256.4457,29.526463,0.35289001
4.9651999,-0.34767362,29.607706,-0.064472213,75.388046,0.065389052,0.079886757,0.07329265,1256.4468,29.52647,0.35287514
4.9653001,-0.34765366,29.607714,-0.064132728,75.388878,0.06440562,0.07899075,0.073068067,1256.4479,29.526476,0.35285965
4.9654002,-0.34763348,29.607721,-0.063794613,75.389709,0.063421413,0.078094535,0.072843537,1256.449,29.526482,0.35284358
4.9654999,-0.34761316,29.607729,-0.063457862,75.390549,0.062436428,0.077198118,0.072619058,1256.4501,29.526489,0.35282692
4.9656,-0.34759259,29.607737,-0.063122481,75.39138,0.06145066,0.076301493,0.072394632,1256.4512,29.526495,0.35280967
4.9657001,-0.34757188,29.607744,-0.062788472,75.392212,0.060464103,0.075404666,0.072170258,1256.4523,29.526501,0.35279185
4.9657998,-0.34755093,29.607752,-0.062455829,75.393051,0.059476759,0.074507639,0.071945928,1256.4534,29.526506,0.35277343
4.9658999,-0.34752983,29.607759,-0.062124558,75.39389,0.058488622,0.073610403,0.071721651,1256.4545,29.526512,0.35275444
4.9660001,-0.34750852,29.607767,-0.061794661,75.394722,0.057499692,0.072712958,0.071497433,1256.4554,29.526518,0.35273489
4.9661002,-0.34748703,29.607775,-0.061466135,75.395561,0.056509957,0.071815312,0.07127326,1256.4565,29.526524,0.35271478
4.9661999,-0.34746534,29.60778,-0.06113898,75.3964,0.055519421,0.070917457,0.071049146,1256.4576,29.526529,0.35269409
4.9663,-0.34744346,29.607788,-0.0608132,75.397247,0.054528076,0.070019402,0.070825085,1256.4586,29.526535,0.35267285
4.9664001,-0.34742141,29.607796,-0.060488794,75.398087,0.053535923,0.069121137,0.070601068,1256.4597,29.526541,0.35265106
4.9664998,-0.34739915,29.607801,-0.060165763,75.398926,0.052542955,0.068222664,0.070377111,1256.4608,29.526546,0.35262871
4.9665999,-0.3473767,29.607809,-0.059844106,75.399773,0.051549166,0.067323983,0.070153214,1256.4618,29.526552,0.35260582
4.9667001,-0.34735405,29.607815,-0.059523825,75.400612,0.050554559,0.066425093,0.069929361,1256.4629,29.526556,0.35258237
4.9668002,-0.34733126,29.607822,-0.059204917,75.401459,0.04955912,0.065526001,0.069705568,1256.4639,29.526562,0.3525584
4.9668999,-0.34730822,29.607828,-0.058887392,75.402306,0.048562855,0.064626694,0.069481827,1256.465,29.526567,0.35253388
4.967,-0.34728503,29.607834,-0.058571242,75.403145,0.047565751,0.063727185,0.069258139,1256.4659,29.526571,0.35250884
4.9671001,-0.34726164,29.607841,-0.05825647,75.403992,0.046567813,0.062827468,0.069034509,1256.467,29.526575,0.35248327
4.9671998,-0.34723806,29.607847,-0.057943076,75.404846,0.045569032,0.061927535,0.06881094,1256.468,29.526581,0.35245717
4.9672999,-0.34721428,29.607853,-0.05763106,75.405693,0.044569407,0.061027396,0.068587415,1256.4691,29.526585,0.35243055
4.9674001,-0.34719032,29.607859,-0.057320423,75.40654,0.043568928,0.06012705,0.068363957,1256.4701,29.52659,0.3524034
4.9675002,-0.34716618,29.607866,-0.057011168,75.407394,0.0425676,0.059226491,0.068140551,1256.4712,29.526594,0.35237575
4.9675999,-0.34714186,29.607872,-0.056703296,75.408241,0.041565411,0.058325719,0.067917198,1256.4722,29.526598,0.35234758
4.9677,-0.34711733,29.607878,-0.056396801,75.409096,0.040562361,0.057424743,0.067693911,1256.4731,29.526602,0.35231891
4.9678001,-0.34709263,29.607883,-0.056091689,75.40995,0.039558448,0.05652355,0.06747067,1256.4742,29.526606,0.35228974
4.9678998,-0.34706771,29.607889,-0.055787958,75.410805,0.038553663,0.055622149,0.067247495,1256.4752,29.526609,0.35226005
4.9679999,-0.34704262,29.607895,-0.05548561,75.411659,0.037548006,0.054720536,0.06702438,1256.4762,29.526613,0.35222989
4.9681001,-0.34701735,29.607899,-0.055184647,75.412514,0.036541469,0.053818714,0.066801317,1256.4772,29.526617,0.35219923
4.9682002,-0.3469919,29.607904,-0.054885063,75.413368,0.03553405,0.052916676,0.066578314,1256.4783,29.526621,0.35216808
4.9682999,-0.34696627,29.60791,-0.054586869,75.414223,0.034525748,0.052014429,0.06635537,1256.4792,29.526625,0.35213646
4.9684,-0.34694043,29.607916,-0.054290053,75.415085,0.033516556,0.051111966,0.066132486,1256.4802,29.526628,0.35210434
4.9685001,-0.34691438,29.60792,-0.053994626,75.415939,0.03250647,0.050209291,0.065909654,1256.4812,29.526632,0.35207173
4.9685998,-0.34688818,29.607925,-0.053700581,75.416801,0.031495485,0.049306404,0.065686889,1256.4822,29.526634,0.35203868
4.9686999,-0.34686178,29.607929,-0.053407922,75.417664,0.0304836,0.0484033,0.065464184,1256.4832,29.526638,0.35200512
4.9688001,-0.3468352,29.607935,-0.053116653,75.418526,0.029470809,0.047499985,0.065241538,1256.4841,29.52664,0.35197112
4.9689002,-0.34680843,29.607939,-0.052826766,75.419388,0.028457105,0.046596456,0.065018952,1256.4851,29.526644,0.35193667
4.9689999,-0.34678149,29.607944,-0.052538265,75.42025,0.027442489,0.045692712,0.064796425,1256.4861,29.526646,0.35190174
4.9691,-0.34675434,29.607948,-0.052251153,75.42112,0.026426952,0.044788752,0.064573966,1256.4871,29.526649,0.35186633
4.9692001,-0.34672701,29.607954,-0.05196543,75.421982,0.025410494,0.043884579,0.064351559,1256.488,29.526651,0.35183051
4.9692998,-0.34669951,29.607958,-0.05168109,75.422852,0.024393108,0.04298019,0.064129218,1256.489,29.526653,0.35179421
4.9693999,-0.34667179,29.607962,-0.051398143,75.423714,0.02337479,0.042075586,0.063906938,1256.49,29.526657,0.35175747
4.9695001,-0.34664392,29.607965,-0.051116582,75.424583,0.022355538,0.041170765,0.063684724,1256.491,29.526659,0.3517203
4.9696002,-0.34661585,29.607969,-0.05083641,75.425453,0.021335345,0.040265724,0.06346257,1256.4919,29.526661,0.35168266
4.9696999,-0.3465876,29.607973,-0.050557625,75.426323,0.020314211,0.039360471,0.063240476,1256.4928,29.526663,0.35164461
4.9698,-0.34655917,29.607979,-0.050280232,75.427193,0.019292127,0.038455002,0.063018449,1256.4938,29.526665,0.35160613
4.9699001,-0.34653053,29.607983,-0.050004229,75.42807,0.018269094,0.037549313,0.062796481,1256.4948,29.526667,0.35156721
4.9699998,-0.34650174,29.607985,-0.049729612,75.42894,0.017245101,0.036643408,0.06257458,1256.4957,29.526669,0.35152787
4.9700999,-0.34647274,29.607988,-0.049456388,75.429817,0.016220149,0.035737284,0.062352747,1256.4966,29.52667,0.35148808
4.9702001,-0.34644356,29.607992,-0.049184553,75.430687,0.01519423,0.034830943,0.062130973,1256.4976,29.526672,0.35144791
4.9703002,-0.34641418,29.607996,-0.048914112,75.431564,0.014167341,0.033924382,0.061909262,1256.4985,29.526674,0.35140729
4.9703999,-0.34638464,29.608,-0.048645061,75.432442,0.013139479,0.033017602,0.061687618,1256.4994,29.526674,0.35136628
4.9705,-0.34635493,29.608002,-0.048377398,75.433319,0.012110651,0.032110605,0.061466038,1256.5004,29.526676,0.35132486
4.9706001,-0.34632501,29.608006,-0.04811113,75.434196,0.011080846,0.031203387,0.061244525,1256.5013,29.526678,0.35128301
4.9706998,-0.34629491,29.608009,-0.04784625,75.435081,0.010050059,0.030295951,0.061023079,1256.5022,29.526678,0.35124078
4.9707999,-0.34626463,29.608011,-0.047582764,75.435959,0.0090182861,0.029388295,0.060801696,1256.5032,29.52668,0.35119814
4.9709001,-0.34623417,29.608015,-0.047320671,75.436844,0.0079856515,0.028480418,0.06058038,1256.504,29.52668,0.3511551
4.9710002,-0.34620351,29.608017,-0.047059968,75.437721,0.0069522127,0.027572321,0.060359128,1256.505,29.52668,0.35111168
4.9710999,-0.34617269,29.608021,-0.046800658,75.438606,0.0059182085,0.026664002,0.060137946,1256.5059,29.526682,0.35106787
4.9712,-0.34614167,29.608023,-0.046542745,75.439491,0.0048860051,0.025755463,0.059916832,1256.5067,29.526682,0.35102367
4.9713001,-0.34611049,29.608025,-0.046286218,75.440376,0.0038624927,0.024846703,0.059695784,1256.5077,29.526682,0.35097909
4.9713998,-0.34607911,29.608028,-0.046031088,75.441261,0.0028718049,0.023937721,0.059474804,1256.5085,29.526682,0.35093412
4.9714999,-0.34604755,29.60803,-0.045777351,75.442154,0.0019626853,0.023028515,0.05925389,1256.5095,29.526684,0.35088879
4.9716001,-0.34601581,29.608032,-0.045525007,75.443039,0.0012543428,0.02211909,0.059033044,1256.5104,29.526684,0.35084304
4.9717002,-0.34598389,29.608034,-0.045274056,75.443924,0.00081817911,0.021209439,0.058812268,1256.5112,29.526684,0.35079697
4.9717999,-0.3459518,29.608036,-0.045024503,75.444809,0.00059337961,0.020299567,0.058591563,1256.5121,29.526684,0.35075051
4.9719,-0.34591952,29.608038,-0.044776339,75.445694,0.00048658883,0.019389471,0.058370925,1256.5131,29.526684,0.35070369
4.9720001,-0.34588704,29.60804,-0.044529572,75.446571,0.00043754702,0.018479154,0.058150355,1256.5139,29.526684,0.35065651
4.9720998,-0.3458544,29.608042,-0.044284198,75.447449,0.00041523855,0.017568611,0.057929855,1256.5148,29.526684,0.35060894
4.9721999,-0.34582156,29.608044,-0.044040218,75.448318,0.00040505728,0.016657842,0.057709426,1256.5156,29.526684,0.35056105
4.9723001,-0.34578857,29.608046,-0.043797635,75.449188,0.00039975496,0.015746852,0.057489067,1256.5165,29.526684,0.3505128
4.9724002,-0.34575537,29.608047,-0.043556444,75.450058,0.00039617106,0.014835635,0.05726878,1256.5175,29.526684,0.3504642
4.9724998,-0.34572202,29.608049,-0.043316647,75.45092,0.0003935133,0.013924194,0.057048563,1256.5183,29.526684,0.35041526
4.9726,-0.34568846,29.608049,-0.043078247,75.451782,0.00039132469,0.013012528,0.056828417,1256.5192,29.526684,0.35036597
4.9727001,-0.34565473,29.608051,-0.042841241,75.452644,0.00038943312,0.012100636,0.056608342,1256.52,29.526684,0.35031635
4.9727998,-0.34562084,29.608053,-0.042605631,75.453499,0.00038771448,0.011188521,0.056388341,1256.5209,29.526684,0.35026637
4.9728999,-0.34558675,29.608053,-0.042371415,75.454346,0.00038613149,0.010276183,0.056168407,1256.5217,29.526684,0.35021606
4.973,-0.34555247,29.608055,-0.042138595,75.455193,0.00038459006,0.0093636438,0.055948552,1256.5226,29.526684,0.35016543
4.9731002,-0.34551802,29.608055,-0.041907173,75.456039,0.00038304843,0.0084509104,0.055728763,1256.5234,29.526684,0.35011446
4.9731998,-0.34548342,29.608057,-0.041677143,75.456879,0.00038150692,0.007538138,0.055509049,1256.5243,29.526684,0.35006317
4.9733,-0.34544861,29.608057,-0.041448507,75.457718,0.00037995141,0.0066253901,0.05528941,1256.525,29.526684,0.35001156
4.9734001,-0.34541363,29.608057,-0.041221272,75.458557,0.00037838271,0.0057134288,0.055069845,1256.5259,29.526684,0.34995964
4.9734998,-0.34537849,29.608059,-0.040995426,75.459389,0.00037680415,0.004804132,0.054850351,1256.5267,29.526684,0.3499074
4.9735999,-0.34534314,29.608059,-0.040770981,75.46022,0.00037522023,0.0039040328,0.054630931,1256.5276,29.526684,0.34985483
4.9737,-0.34530765,29.608059,-0.04054793,75.461044,0.00037363375,0.0030280733,0.054411586,1256.5284,29.526684,0.34980193
4.9738002,-0.34527194,29.608059,-0.040326275,75.461868,0.0003720466,0.0022196043,0.054192316,1256.5292,29.526684,0.34974876
4.9738998,-0.34523609,29.608059,-0.040106013,75.462685,0.00037045934,0.0015501179,0.053973123,1256.53,29.526684,0.34969527
4.974,-0.34520003,29.608059,-0.039887145,75.463509,0.00036887213,0.0010855938,0.053754009,1256.5309,29.526684,0.34964147
4.9741001,-0.34516382,29.608059,-0.039669666,75.464317,0.00036728501,0.00081628293,0.053534977,1256.5317,29.526684,0.34958735
4.9741998,-0.3451274,29.608059,-0.039453574,75.465126,0.00036569801,0.00067998416,0.053316034,1256.5325,29.526684,0.34953296
4.9742999,-0.34509084,29.608059,-0.039238866,75.465935,0.00036411107,0.00061677204,0.053097185,1256.5333,29.526684,0.3494783
4.9744,-0.34505409,29.608059,-0.039025534,75.466743,0.00036252424,0.00058710977,0.052878439,1256.5341,29.526684,0.34942332
4.9745002,-0.34501716,29.608059,-0.038813572,75.467545,0.00036093747,0.00057244039,0.052659806,1256.5349,29.526684,0.34936807
