"Time","resistor_e.i[1]","resistor_e.i[2]","resistor_s.i[1]","resistor_s.i[2]","resistor_m.i[1]","resistor_m.i[2]"
91.684998,-20.793781,17.853682,-20.793781,17.853682,-20.793781,17.853682
91.690002,-21.053905,17.414423,-21.053905,17.414423,-21.053905,17.414423
91.695,-21.293251,16.957979,-21.293251,16.957979,-21.293251,16.957979
91.699997,-21.511583,16.484802,-21.511583,16.484802,-21.511583,16.484802
91.705002,-21.708687,15.995358,-21.708687,15.995358,-21.708687,15.995358
91.709999,-21.884365,15.490131,-21.884365,15.490131,-21.884365,15.490131
91.714996,-22.038448,14.96962,-22.038448,14.96962,-22.038448,14.96962
91.720001,-22.17078,14.434337,-22.17078,14.434337,-22.17078,14.434337
91.724998,-22.281233,13.88481,-22.281233,13.88481,-22.281233,13.88481
91.730003,-22.369698,13.321584,-22.369698,13.321584,-22.369698,13.321584
91.735001,-22.436085,12.745213,-22.436085,12.745213,-22.436085,12.745213
91.739998,-22.480331,12.156265,-22.480331,12.156265,-22.480331,12.156265
91.745003,-22.502394,11.555323,-22.502394,11.555323,-22.502394,11.555323
91.75,-22.502247,10.942979,-22.502247,10.942979,-22.502247,10.942979
91.754997,-22.479893,10.319838,-22.479893,10.319838,-22.479893,10.319838
91.760002,-22.435356,9.6865139,-22.435356,9.6865139,-22.435356,9.6865139
91.764999,-22.368677,9.0436335,-22.368677,9.0436335,-22.368677,9.0436335
91.769997,-22.279922,8.3918285,-22.279922,8.3918285,-22.279922,8.3918285
91.775002,-22.16918,7.7317452,-22.16918,7.7317452,-22.16918,7.7317452
91.779999,-22.03656,7.064033,-22.03656,7.064033,-22.03656,7.064033
91.785004,-21.882193,6.3893518,-21.882193,6.3893518,-21.882193,6.3893518
91.790001,-21.706232,5.7083669,-21.706232,5.7083669,-21.706232,5.7083669
91.794998,-21.508848,5.0217505,-21.508848,5.0217505,-21.508848,5.0217505
91.800003,-21.290237,4.3301802,-21.290237,4.3301802,-21.290237,4.3301802
91.805,-21.050615,3.6343389,-21.050615,3.6343389,-21.050615,3.6343389
91.809998,-20.79022,2.9349124,-20.79022,2.9349124,-20.79022,2.9349124
91.815002,-20.509308,2.2325919,-20.509308,2.2325919,-20.509308,2.2325919
91.82,-20.208155,1.52807,-20.208155,1.52807,-20.208155,1.52807
91.824997,-19.887058,0.82204199,-19.887058,0.82204199,-19.887058,0.82204199
91.830002,-19.546335,0.1152048,-19.546335,0.1152048,-19.546335,0.1152048
91.834999,-19.186323,-0.59174412,-19.186323,-0.59174412,-19.186323,-0.59174412
91.839996,-18.807377,-1.298107,-18.807377,-1.298107,-18.807377,-1.298107
91.845001,-18.40987,-2.0031869,-18.40987,-2.0031869,-18.40987,-2.0031869
91.849998,-17.994194,-2.7062879,-17.994194,-2.7062879,-17.994194,-2.7062879
91.855003,-17.56076,-3.4067161,-17.56076,-3.4067161,-17.56076,-3.4067161
91.860001,-17.109997,-4.1037803,-17.109997,-4.1037803,-17.109997,-4.1037803
91.864998,-16.642347,-4.7967925,-16.642347,-4.7967925,-16.642347,-4.7967925
91.870003,-16.158274,-5.4850693,-16.158274,-5.4850693,-16.158274,-5.4850693
91.875,-15.658255,-6.1679306,-15.658255,-6.1679306,-15.658255,-6.1679306
91.879997,-15.142782,-6.8447027,-15.142782,-6.8447027,-15.142782,-6.8447027
91.885002,-14.612366,-7.5147181,-14.612366,-7.5147181,-14.612366,-7.5147181
91.889999,-14.067529,-8.1773157,-14.067529,-8.1773157,-14.067529,-8.1773157
91.894997,-13.508809,-8.8318415,-13.508809,-8.8318415,-13.508809,-8.8318415
91.900002,-12.936757,-9.4776487,-12.936757,-9.4776487,-12.936757,-9.4776487
91.904999,-12.351939,-10.1141,-12.351939,-10.1141,-12.351939,-10.1141
91.910004,-11.75493,-10.740569,-11.75493,-10.740569,-11.75493,-10.740569
91.915001,-11.146322,-11.356437,-11.146322,-11.356437,-11.146322,-11.356437
91.919998,-10.526713,-11.961094,-10.526713,-11.961094,-10.526713,-11.961094
91.925003,-9.8967161,-12.553946,-9.8967161,-12.553946,-9.8967161,-12.553946
91.93,-9.2569513,-13.134406,-9.2569513,-13.134406,-9.2569513,-13.134406
91.934998,-8.6080513,-13.701902,-8.6080513,-13.701902,-8.6080513,-13.701902
91.940002,-7.9506569,-14.255875,-7.9506569,-14.255875,-7.9506569,-14.255875
91.945,-7.2854156,-14.795776,-7.2854156,-14.795776,-7.2854156,-14.795776
91.949997,-6.6129847,-15.321074,-6.6129847,-15.321074,-6.6129847,-15.321074
91.955002,-5.9340277,-15.83125,-5.9340277,-15.83125,-5.9340277,-15.83125
91.959999,-5.2492146,-16.3258,-5.2492146,-16.3258,-5.2492146,-16.3258
91.964996,-4.5592208,-16.804237,-4.5592208,-16.804237,-4.5592208,-16.804237
91.970001,-3.864728,-17.266088,-3.864728,-17.266088,-3.864728,-17.266088
91.974998,-3.1664212,-17.710897,-3.1664212,-17.710897,-3.1664212,-17.710897
91.980003,-2.4649894,-18.138227,-2.4649894,-18.138227,-2.4649894,-18.138227
91.985001,-1.7611251,-18.547653,-1.7611251,-18.547653,-1.7611251,-18.547653
91.989998,-1.0555227,-18.938774,-1.0555227,-18.938774,-1.0555227,-18.938774
91.995003,-0.34887877,-19.311203,-0.34887877,-19.311203,-0.34887877,-19.311203
92,0.35810947,-19.664572,0.35810947,-19.664572,0.35810947,-19.664572
92.004997,1.0647442,-19.998531,1.0647442,-19.998531,1.0647442,-19.998531
92.010002,1.7703282,-20.312754,1.7703282,-20.312754,1.7703282,-20.312754
92.014999,2.474165,-20.606926,2.474165,-20.606926,2.474165,-20.606926
92.019997,3.1755602,-20.880762,3.1755602,-20.880762,3.1755602,-20.880762
92.025002,3.8738213,-21.133987,3.8738213,-21.133987,3.8738213,-21.133987
92.029999,4.5682592,-21.366356,4.5682592,-21.366356,4.5682592,-21.366356
92.035004,5.2581892,-21.577637,5.2581892,-21.577637,5.2581892,-21.577637
92.040001,5.9429297,-21.76762,5.9429297,-21.76762,5.9429297,-21.76762
92.044998,6.6218052,-21.936119,6.6218052,-21.936119,6.6218052,-21.936119
92.050003,7.2941461,-22.082968,7.2941461,-22.082968,7.2941461,-22.082968
92.055,7.9592881,-22.208021,7.9592881,-22.208021,7.9592881,-22.208021
92.059998,8.6165752,-22.311157,8.6165752,-22.311157,8.6165752,-22.311157
92.065002,9.2653589,-22.392273,9.2653589,-22.392273,9.2653589,-22.392273
92.07,9.9049988,-22.451286,9.9049988,-22.451286,9.9049988,-22.451286
92.074997,10.534863,-22.488142,10.534863,-22.488142,10.534863,-22.488142
92.080002,11.154332,-22.502804,11.154332,-22.502804,11.154332,-22.502804
92.084999,11.762792,-22.495255,11.762792,-22.495255,11.762792,-22.495255
92.089996,12.359643,-22.465504,12.359643,-22.465504,12.359643,-22.465504
92.095001,12.944298,-22.413582,12.944298,-22.413582,12.944298,-22.413582
92.099998,13.516177,-22.339537,13.516177,-22.339537,13.516177,-22.339537
92.105003,14.074718,-22.243443,14.074718,-22.243443,14.074718,-22.243443
92.110001,14.619369,-22.125397,14.619369,-22.125397,14.619369,-22.125397
92.114998,15.149591,-21.985514,15.149591,-21.985514,15.149591,-21.985514
92.120003,15.664864,-21.823931,15.664864,-21.823931,15.664864,-21.823931
92.125,16.164677,-21.640808,16.164677,-21.640808,16.164677,-21.640808
92.129997,16.648537,-21.436327,16.648537,-21.436327,16.648537,-21.436327
92.135002,17.115967,-21.21069,17.115967,-21.21069,17.115967,-21.21069
92.139999,17.566505,-20.964117,17.566505,-20.964117,17.566505,-20.964117
92.144997,17.999708,-20.696854,17.999708,-20.696854,17.999708,-20.696854
92.150002,18.415148,-20.409163,18.415148,-20.409163,18.415148,-20.409163
92.154999,18.812412,-20.10133,18.812412,-20.10133,18.812412,-20.10133
92.160004,19.191113,-19.773655,19.191113,-19.773655,19.191113,-19.773655
92.165001,19.550873,-19.426466,19.550873,-19.426466,19.550873,-19.426466
92.169998,19.891338,-19.060102,19.891338,-19.060102,19.891338,-19.060102
92.175003,20.212175,-18.674929,20.212175,-18.674929,20.212175,-18.674929
92.18,20.513063,-18.271322,20.513063,-18.271322,20.513063,-18.271322
92.184998,20.793709,-17.849682,20.793709,-17.849682,20.793709,-17.849682
92.190002,21.053831,-17.410423,21.053831,-17.410423,21.053831,-17.410423
92.195,21.293179,-16.953981,21.293179,-16.953981,21.293179,-16.953981
92.199997,21.511511,-16.480806,21.511511,-16.480806,21.511511,-16.480806
92.205002,21.708614,-15.991365,21.708614,-15.991365,21.708614,-15.991365
92.209999,21.884293,-15.48614,21.884293,-15.48614,21.884293,-15.48614
92.214996,22.038376,-14.965631,22.038376,-14.965631,22.038376,-14.965631
92.220001,22.170708,-14.430349,22.170708,-14.430349,22.170708,-14.430349
92.224998,22.28116,-13.880825,22.28116,-13.880825,22.28116,-13.880825
92.230003,22.369625,-13.3176,22.369625,-13.3176,22.369625,-13.3176
92.235001,22.436012,-12.741231,22.436012,-12.741231,22.436012,-12.741231
92.239998,22.480259,-12.152286,22.480259,-12.152286,22.480259,-12.152286
92.245003,22.502321,-11.551346,22.502321,-11.551346,22.502321,-11.551346
92.25,22.502174,-10.939004,22.502174,-10.939004,22.502174,-10.939004
92.254997,22.47982,-10.315865,22.47982,-10.315865,22.47982,-10.315865
92.260002,22.435284,-9.6825428,22.435284,-9.6825428,22.435284,-9.6825428
92.264999,22.368605,-9.0396633,22.368605,-9.0396633,22.368605,-9.0396633
92.269997,22.27985,-8.3878613,22.27985,-8.3878613,22.27985,-8.3878613
92.275002,22.169109,-7.7277799,22.169109,-7.7277799,22.169109,-7.7277799
92.279999,22.036489,-7.0600696,22.036489,-7.0600696,22.036489,-7.0600696
92.285004,21.882122,-6.3853903,21.882122,-6.3853903,21.882122,-6.3853903
92.290001,21.70616,-5.7044072,21.70616,-5.7044072,21.70616,-5.7044072
92.294998,21.508776,-5.0177932,21.508776,-5.0177932,21.508776,-5.0177932
92.300003,21.290165,-4.3262248,21.290165,-4.3262248,21.290165,-4.3262248
92.305,21.050543,-3.6303852,21.050543,-3.6303852,21.050543,-3.6303852
92.309998,20.790148,-2.9309609,20.790148,-2.9309609,20.790148,-2.9309609
92.315002,20.509235,-2.2286422,20.509235,-2.2286422,20.509235,-2.2286422
92.32,20.208082,-1.5241222,20.208082,-1.5241222,20.208082,-1.5241222
92.324997,19.886986,-0.81809628,19.886986,-0.81809628,19.886986,-0.81809628
92.330002,19.546263,-0.11126103,19.546263,-0.11126103,19.546263,-0.11126103
92.334999,19.186251,0.5956859,19.186251,0.5956859,19.186251,0.5956859
92.339996,18.807304,1.3020469,18.807304,1.3020469,18.807304,1.3020469
92.345001,18.409798,2.0071249,18.409798,2.0071249,18.409798,2.0071249
92.349998,17.994122,2.7102239,17.994122,2.7102239,17.994122,2.7102239
92.355003,17.560688,3.41065,17.560688,3.41065,17.560688,3.41065
92.360001,17.109924,4.1077123,17.109924,4.1077123,17.109924,4.1077123
92.364998,16.642275,4.8007226,16.642275,4.8007226,16.642275,4.8007226
92.370003,16.158203,5.488997,16.158203,5.488997,16.158203,5.488997
92.375,15.658183,6.1718564,15.658183,6.1718564,15.658183,6.1718564
92.379997,15.142711,6.8486271,15.142711,6.8486271,15.142711,6.8486271
92.385002,14.612294,7.5186405,14.612294,7.5186405,14.612294,7.5186405
92.389999,14.067457,8.1812363,14.067457,8.1812363,14.067457,8.1812363
92.394997,13.508738,8.8357592,13.508738,8.8357592,13.508738,8.8357592
92.400002,12.936687,9.4815645,12.936687,9.4815645,12.936687,9.4815645
92.404999,12.351868,10.118015,12.351868,10.118015,12.351868,10.118015
92.410004,11.75486,10.744482,11.75486,10.744482,11.75486,10.744482
92.415001,11.146251,11.360347,11.146251,11.360347,11.146251,11.360347
92.419998,10.526642,11.965003,10.526642,11.965003,10.526642,11.965003
92.425003,9.8966446,12.557853,9.8966446,12.557853,9.8966446,12.557853
92.43,9.2568808,13.13831,9.2568808,13.13831,9.2568808,13.13831
92.434998,8.6079807,13.705805,8.6079807,13.705805,8.6079807,13.705805
92.440002,7.9505858,14.259775,7.9505858,14.259775,7.9505858,14.259775
92.445,7.2853446,14.799675,7.2853446,14.799675,7.2853446,14.799675
92.449997,6.6129141,15.324971,6.6129141,15.324971,6.6129141,15.324971
92.455002,5.9339566,15.835145,5.9339566,15.835145,5.9339566,15.835145
92.459999,5.2491436,16.329693,5.2491436,16.329693,5.2491436,16.329693
92.464996,4.5591502,16.808128,4.5591502,16.808128,4.5591502,16.808128
92.470001,3.8646572,17.269978,3.8646572,17.269978,3.8646572,17.269978
92.474998,3.1663504,17.714785,3.1663504,17.714785,3.1663504,17.714785
92.480003,2.4649186,18.142111,2.4649186,18.142111,2.4649186,18.142111
92.485001,1.7610544,18.551537,1.7610544,18.551537,1.7610544,18.551537
92.489998,1.0554521,18.942656,1.0554521,18.942656,1.0554521,18.942656
92.495003,0.34880811,19.315081,0.34880811,19.315081,0.34880811,19.315081
92.5,-0.35818005,19.668447,-0.35818005,19.668447,-0.35818005,19.668447
92.504997,-1.0648148,20.002407,-1.0648148,20.002407,-1.0648148,20.002407
92.510002,-1.7703987,20.316626,-1.7703987,20.316626,-1.7703987,20.316626
92.514999,-2.4742355,20.610798,-2.4742355,20.610798,-2.4742355,20.610798
92.519997,-3.1756306,20.884632,-3.1756306,20.884632,-3.1756306,20.884632
92.525002,-3.8738918,21.137856,-3.8738918,21.137856,-3.8738918,21.137856
92.529999,-4.5683298,21.370222,-4.5683298,21.370222,-4.5683298,21.370222
92.535004,-5.2582598,21.581499,-5.2582598,21.581499,-5.2582598,21.581499
92.540001,-5.9430003,21.771481,-5.9430003,21.771481,-5.9430003,21.771481
92.544998,-6.6218758,21.939978,-6.6218758,21.939978,-6.6218758,21.939978
92.550003,-7.2942162,22.086826,-7.2942162,22.086826,-7.2942162,22.086826
92.555,-7.9593582,22.211878,-7.9593582,22.211878,-7.9593582,22.211878
92.559998,-8.6166458,22.315012,-8.6166458,22.315012,-8.6166458,22.315012
92.565002,-9.2654295,22.396124,-9.2654295,22.396124,-9.2654295,22.396124
92.57,-9.9050694,22.455137,-9.9050694,22.455137,-9.9050694,22.455137
92.574997,-10.534934,22.491991,-10.534934,22.491991,-10.534934,22.491991
92.580002,-11.154402,22.506651,-11.154402,22.506651,-11.154402,22.506651
92.584999,-11.762862,22.4991,-11.762862,22.4991,-11.762862,22.4991
92.589996,-12.359714,22.469347,-12.359714,22.469347,-12.359714,22.469347
92.595001,-12.944367,22.417421,-12.944367,22.417421,-12.944367,22.417421
92.599998,-13.516247,22.343374,-13.516247,22.343374,-13.516247,22.343374
92.605003,-14.074788,22.24728,-14.074788,22.24728,-14.074788,22.24728
92.610001,-14.619438,22.129232,-14.619438,22.129232,-14.619438,22.129232
92.614998,-15.149661,21.989346,-15.149661,21.989346,-15.149661,21.989346
92.620003,-15.664933,21.827761,-15.664933,21.827761,-15.664933,21.827761
92.625,-16.164745,21.644638,-16.164745,21.644638,-16.164745,21.644638
92.629997,-16.648607,21.440155,-16.648607,21.440155,-16.648607,21.440155
92.635002,-17.116035,21.214514,-17.116035,21.214514,-17.116035,21.214514
92.639999,-17.566576,20.967939,-17.566576,20.967939,-17.566576,20.967939
92.644997,-17.999777,20.700674,-17.999777,20.700674,-17.999777,20.700674
92.650002,-18.415216,20.412983,-18.415216,20.412983,-18.415216,20.412983
92.654999,-18.812483,20.105146,-18.812483,20.105146,-18.812483,20.105146
92.660004,-19.191181,19.777472,-19.191181,19.777472,-19.191181,19.777472
92.665001,-19.550941,19.430281,-19.550941,19.430281,-19.550941,19.430281
92.669998,-19.891409,19.063915,-19.891409,19.063915,-19.891409,19.063915
92.675003,-20.212244,18.678738,-20.212244,18.678738,-20.212244,18.678738
92.68,-20.513132,18.275129,-20.513132,18.275129,-20.513132,18.275129
92.684998,-20.793777,17.853487,-20.793777,17.853487,-20.793777,17.853487
92.690002,-21.053902,17.414228,-21.053902,17.414228,-21.053902,17.414228
92.695,-21.293247,16.957785,-21.293247,16.957785,-21.293247,16.957785
92.699997,-21.51158,16.484608,-21.51158,16.484608,-21.51158,16.484608
92.705002,-21.708683,15.995164,-21.708683,15.995164,-21.708683,15.995164
92.709999,-21.884361,15.489937,-21.884361,15.489937,-21.884361,15.489937
92.714996,-22.038445,14.969425,-22.038445,14.969425,-22.038445,14.969425
92.720001,-22.170776,14.434142,-22.170776,14.434142,-22.170776,14.434142
92.724998,-22.281231,13.884616,-22.281231,13.884616,-22.281231,13.884616
92.730003,-22.369694,13.321389,-22.369694,13.321389,-22.369694,13.321389
92.735001,-22.436083,12.745018,-22.436083,12.745018,-22.436083,12.745018
92.739998,-22.480328,12.156071,-22.480328,12.156071,-22.480328,12.156071
92.745003,-22.50239,11.555129,-22.50239,11.555129,-22.50239,11.555129
92.75,-22.502243,10.942785,-22.502243,10.942785,-22.502243,10.942785
92.754997,-22.479891,10.319644,-22.479891,10.319644,-22.479891,10.319644
92.760002,-22.435352,9.6863203,-22.435352,9.6863203,-22.435352,9.6863203
92.764999,-22.368673,9.0434399,-22.368673,9.0434399,-22.368673,9.0434399
92.769997,-22.279919,8.3916359,-22.279919,8.3916359,-22.279919,8.3916359
92.775002,-22.169178,7.7315516,-22.169178,7.7315516,-22.169178,7.7315516
92.779999,-22.036558,7.0638399,-22.036558,7.0638399,-22.036558,7.0638399
92.785004,-21.882191,6.3891587,-21.882191,6.3891587,-21.882191,6.3891587
92.790001,-21.706228,5.7081738,-21.706228,5.7081738,-21.706228,5.7081738
92.794998,-21.508844,5.0215578,-21.508844,5.0215578,-21.508844,5.0215578
92.800003,-21.290234,4.3299875,-21.290234,4.3299875,-21.290234,4.3299875
92.805,-21.050611,3.634146,-21.050611,3.634146,-21.050611,3.634146
92.809998,-20.790216,2.9347198,-20.790216,2.9347198,-20.790216,2.9347198
92.815002,-20.509304,2.2323992,-20.509304,2.2323992,-20.509304,2.2323992
92.82,-20.208151,1.5278774,-20.208151,1.5278774,-20.208151,1.5278774
92.824997,-19.887054,0.82184958,-19.887054,0.82184958,-19.887054,0.82184958
92.830002,-19.546331,0.11501246,-19.546331,0.11501246,-19.546331,0.11501246
92.834999,-19.186319,-0.59193641,-19.186319,-0.59193641,-19.186319,-0.59193641
92.839996,-18.807373,-1.2982992,-18.807373,-1.2982992,-18.807373,-1.2982992
92.845001,-18.409866,-2.0033791,-18.409866,-2.0033791,-18.409866,-2.0033791
92.849998,-17.99419,-2.7064798,-17.99419,-2.7064798,-17.99419,-2.7064798
92.855003,-17.560757,-3.406908,-17.560757,-3.406908,-17.560757,-3.406908
92.860001,-17.109993,-4.103972,-17.109993,-4.103972,-17.109993,-4.103972
92.864998,-16.642344,-4.7969842,-16.642344,-4.7969842,-16.642344,-4.7969842
92.870003,-16.15827,-5.4852605,-16.15827,-5.4852605,-16.15827,-5.4852605
92.875,-15.658251,-6.1681218,-15.658251,-6.1681218,-15.658251,-6.1681218
92.879997,-15.142778,-6.8448944,-15.142778,-6.8448944,-15.142778,-6.8448944
92.885002,-14.612362,-7.5149097,-14.612362,-7.5149097,-14.612362,-7.5149097
92.889999,-14.067525,-8.1775064,-14.067525,-8.1775064,-14.067525,-8.1775064
92.894997,-13.508805,-8.8320322,-13.508805,-8.8320322,-13.508805,-8.8320322
92.900002,-12.936754,-9.4778395,-12.936754,-9.4778395,-12.936754,-9.4778395
92.904999,-12.351935,-10.114291,-12.351935,-10.114291,-12.351935,-10.114291
92.910004,-11.754928,-10.74076,-11.754928,-10.74076,-11.754928,-10.74076
92.915001,-11.146318,-11.356627,-11.146318,-11.356627,-11.146318,-11.356627
92.919998,-10.52671,-11.961285,-10.52671,-11.961285,-10.52671,-11.961285
92.925003,-9.8967123,-12.554136,-9.8967123,-12.554136,-9.8967123,-12.554136
92.93,-9.2569485,-13.134597,-9.2569485,-13.134597,-9.2569485,-13.134597
92.934998,-8.6080484,-13.702093,-8.6080484,-13.702093,-8.6080484,-13.702093
92.940002,-7.9506536,-14.256065,-7.9506536,-14.256065,-7.9506536,-14.256065
92.945,-7.2854123,-14.795966,-7.2854123,-14.795966,-7.2854123,-14.795966
92.949997,-6.6129813,-15.321264,-6.6129813,-15.321264,-6.6129813,-15.321264
92.955002,-5.9340243,-15.83144,-5.9340243,-15.83144,-5.9340243,-15.83144
92.959999,-5.2492108,-16.325991,-5.2492108,-16.325991,-5.2492108,-16.325991
92.964996,-4.5592175,-16.804426,-4.5592175,-16.804426,-4.5592175,-16.804426
92.970001,-3.8647246,-17.266277,-3.8647246,-17.266277,-3.8647246,-17.266277
92.974998,-3.1664176,-17.711086,-3.1664176,-17.711086,-3.1664176,-17.711086
92.980003,-2.4649858,-18.138416,-2.4649858,-18.138416,-2.4649858,-18.138416
92.985001,-1.7611216,-18.547842,-1.7611216,-18.547842,-1.7611216,-18.547842
92.989998,-1.0555192,-18.938963,-1.0555192,-18.938963,-1.0555192,-18.938963
92.995003,-0.34887534,-19.311392,-0.34887534,-19.311392,-0.34887534,-19.311392
93,0.3581129,-19.664761,0.3581129,-19.664761,0.3581129,-19.664761
93.004997,1.0647477,-19.99872,1.0647477,-19.99872,1.0647477,-19.99872
93.010002,1.7703316,-20.312943,1.7703316,-20.312943,1.7703316,-20.312943
93.014999,2.4741685,-20.607115,2.4741685,-20.607115,2.4741685,-20.607115
93.019997,3.1755636,-20.880951,3.1755636,-20.880951,3.1755636,-20.880951
93.025002,3.8738248,-21.134176,3.8738248,-21.134176,3.8738248,-21.134176
93.029999,4.5682631,-21.366545,4.5682631,-21.366545,4.5682631,-21.366545
93.035004,5.2581925,-21.577824,5.2581925,-21.577824,5.2581925,-21.577824
