"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smrE.is[1]","loadInertiaM.phi","loadInertiaE.phi","smrE.idq_sr[1]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertiaM.w","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController.x","smrM.is[2]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrE.idq_rr[1]","smrE.is[2]","smrE.idq_sr[2]","smrE.idq_rr[2]","loadInertiaE.w"
1.2625999,0.32830864,-2.1435611,-2.1438582,114.99779,114.99778,41.252331,-0.054042771,155.74248,-0.42744416,239.57785,-54.853954,0.30195755,4.9672556,-54.853813,49.730202,-29.238956,155.74255
1.2627,0.33763224,-0.11821771,-0.11851907,115.01337,115.01336,41.250153,-0.05415969,155.74426,-0.42742431,239.60927,-55.908104,0.29149458,4.9672794,-55.907974,49.748169,-29.217314,155.74435
1.2628,0.34662256,1.9078685,1.9075978,115.02894,115.02893,41.248005,-0.054276522,155.74605,-0.42740443,239.64069,-56.907547,0.2807439,4.9672756,-56.907417,49.765961,-29.195536,155.74614
1.2629,0.35527068,3.93279,3.9324911,115.04452,115.0445,41.245884,-0.054393265,155.74785,-0.42738456,239.6721,-57.851261,0.26971611,4.9672437,-57.851147,49.783577,-29.17362,155.74794
1.263,0.36356813,5.9544826,5.9541602,115.06009,115.06008,41.243793,-0.054509923,155.74965,-0.42736471,239.70352,-58.738323,0.25842211,4.9671845,-58.738224,49.801022,-29.151571,155.74973
1.2631,0.37150669,7.9709229,7.9706082,115.07566,115.07565,41.24173,-0.054626491,155.75143,-0.42734483,239.73494,-59.567848,0.24687307,4.9670978,-59.567757,49.818291,-29.129387,155.75153
1.2632,0.37907854,9.9801397,9.9798431,115.09124,115.09123,41.239693,-0.054742973,155.75323,-0.42732498,239.76636,-60.339001,0.23508035,4.9669838,-60.338913,49.835392,-29.107069,155.75333
1.2632999,0.38627619,11.9802,11.979879,115.10681,115.1068,41.237682,-0.054859363,155.75504,-0.4273051,239.79776,-61.050995,0.22305559,4.9668427,-61.050926,49.852318,-29.084618,155.75511
1.2634,0.39309254,13.969075,13.96874,115.12239,115.12238,41.235703,-0.054975662,155.75684,-0.42728522,239.82918,-61.703129,0.21081068,4.9666743,-61.703075,49.869076,-29.062037,155.75691
1.2635,0.3995209,15.944777,15.944461,115.13797,115.13795,41.233749,-0.055091873,155.75864,-0.42726538,239.8606,-62.294762,0.1983577,4.9664788,-62.294712,49.885662,-29.039324,155.75871
1.2636,0.40555486,17.905401,17.90509,115.15354,115.15353,41.231823,-0.05520799,155.76044,-0.4272455,239.89201,-62.825275,0.18570895,4.9662571,-62.825233,49.902084,-29.016481,155.76051
1.2637,0.41118848,19.849018,19.848688,115.16912,115.16911,41.229923,-0.055324018,155.76224,-0.42722565,239.92343,-63.294128,0.17287689,4.9660087,-63.294113,49.918335,-28.993509,155.76231
1.2638,0.41641626,21.773672,21.773335,115.18469,115.18468,41.22805,-0.055439953,155.76404,-0.42720577,239.95485,-63.700871,0.1598742,4.9657335,-63.700871,49.934418,-28.970409,155.76411
1.2639,0.421233,23.677435,23.67713,115.20027,115.20026,41.226208,-0.055555794,155.76584,-0.42718592,239.98627,-64.045105,0.14671373,4.9654322,-64.045097,49.950333,-28.947182,155.76591
1.2640001,0.42563394,25.558504,25.558189,115.21585,115.21584,41.224388,-0.055671543,155.76764,-0.42716607,240.01768,-64.326424,0.13340844,4.9651046,-64.326439,49.966084,-28.923828,155.76772
1.2641,0.42961469,27.414982,27.414654,115.23142,115.23141,41.222595,-0.055787198,155.76944,-0.4271462,240.04909,-64.544571,0.11997148,4.9647512,-64.544617,49.98167,-28.900349,155.76953
1.2642,0.43317142,29.245016,29.24469,115.247,115.24699,41.220829,-0.05590276,155.77124,-0.42712635,240.08051,-64.699333,0.10641611,4.9643722,-64.699394,49.997089,-28.876745,155.77133
1.2643,0.43630061,31.046789,31.04649,115.26258,115.26257,41.219093,-0.056018226,155.77306,-0.4271065,240.11192,-64.790558,0.09275572,4.9639673,-64.790604,50.012348,-28.853018,155.77313
1.2644,0.43899909,32.818573,32.818268,115.27816,115.27814,41.217377,-0.056133598,155.77486,-0.42708665,240.14334,-64.818085,0.079003766,4.9635372,-64.818161,50.027443,-28.829168,155.77493
1.2645,0.44126421,34.558586,34.558277,115.29373,115.29372,41.215691,-0.056248873,155.77666,-0.4270668,240.17476,-64.781906,0.065173842,4.9630814,-64.782021,50.042374,-28.805197,155.77675
1.2646,0.44309384,36.265095,36.264793,115.30931,115.3093,41.214031,-0.056364056,155.77847,-0.42704695,240.20618,-64.682083,0.051279593,4.9626007,-64.682198,50.057148,-28.781103,155.77855
1.2647001,0.44448608,37.936417,37.936131,115.32489,115.32488,41.212395,-0.056479137,155.78027,-0.42702711,240.23759,-64.518684,0.03733474,4.9620953,-64.518799,50.071758,-28.756889,155.78035
1.2648,0.44543955,39.570923,39.570637,115.34047,115.34046,41.210781,-0.056594126,155.78207,-0.42700726,240.26901,-64.291817,0.023353031,4.961565,-64.291962,50.086208,-28.732557,155.78217
1.2649,0.44595334,41.166981,41.166698,115.35605,115.35603,41.209198,-0.056709014,155.78389,-0.42698741,240.30042,-64.001724,0.0093482751,4.9610105,-64.0019,50.100498,-28.708107,155.78397
1.265,0.44602698,42.723003,42.722733,115.37163,115.37161,41.207638,-0.056823805,155.78569,-0.42696756,240.33183,-63.648727,-0.0046656993,4.9604316,-63.648899,50.114632,-28.683538,155.78578
1.2651,0.44566032,44.237461,44.237202,115.3872,115.38719,41.2061,-0.056938495,155.78751,-0.42694771,240.36325,-63.233112,-0.018675067,4.9598284,-63.233288,50.128609,-28.658852,155.78758
1.2652,0.44485378,45.708862,45.708611,115.40278,115.40277,41.20459,-0.057053089,155.78931,-0.42692789,240.39467,-62.755257,-0.032666001,4.9592013,-62.755474,50.142429,-28.634052,155.7894
1.2653,0.44360813,47.135746,47.135498,115.41836,115.41835,41.203102,-0.057167582,155.79112,-0.42690805,240.42609,-62.215668,-0.046624694,4.9585505,-62.215912,50.156094,-28.609137,155.7912
1.2654001,0.44192463,48.516689,48.51646,115.43394,115.43393,41.201641,-0.057281978,155.79292,-0.42688823,240.4575,-61.614906,-0.060537361,4.9578762,-61.615128,50.169601,-28.584106,155.79301
1.2654999,0.43980488,49.850342,49.850124,115.44952,115.44951,41.200203,-0.05739627,155.79474,-0.42686841,240.48892,-60.953457,-0.074390277,4.9571791,-60.953701,50.182953,-28.558964,155.79482
1.2656,0.43725103,51.135384,51.135174,115.4651,115.46509,41.198788,-0.057510465,155.79654,-0.42684856,240.52034,-60.231995,-0.088169761,4.9564586,-60.232281,50.196156,-28.533709,155.79663
1.2657,0.43426558,52.370533,52.370335,115.48068,115.48067,41.197395,-0.057624556,155.79836,-0.42682874,240.55174,-59.45126,-0.10186223,4.9557152,-59.451561,50.209202,-28.508343,155.79843
1.2658,0.43085152,53.554573,53.554386,115.49626,115.49625,41.196026,-0.057738546,155.80016,-0.42680892,240.58316,-58.612038,-0.11545414,4.9549489,-58.612309,50.222099,-28.482866,155.80025
1.2659,0.42701212,54.686325,54.686153,115.51184,115.51183,41.194683,-0.057852432,155.80197,-0.4267891,240.61458,-57.715027,-0.12893212,4.9541607,-57.71534,50.23484,-28.457281,155.80205
1.266,0.42275122,55.764679,55.764523,115.52742,115.52741,41.193359,-0.057966217,155.80377,-0.42676929,240.646,-56.761173,-0.14228281,4.9533501,-56.761524,50.247437,-28.431585,155.80386
1.2661,0.41807306,56.788563,56.788418,115.543,115.54299,41.192062,-0.058079902,155.80559,-0.4267495,240.67741,-55.751442,-0.15549308,4.9525175,-55.751801,50.25988,-28.405785,155.80566
1.2661999,0.41298226,57.756966,57.756828,115.55858,115.55857,41.190784,-0.058193479,155.80739,-0.42672968,240.70883,-54.686817,-0.16854988,4.951663,-54.687149,50.272175,-28.379875,155.80748
1.2663,0.40748379,58.668911,58.668793,115.57416,115.57415,41.189529,-0.058306955,155.8092,-0.42670986,240.74025,-53.568241,-0.18144031,4.9507871,-53.568615,50.284325,-28.353861,155.80928
1.2664,0.40158308,59.52351,59.523411,115.58974,115.58974,41.188297,-0.058420327,155.811,-0.42669007,240.77167,-52.396877,-0.19415165,4.9498901,-52.397289,50.296326,-28.327742,155.8111
1.2665,0.39528599,60.319923,60.319832,115.60532,115.60532,41.187088,-0.058533594,155.81282,-0.42667028,240.80307,-51.173916,-0.20667137,4.9489717,-51.174316,50.308178,-28.301517,155.8129
1.2666,0.38859874,61.057346,61.057266,115.6209,115.6209,41.185898,-0.058646753,155.81462,-0.42665049,240.83449,-49.900501,-0.21898709,4.9480324,-49.900894,50.319889,-28.27519,155.81471
1.2667,0.3815279,61.735039,61.734985,115.63649,115.63647,41.184731,-0.058759809,155.81644,-0.42663071,240.86591,-48.577835,-0.23108667,4.947073,-48.57827,50.331451,-28.248762,155.81651
1.2668,0.37408045,62.352341,62.352306,115.65207,115.65206,41.183582,-0.058872759,155.81824,-0.42661092,240.89732,-47.207272,-0.24295816,4.9460926,-47.207733,50.342873,-28.222233,155.81833
1.2668999,0.36626378,62.908661,62.908627,115.66765,115.66764,41.182457,-0.058985602,155.82005,-0.42659113,240.92874,-45.790199,-0.25458986,4.9450922,-45.790634,50.354149,-28.195602,155.82013
1.267,0.35808557,63.4034,63.403385,115.68324,115.68322,41.181355,-0.059098341,155.82185,-0.42657134,240.96016,-44.327908,-0.26597026,4.9440722,-44.32835,50.365284,-28.168873,155.82193
1.2671,0.34955388,63.836079,63.83609,115.69881,115.69881,41.180267,-0.059210971,155.82367,-0.42655158,240.99158,-42.821838,-0.27708814,4.9430323,-42.822323,50.376278,-28.142044,155.82375
1.2672,0.34067714,64.206276,64.206306,115.71439,115.71439,41.179203,-0.059323493,155.82547,-0.42653182,241.02299,-41.273521,-0.28793254,4.9419727,-41.274021,50.387131,-28.115118,155.82555
1.2673,0.33146417,64.513657,64.513672,115.72998,115.72997,41.178162,-0.059435908,155.82727,-0.42651203,241.0544,-39.684513,-0.29849276,4.9408941,-39.684967,50.397846,-28.088095,155.82736
1.2674,0.32192397,64.757828,64.757874,115.74556,115.74555,41.177135,-0.059548214,155.82909,-0.42649227,241.08582,-38.056221,-0.30875835,4.9397964,-38.056713,50.408421,-28.060978,155.82916
1.2675,0.31206599,64.938591,64.938667,115.76115,115.76114,41.176132,-0.059660412,155.83089,-0.42647251,241.11723,-36.390331,-0.31871918,4.9386797,-36.390858,50.418858,-28.033764,155.83096
1.2676001,0.3019,65.055771,65.055862,115.77673,115.77672,41.175148,-0.059772499,155.83269,-0.42645279,241.14865,-34.688499,-0.32836542,4.9375443,-34.68903,50.429157,-28.006456,155.83276
1.2677,0.29143602,65.109261,65.109344,115.79231,115.7923,41.174183,-0.059884477,155.83449,-0.42643303,241.18007,-32.952412,-0.33768758,4.9363909,-32.9529,50.43932,-27.979057,155.83458
1.2678,0.28068432,65.09893,65.099052,115.80789,115.80788,41.173233,-0.059996348,155.8363,-0.4264133,241.21149,-31.183645,-0.34667641,4.9352193,-31.18417,50.449345,-27.951565,155.83638
1.2679,0.26965556,65.024834,65.024986,115.82348,115.82347,41.172306,-0.060108107,155.8381,-0.42639354,241.2429,-29.38402,-0.35532308,4.9340296,-29.384575,50.45924,-27.923983,155.83818
1.268,0.25836062,64.887062,64.887215,115.83907,115.83905,41.171398,-0.060219757,155.8399,-0.42637381,241.27432,-27.555332,-0.36361906,4.9328222,-27.555876,50.468998,-27.896309,155.83998
1.2681,0.24681064,64.685722,64.685867,115.85464,115.85464,41.170506,-0.060331292,155.84171,-0.42635408,241.30573,-25.699348,-0.3715561,4.9315977,-25.699867,50.478626,-27.868546,155.84178
1.2682,0.23501703,64.420959,64.421143,115.87023,115.87022,41.169632,-0.06044272,155.84351,-0.42633435,241.33714,-23.817818,-0.37912643,4.9303555,-23.818369,50.488117,-27.840694,155.84358
1.2683001,0.22299142,64.093071,64.093285,115.88582,115.8858,41.168777,-0.060554035,155.84531,-0.42631465,241.36856,-21.912653,-0.38632253,4.9290962,-21.913225,50.497482,-27.812756,155.84538
1.2684,0.21074571,63.702412,63.702614,115.9014,115.90139,41.167938,-0.060665239,155.84711,-0.42629492,241.39998,-19.98576,-0.39313737,4.9278207,-19.986303,50.506714,-27.784731,155.84718
1.2685,0.19829194,63.249298,63.249508,115.91698,115.91698,41.167118,-0.060776327,155.84891,-0.42627522,241.4314,-18.038956,-0.39956415,4.926528,-18.039494,50.515816,-27.75662,155.84898
1.2686,0.18564242,62.734161,62.734409,115.93257,115.93256,41.166317,-0.060887307,155.85071,-0.42625552,241.46281,-16.074139,-0.40559652,4.9252191,-16.074703,50.524792,-27.728424,155.85078
1.2687,0.17280963,62.157543,62.157814,115.94816,115.94814,41.165531,-0.060998172,155.85249,-0.42623582,241.49423,-14.093285,-0.41122857,4.9238939,-14.093862,50.533638,-27.700146,155.85257
1.2688,0.15980628,61.520042,61.520283,115.96374,115.96373,41.164761,-0.061108924,155.85429,-0.42621613,241.52565,-12.09838,-0.41645476,4.9225531,-12.098908,50.542355,-27.671783,155.85437
1.2689,0.14664513,60.82217,60.822437,115.97932,115.97932,41.164009,-0.061219562,155.85609,-0.42619643,241.55705,-10.091254,-0.42126986,4.921196,-10.091801,50.550949,-27.643339,155.85617
1.2690001,0.13333921,60.064655,60.06496,115.99491,115.9949,41.163273,-0.061330087,155.85788,-0.42617676,241.58847,-8.0739365,-0.42566916,4.9198236,-8.0745068,50.559418,-27.614815,155.85796
1.2691,0.11990166,59.248268,59.248589,116.0105,116.01049,41.162552,-0.061440498,155.85968,-0.42615709,241.61989,-6.0484338,-0.42964831,4.9184361,-6.0490036,50.56776,-27.58621,155.85976
1.2692,0.10634575,58.373829,58.374115,116.02608,116.02608,41.16185,-0.061550792,155.86147,-0.42613742,241.65131,-4.0167532,-0.43320343,4.9170327,-4.0172777,50.575981,-27.557526,155.86154
1.2693,0.092684813,57.44207,57.442394,116.04167,116.04166,41.16116,-0.061660971,155.86327,-0.42611775,241.68272,-1.9807754,-0.43633088,4.9156151,-1.9813212,50.58408,-27.528765,155.86334
1.2694,0.078932367,56.453983,56.454342,116.05726,116.05725,41.160488,-0.061771039,155.86505,-0.42609808,241.71414,0.057432752,-0.4390277,4.9141822,0.056869719,50.592052,-27.499926,155.86513
1.2695,0.065101989,55.410557,55.410912,116.07285,116.07284,41.159832,-0.061880987,155.86684,-0.42607844,241.74556,2.0958471,-0.44129121,4.912735,2.0952966,50.599911,-27.47101,155.86693
1.2696,0.051207323,54.312801,54.313133,116.08843,116.08842,41.159191,-0.061990824,155.86864,-0.42605877,241.77698,4.1324792,-0.44311914,4.9112735,4.1319609,50.607643,-27.442019,155.86871
1.2697001,0.037262071,53.161701,53.162075,116.10402,116.10401,41.158562,-0.062100541,155.87042,-0.42603913,241.80838,6.1654019,-0.44450966,4.9097977,6.1648664,50.615261,-27.412952,155.8705
1.2697999,0.023280008,51.958458,51.958862,116.11961,116.1196,41.157951,-0.062210143,155.87221,-0.42601949,241.8398,8.192565,-0.44546145,4.908308,8.1920195,50.622757,-27.383814,155.87228
1.2699,0.0092749363,50.704285,50.704666,116.13519,116.13519,41.157352,-0.062319625,155.87399,-0.42599988,241.87122,10.211953,-0.44597355,4.9068041,10.211432,50.630138,-27.354601,155.87407
1.27,-0.0047393236,49.400345,49.400723,116.15078,116.15077,41.156773,-0.062428992,155.87578,-0.42598024,241.90263,12.221629,-0.44604546,4.9052873,12.221126,50.637402,-27.325317,155.87585
1.2701,-0.018748946,48.047882,48.048298,116.16637,116.16636,41.156204,-0.062538244,155.87756,-0.42596063,241.93405,14.219646,-0.4456771,4.9037561,14.219131,50.644547,-27.295963,155.87764
1.2702,-0.032740097,46.648281,46.648716,116.18195,116.18195,41.155651,-0.06264738,155.87935,-0.42594102,241.96547,16.204004,-0.44486883,4.9022121,16.203485,50.651581,-27.266539,155.87943
1.2703,-0.046698961,45.202953,45.20335,116.19754,116.19753,41.155109,-0.062756389,155.88112,-0.42592141,241.99689,18.172731,-0.44362146,4.9006553,18.172249,50.658501,-27.237045,155.8812
1.2704,-0.060611773,43.713196,43.713608,116.21313,116.21312,41.154583,-0.062865287,155.8829,-0.4259018,242.02831,20.12397,-0.44193622,4.899085,20.123487,50.665306,-27.207485,155.88298
1.2704999,-0.074464798,42.180504,42.18095,116.22872,116.22871,41.154072,-0.062974066,155.88469,-0.42588222,242.05971,22.055782,-0.43981475,4.8975024,22.055292,50.671997,-27.177856,155.88477
1.2706,-0.088244356,40.606419,40.606876,116.24431,116.2443,41.153572,-0.063082725,155.88646,-0.42586264,242.09113,23.966251,-0.43725914,4.8959069,23.965767,50.678581,-27.148161,155.88654
1.2707,-0.10193685,38.992516,38.992924,116.2599,116.25989,41.153088,-0.063191265,155.88824,-0.42584306,242.12254,25.853487,-0.43427199,4.894299,25.853039,50.685051,-27.118401,155.88831
1.2708,-0.11552877,37.340233,37.340672,116.27548,116.27547,41.152615,-0.063299693,155.89001,-0.42582348,242.15396,27.715714,-0.43085614,4.8926787,27.71526,50.691414,-27.088577,155.89009
1.2709,-0.1290067,35.651268,35.651737,116.29108,116.29107,41.152153,-0.063407995,155.89178,-0.4258039,242.18538,29.551062,-0.42701501,4.8910465,29.550606,50.69767,-27.058689,155.89186
1.271,-0.14235732,33.927303,33.927773,116.30666,116.30666,41.151707,-0.063516177,155.89355,-0.42578435,242.2168,31.357719,-0.42275238,4.8894024,31.357275,50.703815,-27.028738,155.89363
1.2711,-0.15556748,32.170033,32.170464,116.32225,116.32224,41.151276,-0.06362424,155.89532,-0.4257648,242.24821,33.133919,-0.41807249,4.8877463,33.133499,50.70985,-26.998726,155.8954
1.2711999,-0.16862412,30.381065,30.381527,116.33784,116.33784,41.150852,-0.063732177,155.89709,-0.42574525,242.27963,34.877956,-0.41297993,4.8860784,34.877537,50.715786,-26.968651,155.89717
1.2713,-0.18151435,28.562231,28.562717,116.35343,116.35342,41.150444,-0.063840002,155.89886,-0.4257257,242.31104,36.588097,-0.4074797,4.8843989,36.587681,50.721611,-26.938519,155.89894
1.2714,-0.19422548,26.715343,26.715811,116.36902,116.36901,41.150047,-0.0639477,155.90063,-0.42570618,242.34245,38.262653,-0.40157729,4.8827081,38.262253,50.727333,-26.908325,155.90071
1.2715,-0.20674492,24.842171,24.842617,116.38461,116.38461,41.149666,-0.064055286,155.9024,-0.42568663,242.37387,39.899998,-0.39527848,4.8810062,39.899612,50.732952,-26.878075,155.90248
1.2716,-0.21906035,22.944489,22.944965,116.4002,116.40019,41.149292,-0.064162739,155.90416,-0.42566711,242.40529,41.498539,-0.38858947,4.879293,41.498158,50.738468,-26.847767,155.90424
1.2717,-0.23115958,21.02422,21.024714,116.41579,116.41579,41.148933,-0.064270079,155.90593,-0.42564762,242.43671,43.056694,-0.3815169,4.8775687,43.05632,50.743881,-26.817404,155.90601
1.2718,-0.2430307,19.083282,19.08374,116.43138,116.43137,41.148586,-0.064377293,155.90768,-0.4256281,242.46812,44.572933,-0.37406775,4.8758335,44.572578,50.749195,-26.786983,155.90776
1.2719001,-0.25466198,17.123486,17.123943,116.44698,116.44697,41.148247,-0.064484388,155.90944,-0.42560861,242.49954,46.045784,-0.36624935,4.8740873,46.045437,50.75441,-26.756508,155.90952
1.272,-0.2660419,15.146756,15.147241,116.46256,116.46255,41.147923,-0.064591363,155.91121,-0.42558911,242.53096,47.473801,-0.35806942,4.8723311,47.473461,50.759521,-26.725981,155.91129
1.2721,-0.2771593,13.155075,13.155565,116.47816,116.47815,41.14761,-0.064698212,155.91296,-0.42556962,242.56236,48.855579,-0.34953603,4.870564,48.855251,50.764538,-26.695398,155.91304
1.2722,-0.28800318,11.150428,11.150866,116.49375,116.49374,41.147308,-0.064804941,155.91472,-0.42555013,242.59378,50.189766,-0.34065765,4.8687863,50.189453,50.769455,-26.664766,155.91479
1.2723,-0.29856279,9.1346407,9.1351023,116.50934,116.50933,41.147018,-0.064911544,155.91647,-0.42553067,242.6252,51.47506,-0.33144295,4.8669987,51.474758,50.774277,-26.634081,155.91653
1.2724,-0.30882776,7.1097636,7.1102476,116.52493,116.52493,41.146736,-0.065018028,155.91821,-0.42551121,242.65662,52.710201,-0.32190108,4.8652005,52.709908,50.778999,-26.603348,155.91829
1.2725,-0.31878793,5.0778012,5.0782814,116.54053,116.54051,41.146469,-0.065124385,155.91997,-0.42549175,242.68803,53.893978,-0.31204149,4.8633928,53.893696,50.78363,-26.572563,155.92004
1.2726001,-0.32843351,3.0407515,3.0411909,116.55611,116.55611,41.14621,-0.065230623,155.92172,-0.42547229,242.71945,55.02523,-0.30187386,4.8615746,55.02496,50.788162,-26.541729,155.9218
1.2727,-0.33775491,1.000507,1.0009681,116.57171,116.5717,41.145966,-0.065336734,155.92346,-0.42545286,242.75087,56.102848,-0.29140821,4.8597469,56.102589,50.792606,-26.510849,155.92354
1.2728,-0.34674299,-1.040869,-1.0403913,116.5873,116.5873,41.145729,-0.065442719,155.92522,-0.4254334,242.78229,57.125778,-0.28065488,4.8579087,57.125534,50.796955,-26.479921,155.92528
1.2729,-0.35538885,-3.0813539,-3.0808914,116.60289,116.60288,41.145504,-0.065548584,155.92696,-0.425414,242.81369,58.093029,-0.26962453,4.8560615,58.092789,50.801212,-26.448948,155.92703
1.273,-0.36368397,-5.1189728,-5.1185365,116.61848,116.61848,41.14529,-0.06565433,155.9287,-0.42539456,242.84511,59.003643,-0.25832802,4.8542047,59.00341,50.805378,-26.417929,155.92877
1.2731,-0.37162012,-7.1517897,-7.1513343,116.63408,116.63407,41.145084,-0.065759942,155.93044,-0.42537513,242.87653,59.85672,-0.24677648,4.8523378,59.856506,50.809452,-26.386866,155.93051
1.2732,-0.37918952,-9.177763,-9.1772976,116.64967,116.64967,41.14489,-0.065865435,155.93217,-0.42535573,242.90794,60.651436,-0.23498131,4.850462,60.651234,50.813438,-26.355759,155.93225
