"Time","thetaQS","theta","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.re","smee.stator.stray.port_p.Phi.im","smee.excitation.electroMagneticConverter.Phi.re","smeeQS.short.port_p.reference.gamma","constantSpeed.phi","constantSpeedQS.phi"
15.0792,-3.125005,-3.125005,0.44165275,-0.088123657,-0.079392686,0.018783869,0.34576136,4.7289767,2365.4854,2366.2708
15.0793,-3.124984,-3.124984,0.44420311,-0.074207574,-0.079943366,0.016281651,0.34576097,4.7289977,2365.501,2366.2864
15.0794,-3.124963,-3.124963,0.44631508,-0.060218241,-0.080415197,0.013763377,0.34576058,4.7290187,2365.5166,2366.302
15.0795,-3.1249423,-3.1249423,0.4479866,-0.046169464,-0.080807723,0.011231528,0.3457602,4.7290392,2365.5325,2366.3179
15.0796,-3.1249213,-3.1249213,0.44921604,-0.032075111,-0.081120551,0.0086886017,0.34575981,4.7290602,2365.5481,2366.3335
15.0797,-3.1249003,-3.1249003,0.45000213,-0.017949084,-0.081353381,0.0061371061,0.34575942,4.7290812,2365.5637,2366.3491
15.0798,-3.1248794,-3.1248794,0.45034415,-0.0038053277,-0.081505977,0.0035795576,0.34575903,4.7291021,2365.5796,2366.365
15.0799,-3.1248584,-3.1248584,0.45024171,0.010342198,-0.081578188,0.0010184788,0.34575865,4.7291231,2365.5952,2366.3806
15.08,-3.1248374,-3.1248374,0.44969493,0.024479536,-0.081569947,-0.0015436049,0.34575826,4.7291441,2365.6108,2366.3962
15.0801,-3.1248167,-3.1248167,0.44870436,0.03859273,-0.081481256,-0.0041041663,0.34575787,4.7291651,2365.6267,2366.4119
15.0802,-3.1247957,-3.1247957,0.44727099,0.052667852,-0.081312209,-0.0066606808,0.34575748,4.7291861,2365.6423,2366.4277
15.0803,-3.1247747,-3.1247747,0.44539621,0.066691019,-0.081062973,-0.0092106266,0.3457571,4.729207,2365.658,2366.4434
15.0804,-3.1247537,-3.1247537,0.44308186,0.080648378,-0.080733791,-0.011751489,0.34575671,4.729228,2365.6736,2366.459
15.0805,-3.1247327,-3.1247327,0.44033027,0.094526172,-0.080324985,-0.014280762,0.34575629,4.729249,2365.6895,2366.4749
15.0806,-3.1247118,-3.1247118,0.4371441,0.10831068,-0.079836957,-0.01679595,0.3457559,4.72927,2365.7051,2366.4905
15.0807,-3.1246908,-3.1246908,0.43352652,0.12198833,-0.079270191,-0.019294575,0.34575552,4.729291,2365.7207,2366.5061
15.0808,-3.12467,-3.12467,0.42948109,0.13554561,-0.078625254,-0.021774171,0.34575513,4.7293115,2365.7366,2366.522
15.0809,-3.124649,-3.124649,0.42501181,0.14896913,-0.077902772,-0.024232294,0.34575474,4.7293324,2365.7522,2366.5376
15.081,-3.1246281,-3.1246281,0.42012313,0.16224565,-0.077103458,-0.026666518,0.34575436,4.7293534,2365.7678,2366.5532
15.0811,-3.1246071,-3.1246071,0.41481978,0.17536207,-0.076228105,-0.029074444,0.34575397,4.7293744,2365.7834,2366.5688
15.0812,-3.1245861,-3.1245861,0.40910709,0.18830544,-0.075277574,-0.031453695,0.34575358,4.7293954,2365.7993,2366.5847
15.0813,-3.1245651,-3.1245651,0.40299064,0.20106299,-0.074252799,-0.033801928,0.34575319,4.7294164,2365.8149,2366.6003
15.0814,-3.1245444,-3.1245444,0.39647645,0.21362214,-0.0731548,-0.036116824,0.34575278,4.7294374,2365.8306,2366.616
15.0815,-3.1245234,-3.1245234,0.38957101,0.22597048,-0.071984649,-0.038396098,0.34575239,4.7294583,2365.8464,2366.6318
15.0816,-3.1245024,-3.1245024,0.38228109,0.23809582,-0.070743509,-0.040637508,0.345752,4.7294793,2365.8621,2366.6475
15.0817,-3.1244814,-3.1244814,0.37461391,0.24998622,-0.069432594,-0.042838842,0.34575161,4.7295003,2365.8777,2366.6631
15.0818,-3.1244605,-3.1244605,0.36657703,0.26162991,-0.068053208,-0.044997927,0.34575123,4.7295213,2365.8936,2366.679
15.0819,-3.1244395,-3.1244395,0.35817835,0.27301541,-0.066606708,-0.047112633,0.34575084,4.7295423,2365.9092,2366.6946
15.082,-3.1244185,-3.1244187,0.34942618,0.28413153,-0.065094516,-0.049180873,0.34575042,4.7295632,2365.9248,2366.7102
15.0821,-3.1243978,-3.1243978,0.3403292,0.2949672,-0.063518122,-0.051200613,0.34575003,4.7295837,2365.9404,2366.7258
15.0822,-3.1243768,-3.1243768,0.33089632,0.30551183,-0.061879087,-0.053169858,0.34574965,4.7296047,2365.9563,2366.7417
15.0823,-3.1243558,-3.1243558,0.32113686,0.31575495,-0.060179029,-0.055086665,0.34574926,4.7296257,2365.9719,2366.7573
15.0824,-3.1243348,-3.1243348,0.31106049,0.32568648,-0.058419619,-0.056949146,0.34574887,4.7296467,2365.9875,2366.7729
15.0825,-3.1243138,-3.1243138,0.30067709,0.3352966,-0.056602594,-0.058755461,0.34574848,4.7296677,2366.0034,2366.7888
15.0826,-3.1242929,-3.1242929,0.28999698,0.34457585,-0.054729741,-0.060503833,0.34574807,4.7296886,2366.019,2366.8044
15.0827,-3.1242721,-3.1242721,0.27903065,0.35351503,-0.05280292,-0.062192533,0.34574768,4.7297096,2366.0347,2366.8201
15.0828,-3.1242511,-3.1242511,0.26778895,0.36210537,-0.050824016,-0.063819893,0.34574729,4.7297306,2366.0505,2366.8359
15.0829,-3.1242301,-3.1242301,0.25628296,0.37033835,-0.048794992,-0.065384321,0.3457469,4.7297516,2366.0662,2366.8516
15.083,-3.1242092,-3.1242092,0.24452405,0.37820587,-0.046717845,-0.066884257,0.34574652,4.7297726,2366.0818,2366.8672
15.0831,-3.1241882,-3.1241882,0.2325238,0.38570014,-0.044594623,-0.06831824,0.3457461,4.7297935,2366.0974,2366.8828
15.0832,-3.1241672,-3.1241672,0.22029406,0.3928138,-0.042427421,-0.069684841,0.34574571,4.7298145,2366.1133,2366.8987
15.0833,-3.1241465,-3.1241465,0.20784689,0.3995398,-0.040218376,-0.070982717,0.34574533,4.7298355,2366.1289,2366.9143
15.0834,-3.1241255,-3.1241255,0.1951946,0.40587151,-0.037969667,-0.072210588,0.34574491,4.729856,2366.1445,2366.9299
15.0835,-3.1241045,-3.1241045,0.18234967,0.41180265,-0.035683509,-0.073367245,0.34574452,4.729877,2366.1604,2366.9458
15.0836,-3.1240835,-3.1240835,0.16932476,0.41732743,-0.033362161,-0.074451543,0.34574413,4.729898,2366.176,2366.9614
15.0837,-3.1240625,-3.1240625,0.15613273,0.42244038,-0.031007908,-0.075462416,0.34574375,4.729919,2366.1917,2366.9771
15.0838,-3.1240416,-3.1240416,0.14278661,0.42713642,-0.028623076,-0.076398864,0.34574333,4.7299399,2366.2073,2366.9927
15.0839,-3.1240206,-3.1240206,0.12929955,0.43141091,-0.026210014,-0.077259973,0.34574294,4.7299609,2366.2231,2367.0085
15.084,-3.1239998,-3.1239998,0.11568488,0.4352597,-0.023771103,-0.078044884,0.34574255,4.7299819,2366.2388,2367.0242
15.0841,-3.1239789,-3.1239789,0.10195602,0.43867892,-0.021308748,-0.078752823,0.34574214,4.7300029,2366.2544,2367.0398
15.0842,-3.1239579,-3.1239579,0.088126533,0.4416652,-0.018825378,-0.07938309,0.34574175,4.7300239,2366.2703,2367.0557
15.0843,-3.1239369,-3.1239369,0.074210063,0.44421566,-0.016323442,-0.079935074,0.34574136,4.7300448,2366.2859,2367.0713
15.0844,-3.1239159,-3.1239159,0.060220335,0.44632772,-0.013805406,-0.080408223,0.34574097,4.7300658,2366.3015,2367.0869
15.0845,-3.1238949,-3.1238949,0.046171162,0.4479993,-0.011273755,-0.080802076,0.34574056,4.7300868,2366.3174,2367.1028
15.0846,-3.1238742,-3.1238742,0.032076407,0.44922876,-0.0087309852,-0.081116229,0.34574017,4.7301078,2366.333,2367.1184
15.0847,-3.1238532,-3.1238532,0.017949982,0.45001489,-0.0061796047,-0.081350394,0.34573978,4.7301283,2366.3486,2367.134
15.0848,-3.1238322,-3.1238322,0.0038058241,0.4503569,-0.0036221291,-0.081504323,0.34573936,4.7301493,2366.3643,2367.1497
15.0849,-3.1238112,-3.1238112,-0.010342104,0.45025447,-0.0010610812,-0.081577875,0.34573898,4.7301702,2366.3801,2367.1655
15.085,-3.1237903,-3.1237903,-0.024479842,0.44970772,0.0015010135,-0.081570968,0.34573859,4.7301912,2366.3958,2367.1812
15.0851,-3.1237693,-3.1237693,-0.038593438,0.44871715,0.0040616281,-0.081483617,0.34573817,4.7302122,2366.4114,2367.1968
15.0852,-3.1237483,-3.1237483,-0.052668963,0.44728372,0.0066182376,-0.081315905,0.34573779,4.7302332,2366.4272,2367.2126
15.0853,-3.1237276,-3.1237276,-0.066692524,0.44540891,0.0091683194,-0.081067994,0.34573737,4.7302542,2366.4429,2367.2283
15.0854,-3.1237066,-3.1237066,-0.080650285,0.44309452,0.01170936,-0.080740139,0.34573698,4.7302752,2366.4585,2367.2439
15.0855,-3.1236856,-3.1236856,-0.094528474,0.44034284,0.014238853,-0.080332652,0.34573659,4.7302961,2366.4744,2367.2598
15.0856,-3.1236646,-3.1236646,-0.10831338,0.43715659,0.016754303,-0.079845935,0.34573618,4.7303171,2366.49,2367.2754
15.0857,-3.1236436,-3.1236436,-0.12199142,0.43353891,0.019253232,-0.079280481,0.34573579,4.7303381,2366.5056,2367.291
15.0858,-3.1236227,-3.1236227,-0.13554908,0.4294934,0.02173317,-0.078636833,0.34573537,4.7303591,2366.5212,2367.3066
15.0859,-3.1236019,-3.1236019,-0.14897299,0.425024,0.024191678,-0.077915631,0.34573498,4.7303801,2366.5371,2367.3225
15.086,-3.1235809,-3.1235809,-0.16224989,0.42013517,0.026626324,-0.077117585,0.34573457,4.7304006,2366.5527,2367.3381
15.0861,-3.12356,-3.12356,-0.17536668,0.41483173,0.029034713,-0.07624349,0.34573418,4.7304215,2366.5684,2367.3538
15.0862,-3.123539,-3.123539,-0.18831043,0.40911886,0.031414468,-0.075294197,0.34573379,4.7304425,2366.5842,2367.3696
15.0863,-3.123518,-3.123518,-0.20106836,0.40300223,0.033763241,-0.074270651,0.34573337,4.7304635,2366.5999,2367.3853
15.0864,-3.123497,-3.123497,-0.21362786,0.39648789,0.036078718,-0.073173851,0.34573299,4.7304845,2366.6155,2367.4009
15.0865,-3.123476,-3.123476,-0.22597656,0.38958228,0.03835861,-0.072004892,0.34573257,4.7305055,2366.6313,2367.4165
15.0866,-3.1234553,-3.1234553,-0.23810224,0.38229215,0.040600672,-0.070764914,0.34573218,4.7305264,2366.647,2367.4324
15.0867,-3.1234343,-3.1234343,-0.24999298,0.37462476,0.042802695,-0.069455147,0.34573177,4.7305474,2366.6626,2367.448
15.0868,-3.1234133,-3.1234133,-0.261637,0.36658764,0.044962507,-0.068076886,0.34573138,4.7305684,2366.6782,2367.4636
15.0869,-3.1233923,-3.1233923,-0.27302286,0.35818875,0.047077972,-0.066631481,0.34573096,4.7305894,2366.6941,2367.4795
15.087,-3.1233714,-3.1233714,-0.28413928,0.34943637,0.04914701,-0.065120362,0.34573057,4.7306104,2366.7097,2367.4951
15.0871,-3.1233504,-3.1233504,-0.29497528,0.34033909,0.051167578,-0.063545026,0.34573016,4.7306314,2366.7253,2367.5107
15.0872,-3.1233296,-3.1233296,-0.30552021,0.33090597,0.053137682,-0.061907016,0.34572977,4.7306523,2366.7412,2367.5266
15.0873,-3.1233087,-3.1233087,-0.31576365,0.32114625,0.055055384,-0.060207952,0.34572938,4.7306728,2366.7568,2367.5422
15.0874,-3.1232877,-3.1232877,-0.32569546,0.31106958,0.056918789,-0.058449507,0.34572896,4.7306938,2366.7725,2367.5579
15.0875,-3.1232667,-3.1232667,-0.33530587,0.30068591,0.058726057,-0.05663342,0.34572855,4.7307148,2366.7881,2367.5735
15.0876,-3.1232457,-3.1232457,-0.34458536,0.29000551,0.060475409,-0.054761481,0.34572816,4.7307358,2366.804,2367.5894
15.0877,-3.1232247,-3.1232247,-0.35352483,0.27903888,0.062165119,-0.052835532,0.34572774,4.7307568,2366.8196,2367.605
15.0878,-3.1232038,-3.1232038,-0.36211541,0.26779687,0.063793518,-0.050857477,0.34572735,4.7307777,2366.8352,2367.6206
15.0879,-3.123183,-3.123183,-0.37034863,0.25629056,0.065359011,-0.048829265,0.34572694,4.7307987,2366.8511,2367.6365
15.088,-3.123162,-3.123162,-0.37821639,0.24453132,0.066860035,-0.046752892,0.34572655,4.7308197,2366.8667,2367.6521
15.0881,-3.1231411,-3.1231411,-0.3857109,0.23253073,0.068295129,-0.044630416,0.34572613,4.7308407,2366.8823,2367.6677
15.0882,-3.1231201,-3.1231201,-0.39282474,0.22030064,0.069662862,-0.042463921,0.34572574,4.7308617,2366.8982,2367.6836
15.0883,-3.1230991,-3.1230991,-0.39955094,0.20785315,0.070961893,-0.040255547,0.34572533,4.7308826,2366.9138,2367.6992
15.0884,-3.1230781,-3.1230781,-0.40588284,0.1952005,0.072190948,-0.038007472,0.34572494,4.7309036,2366.9294,2367.7148
15.0885,-3.1230574,-3.1230574,-0.41181418,0.18235521,0.073348798,-0.035721913,0.34572452,4.7309246,2366.9451,2367.7305
15.0886,-3.1230364,-3.1230364,-0.41733915,0.16932993,0.07443431,-0.033401124,0.34572411,4.7309451,2366.9609,2367.7463
15.0887,-3.1230154,-3.1230154,-0.42245221,0.15613754,0.075446419,-0.031047394,0.34572372,4.7309661,2366.9766,2367.762
15.0888,-3.1229944,-3.1229944,-0.4271484,0.14279103,0.07638412,-0.028663045,0.3457233,4.7309871,2366.9922,2367.7776
15.0889,-3.1229734,-3.1229734,-0.43142304,0.1293036,0.07724648,-0.026250428,0.34572291,4.7310081,2367.0081,2367.7935
15.089,-3.1229525,-3.1229525,-0.43527195,0.11568855,0.078032665,-0.02381192,0.3457225,4.731029,2367.0237,2367.8091
15.0891,-3.1229315,-3.1229315,-0.43869126,0.1019593,0.078741893,-0.021349927,0.34572208,4.73105,2367.0393,2367.8247
15.0892,-3.1229107,-3.1229107,-0.44167766,0.088129424,0.079373464,-0.01886688,0.34572169,4.731071,2367.0552,2367.8406
15.0893,-3.1228898,-3.1228898,-0.4442282,0.074212559,0.079926759,-0.016365226,0.34572127,4.731092,2367.0708,2367.8562
15.0894,-3.1228688,-3.1228688,-0.44634032,0.060222436,0.080401219,-0.01384743,0.34572086,4.731113,2367.0864,2367.8718
15.0895,-3.1228478,-3.1228478,-0.44801196,0.046172865,0.080796391,-0.011315979,0.34572047,4.7311339,2367.1021,2367.8875
15.0896,-3.1228268,-3.1228268,-0.44924149,0.032077711,0.081111878,-0.0087733669,0.34572005,4.7311549,2367.1179,2367.9033
15.0897,-3.1228058,-3.1228058,-0.45002764,0.017950887,0.081347376,-0.0062221019,0.34571967,4.7311759,2367.1335,2367.9189
15.0898,-3.1227851,-3.1227851,-0.45036969,0.0038063293,0.081502639,-0.0036647003,0.34571925,4.7311969,2367.1492,2367.9346
15.0899,-3.1227641,-3.1227641,-0.45026729,-0.010342,0.081577525,-0.0011036842,0.34571883,4.7312174,2367.165,2367.9504
15.09,-3.1227431,-3.1227431,-0.4497205,-0.02448014,0.081571959,0.0014584207,0.34571844,4.7312384,2367.1807,2367.9661
15.0901,-3.1227221,-3.1227221,-0.4487299,-0.038594138,0.081485949,0.0040190872,0.34571803,4.7312593,2367.1963,2367.9817
15.0902,-3.1227012,-3.1227012,-0.44729647,-0.052670062,0.081319571,0.0065757907,0.34571761,4.7312803,2367.2119,2367.9973
15.0903,-3.1226802,-3.1226802,-0.44542161,-0.066694021,0.081072994,0.0091260094,0.34571719,4.7313013,2367.2278,2368.0132
15.0904,-3.1226592,-3.1226594,-0.44310716,-0.080652185,0.080746457,0.011667227,0.3457168,4.7313223,2367.2434,2368.0288
15.0905,-3.1226385,-3.1226385,-0.44035542,-0.094530761,0.080340289,0.01419694,0.34571639,4.7313433,2367.259,2368.0444
15.0906,-3.1226175,-3.1226175,-0.43716908,-0.10831607,0.079854891,0.016712651,0.34571597,4.7313643,2367.2749,2368.0603
15.0907,-3.1225965,-3.1225965,-0.43355134,-0.1219945,0.079290733,0.019211879,0.34571558,4.7313852,2367.2905,2368.0759
15.0908,-3.1225755,-3.1225755,-0.42950571,-0.13555254,0.078648381,0.021692161,0.34571517,4.7314062,2367.3062,2368.0916
15.0909,-3.1225545,-3.1225545,-0.42503622,-0.14897683,0.077928461,0.02415105,0.34571475,4.7314272,2367.322,2368.1074
15.091,-3.1225336,-3.1225336,-0.42014724,-0.16225412,0.077131689,0.026586121,0.34571436,4.7314482,2367.3376,2368.123
15.0911,-3.1225128,-3.1225128,-0.41484365,-0.17537129,0.076258846,0.028994972,0.34571394,4.7314692,2367.3533,2368.1387
15.0912,-3.1224918,-3.1224918,-0.40913063,-0.18831541,0.075310789,0.031375229,0.34571353,4.7314897,2367.3689,2368.1543
15.0913,-3.1224709,-3.1224709,-0.40301386,-0.20107371,0.074288465,0.033724543,0.34571311,4.7315106,2367.3848,2368.1702
15.0914,-3.1224499,-3.1224499,-0.39649934,-0.21363357,0.073192872,0.036040593,0.34571272,4.7315316,2367.4004,2368.1858
15.0915,-3.1224289,-3.1224289,-0.38959351,-0.22598262,0.072025098,0.038321104,0.3457123,4.7315526,2367.416,2368.2014
15.0916,-3.1224079,-3.1224079,-0.38230321,-0.23810866,0.07078629,0.040563822,0.34571189,4.7315736,2367.4319,2368.2173
15.0917,-3.1223869,-3.1223872,-0.37463561,-0.24999975,0.069477677,0.042766534,0.34571147,4.7315946,2367.4475,2368.2329
15.0918,-3.1223662,-3.1223662,-0.36659828,-0.26164412,0.068100534,0.044927068,0.34571108,4.7316155,2367.4631,2368.2485
15.0919,-3.1223452,-3.1223452,-0.35819915,-0.27303028,0.066656232,0.047043294,0.34571066,4.7316365,2367.479,2368.2644
15.092,-3.1223242,-3.1223242,-0.34944654,-0.28414702,0.065146193,0.049113128,0.34571025,4.7316575,2367.4946,2368.28
15.0921,-3.1223032,-3.1223032,-0.34034902,-0.29498336,0.063571908,0.051134523,0.34570983,4.7316785,2367.5103,2368.2957
15.0922,-3.1222823,-3.1222823,-0.33091563,-0.30552858,0.061934918,0.053105488,0.34570941,4.7316995,2367.5259,2368.3113
15.0923,-3.1222613,-3.1222613,-0.32115564,-0.31577232,0.060236853,0.05502408,0.345709,4.7317204,2367.5417,2368.3271
15.0924,-3.1222405,-3.1222405,-0.3110787,-0.32570443,0.058479376,0.056888409,0.34570861,4.7317414,2367.5574,2368.3428
15.0925,-3.1222196,-3.1222196,-0.30069476,-0.33531511,0.056664228,0.058696628,0.34570819,4.7317619,2367.573,2368.3584
15.0926,-3.1221986,-3.1221986,-0.29001406,-0.3445949,0.054793198,0.060446963,0.34570777,4.7317829,2367.5889,2368.3743
15.0927,-3.1221776,-3.1221776,-0.27904713,-0.35353461,0.052868128,0.062137682,0.34570736,4.7318039,2367.6045,2368.3899
15.0928,-3.1221566,-3.1221566,-0.2678048,-0.36212546,0.050890915,0.06376712,0.34570694,4.7318249,2367.6201,2368.4055
15.0929,-3.1221356,-3.1221356,-0.25629818,-0.37035891,0.048863515,0.065333672,0.34570652,4.7318459,2367.636,2368.4214
15.093,-3.1221149,-3.1221149,-0.24453859,-0.37822691,0.046787925,0.066835791,0.34570614,4.7318668,2367.6516,2368.437
15.0931,-3.1220939,-3.1220939,-0.23253767,-0.38572162,0.04466619,0.068271987,0.34570572,4.7318878,2367.6672,2368.4526
15.0932,-3.1220729,-3.1220729,-0.22030726,-0.39283571,0.042500407,0.06964086,0.3457053,4.7319088,2367.6829,2368.4683
15.0933,-3.122052,-3.122052,-0.20785941,-0.39956209,0.040292703,0.070941053,0.34570488,4.7319298,2367.6987,2368.4841
15.0934,-3.122031,-3.122031,-0.1952064,-0.40589419,0.038045265,0.072171278,0.34570447,4.7319508,2367.7144,2368.4998
15.0935,-3.12201,-3.12201,-0.18236075,-0.41182572,0.035760306,0.073330328,0.34570405,4.7319717,2367.73,2368.5154
15.0936,-3.121989,-3.121989,-0.16933511,-0.41735083,0.03344008,0.074417055,0.34570363,4.7319927,2367.7458,2368.5312
15.0937,-3.1219683,-3.1219683,-0.15614234,-0.42246407,0.031086871,0.075430393,0.34570321,4.7320132,2367.7615,2368.5469
15.0938,-3.1219473,-3.1219473,-0.14279547,-0.42716041,0.028703004,0.076369338,0.34570283,4.7320342,2367.7771,2368.5625
15.0939,-3.1219263,-3.1219263,-0.12930766,-0.43143517,0.02629083,0.077232964,0.34570241,4.7320552,2367.7927,2368.5781
15.094,-3.1219053,-3.1219053,-0.11569222,-0.4352842,0.023852728,0.078020424,0.34570199,4.7320762,2367.8086,2368.594
15.0941,-3.1218843,-3.1218843,-0.1019626,-0.43870363,0.021391101,0.078730941,0.34570158,4.7320971,2367.8242,2368.6096
15.0942,-3.1218634,-3.1218634,-0.088132322,-0.44169012,0.018908376,0.079363808,0.34570116,4.7321181,2367.8398,2368.6252
15.0943,-3.1218426,-3.1218426,-0.074215062,-0.44424072,0.016407004,0.079918407,0.34570074,4.7321391,2367.8557,2368.6411
15.0944,-3.1218216,-3.1218216,-0.060224548,-0.44635293,0.013889452,0.080394186,0.34570032,4.7321601,2367.8713,2368.6567
15.0945,-3.1218007,-3.1218007,-0.046174578,-0.44802463,0.0113582,0.080790684,0.34569991,4.7321811,2367.887,2368.6724
15.0946,-3.1217797,-3.1217797,-0.032079026,-0.44925418,0.0088157458,0.081107497,0.34569949,4.7322021,2367.9028,2368.6882
15.0947,-3.1217587,-3.1217587,-0.017951801,-0.4500404,0.0062645976,0.081344321,0.34569907,4.732223,2367.9185,2368.7039
15.0948,-3.1217377,-3.1217377,-0.0038068434,-0.45038247,0.0037072708,0.081500925,0.34569865,4.732244,2367.9341,2368.7195
15.0949,-3.1217167,-3.1217167,0.010341887,-0.45028007,0.0011462878,0.081577152,0.34569824,4.732265,2367.9497,2368.7351
15.095,-3.121696,-3.121696,0.024480429,-0.44973329,-0.0014158261,0.08157292,0.34569782,4.7322855,2367.9656,2368.751
15.0951,-3.121675,-3.121675,0.038594827,-0.44874266,-0.0039765439,0.081488244,0.3456974,4.7323065,2367.9812,2368.7666
15.0952,-3.121654,-3.121654,0.052671153,-0.4473092,-0.0065333406,0.081323199,0.34569699,4.7323275,2367.9968,2368.7822
15.0953,-3.1216331,-3.1216331,0.066695511,-0.4454343,-0.0090836938,0.081077956,0.34569657,4.7323484,2368.0127,2368.7981
15.0954,-3.1216121,-3.1216121,0.08065407,-0.44311979,-0.011625089,0.080752745,0.34569615,4.7323694,2368.0283,2368.8137
15.0955,-3.1215911,-3.1215911,0.094533049,-0.440368,-0.014155019,0.080347903,0.34569573,4.7323904,2368.0439,2368.8293
15.0956,-3.1215703,-3.1215703,0.10831875,-0.43718159,-0.016670989,0.079863809,0.34569532,4.7324114,2368.0598,2368.8452
15.0957,-3.1215494,-3.1215494,0.12199757,-0.43356374,-0.019170519,0.079300955,0.3456949,4.7324324,2368.0754,2368.8608
15.0958,-3.1215284,-3.1215284,0.135556,-0.42951801,-0.021651143,0.0786599,0.34569448,4.7324533,2368.0911,2368.8765
15.0959,-3.1215074,-3.1215074,0.14898068,-0.42504841,-0.024110414,0.077941261,0.34569407,4.7324743,2368.1067,2368.8921
15.096,-3.1214864,-3.1214864,0.16225834,-0.42015931,-0.026545906,0.077145755,0.34569365,4.7324953,2368.1226,2368.908
15.0961,-3.1214654,-3.1214654,0.17537589,-0.41485557,-0.028955219,0.076274171,0.34569323,4.7325163,2368.1382,2368.9236
15.0962,-3.1214445,-3.1214445,0.18832038,-0.4091424,-0.031335976,0.075327359,0.34569281,4.7325373,2368.1538,2368.9392
15.0963,-3.1214237,-3.1214237,0.20107904,-0.40302548,-0.033685829,0.074306257,0.3456924,4.7325578,2368.1697,2368.9551
15.0964,-3.1214027,-3.1214027,0.21363927,-0.39651078,-0.036002461,0.073211871,0.34569198,4.7325788,2368.1853,2368.9707
15.0965,-3.1213818,-3.1213818,0.22598867,-0.38960478,-0.038283583,0.072045289,0.34569156,4.7325997,2368.2009,2368.9863
15.0966,-3.1213608,-3.1213608,0.23811507,-0.38231429,-0.040526953,0.070807651,0.34569114,4.7326207,2368.2166,2369.002
15.0967,-3.1213398,-3.1213398,0.2500065,-0.37464648,-0.042730354,0.069500178,0.34569073,4.7326417,2368.2324,2369.0178
15.0968,-3.1213188,-3.1213188,0.26165122,-0.36660892,-0.044891614,0.06812416,0.34569028,4.7326627,2368.248,2369.0334
15.0969,-3.1212981,-3.1212981,0.2730377,-0.35820958,-0.0470086,0.06668096,0.34568986,4.7326837,2368.2637,2369.0491
15.097,-3.1212771,-3.1212771,0.28415477,-0.3494567,-0.049079224,0.065171994,0.34568945,4.7327046,2368.2795,2369.0649
15.0971,-3.1212561,-3.1212561,0.2949914,-0.34035894,-0.051101446,0.063598759,0.34568903,4.7327256,2368.2952,2369.0806
