"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.065099999,-0.064790741,-0.17411277
0.065200001,-0.065154381,-0.17451344
0.065300003,-0.0655194,-0.17491381
0.065399997,-0.065885797,-0.17531389
0.065499999,-0.06625358,-0.17571364
0.0656,-0.066622742,-0.1761131
0.065700002,-0.066993296,-0.17651223
0.065800004,-0.067365229,-0.17691103
0.065899998,-0.067738555,-0.1773095
0.066,-0.068113267,-0.17770763
0.066100001,-0.06848938,-0.17810541
0.066200003,-0.068866886,-0.17850286
0.066299997,-0.069245785,-0.17889993
0.066399999,-0.069626078,-0.17929666
0.066500001,-0.070007779,-0.17969301
0.066600002,-0.07039088,-0.180089
0.066699997,-0.070775382,-0.18048459
0.066799998,-0.071161292,-0.18087982
0.0669,-0.071548603,-0.18127464
0.067000002,-0.07193733,-0.18166906
0.067100003,-0.072327465,-0.18206309
0.067199998,-0.072719008,-0.1824567
0.067299999,-0.073111966,-0.1828499
0.067400001,-0.07350634,-0.18324268
0.067500003,-0.073902138,-0.18363503
0.067599997,-0.074299343,-0.18402694
0.067699999,-0.074697979,-0.18441841
0.0678,-0.07509803,-0.18480943
0.067900002,-0.075499505,-0.18520001
0.068000004,-0.075902402,-0.18559013
0.068099998,-0.076306731,-0.18597978
0.0682,-0.076712482,-0.18636896
0.068300001,-0.077119663,-0.18675765
0.068400003,-0.077528283,-0.18714587
0.068499997,-0.077938326,-0.1875336
0.068599999,-0.078349806,-0.18792082
0.068700001,-0.078762725,-0.18830755
0.068800002,-0.079177074,-0.18869378
0.068899997,-0.079592861,-0.18907946
0.068999998,-0.080010094,-0.18946464
0.0691,-0.080428764,-0.1898493
0.069200002,-0.08084888,-0.19023341
0.069300003,-0.081270434,-0.19061698
0.069399998,-0.081693433,-0.191
0.069499999,-0.082117878,-0.19138247
0.069600001,-0.082543775,-0.19176437
0.069700003,-0.082971118,-0.19214571
0.069799997,-0.083399914,-0.19252647
0.069899999,-0.083830155,-0.19290665
0.07,-0.084261857,-0.19328624
0.070100002,-0.084695004,-0.19366525
0.070200004,-0.085129611,-0.19404364
0.070299998,-0.085565671,-0.19442143
0.0704,-0.086003192,-0.1947986
0.070500001,-0.086442173,-0.19517516
0.070600003,-0.086882606,-0.19555108
0.070699997,-0.0873245,-0.19592637
0.070799999,-0.087767862,-0.19630101
0.070900001,-0.088212684,-0.196675
0.071000002,-0.088658966,-0.19704835
0.071099997,-0.089106716,-0.19742103
0.071199998,-0.089555934,-0.19779304
0.0713,-0.090006612,-0.19816437
0.071400002,-0.090458766,-0.19853503
0.071500003,-0.090912387,-0.19890499
0.071599998,-0.091367468,-0.19927426
0.071699999,-0.091824032,-0.19964281
0.071800001,-0.092282057,-0.20001066
0.071900003,-0.092741564,-0.20037779
0.071999997,-0.093202539,-0.2007442
0.072099999,-0.093664989,-0.20110987
0.0722,-0.094128914,-0.20147482
0.072300002,-0.094594315,-0.201839
0.072400004,-0.09506119,-0.20220244
0.072499998,-0.095529541,-0.20256512
0.0726,-0.095999375,-0.20292702
0.072700001,-0.096470684,-0.20328815
0.072800003,-0.096943475,-0.20364851
0.072899997,-0.097417742,-0.20400807
0.072999999,-0.097893491,-0.20436683
0.073100001,-0.098370723,-0.20472479
0.073200002,-0.098849438,-0.20508195
0.073299997,-0.099329628,-0.20543829
0.073399998,-0.099811308,-0.2057938
0.0735,-0.10029447,-0.20614846
0.073600002,-0.10077912,-0.2065023
0.073700003,-0.10126524,-0.2068553
0.073799998,-0.10175286,-0.20720743
0.073899999,-0.10224196,-0.20755871
0.074000001,-0.10273255,-0.20790911
0.074100003,-0.10322462,-0.20825863
0.074199997,-0.10371818,-0.20860727
0.074299999,-0.10421323,-0.20895502
0.0744,-0.10470977,-0.20930187
0.074500002,-0.10520779,-0.20964782
0.074600004,-0.1057073,-0.20999284
0.074699998,-0.10620829,-0.21033695
0.0748,-0.10671078,-0.21068013
0.074900001,-0.10721476,-0.21102238
0.075000003,-0.10772023,-0.21136367
0.075099997,-0.10822719,-0.21170402
0.075199999,-0.10873563,-0.2120434
0.075300001,-0.10924557,-0.21238181
0.075400002,-0.10975699,-0.21271926
0.075499997,-0.1102699,-0.21305571
0.075599998,-0.11078431,-0.21339118
0.0757,-0.11130021,-0.21372566
0.075800002,-0.11181759,-0.21405911
0.075900003,-0.11233646,-0.21439157
0.075999998,-0.11285683,-0.21472301
0.076099999,-0.11337869,-0.21505341
0.076200001,-0.11390203,-0.21538277
0.076300003,-0.11442687,-0.21571109
0.076399997,-0.11495319,-0.21603835
0.076499999,-0.115481,-0.21636456
0.0766,-0.11601031,-0.21668969
0.076700002,-0.1165411,-0.21701376
0.076800004,-0.11707339,-0.21733673
0.076899998,-0.11760715,-0.21765862
0.077,-0.11814242,-0.2179794
0.077100001,-0.11867917,-0.21829908
0.077200003,-0.1192174,-0.21861765
0.077299997,-0.11975712,-0.21893507
0.077399999,-0.12029834,-0.21925138
0.077500001,-0.12084103,-0.21956655
0.077600002,-0.12138522,-0.21988057
0.077699997,-0.1219309,-0.22019342
0.077799998,-0.12247805,-0.22050512
0.0779,-0.12302669,-0.22081564
0.078000002,-0.12357682,-0.22112498
0.078100003,-0.12412843,-0.22143313
0.078199998,-0.12468152,-0.2217401
0.078299999,-0.12523611,-0.22204584
0.078400001,-0.12579216,-0.22235039
0.078500003,-0.1263497,-0.2226537
0.078599997,-0.12690872,-0.22295579
0.078699999,-0.12746923,-0.22325663
0.0788,-0.12803121,-0.22355625
0.078900002,-0.12859467,-0.22385459
0.079000004,-0.12915961,-0.22415169
0.079099998,-0.12972602,-0.2244475
0.0792,-0.13029392,-0.22474204
0.079300001,-0.13086328,-0.22503528
0.079400003,-0.13143413,-0.22532724
0.079499997,-0.13200644,-0.22561789
0.079599999,-0.13258024,-0.22590722
0.079700001,-0.13315549,-0.22619525
0.079800002,-0.13373223,-0.22648193
0.079899997,-0.13431042,-0.22676727
0.079999998,-0.13489009,-0.22705127
0.0801,-0.13547122,-0.22733392
0.080200002,-0.13605383,-0.22761521
0.080300003,-0.1366379,-0.22789513
0.080399998,-0.13722344,-0.22817364
0.080499999,-0.13781042,-0.22845079
0.080600001,-0.13839889,-0.22872654
0.080700003,-0.13898881,-0.22900088
0.080799997,-0.13958018,-0.2292738
0.080899999,-0.14017302,-0.2295453
0.081,-0.14076731,-0.22981536
0.081100002,-0.14136304,-0.230084
0.081200004,-0.14196025,-0.23035118
0.081299998,-0.14255889,-0.23061691
0.0814,-0.143159,-0.23088117
0.081500001,-0.14376055,-0.23114395
0.081600003,-0.14436354,-0.23140524
0.081699997,-0.14496799,-0.23166505
0.081799999,-0.14557387,-0.23192336
0.081900001,-0.1461812,-0.23218015
0.082000002,-0.14678997,-0.23243544
0.082099997,-0.14740019,-0.23268919
0.082199998,-0.14801183,-0.2329414
0.0823,-0.14862491,-0.23319207
0.082400002,-0.14923944,-0.23344119
0.082500003,-0.14985538,-0.23368874
0.082599998,-0.15047276,-0.23393472
0.082699999,-0.15109158,-0.23417912
0.082800001,-0.15171181,-0.23442194
0.082900003,-0.15233347,-0.23466316
0.082999997,-0.15295655,-0.23490277
0.083099999,-0.15358105,-0.23514076
0.0832,-0.15420698,-0.23537713
0.083300002,-0.1548343,-0.23561186
0.083400004,-0.15546305,-0.23584495
0.083499998,-0.15609322,-0.2360764
0.0836,-0.1567248,-0.23630618
0.083700001,-0.15735778,-0.2365343
0.083800003,-0.15799217,-0.23676072
0.083899997,-0.15862796,-0.23698547
0.083999999,-0.15926515,-0.23720853
0.084100001,-0.15990373,-0.23742987
0.084200002,-0.16054372,-0.23764952
0.084299996,-0.1611851,-0.23786741
0.084399998,-0.16182786,-0.2380836
0.0845,-0.16247202,-0.23829804
0.084600002,-0.16311757,-0.23851073
0.084700003,-0.16376451,-0.23872165
0.084799998,-0.16441281,-0.23893081
0.084899999,-0.1650625,-0.23913819
0.085000001,-0.16571356,-0.23934378
0.085100003,-0.166366,-0.23954758
0.085199997,-0.1670198,-0.23974958
0.085299999,-0.16767499,-0.23994975
0.0854,-0.16833152,-0.24014811
0.085500002,-0.16898942,-0.24034463
0.085600004,-0.16964868,-0.24053931
0.085699998,-0.17030931,-0.24073215
0.0858,-0.17097127,-0.24092311
0.085900001,-0.17163458,-0.24111222
0.086000003,-0.17229925,-0.24129944
0.086099997,-0.17296526,-0.24148476
0.086199999,-0.17363262,-0.24166821
0.086300001,-0.17430131,-0.24184974
0.086400002,-0.17497133,-0.24202935
0.086499996,-0.17564268,-0.24220704
0.086599998,-0.17631537,-0.24238279
0.0867,-0.17698938,-0.2425566
0.086800002,-0.17766471,-0.24272847
0.086900003,-0.17834136,-0.24289837
0.086999997,-0.17901932,-0.2430663
0.087099999,-0.17969859,-0.24323224
0.087200001,-0.18037917,-0.24339619
0.087300003,-0.18106106,-0.24355815
0.087399997,-0.18174425,-0.2437181
0.087499999,-0.18242873,-0.24387604
0.0876,-0.18311451,-0.24403194
0.087700002,-0.18380158,-0.24418581
0.087800004,-0.18448994,-0.24433762
0.087899998,-0.18517958,-0.24448739
0.088,-0.18587048,-0.24463509
0.088100001,-0.18656267,-0.24478072
0.088200003,-0.18725614,-0.24492425
0.088299997,-0.18795086,-0.2450657
0.088399999,-0.18864685,-0.24520504
0.088500001,-0.18934411,-0.24534228
0.088600002,-0.19004261,-0.24547739
0.088699996,-0.19074237,-0.24561037
0.088799998,-0.19144338,-0.2457412
0.0889,-0.19214563,-0.2458699
0.089000002,-0.19284911,-0.24599643
0.089100003,-0.19355384,-0.2461208
0.089199997,-0.19425978,-0.24624297
0.089299999,-0.19496696,-0.24636297
0.089400001,-0.19567536,-0.24648078
0.089500003,-0.19638497,-0.24659637
0.089599997,-0.1970958,-0.24670973
0.089699998,-0.19780783,-0.2468209
0.0898,-0.19852108,-0.24692981
0.089900002,-0.19923551,-0.24703647
0.090000004,-0.19995114,-0.2471409
0.090099998,-0.20066796,-0.24724305
0.0902,-0.20138597,-0.24734293
0.090300001,-0.20210516,-0.24744053
0.090400003,-0.20282553,-0.24753582
0.090499997,-0.20354706,-0.24762884
0.090599999,-0.20426977,-0.24771953
0.090700001,-0.20499364,-0.24780789
0.090800002,-0.20571865,-0.24789393
0.090899996,-0.20644483,-0.24797763
0.090999998,-0.20717214,-0.24805897
0.0911,-0.2079006,-0.24813797
0.091200002,-0.20863019,-0.24821459
0.091300003,-0.20936091,-0.24828884
0.091399997,-0.21009277,-0.24836069
0.091499999,-0.21082574,-0.24843015
0.091600001,-0.21155983,-0.2484972
0.091700003,-0.21229503,-0.24856183
0.091799997,-0.21303132,-0.24862404
0.091899998,-0.21376872,-0.24868381
0.092,-0.21450722,-0.24874115
0.092100002,-0.2152468,-0.24879602
0.092200004,-0.21598746,-0.24884842
0.092299998,-0.21672921,-0.24889837
0.092399999,-0.21747202,-0.24894582
0.092500001,-0.2182159,-0.24899077
0.092600003,-0.21896084,-0.24903324
0.092699997,-0.21970683,-0.24907318
0.092799999,-0.22045387,-0.24911061
0.092900001,-0.22120196,-0.24914549
0.093000002,-0.22195107,-0.24917784
0.093099996,-0.22270122,-0.24920765
0.093199998,-0.22345239,-0.2492349
0.0933,-0.22420458,-0.24925956
0.093400002,-0.22495779,-0.24928166
0.093500003,-0.225712,-0.24930117
0.093599997,-0.22646722,-0.24931806
0.093699999,-0.22722343,-0.24933237
0.093800001,-0.22798061,-0.24934405
0.093900003,-0.22873878,-0.2493531
0.093999997,-0.22949794,-0.24935952
0.094099998,-0.23025805,-0.24936329
0.0942,-0.23101914,-0.24936441
0.094300002,-0.23178117,-0.24936286
0.094400004,-0.23254415,-0.24935862
0.094499998,-0.23330808,-0.24935172
0.094599999,-0.23407294,-0.24934213
0.094700001,-0.23483872,-0.24932982
0.094800003,-0.23560543,-0.2493148
0.094899997,-0.23637305,-0.24929707
0.094999999,-0.23714159,-0.24927659
0.095100001,-0.23791103,-0.24925339
0.095200002,-0.23868136,-0.24922743
0.095299996,-0.23945257,-0.2491987
0.095399998,-0.24022467,-0.24916722
0.0955,-0.24099764,-0.24913296
0.095600002,-0.24177147,-0.2490959
0.095700003,-0.24254617,-0.24905604
0.095799997,-0.24332172,-0.24901338
0.095899999,-0.24409811,-0.2489679
0.096000001,-0.24487534,-0.24891961
0.096100003,-0.24565339,-0.24886847
0.096199997,-0.24643227,-0.24881448
0.096299998,-0.24721196,-0.24875765
0.0964,-0.24799247,-0.24869794
0.096500002,-0.24877377,-0.24863537
0.096600004,-0.24955586,-0.24856991
0.096699998,-0.25033873,-0.24850155
0.096799999,-0.25112239,-0.2484303
0.096900001,-0.25190681,-0.24835613
0.097000003,-0.25269198,-0.24827905
0.097099997,-0.2534779,-0.24819905
0.097199999,-0.25426459,-0.24811609
0.0973,-0.255052,-0.2480302
0.097400002,-0.25584015,-0.24794134
0.097499996,-0.25662902,-0.24784952
0.097599998,-0.25741857,-0.24775472
0.0977,-0.25820887,-0.24765694
0.097800002,-0.25899982,-0.24755616
0.097900003,-0.25979149,-0.24745239
0.097999997,-0.26058385,-0.2473456
0.098099999,-0.26137686,-0.24723579
0.098200001,-0.26217052,-0.24712294
0.098300003,-0.26296484,-0.24700706
0.098399997,-0.26375982,-0.24688813
0.098499998,-0.26455542,-0.24676614
0.0986,-0.26535165,-0.24664107
0.098700002,-0.26614851,-0.24651293
0.098800004,-0.26694596,-0.24638171
0.098899998,-0.26774403,-0.2462474
0.098999999,-0.26854268,-0.24610998
0.099100001,-0.26934192,-0.24596943
0.099200003,-0.27014172,-0.24582578
0.099299997,-0.27094212,-0.24567899
0.099399999,-0.27174303,-0.24552906
0.0995,-0.27254453,-0.24537598
0.099600002,-0.27334654,-0.24521974
0.099699996,-0.27414909,-0.24506032
0.099799998,-0.27495214,-0.24489775
0.0999,-0.27575573,-0.24473198
0.1,-0.2765598,-0.24456303
0.1001,-0.27736434,-0.24439086
0.1002,-0.27816939,-0.24421549
0.1003,-0.27897492,-0.2440369
0.1004,-0.27978089,-0.24385507
0.1005,-0.28058732,-0.24367
0.1006,-0.28139418,-0.2434817
0.1007,-0.2822015,-0.24329013
0.1008,-0.2830092,-0.24309529
0.1009,-0.28381735,-0.2428972
0.101,-0.28462589,-0.24269581
0.1011,-0.28543481,-0.24249113
0.1012,-0.28624412,-0.24228315
0.1013,-0.28705382,-0.24207187
0.1014,-0.28786385,-0.24185726
0.1015,-0.28867427,-0.24163935
0.1016,-0.28948498,-0.24141808
0.1017,-0.29029605,-0.24119347
0.1018,-0.29110745,-0.24096552
0.1019,-0.29191914,-0.2407342
0.102,-0.29273114,-0.24049951
0.1021,-0.29354343,-0.24026145
0.1022,-0.29435599,-0.24002001
0.1023,-0.29516882,-0.23977517
0.1024,-0.29598188,-0.23952693
0.1025,-0.29679522,-0.23927528
0.1026,-0.29760879,-0.23902021
0.1027,-0.29842257,-0.23876172
0.1028,-0.29923657,-0.23849979
0.1029,-0.30005077,-0.23823442
0.103,-0.30086514,-0.2379656
0.1031,-0.30167973,-0.23769331
0.1032,-0.30249447,-0.23741756
0.1033,-0.30330935,-0.23713833
0.1034,-0.30412439,-0.23685561
0.1035,-0.30493954,-0.23656942
0.1036,-0.30575484,-0.23627971
0.1037,-0.30657023,-0.2359865
0.1038,-0.30738574,-0.23568977
0.1039,-0.30820131,-0.23538952
0.104,-0.30901697,-0.23508573
0.1041,-0.30983269,-0.2347784
0.1042,-0.31064847,-0.23446752
0.1043,-0.31146428,-0.23415309
0.1044,-0.31228012,-0.2338351
0.1045,-0.31309599,-0.23351353
0.1046,-0.31391186,-0.23318839
0.1047,-0.31472769,-0.23285966
0.1048,-0.31554353,-0.23252733
0.1049,-0.31635931,-0.2321914
0.105,-0.31717506,-0.23185188
0.1051,-0.31799078,-0.23150872
0.1052,-0.31880638,-0.23116194
0.1053,-0.31962192,-0.23081152
0.1054,-0.32043737,-0.23045748
0.1055,-0.3212527,-0.23009978
0.1056,-0.32206792,-0.22973843
0.1057,-0.32288301,-0.22937343
0.1058,-0.32369795,-0.22900474
0.1059,-0.32451272,-0.22863238
0.106,-0.32532734,-0.22825634
0.1061,-0.32614174,-0.2278766
0.1062,-0.32695597,-0.22749318
0.1063,-0.32776996,-0.22710603
0.1064,-0.32858375,-0.22671519
0.1065,-0.32939729,-0.22632062
0.1066,-0.3302106,-0.22592233
0.1067,-0.33102363,-0.2255203
0.1068,-0.33183637,-0.22511454
0.1069,-0.33264884,-0.22470503
0.107,-0.33346102,-0.22429176
0.1071,-0.33427283,-0.22387473
0.1072,-0.33508435,-0.22345392
0.1073,-0.33589551,-0.22302936
0.1074,-0.33670631,-0.22260101
0.1075,-0.33751673,-0.22216886
0.1076,-0.33832678,-0.22173293
0.1077,-0.33913642,-0.22129321
0.1078,-0.33994564,-0.22084966
0.1079,-0.34075445,-0.22040232
0.108,-0.34156281,-0.21995115
0.1081,-0.34237069,-0.21949616
0.1082,-0.34317812,-0.21903732
0.1083,-0.34398505,-0.21857467
0.1084,-0.3447915,-0.21810816
0.1085,-0.34559742,-0.21763779
0.1086,-0.34640282,-0.21716358
0.1087,-0.34720767,-0.2166855
0.1088,-0.34801197,-0.21620356
0.1089,-0.34881568,-0.21571773
0.109,-0.34961882,-0.21522802
0.1091,-0.35042134,-0.21473444
0.1092,-0.35122326,-0.21423696
0.1093,-0.35202453,-0.21373557
0.1094,-0.35282516,-0.21323028
0.1095,-0.35362512,-0.21272109
0.1096,-0.35442442,-0.21220799
0.1097,-0.35522303,-0.21169096
0.1098,-0.35602093,-0.21117
0.1099,-0.35681808,-0.21064511
0.11,-0.35761452,-0.2101163
0.1101,-0.35841018,-0.20958352
0.1102,-0.3592051,-0.20904681
0.1103,-0.35999921,-0.20850615
0.1104,-0.36079255,-0.20796153
0.1105,-0.36158505,-0.20741294
0.1106,-0.36237672,-0.20686039
0.1107,-0.36316755,-0.20630388
0.1108,-0.36395752,-0.20574337
0.1109,-0.3647466,-0.20517889
0.111,-0.36553478,-0.20461042
0.1111,-0.36632207,-0.20403796
0.1112,-0.36710843,-0.20346151
0.1113,-0.36789384,-0.20288105
0.1114,-0.3686783,-0.20229658
0.1115,-0.36946177,-0.20170811
0.1116,-0.37024426,-0.20111562
0.1117,-0.37102574,-0.20051911
0.1118,-0.3718062,-0.19991858
0.1119,-0.37258559,-0.19931403
0.112,-0.37336397,-0.19870545
0.1121,-0.37414125,-0.19809282
0.1122,-0.37491742,-0.19747615
0.1123,-0.37569252,-0.19685544
0.1124,-0.37646648,-0.19623069
0.1125,-0.37723929,-0.19560188
0.1126,-0.37801096,-0.19496903
0.1127,-0.37878144,-0.19433211
0.1128,-0.37955073,-0.19369112
0.1129,-0.38031882,-0.19304606
0.113,-0.38108566,-0.19239695
0.1131,-0.38185129,-0.19174376
0.1132,-0.38261566,-0.1910865
0.1133,-0.38337874,-0.19042516
0.1134,-0.38414052,-0.18975973
0.1135,-0.38490102,-0.18909021
0.1136,-0.38566014,-0.18841662
0.1137,-0.38641796,-0.18773893
0.1138,-0.3871744,-0.18705712
0.1139,-0.38792944,-0.18637124
0.114,-0.38868311,-0.18568125
0.1141,-0.38943535,-0.18498717
0.1142,-0.39018613,-0.18428898
0.1143,-0.39093551,-0.18358667
0.1144,-0.39168337,-0.18288025
0.1145,-0.39242977,-0.18216972
0.1146,-0.39317465,-0.18145508
0.1147,-0.39391801,-0.18073632
0.1148,-0.39465982,-0.18001343
0.1149,-0.39540008,-0.17928644
0.115,-0.39613876,-0.17855531
0.1151,-0.39687583,-0.17782004
0.1152,-0.39761129,-0.17708066
0.1153,-0.39834511,-0.17633715
0.1154,-0.3990773,-0.1755895
0.1155,-0.39980781,-0.17483772
0.1156,-0.4005366,-0.17408182
0.1157,-0.40126371,-0.17332177
0.1158,-0.4019891,-0.17255759
0.1159,-0.40271273,-0.17178926
0.116,-0.4034346,-0.1710168
0.1161,-0.40415472,-0.17024019
0.1162,-0.40487298,-0.16945946
0.1163,-0.40558946,-0.16867457
0.1164,-0.40630409,-0.16788554
0.1165,-0.40701684,-0.16709235
0.1166,-0.40772775,-0.16629504
0.1167,-0.40843675,-0.16549356
0.1168,-0.40914384,-0.16468796
0.1169,-0.40984896,-0.16387819
0.117,-0.41055214,-0.16306429
0.1171,-0.41125336,-0.16224623
0.1172,-0.41195258,-0.16142403
0.1173,-0.41264981,-0.16059767
0.1174,-0.41334498,-0.15976718
0.1175,-0.41403809,-0.15893252
0.1176,-0.41472915,-0.15809374
0.1177,-0.41541812,-0.15725079
0.1178,-0.41610497,-0.15640371
0.1179,-0.41678968,-0.15555246
0.118,-0.41747224,-0.15469708
0.1181,-0.41815266,-0.15383755
0.1182,-0.41883087,-0.15297388
0.1183,-0.41950688,-0.15210606
0.1184,-0.42018065,-0.15123411
0.1185,-0.42085215,-0.15035802
0.1186,-0.42152143,-0.14947778
0.1187,-0.4221884,-0.1485934
0.1188,-0.42285305,-0.14770488
0.1189,-0.42351538,-0.14681223
0.119,-0.42417538,-0.14591545
0.1191,-0.42483297,-0.14501452
0.1192,-0.4254882,-0.14410947
0.1193,-0.42614099,-0.14320029
0.1194,-0.4267914,-0.14228699
0.1195,-0.4274393,-0.14136955
0.1196,-0.42808476,-0.14044799
0.1197,-0.42872772,-0.13952231
0.1198,-0.42936817,-0.13859251
0.1199,-0.43000609,-0.1376586
0.12,-0.43064144,-0.13672057
0.1201,-0.43127424,-0.13577843
0.1202,-0.43190441,-0.13483217
0.1203,-0.43253198,-0.13388181
0.1204,-0.43315694,-0.13292736
0.1205,-0.43377921,-0.1319688
0.1206,-0.4343988,-0.13100614
0.1207,-0.43501568,-0.13003938
0.1208,-0.43562984,-0.12906854
0.1209,-0.4362413,-0.12809362
0.121,-0.43684995,-0.12711461
0.1211,-0.43745586,-0.12613152
0.1212,-0.43805894,-0.12514435
0.1213,-0.43865919,-0.12415311
0.1214,-0.43925661,-0.12315781
0.1215,-0.43985116,-0.12215844
0.1216,-0.4404428,-0.12115502
0.1217,-0.44103155,-0.12014753
0.1218,-0.44161737,-0.119136
0.1219,-0.44220021,-0.11812042
0.122,-0.44278011,-0.1171008
0.1221,-0.44335699,-0.11607715
0.1222,-0.44393083,-0.11504946
0.1223,-0.44450167,-0.11401774
0.1224,-0.44506943,-0.112982
0.1225,-0.44563413,-0.11194225
0.1226,-0.44619569,-0.11089849
0.1227,-0.44675416,-0.10985073
0.1228,-0.44730946,-0.10879897
0.1229,-0.44786158,-0.1077432
0.123,-0.44841054,-0.10668346
0.1231,-0.44895625,-0.10561973
0.1232,-0.44949877,-0.10455202
0.1233,-0.45003799,-0.10348035
0.1234,-0.45057395,-0.10240471
0.1235,-0.45110661,-0.10132512
0.1236,-0.45163596,-0.10024157
0.1237,-0.45216197,-0.099154085
0.1238,-0.45268461,-0.098062657
0.1239,-0.45320386,-0.096967302
0.124,-0.45371971,-0.095868021
0.1241,-0.4542321,-0.094764829
0.1242,-0.45474106,-0.093657732
0.1243,-0.45524654,-0.092546731
0.1244,-0.45574853,-0.091431834
0.1245,-0.456247,-0.090313055
0.1246,-0.45674193,-0.089190394
0.1247,-0.45723331,-0.088063866
0.1248,-0.45772108,-0.086933471
0.1249,-0.45820525,-0.085799232
0.125,-0.45868579,-0.084661141
0.1251,-0.45916268,-0.083519213
0.1252,-0.45963591,-0.082373463
0.12530001,-0.46010542,-0.081223883
0.12540001,-0.46057123,-0.080070503
0.12549999,-0.46103328,-0.078913316
0.1256,-0.46149158,-0.077752337
0.1257,-0.46194607,-0.076587573
0.1258,-0.4623968,-0.075419039
0.1259,-0.46284366,-0.074246734
0.126,-0.46328667,-0.073070683
0.1261,-0.46372581,-0.071890883
0.12620001,-0.46416107,-0.070707344
0.12630001,-0.4645924,-0.069520079
0.12639999,-0.46501979,-0.068329096
0.1265,-0.46544322,-0.06713441
0.1266,-0.46586269,-0.065936036
0.1267,-0.46627814,-0.064733967
0.1268,-0.46668953,-0.063528232
0.1269,-0.46709689,-0.062318832
0.127,-0.46750018,-0.06110578
0.12710001,-0.46789935,-0.059889086
0.12720001,-0.46829444,-0.058668762
0.12729999,-0.46868536,-0.057444822
0.1274,-0.4690721,-0.056217272
0.1275,-0.46945468,-0.05498613
0.1276,-0.46983305,-0.053751402
0.1277,-0.47020718,-0.052513104
