"Time","B5.medium.h","B5.level","B5.InnerTankTop[1].m_flow_negative","B5.InnerTankSide[1].m_flow_negative","B5.InnerTankBottom[1].m_flow_negative","controller.Transition1.enableFire","controller.Transition2.enableFire","controller.Transition3.enableFire","controller.Transition4.enableFire","controller.Transition5.enableFire","controller.Transition6.enableFire","controller.Transition7.enableFire","controller.Transition8.enableFire","controller.Transition9.enableFire","controller.Transition10.enableFire","controller.Transition11.enableFire","controller.Transition12.enableFire","controller.Transition13.enableFire","controller.TransitionWithSignal1.enableFire","volume5.medium.p","volume5.medium.h","P1.medium.p","P1.medium.h","P2.medium.p","P2.medium.h","B1.level","B1.medium.h","P1_on.y","P2_on.y","B2.level","B2.medium.h","B3.level","B3.medium.h","B4.level","B4.medium.h","B7.level","B7.medium.h","pipeB1B2.mediums[1].p","pipeB1B2.mediums[1].h","pipeB1B2.mediums[2].p","pipeB1B2.mediums[2].h","pipePump1B1.mediums[1].p","pipePump1B1.mediums[1].h","pipePump1B1.mediums[2].p","pipePump1B1.mediums[2].h","pipePump2B2.mediums[1].p","pipePump2B2.mediums[1].h","pipePump2B2.mediums[2].p","pipePump2B2.mediums[2].h","B6.level","B6.medium.h","volume4.medium.p","volume4.medium.h"
2675,388086.78,0.0097672455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.061166346,90880.336,0.1831103,89789.086,0.0098530585,103006.27,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396549,100182.41,102308.97,104157.77
2675.5,388079.62,0.0097672101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.060138829,90880.336,0.18413782,89795.047,0.0098530576,103005.18,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009839654,100181.48,102308.97,104157.77
2676,388072.47,0.0097671738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.059120093,90880.336,0.18515655,89800.898,0.0098530566,103004.09,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009839654,100180.55,102308.97,104157.77
2676.5,388065.28,0.0097671375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.058110133,90880.336,0.18616651,89806.633,0.0098530557,103002.99,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009839653,100179.62,102308.97,104157.77
2677,388058.12,0.0097671021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.05710895,90880.336,0.18716769,89812.266,0.0098530557,103001.9,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396521,100178.69,102308.97,104157.77
2677.5,388050.97,0.0097670658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.056116547,90880.336,0.18816009,89817.797,0.0098530548,103000.8,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396521,100177.76,102308.97,104157.77
2678,388043.81,0.0097670294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.055132922,90880.336,0.18914372,89823.227,0.0098530538,102999.71,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396512,100176.82,102308.97,104157.77
2678.5,388036.62,0.009766994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.054158073,90880.336,0.19011857,89828.57,0.0098530529,102998.62,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396502,100175.89,102308.97,104157.77
2679,388029.47,0.0097669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.053192001,90880.336,0.19108464,89833.82,0.009853052,102997.52,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396502,100174.96,102308.97,104157.77
2679.5,388022.31,0.0097669214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.052234698,90880.336,0.19204195,89838.922,0.009853051,102996.43,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396493,100174.02,102308.97,104157.77
2680,388015.16,0.0097668851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.051286165,90880.336,0.19299047,89843.922,0.009853051,102995.34,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396484,100173.09,102308.97,104157.77
2680.5,388007.97,0.0097668497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.050346408,90880.336,0.19393022,89848.82,0.0098530501,102994.24,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396484,100172.16,102308.97,104157.77
2681,388000.81,0.0097668134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.049415421,90880.336,0.19486122,89853.625,0.0098530492,102993.16,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396474,100171.23,102308.97,104157.77
2681.5,387993.66,0.009766777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.048493207,90880.336,0.19578344,89858.344,0.0098530483,102992.06,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396465,100170.3,102308.97,104157.77
2682,387986.5,0.0097667417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.047579762,90880.336,0.19669688,89862.977,0.0098530473,102990.97,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396456,100169.37,102308.97,104157.77
2682.5,387979.31,0.0097667053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.04667509,90880.336,0.19760156,89867.523,0.0098530464,102989.88,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396456,100168.44,102308.97,104157.77
2683,387972.16,0.009766669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.045779184,90880.336,0.19849746,89871.992,0.0098530464,102988.78,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396447,100167.5,102308.97,104157.77
2683.5,387965,0.0097666336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.044892047,90880.336,0.19938459,89876.383,0.0098530455,102987.69,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396437,100166.57,102308.97,104157.77
2684,387957.84,0.0097665973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.044013675,90880.336,0.20026296,89880.695,0.0098530445,102986.59,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396437,100165.64,102308.97,104157.77
2684.5,387950.69,0.009766561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.043144073,90880.336,0.20113257,89884.938,0.0098530436,102985.51,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396428,100164.71,102308.97,104157.77
2685,387943.5,0.0097665247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.042283237,90880.336,0.20199341,89889.117,0.0098530427,102984.41,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396419,100163.77,102308.97,104157.77
2685.5,387936.34,0.0097664893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.041431166,90880.336,0.20284547,89893.219,0.0098530417,102983.32,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396419,100162.84,102308.97,104157.77
2686,387929.19,0.0097664529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.04058785,90880.336,0.20368879,89897.203,0.0098530417,102982.23,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396409,100161.91,102308.97,104157.77
2686.5,387922.03,0.0097664166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.039753295,90880.336,0.20452334,89901.117,0.0098530408,102981.13,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.00983964,100160.98,102308.97,104157.77
2687,387914.88,0.0097663812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.038927507,90880.336,0.20534913,89904.961,0.0098530399,102980.04,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396391,100160.05,102308.97,104157.77
2687.5,387907.72,0.0097663449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.038110472,90880.336,0.20616616,89908.727,0.0098530389,102978.95,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396391,100159.12,102308.97,104157.77
2688,387900.53,0.0097663086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.037302203,90880.336,0.20697443,89912.438,0.009853038,102977.86,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396381,100158.19,102308.97,104157.77
2688.5,387893.38,0.0097662732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.036502689,90880.336,0.20777395,89916.07,0.0098530371,102976.77,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396372,100157.26,102308.97,104157.77
2689,387886.22,0.0097662369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.035711933,90880.336,0.2085647,89919.648,0.0098530361,102975.67,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396372,100156.33,102308.97,104157.77
2689.5,387879.06,0.0097662006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.034929935,90880.336,0.2093467,89923.164,0.0098530361,102974.59,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396363,100155.4,102308.97,104157.77
2690,387871.91,0.0097661652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.034156691,90880.336,0.21011995,89926.617,0.0098530352,102973.49,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396353,100154.46,102308.97,104157.77
2690.5,387864.75,0.0097661288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.033392202,90880.336,0.21088444,89930.016,0.0098530343,102972.4,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396353,100153.53,102308.97,104157.77
2691,387857.59,0.0097660925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.032636471,90880.336,0.21164016,89933.359,0.0098530333,102971.3,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396344,100152.6,102308.97,104157.77
2691.5,387850.41,0.0097660571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.031889491,90880.336,0.21238714,89936.641,0.0098530324,102970.22,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396335,100151.67,102308.97,104157.77
2692,387843.25,0.0097660208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.031151257,90880.336,0.21312538,89939.867,0.0098530315,102969.12,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396325,100150.74,102308.97,104157.77
2692.5,387836.09,0.0097659845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.030421766,90880.336,0.21385486,89943.008,0.0098530315,102968.03,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396325,100149.81,102308.97,104157.77
2693,387828.94,0.0097659491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.029701022,90880.336,0.21457562,89946.086,0.0098530306,102966.95,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396316,100148.88,102308.97,104157.77
2693.5,387821.78,0.0097659128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.028989023,90880.336,0.21528761,89949.109,0.0098530296,102965.85,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396307,100147.95,102308.97,104157.77
2694,387814.62,0.0097658765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.02828577,90880.336,0.21599086,89952.078,0.0098530287,102964.76,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396307,100147.02,102308.97,104157.77
2694.5,387807.47,0.0097658411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.027591262,90880.336,0.21668537,89955,0.0098530278,102963.66,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396298,100146.09,102308.97,104157.77
2695,387800.31,0.0097658047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.026905496,90880.336,0.21737114,89957.859,0.0098530268,102962.58,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396288,100145.16,102308.97,104157.77
2695.5,387793.16,0.0097657684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.026228471,90880.336,0.21804816,89960.672,0.0098530268,102961.48,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396288,100144.23,102308.97,104157.77
2696,387786,0.009765733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.025560187,90880.336,0.21871644,89963.43,0.0098530259,102960.39,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396279,100143.3,102308.97,104157.77
2696.5,387778.84,0.0097656967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.024900643,90880.336,0.21937598,89966.148,0.009853025,102959.3,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009839627,100142.37,102308.97,104157.77
2697,387771.69,0.0097656604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.024249839,90880.336,0.22002679,89968.812,0.009853024,102958.21,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009839627,100141.44,102308.97,104157.77
2697.5,387764.5,0.009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.02360777,90880.336,0.22066887,89971.43,0.0098530231,102957.12,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009839626,100140.51,102308.97,104157.77
2698,387757.34,0.0097655887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.022974437,90880.336,0.2213022,89974,0.0098530222,102956.03,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396251,100139.58,102308.97,104157.77
2698.5,387750.19,0.0097655524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.022349827,90880.336,0.22192681,89976.516,0.0098530222,102954.94,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396242,100138.65,102308.97,104157.77
2699,387743.03,0.009765517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.021733936,90880.336,0.22254269,89978.969,0.0098530212,102953.85,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396242,100137.72,102308.97,104157.77
2699.5,387735.88,0.0097654806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.021126773,90880.336,0.22314985,89981.383,0.0098530203,102952.76,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396232,100136.79,102308.97,104157.77
2700,387728.72,0.0097654443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.020528337,90880.336,0.2237483,89983.742,0.0098530194,102951.67,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396223,100135.85,102308.97,104157.77
2700.5,387721.56,0.0097654089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.019938625,90880.336,0.22433801,89986.062,0.0098530184,102950.58,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396223,100134.92,102308.97,104157.77
2701,387714.41,0.0097653726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.019357635,90880.336,0.22491899,89988.328,0.0098530175,102949.48,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396214,100133.99,102308.97,104157.77
2701.5,387707.25,0.0097653372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.018785367,90880.336,0.22549127,89990.555,0.0098530175,102948.4,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396204,100133.06,102308.97,104157.77
2702,387700.09,0.0097653009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.15257928,95491.406,0,0,0.039856892,85426.477,0.018221818,90880.336,0.22605482,89992.742,0.0098530166,102947.3,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098396204,100132.13,102308.97,104157.77
